Format Version,1.23,Take Name,umbmark_23jun2020_5_(5),Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-06-23 10.36.28.918 ,Total Frames in Take,10028,Total Exported Frames,10028,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,"robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3",robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,"6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","C3570","C3570","C3570","C3730","C3730","C3730","C3810","C3810","C3810"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-178.218170,-0.872834,0.333315,-0.532990,0.099583,-0.375526,0.000627,-0.630050,0.099742,-0.349701,0.891939,-0.485037,0.100592,-0.428084,0.801772,-0.483882,0.098414,-0.348794,0.830663,-0.630307,0.099735,-0.349353,-0.484272,0.100580,-0.427875,-0.484314,0.098432,-0.349316
1,0.010000,-178.225128,-0.947437,0.363505,-0.532987,0.099562,-0.375533,0.000637,-0.630050,0.099743,-0.349718,0.891939,-0.485027,0.100612,-0.428084,0.801772,-0.483883,0.098331,-0.348797,0.830663,-0.630307,0.099735,-0.349353,-0.484237,0.100599,-0.427902,-0.484338,0.098349,-0.349309
2,0.020000,-178.219803,-1.095251,0.385091,-0.533022,0.099583,-0.375490,0.000581,-0.630083,0.099742,-0.349665,0.888350,-0.485067,0.100746,-0.428043,0.797225,-0.483917,0.098261,-0.348763,0.828875,-0.630307,0.099735,-0.349353,-0.484386,0.100733,-0.427828,-0.484314,0.098281,-0.349264
3,0.030000,-178.214691,-1.011979,0.343415,-0.533023,0.099621,-0.375497,0.000590,-0.630082,0.099742,-0.349665,0.903942,-0.485072,0.100746,-0.428055,0.821420,-0.483914,0.098375,-0.348772,0.840041,-0.630307,0.099735,-0.349353,-0.484386,0.100733,-0.427828,-0.484313,0.098394,-0.349285
4,0.040000,-178.212616,-0.977911,0.380013,-0.532957,0.099555,-0.375446,0.000633,-0.630014,0.099752,-0.349609,0.903675,-0.485008,0.100617,-0.428007,0.819261,-0.483848,0.098295,-0.348722,0.837295,-0.630221,0.099743,-0.349248,-0.484254,0.100605,-0.427839,-0.484334,0.098314,-0.349222
5,0.050000,-178.223236,-0.933847,0.363880,-0.532997,0.099555,-0.375523,0.000632,-0.630060,0.099742,-0.349705,0.895924,-0.485039,0.100593,-0.428076,0.806646,-0.483893,0.098330,-0.348789,0.825543,-0.630307,0.099735,-0.349353,-0.484272,0.100580,-0.427875,-0.484338,0.098349,-0.349309
6,0.060000,-178.239273,-0.958646,0.366507,-0.532978,0.099560,-0.375489,0.000607,-0.630048,0.099742,-0.349698,0.892313,-0.485005,0.100618,-0.428027,0.801659,-0.483881,0.098321,-0.348741,0.828823,-0.630307,0.099735,-0.349353,-0.484254,0.100605,-0.427839,-0.484299,0.098340,-0.349240
7,0.070000,-178.236191,-0.930282,0.362530,-0.533011,0.099557,-0.375512,0.000637,-0.630080,0.099743,-0.349716,0.892998,-0.485041,0.100592,-0.428053,0.802417,-0.483913,0.098335,-0.348766,0.826248,-0.630307,0.099735,-0.349353,-0.484272,0.100580,-0.427875,-0.484386,0.098354,-0.349274
8,0.080000,-178.228882,-0.997293,0.347139,-0.533056,0.099609,-0.375491,0.000592,-0.630122,0.099743,-0.349683,0.905249,-0.485093,0.100718,-0.428038,0.822651,-0.483954,0.098368,-0.348753,0.835088,-0.630307,0.099735,-0.349353,-0.484405,0.100706,-0.427865,-0.484406,0.098386,-0.349234
9,0.090000,-178.253372,-0.924896,0.350147,-0.533011,0.099576,-0.375486,0.000641,-0.630088,0.099743,-0.349719,0.893253,-0.485026,0.100617,-0.428013,0.802097,-0.483921,0.098367,-0.348725,0.824170,-0.630307,0.099735,-0.349353,-0.484254,0.100605,-0.427839,-0.484406,0.098386,-0.349234
10,0.100000,-178.247421,-0.977450,0.376154,-0.532989,0.099552,-0.375482,0.000613,-0.630062,0.099743,-0.349705,0.892807,-0.485008,0.100618,-0.428014,0.806289,-0.483895,0.098295,-0.348728,0.834897,-0.630307,0.099735,-0.349353,-0.484254,0.100605,-0.427839,-0.484334,0.098314,-0.349222
