Format Version,1.23,Take Name,umbmark_23jun2020_5_(6),Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-06-23 10.38.23.263 ,Total Frames in Take,9987,Total Exported Frames,9987,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,"robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3",robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,"6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","6F17EB22B55911EAD66282CFD4AEBF80","C3570","C3570","C3570","C3730","C3730","C3730","C3810","C3810","C3810"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-178.075302,0.400942,-0.273707,-0.532865,0.099104,-0.371841,0.000613,-0.629860,0.098733,-0.345775,0.861147,-0.485048,0.099503,-0.424531,0.770291,-0.483685,0.099074,-0.345217,0.843412,-0.630055,0.098730,-0.345255,-0.484178,0.099507,-0.424827,-0.484286,0.099074,-0.345393
1,0.010000,-178.138504,0.376474,-0.323188,-0.532861,0.099074,-0.371891,0.000586,-0.629885,0.098610,-0.345932,0.861147,-0.484987,0.099539,-0.424529,0.770291,-0.483711,0.099074,-0.345213,0.843412,-0.630086,0.098606,-0.345429,-0.484139,0.099543,-0.424805,-0.484286,0.099074,-0.345393
2,0.020000,-178.091400,0.281722,-0.250093,-0.532810,0.099018,-0.371864,0.000588,-0.629814,0.098640,-0.345826,0.864367,-0.484979,0.099503,-0.424539,0.777068,-0.483638,0.098910,-0.345225,0.849242,-0.629966,0.098636,-0.345346,-0.484178,0.099507,-0.424827,-0.484227,0.098910,-0.345378
3,0.030000,-178.066391,0.373607,-0.236263,-0.532807,0.099148,-0.371821,0.000627,-0.629799,0.098831,-0.345741,0.874155,-0.484998,0.099540,-0.424518,0.787340,-0.483623,0.099074,-0.345204,0.848055,-0.629931,0.098828,-0.345208,-0.484139,0.099543,-0.424805,-0.484286,0.099074,-0.345393
4,0.040000,-178.113297,0.364613,-0.286396,-0.532822,0.099096,-0.371900,0.000596,-0.629835,0.098690,-0.345898,0.862807,-0.484970,0.099539,-0.424558,0.773643,-0.483660,0.099059,-0.345243,0.827664,-0.629935,0.098686,-0.345370,-0.484139,0.099543,-0.424805,-0.484338,0.099059,-0.345460
5,0.050000,-178.022598,0.314868,-0.212130,-0.532789,0.099081,-0.371843,0.000562,-0.629761,0.098782,-0.345690,0.865599,-0.485020,0.099504,-0.424576,0.783187,-0.483585,0.098957,-0.345264,0.821845,-0.629961,0.098778,-0.345184,-0.484178,0.099507,-0.424827,-0.484159,0.098958,-0.345466
6,0.060000,-178.129517,0.246271,-0.257817,-0.532858,0.099015,-0.371911,0.000566,-0.629878,0.098611,-0.345939,0.864132,-0.484991,0.099539,-0.424555,0.780482,-0.483703,0.098896,-0.345240,0.847766,-0.630086,0.098606,-0.345429,-0.484139,0.099543,-0.424805,-0.484278,0.098897,-0.345445
7,0.070000,-178.060898,0.374312,-0.255734,-0.532818,0.099132,-0.371813,0.000629,-0.629808,0.098781,-0.345724,0.862323,-0.485015,0.099539,-0.424515,0.778003,-0.483632,0.099074,-0.345201,0.847520,-0.629961,0.098778,-0.345184,-0.484139,0.099543,-0.424805,-0.484286,0.099074,-0.345393
8,0.080000,-177.972061,0.302332,-0.138231,-0.532785,0.099135,-0.371821,0.000604,-0.629734,0.098957,-0.345582,0.859826,-0.485062,0.099505,-0.424596,0.769326,-0.483558,0.098943,-0.345284,0.829677,-0.629897,0.098953,-0.345035,-0.484178,0.099507,-0.424827,-0.484211,0.098945,-0.345532
9,0.090000,-178.055679,0.399637,-0.235475,-0.532819,0.099136,-0.371827,0.000626,-0.629806,0.098831,-0.345728,0.857412,-0.485020,0.099504,-0.424533,0.771717,-0.483630,0.099074,-0.345219,0.825335,-0.629931,0.098828,-0.345208,-0.484178,0.099507,-0.424827,-0.484286,0.099074,-0.345393
10,0.100000,-178.178680,0.122830,-0.181348,-0.532986,0.098935,-0.371896,0.000711,-0.630029,0.098612,-0.346007,0.866347,-0.485073,0.099503,-0.424497,0.777090,-0.483855,0.098691,-0.345183,0.830365,-0.630086,0.098606,-0.345429,-0.484178,0.099507,-0.424827,-0.484633,0.098692,-0.345365
