3332.44,0,0,0
3332.48,11,-19,-3
3332.52,3,-37,-15
3332.56,4,-48,-15
3332.6,0,-44,-15
3332.64,0,-59,-17
3332.68,0,-58,-19
3332.72,0,-85,-21
3332.76,0,-119,-24
3332.8,1,-164,-29
3332.84,19,-194,-35
3332.88,48,-232,-39
3332.92,73,-240,-33
3332.96,100,-268,-23
3333,152,-287,-29
3333.04,144,-398,-17
3333.08,142,-345,-19
3333.12,157,-326,-17
3333.16,170,-330,-18
3333.2,191,-335,-20
3333.24,180,-378,-27
3333.28,191,-354,-41
3333.32,174,-346,-39
3333.36,188,-349,-53
3333.4,169,-392,-51
3333.44,217,-377,-74
3333.48,139,-359,-72
3333.52,208,-352,-83
3333.56,191,-391,-76
3333.6,194,-380,-84
3333.64,250,-361,-81
3333.68,209,-446,-84
3333.72,209,-357,-98
3333.76,195,-391,-70
3333.8,216,-350,-84
3333.84,212,-333,-70
3333.88,230,-349,-64
3333.92,189,-376,-63
3333.96,207,-353,-78
3334,193,-349,-67
3334.04,211,-351,-62
3334.08,251,-382,-57
3334.12,206,-433,-71
3334.16,197,-331,-90
3334.2,214,-336,-87
3334.24,191,-350,-82
3334.28,199,-334,-92
3334.32,205,-339,-95
3334.36,202,-332,-94
3334.4,202,-347,-78
3334.44,199,-331,-67
3334.48,211,-338,-65
3334.52,246,-329,-69
3334.56,201,-412,-74
3334.6,192,-358,-84
3334.64,182,-345,-78
3334.68,149,-244,-63
3334.72,244,-347,-83
3334.76,186,-395,-84
3334.8,185,-341,-84
3334.84,179,-338,-79
3334.88,199,-310,-78
3334.92,188,-321,-62
3334.96,182,-317,-56
3335,205,-326,-50
3335.04,191,-412,-80
3335.08,183,-329,-66
3335.12,130,-231,-58
3335.16,224,-328,-76
3335.2,169,-428,-74
3335.24,201,-341,-98
3335.28,201,-320,-55
3335.32,205,-325,-55
3335.36,216,-341,-52
3335.4,207,-362,-67
3335.44,213,-330,-81
3335.48,200,-333,-81
3335.52,210,-337,-92
3335.56,199,-364,-90
3335.6,260,-337,-104
3335.64,185,-417,-85
3335.68,204,-338,-111
3335.72,148,-265,-61
3335.76,203,-352,-81
3335.8,253,-331,-91
3335.84,214,-411,-98
3335.88,239,-331,-132
3335.92,197,-366,-78
3335.96,215,-343,-98
3336,202,-337,-77
3336.04,217,-341,-70
3336.08,207,-372,-59
3336.12,209,-341,-66
3336.16,230,-327,-56
3336.2,224,-330,-32
3336.24,251,-335,-43
3336.28,192,-419,-32
3336.32,205,-319,-60
3336.36,199,-314,-28
3336.4,187,-326,-31
3336.44,165,-315,-25
3336.48,169,-338,-27
3336.52,197,-330,-44
3336.56,176,-321,-42
3336.6,197,-298,-53
3336.64,187,-310,-44
3336.68,180,-320,-49
3336.72,220,-330,-63
3336.76,171,-388,-80
3336.8,136,-224,-56
3336.84,180,-312,-71
3336.88,214,-348,-93
3336.92,185,-392,-131
3336.96,184,-318,-173
3337,198,-339,-127
3337.04,193,-353,-103
3337.08,189,-362,-97
3337.12,172,-343,-108
3337.16,159,-342,-94
3337.2,182,-351,-107
3337.24,156,-357,-87
3337.28,193,-319,-98
3337.32,170,-322,-83
3337.36,237,-413,-80
3337.4,127,-262,-83
3337.44,167,-334,-75
3337.48,188,-330,-85
3337.52,221,-333,-87
3337.56,196,-437,-93
3337.6,179,-336,-110
3337.64,216,-317,-98
3337.68,201,-315,-105
3337.72,199,-337,-95
3337.76,202,-330,-93
3337.8,194,-323,-70
3337.84,206,-329,-91
3337.88,178,-344,-77
3337.92,186,-324,-89
3337.96,226,-349,-68
3338,191,-431,-80
3338.04,143,-261,-81
3338.08,187,-326,-69
3338.12,206,-327,-65
3338.16,244,-418,-60
3338.2,216,-328,-38
3338.24,210,-323,-25
3338.28,220,-306,-16
3338.32,210,-325,-13
3338.36,219,-337,-20
3338.4,202,-339,-26
3338.44,193,-338,-20
3338.48,200,-338,-30
3338.52,198,-335,-14
3338.56,195,-337,-27
3338.6,222,-330,-22
3338.64,182,-422,-38
3338.68,140,-252,-48
3338.72,174,-363,-56
3338.76,186,-334,-71
3338.8,220,-332,-67
3338.84,191,-406,-73
3338.88,195,-351,-79
3338.92,196,-327,-72
3338.96,205,-327,-72
3339,199,-317,-73
3339.04,202,-352,-75
3339.08,194,-345,-85
3339.12,199,-327,-95
3339.16,207,-324,-85
3339.2,195,-331,-92
3339.24,194,-324,-75
3339.28,190,-338,-74
3339.32,219,-320,-87
3339.36,203,-312,-70
3339.4,206,-304,-64
3339.44,226,-415,-64
3339.48,176,-327,-62
3339.52,196,-320,-65
3339.56,189,-332,-71
3339.6,195,-323,-81
3339.64,188,-350,-71
3339.68,258,-344,-88
3339.72,221,-420,-67
3339.76,210,-354,-76
3339.8,180,-342,-59
3339.84,190,-346,-75
3339.88,202,-343,-83
3339.92,186,-355,-84
3339.96,199,-334,-98
3340,192,-338,-86
3340.04,213,-325,-85
3340.08,187,-334,-72
3340.12,203,-323,-80
3340.16,196,-321,-79
3340.2,205,-338,-83
3340.24,199,-353,-108
3340.28,187,-328,-116
3340.32,206,-324,-126
3340.36,218,-350,-116
3340.4,207,-362,-110
3340.44,212,-324,-107
3340.48,209,-325,-93
3340.52,254,-424,-80
3340.56,172,-372,-108
3340.6,205,-336,-103
3340.64,185,-326,-88
3340.68,208,-333,-88
3340.72,182,-358,-69
3340.76,212,-347,-76
3340.8,209,-328,-78
3340.84,208,-328,-76
3340.88,182,-351,-73
3340.92,225,-447,-103
3340.96,195,-343,-107
3341,187,-339,-98
3341.04,208,-330,-106
3341.08,210,-353,-83
3341.12,209,-338,-71
3341.16,208,-329,-55
3341.2,219,-320,-51
3341.24,246,-436,-45
3341.28,176,-352,-53
3341.32,182,-338,-50
3341.36,151,-246,-31
3341.4,268,-348,-47
3341.44,191,-447,-44
3341.48,197,-350,-70
3341.52,203,-341,-58
3341.56,202,-360,-62
3341.6,193,-338,-46
3341.64,201,-351,-40
3341.68,217,-339,-52
3341.72,206,-347,-42
3341.76,214,-341,-53
3341.8,195,-344,-57
3341.84,262,-328,-69
3341.88,218,-408,-77
3341.92,211,-344,-107
3341.96,210,-326,-86
3342,209,-340,-84
3342.04,225,-324,-101
3342.08,202,-343,-86
3342.12,249,-327,-80
3342.16,181,-430,-73
3342.2,212,-341,-86
3342.24,146,-254,-50
3342.28,205,-322,-65
3342.32,240,-326,-58
3342.36,191,-443,-54
3342.4,190,-346,-111
3342.44,190,-309,-94
3342.48,196,-314,-75
3342.52,190,-323,-74
3342.56,185,-351,-69
3342.6,213,-312,-85
3342.64,204,-307,-85
3342.68,207,-318,-100
3342.72,183,-352,-116
3342.76,234,-330,-137
3342.8,188,-413,-115
3342.84,149,-243,-98
3342.88,259,-435,-128
3342.92,214,-350,-90
3342.96,201,-329,-81
3343,176,-332,-73
3343.04,195,-333,-86
3343.08,183,-352,-77
3343.12,184,-315,-64
3343.16,174,-295,-56
3343.2,181,-274,-48
3343.24,191,-261,-41
3343.28,231,-309,-38
3343.32,153,-249,-26
3343.36,150,-245,-24
3343.4,148,-238,-21
3343.44,134,-233,-9
3343.48,138,-232,-19
3343.52,149,-230,-12
3343.56,134,-253,-7
3343.6,134,-239,-23
3343.64,149,-224,-31
3343.68,150,-215,-27
3343.72,138,-237,-28
3343.76,138,-223,-37
3343.8,136,-232,-35
3343.84,167,-247,-38
3343.88,112,-263,-48
3343.92,135,-240,-55
3343.96,120,-236,-52
3344,117,-228,-48
3344.04,139,-242,-43
3344.08,110,-312,-48
3344.12,123,-257,-51
3344.16,153,-249,-51
3344.2,161,-245,-35
3344.24,154,-268,-37
3344.28,149,-260,-43
3344.32,152,-268,-50
3344.36,157,-278,-53
3344.4,148,-279,-61
3344.44,134,-252,-66
3344.48,135,-236,-65
3344.52,142,-227,-69
3344.56,133,-251,-72
3344.6,133,-250,-87
3344.64,137,-242,-82
3344.68,175,-306,-69
3344.72,131,-258,-74
3344.76,150,-237,-57
3344.8,162,-245,-36
3344.84,163,-241,-31
3344.88,150,-253,-34
3344.92,177,-245,-26
3344.96,142,-317,-24
3345,158,-250,-50
3345.04,162,-255,-28
3345.08,154,-279,-32
3345.12,164,-260,-58
3345.16,162,-260,-60
3345.2,160,-261,-67
3345.24,151,-281,-80
3345.28,140,-273,-83
3345.32,146,-277,-66
3345.36,164,-259,-70
3345.4,157,-266,-62
3345.44,153,-258,-54
3345.48,151,-259,-48
3345.52,154,-268,-45
3345.56,193,-284,-55
3345.6,155,-316,-63
3345.64,143,-250,-59
3345.68,140,-249,-54
3345.72,138,-254,-61
3345.76,145,-250,-63
3345.8,146,-262,-65
3345.84,162,-253,-64
3345.88,141,-251,-49
3345.92,138,-234,-47
3345.96,142,-229,-32
3346,179,-241,-16
3346.04,153,-329,-24
3346.08,151,-263,-28
3346.12,150,-235,-29
3346.16,148,-231,-29
3346.2,161,-228,-34
3346.24,146,-244,-36
3346.28,134,-255,-47
3346.32,123,-254,-65
3346.36,125,-238,-65
3346.4,124,-243,-64
3346.44,133,-228,-71
3346.48,167,-239,-62
3346.52,139,-326,-79
3346.56,145,-262,-56
3346.6,164,-257,-56
3346.64,167,-249,-57
3346.68,155,-241,-50
3346.72,133,-223,-66
3346.76,101,-184,-36
3346.8,77,-146,-35
3346.84,60,-104,-31
3346.88,40,-78,-22
3346.92,20,-46,-15
3346.96,4,-25,-10
3347,-18,-12,-10
3347.04,-20,-10,-14
3347.08,-11,-9,-14
3347.12,-8,-9,-8
3347.16,-6,-4,-3
3347.2,-1,4,0
3347.24,0,5,3
3347.28,0,3,1
3347.32,0,1,0
3347.36,0,0,0
3347.4,0,0,0
3347.44,0,0,0
3347.48,0,0,0
3347.52,0,0,0
3347.56,0,0,0
3347.6,0,0,0
3347.64,0,0,0
3347.68,0,0,0
3347.72,0,0,0
3347.76,0,0,0
3347.8,0,0,0
3347.84,0,0,0
3347.88,0,0,0
3347.92,0,0,0
3347.96,0,0,0
3348,0,0,0
3348.04,0,0,0
3348.08,0,0,0
3348.12,0,0,0
3348.16,0,0,0
3348.2,0,0,0
3348.24,0,0,0
3348.28,0,0,0
3348.32,0,0,0
3348.36,0,0,0
3348.4,0,0,0
3348.44,0,0,0
3348.48,0,0,0
3348.52,0,0,0
3348.56,0,0,0
3348.6,0,0,0
3348.64,0,0,0
3348.68,0,0,0
3348.72,0,0,0
3348.76,0,0,0
3348.8,0,0,0
3348.84,0,0,0
3348.88,0,0,0
3348.92,0,0,0
3348.96,0,0,0
3349,0,0,0
3349.04,0,0,0
3349.08,0,0,0
3349.12,0,0,0
3349.16,0,0,0
3349.2,0,0,0
3349.24,0,0,0
3349.28,0,0,0
3349.32,0,0,0
3349.36,0,0,0
3349.4,0,0,0
