Format Version,1.23,Take Name,22122020-square-1-run_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-22 08.37.32.411 ,Total Frames in Take,6162,Total Exported Frames,6162,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,"robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4",robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker4,robot-omni3:Marker4,robot-omni3:Marker4
,ID,"11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","C56E0","C56E0","C56E0","C5710","C5710","C5710","C58E0","C58E0","C58E0","C56F0","C56F0","C56F0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-124.163048,-0.272718,0.746805,0.214301,0.797576,-0.758594,0.000136,0.304292,0.798253,-0.696137,0.981339,0.187337,0.797778,-0.797121,0.977346,0.225624,0.797262,-0.840320,0.962821,0.139950,0.797010,-0.700797,0.965667,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225682,0.797284,-0.840455,0.139974,0.797022,-0.700662
1,0.010000,-124.152267,-0.253470,0.782421,0.214374,0.797598,-0.758539,0.000150,0.304377,0.798312,-0.696100,0.981339,0.187403,0.797776,-0.797062,0.977346,0.225682,0.797226,-0.840267,0.962821,0.140034,0.797078,-0.700728,0.965667,0.304276,0.798309,-0.695960,0.187287,0.797746,-0.797189,0.225712,0.797245,-0.840381,0.140220,0.797091,-0.700622
2,0.020000,-124.178917,-0.255244,0.762355,0.214324,0.797602,-0.758581,0.000147,0.304298,0.798313,-0.696099,0.956769,0.187371,0.797787,-0.797116,0.956244,0.225669,0.797256,-0.840304,0.970144,0.139957,0.797051,-0.700805,0.946401,0.304276,0.798309,-0.695960,0.187287,0.797746,-0.797189,0.225682,0.797284,-0.840455,0.140048,0.797067,-0.700720
3,0.030000,-124.178917,-0.255244,0.762355,0.214324,0.797602,-0.758581,0.000147,0.304298,0.798313,-0.696099,0.964643,0.187371,0.797787,-0.797116,0.970428,0.225669,0.797256,-0.840304,0.961536,0.139957,0.797051,-0.700805,0.968544,0.304276,0.798309,-0.695960,0.187287,0.797746,-0.797189,0.225682,0.797284,-0.840455,0.140048,0.797067,-0.700720
4,0.040000,-124.167473,-0.275556,0.770876,0.214321,0.797581,-0.758570,0.000058,0.304308,0.798253,-0.696106,0.964643,0.187361,0.797779,-0.797099,0.970428,0.225651,0.797238,-0.840295,0.961536,0.139966,0.797054,-0.700779,0.968544,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225690,0.797260,-0.840301,0.140048,0.797067,-0.700720
5,0.050000,-124.191940,-0.265032,0.766870,0.214342,0.797559,-0.758554,0.000117,0.304302,0.798251,-0.696052,0.984816,0.187398,0.797750,-0.797095,0.969790,0.225706,0.797214,-0.840275,0.988743,0.139961,0.797021,-0.700795,0.974498,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225846,0.797218,-0.840296,0.139974,0.797022,-0.700662
6,0.060000,-124.167473,-0.275556,0.770876,0.214321,0.797581,-0.758570,0.000058,0.304308,0.798253,-0.696106,0.988909,0.187361,0.797779,-0.797099,0.963751,0.225651,0.797238,-0.840295,0.964689,0.139966,0.797054,-0.700779,0.966757,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225690,0.797260,-0.840301,0.140048,0.797067,-0.700720
7,0.070000,-124.173370,-0.278022,0.732439,0.214317,0.797588,-0.758595,0.000146,0.304297,0.798254,-0.696121,0.984816,0.187361,0.797799,-0.797127,0.969790,0.225656,0.797296,-0.840319,0.988743,0.139956,0.797002,-0.700812,0.974498,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225750,0.797332,-0.840460,0.139974,0.797022,-0.700662
8,0.080000,-124.173111,-0.283547,0.749316,0.214336,0.797599,-0.758609,0.000129,0.304317,0.798255,-0.696136,0.983985,0.187380,0.797809,-0.797141,0.972525,0.225674,0.797288,-0.840333,0.956633,0.139975,0.797042,-0.700826,0.962044,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225750,0.797332,-0.840460,0.140048,0.797067,-0.700720
9,0.090000,-124.139687,-0.324444,0.713222,0.214287,0.797612,-0.758628,0.000082,0.304304,0.798190,-0.696207,0.978024,0.187308,0.797865,-0.797144,0.969620,0.225577,0.797375,-0.840359,0.961531,0.139959,0.797020,-0.700802,0.967211,0.304218,0.798180,-0.696155,0.187287,0.797746,-0.797189,0.225597,0.797457,-0.840446,0.140048,0.797067,-0.700720
10,0.100000,-124.162636,-0.278255,0.763684,0.214319,0.797587,-0.758608,0.000119,0.304312,0.798254,-0.696152,0.974681,0.187356,0.797789,-0.797136,0.967892,0.225642,0.797255,-0.840335,0.969627,0.139969,0.797050,-0.700811,0.967554,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225682,0.797284,-0.840455,0.140048,0.797067,-0.700720
11,0.110000,-124.164879,-0.270976,0.751451,0.214306,0.797572,-0.758613,0.000172,0.304296,0.798252,-0.696153,0.975586,0.187344,0.797772,-0.797141,0.975750,0.225632,0.797251,-0.840339,0.967462,0.139953,0.797012,-0.700819,0.969485,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225705,0.797269,-0.840535,0.139974,0.797022,-0.700662
12,0.120000,-124.166649,-0.272438,0.826613,0.214358,0.797572,-0.758561,0.000118,0.304347,0.798252,-0.696099,0.977204,0.187397,0.797751,-0.797090,0.980349,0.225686,0.797155,-0.840286,0.947366,0.140004,0.797131,-0.700768,0.960523,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225794,0.797159,-0.840349,0.140093,0.797134,-0.700634
13,0.130000,-124.141106,-0.288915,0.725973,0.214258,0.797596,-0.758453,0.000224,0.304273,0.798242,-0.696030,0.989242,0.187280,0.797818,-0.796970,0.921499,0.225550,0.797319,-0.840183,0.933547,0.139929,0.797006,-0.700628,0.985246,0.304233,0.798239,-0.696045,0.187097,0.797776,-0.796718,0.225727,0.797347,-0.840379,0.139974,0.797022,-0.700662
14,0.140000,-124.166122,-0.300404,0.722650,0.214288,0.797556,-0.758616,0.000090,0.304276,0.798180,-0.696154,0.985424,0.187327,0.797787,-0.797145,0.985549,0.225616,0.797291,-0.840342,0.967232,0.139933,0.796967,-0.700824,0.984433,0.304218,0.798180,-0.696155,0.187304,0.797797,-0.797093,0.225682,0.797284,-0.840455,0.139949,0.796963,-0.700764
15,0.150000,-124.209244,-0.242030,0.765418,0.214346,0.797574,-0.758527,0.000117,0.304287,0.798310,-0.695998,0.990126,0.187414,0.797748,-0.797076,0.957580,0.225735,0.797216,-0.840244,0.969455,0.139948,0.797021,-0.700790,0.967577,0.304276,0.798309,-0.695960,0.187287,0.797746,-0.797189,0.225846,0.797218,-0.840296,0.139974,0.797022,-0.700662
16,0.160000,-124.149567,-0.295662,0.791415,0.214299,0.797548,-0.758610,0.000063,0.304306,0.798182,-0.696175,0.977318,0.187327,0.797755,-0.797131,0.982311,0.225603,0.797191,-0.840339,0.985949,0.139962,0.797063,-0.700796,0.971207,0.304218,0.798180,-0.696155,0.187287,0.797746,-0.797189,0.225645,0.797197,-0.840376,0.140048,0.797067,-0.700720
17,0.170000,-124.182854,-0.246613,0.848255,0.214346,0.797517,-0.758578,0.000089,0.304317,0.798246,-0.696092,0.984822,0.187396,0.797670,-0.797115,0.961931,0.225697,0.797055,-0.840299,0.972483,0.139975,0.797096,-0.700806,0.970960,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225788,0.797002,-0.840332,0.140048,0.797067,-0.700720
18,0.180000,-124.175385,-0.294901,0.792938,0.214340,0.797546,-0.758605,0.000106,0.304319,0.798182,-0.696130,0.973917,0.187385,0.797753,-0.797138,0.972388,0.225680,0.797187,-0.840329,0.967018,0.139976,0.797064,-0.700824,0.968381,0.304218,0.798180,-0.696155,0.187287,0.797746,-0.797189,0.225810,0.797192,-0.840355,0.140048,0.797067,-0.700720
19,0.190000,-124.155258,-0.279515,0.727999,0.214362,0.797592,-0.758587,0.000097,0.304362,0.798256,-0.696142,0.968718,0.187394,0.797805,-0.797111,0.963753,0.225675,0.797306,-0.840315,0.976857,0.140019,0.797000,-0.700781,0.956689,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225727,0.797347,-0.840379,0.140175,0.797024,-0.700708
20,0.200000,-124.125244,-0.298016,0.755142,0.214291,0.797558,-0.758487,0.000318,0.304323,0.798187,-0.696089,0.968813,0.187302,0.797778,-0.796996,0.885409,0.225560,0.797249,-0.840220,0.920819,0.139977,0.797018,-0.700641,0.970753,0.304218,0.798180,-0.696155,0.187143,0.797646,-0.796587,0.225750,0.797332,-0.840460,0.140048,0.797067,-0.700720
21,0.210000,-124.201500,-0.273262,0.788094,0.214359,0.797564,-0.758583,0.000118,0.304309,0.798241,-0.696066,0.980358,0.187421,0.797755,-0.797128,0.963124,0.225737,0.797197,-0.840301,0.962122,0.139969,0.797063,-0.700836,0.964979,0.304233,0.798239,-0.696045,0.187287,0.797746,-0.797189,0.225868,0.797203,-0.840376,0.140048,0.797067,-0.700720
22,0.220000,-124.149277,-0.291942,0.695148,0.214279,0.797619,-0.758592,0.000122,0.304285,0.798258,-0.696155,0.977443,0.187307,0.797851,-0.797113,0.967080,0.225584,0.797384,-0.840321,0.963526,0.139942,0.796982,-0.700778,0.968311,0.304261,0.798250,-0.696069,0.187287,0.797746,-0.797189,0.225597,0.797457,-0.840446,0.139974,0.797022,-0.700662
23,0.230000,-124.146957,-0.285241,0.779204,0.214291,0.797585,-0.758424,0.000241,0.304300,0.798238,-0.695993,0.978770,0.187317,0.797788,-0.796944,0.909121,0.225591,0.797237,-0.840153,0.948987,0.139956,0.797076,-0.700606,0.963256,0.304233,0.798239,-0.696045,0.187123,0.797815,-0.796637,0.225751,0.797218,-0.840279,0.140048,0.797067,-0.700720
24,0.240000,,,,,,,,,,,,,,,,,,,,,,,,0.304218,0.798180,-0.696155,0.187304,0.797797,-0.797093,0.225705,0.797269,-0.840535,0.139974,0.797022,-0.700662
25,0.250000,-124.129074,-0.265911,0.777785,0.214299,0.797563,-0.758426,0.000305,0.304328,0.798253,-0.696023,0.979590,0.187313,0.797751,-0.796937,0.884919,0.225574,0.797204,-0.840159,0.933680,0.139982,0.797042,-0.700585,0.961801,0.304261,0.798250,-0.696069,0.187169,0.797684,-0.796505,0.225712,0.797245,-0.840381,0.140048,0.797067,-0.700720
26,0.260000,-124.103882,-0.315759,0.710278,0.214258,0.797596,-0.758489,0.000307,0.304313,0.798190,-0.696124,0.979590,0.187255,0.797843,-0.796988,0.884919,0.225497,0.797357,-0.840227,0.933680,0.139966,0.796995,-0.700616,0.961801,0.304218,0.798180,-0.696155,0.187143,0.797646,-0.796587,0.225619,0.797481,-0.840470,0.140048,0.797067,-0.700720
27,0.270000,-124.116493,-0.260335,0.715352,0.214309,0.797556,-0.758425,0.000284,0.304350,0.798256,-0.696041,0.974714,0.187314,0.797759,-0.796931,0.884957,0.225566,0.797275,-0.840161,0.925227,0.140005,0.796935,-0.700569,0.962181,0.304261,0.798250,-0.696069,0.187143,0.797646,-0.796587,0.225727,0.797347,-0.840379,0.140101,0.796978,-0.700650
28,0.280000,-124.158607,-0.264721,0.812080,0.214296,0.797544,-0.758616,0.000139,0.304293,0.798237,-0.696167,0.976454,0.187330,0.797721,-0.797141,0.899936,0.225612,0.797140,-0.840342,0.929750,0.139949,0.797076,-0.700813,0.966787,0.304233,0.798239,-0.696045,0.187287,0.797746,-0.797189,0.225616,0.797122,-0.840509,0.140048,0.797067,-0.700720
29,0.290000,-124.121399,-0.244239,0.749390,0.214287,0.797574,-0.758407,0.000255,0.304323,0.798306,-0.696015,0.966077,0.187295,0.797755,-0.796915,0.982782,0.225551,0.797239,-0.840141,0.958179,0.139978,0.796998,-0.700556,0.966116,0.304276,0.798309,-0.695960,0.187123,0.797815,-0.796637,0.225645,0.797197,-0.840376,0.140101,0.796978,-0.700650
30,0.300000,-124.180161,-0.253948,0.765810,0.214327,0.797599,-0.758595,0.000172,0.304300,0.798312,-0.696111,0.981688,0.187376,0.797782,-0.797130,0.917026,0.225675,0.797248,-0.840317,0.935892,0.139959,0.797053,-0.700820,0.961004,0.304276,0.798309,-0.695960,0.187287,0.797746,-0.797189,0.225698,0.797273,-0.840512,0.140048,0.797067,-0.700720
31,0.310000,-124.140518,-0.327794,0.691370,0.214284,0.797616,-0.758614,0.000152,0.304299,0.798187,-0.696191,0.961632,0.187305,0.797877,-0.797131,0.972008,0.225575,0.797409,-0.840345,0.950643,0.139955,0.796991,-0.700789,0.966352,0.304218,0.798180,-0.696155,0.187304,0.797797,-0.797093,0.225642,0.797466,-0.840550,0.139974,0.797022,-0.700662
32,0.320000,-124.159729,-0.318591,0.747736,0.214329,0.797594,-0.758607,0.000116,0.304325,0.798184,-0.696155,0.977598,0.187364,0.797832,-0.797132,0.977888,0.225648,0.797308,-0.840334,0.944214,0.139981,0.797053,-0.700806,0.967028,0.304218,0.798180,-0.696155,0.187304,0.797797,-0.797093,0.225750,0.797332,-0.840460,0.140048,0.797067,-0.700720
33,0.330000,-124.162086,-0.306655,0.729563,0.214301,0.797574,-0.758597,0.000103,0.304294,0.798186,-0.696141,0.973187,0.187337,0.797808,-0.797124,0.980085,0.225623,0.797304,-0.840324,0.959002,0.139951,0.796998,-0.700800,0.972517,0.304218,0.798180,-0.696155,0.187287,0.797746,-0.797189,0.225727,0.797347,-0.840379,0.139974,0.797022,-0.700662
34,0.340000,-124.127724,-0.326965,0.786895,0.214202,0.797607,-0.758462,0.000340,0.304233,0.798181,-0.696061,0.980677,0.187215,0.797839,-0.796973,0.974354,0.225474,0.797275,-0.840195,0.968532,0.139886,0.797131,-0.700619,0.964668,0.304218,0.798180,-0.696155,0.187063,0.797824,-0.796463,0.225682,0.797284,-0.840455,0.139839,0.797137,-0.700737
35,0.350000,-124.189941,-0.255014,0.731146,0.214321,0.797602,-0.758567,0.000174,0.304283,0.798313,-0.696068,0.976141,0.187376,0.797796,-0.797107,0.867053,0.225683,0.797297,-0.840288,0.916761,0.139943,0.797003,-0.700805,0.968145,0.304276,0.798309,-0.695960,0.187287,0.797746,-0.797189,0.225750,0.797332,-0.840460,0.139974,0.797022,-0.700662
36,0.360000,-124.187210,-0.242227,0.783036,0.214322,0.797569,-0.758510,0.000102,0.304287,0.798305,-0.696016,0.972951,0.187375,0.797738,-0.797049,0.967242,0.225680,0.797189,-0.840232,0.953085,0.139947,0.797044,-0.700745,0.963137,0.304276,0.798309,-0.695960,0.187304,0.797797,-0.797093,0.225735,0.797147,-0.840328,0.139974,0.797022,-0.700662
37,0.370000,-124.167908,-0.271152,0.794444,0.214309,0.797558,-0.758603,0.000123,0.304296,0.798240,-0.696139,0.985542,0.187349,0.797746,-0.797133,0.974501,0.225639,0.797182,-0.840328,0.970275,0.139953,0.797066,-0.700812,0.977708,0.304233,0.798239,-0.696045,0.187287,0.797746,-0.797189,0.225668,0.797182,-0.840457,0.140048,0.797067,-0.700720
38,0.380000,-124.176613,-0.295627,0.746445,0.214333,0.797609,-0.758579,0.000123,0.304310,0.798242,-0.696100,0.976310,0.187379,0.797829,-0.797113,0.979054,0.225676,0.797310,-0.840302,0.956149,0.139968,0.797054,-0.700800,0.971544,0.304233,0.798239,-0.696045,0.187304,0.797797,-0.797093,0.225750,0.797332,-0.840460,0.140048,0.797067,-0.700720
