Format Version,1.23,Take Name,22122020-square-1-run_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-22 08.41.21.834 ,Total Frames in Take,6195,Total Exported Frames,6195,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,"robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4",robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker4,robot-omni3:Marker4,robot-omni3:Marker4
,ID,"11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","C56E0","C56E0","C56E0","C5E30","C5E30","C5E30","C5E40","C5E40","C5E40","C56F0","C56F0","C56F0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-124.188766,-0.085073,0.810285,0.216237,0.797597,-0.749591,0.000495,0.306199,0.798634,-0.687097,0.936056,0.189290,0.797637,-0.788131,0.802652,0.227597,0.797081,-0.831311,0.837097,0.141861,0.797035,-0.691827,0.931899,0.306002,0.798610,-0.687258,0.188659,0.797287,-0.787812,0.228193,0.797323,-0.831418,0.142099,0.797163,-0.691860
1,0.010000,-124.219330,-0.119606,0.765470,0.216285,0.797654,-0.749612,0.000379,0.306213,0.798624,-0.687069,0.928876,0.189359,0.797734,-0.788167,0.893858,0.227689,0.797218,-0.831327,0.869331,0.141878,0.797040,-0.691888,0.960860,0.306002,0.798610,-0.687258,0.188995,0.797594,-0.787999,0.228193,0.797323,-0.831418,0.141974,0.797092,-0.691776
2,0.020000,-124.255936,-0.121051,0.731827,0.216317,0.797652,-0.749656,0.000386,0.306205,0.798619,-0.687054,0.928876,0.189416,0.797743,-0.788227,0.893858,0.227773,0.797261,-0.831363,0.869331,0.141873,0.796986,-0.691979,0.960860,0.306002,0.798610,-0.687258,0.189088,0.797656,-0.787973,0.228193,0.797323,-0.831418,0.141988,0.797020,-0.691969
3,0.030000,-124.243408,-0.087044,0.809169,0.216185,0.797597,-0.749648,0.000462,0.306087,0.798630,-0.687068,0.947568,0.189275,0.797639,-0.788214,0.796155,0.227623,0.797084,-0.831357,0.844792,0.141754,0.797034,-0.691954,0.947883,0.306002,0.798610,-0.687258,0.188659,0.797287,-0.787812,0.228193,0.797323,-0.831418,0.141876,0.797157,-0.692070
4,0.040000,-124.170189,-0.075590,0.784814,0.216175,0.797579,-0.749564,0.000442,0.306157,0.798633,-0.687099,0.947568,0.189216,0.797619,-0.788095,0.796155,0.227510,0.797090,-0.831288,0.844792,0.141819,0.796972,-0.691776,0.947883,0.306002,0.798610,-0.687258,0.188659,0.797287,-0.787812,0.228080,0.797325,-0.831398,0.141974,0.797092,-0.691776
5,0.050000,-124.189987,-0.075140,0.791896,0.216172,0.797578,-0.749564,0.000459,0.306132,0.798634,-0.687067,0.941966,0.189226,0.797616,-0.788105,0.820489,0.227534,0.797080,-0.831284,0.821268,0.141795,0.796982,-0.691801,0.964332,0.306002,0.798610,-0.687258,0.188659,0.797287,-0.787812,0.228193,0.797323,-0.831418,0.141865,0.797098,-0.691757
