,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,EDBE28E9B6EA11EA2C2F332BD074C080,CD4C0,CD4C0,CD4C0,CCA50,CCA50,CCA50,CD0F0,CD0F0,CD0F0
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
839,8.39,-40.969181,0.379347,-0.176421,-0.124175,0.094214,-1.066899,0.00191,-0.219875,0.094424,-1.043397,0.548867,-0.075986,0.09333,-1.042765,0.829883,-0.076663,0.094888,-1.114534,0.802486,-0.221636,0.094429,-1.043,-0.075371,0.093319,-1.042475,-0.076111,0.094896,-1.115099
840,8.4,-41.063862,0.451905,-0.310754,-0.124334,0.094431,-1.066277,0.002027,-0.220072,0.094673,-1.042931,0.548867,-0.076186,0.093442,-1.042066,0.829883,-0.076744,0.095179,-1.113833,0.802486,-0.221806,0.094675,-1.042435,-0.075687,0.093429,-1.041714,-0.076039,0.095192,-1.11459
841,8.41,-40.937168,0.224428,-0.22969,-0.124277,0.094611,-1.065719,0.00205,-0.219963,0.095092,-1.042164,0.549134,-0.076077,0.093643,-1.041611,0.847346,-0.076791,0.0951,-1.113383,0.7414,-0.221683,0.095098,-1.04161,-0.075646,0.093632,-1.041273,-0.076007,0.095108,-1.114197
842,8.42,-41.018738,0.090963,0.182368,-0.124372,0.094492,-1.065295,0.001995,-0.220094,0.094751,-1.04188,0.55635,-0.076204,0.093868,-1.041112,0.82151,-0.076819,0.094857,-1.112892,0.770554,-0.22182,0.094756,-1.041469,-0.075602,0.093859,-1.040728,-0.076223,0.094863,-1.11359
843,8.43,-40.799862,-0.031224,-0.055068,-0.124305,0.094675,-1.064583,0.00194,-0.219934,0.095341,-1.040802,0.526367,-0.076048,0.093806,-1.040585,0.843599,-0.076933,0.094878,-1.112361,0.799948,-0.221774,0.095354,-1.040349,-0.075472,0.093796,-1.040343,-0.076347,0.09488,-1.112906
844,8.44,-40.817432,-0.002852,-0.079664,-0.124463,0.094721,-1.064059,0.001752,-0.2201,0.095372,-1.040307,0.526367,-0.076214,0.093836,-1.040047,0.843599,-0.077076,0.094955,-1.111823,0.799948,-0.221665,0.095383,-1.039957,-0.075609,0.093825,-1.039767,-0.076557,0.094958,-1.112364
845,8.45,-40.728119,0.851653,-0.280983,-0.124988,0.095101,-1.063491,0.001204,-0.220588,0.094751,-1.039585,0.598966,-0.076695,0.094232,-1.039567,0.833216,-0.077682,0.09632,-1.11132,0.812494,-0.221748,0.094758,-1.039687,-0.075579,0.094221,-1.039341,-0.077754,0.096323,-1.111429
846,8.46,-40.573303,0.733502,0.077817,-0.125122,0.094969,-1.0632,0.001312,-0.220658,0.094429,-1.039042,0.739622,-0.076764,0.094399,-1.039399,0.672255,-0.077945,0.096079,-1.111159,0.918979,-0.22169,0.094433,-1.039177,-0.075555,0.094387,-1.038893,-0.078089,0.096085,-1.11145
847,8.47,-40.778984,0.999667,-0.059541,-0.124697,0.094881,-1.062347,0.001406,-0.220317,0.094104,-1.038532,0.628111,-0.076423,0.094249,-1.038377,0.750724,-0.077352,0.096292,-1.110132,0.959042,-0.221804,0.094102,-1.038504,-0.075432,0.094247,-1.038266,-0.077232,0.096295,-1.110244
848,8.48,-41.134647,0.457464,0.406771,-0.124208,0.094233,-1.062315,0.002288,-0.219977,0.093755,-1.039096,0.628111,-0.076086,0.093899,-1.038035,0.750724,-0.076562,0.095046,-1.109814,0.959042,-0.222276,0.093742,-1.038444,-0.075602,0.093895,-1.037777,-0.075916,0.095056,-1.110435
849,8.49,-40.782047,0.64717,0.102109,-0.125156,0.094177,-1.061607,0.001934,-0.22078,0.093735,-1.037797,0.402479,-0.076885,0.09361,-1.037629,0.86292,-0.077804,0.095188,-1.109396,0.77605,-0.222468,0.093741,-1.038007,-0.075305,0.093594,-1.036964,-0.077876,0.095195,-1.109721
850,8.5,-40.767704,0.74242,-0.128251,-0.125436,0.093977,-1.06093,0.001436,-0.221053,0.093629,-1.037093,0.682869,-0.07716,0.093221,-1.036969,0.697346,-0.078096,0.09508,-1.108728,0.933062,-0.22232,0.093634,-1.037159,-0.076014,0.093208,-1.036577,-0.078109,0.095087,-1.108996
851,8.51,-40.814243,0.067137,0.5432,-0.124927,0.093084,-1.060448,0.001668,-0.220565,0.093019,-1.036693,0.648204,-0.076671,0.092783,-1.036435,0.824011,-0.077545,0.093451,-1.108216,0.807613,-0.22194,0.093018,-1.036397,-0.076066,0.092779,-1.036075,-0.077065,0.093456,-1.108818
852,8.52,-40.889111,0.277534,0.43251,-0.124837,0.093257,-1.059847,0.001393,-0.220506,0.093006,-1.036217,0.669948,-0.076612,0.092904,-1.035772,0.889215,-0.077393,0.093861,-1.107551,0.830174,-0.221778,0.093002,-1.035864,-0.076184,0.092902,-1.035657,-0.076843,0.093866,-1.10795
853,8.53,-41.022572,0.025082,1.089207,-0.125131,0.093358,-1.059266,0.001392,-0.220853,0.09281,-1.035857,0.669948,-0.076963,0.093545,-1.035076,0.889215,-0.077578,0.09372,-1.106863,0.830174,-0.221756,0.092805,-1.035464,-0.076839,0.093545,-1.034749,-0.076807,0.093726,-1.10766
854,8.54,-40.975338,0.356328,0.783501,-0.125282,0.09357,-1.058593,0.000885,-0.220984,0.09286,-1.035109,0.753789,-0.077093,0.093555,-1.034443,0.912418,-0.077769,0.094295,-1.106226,0.722939,-0.221806,0.092853,-1.034827,-0.076877,0.093556,-1.034455,-0.077281,0.094299,-1.106459
855,8.55,-40.882442,0.413152,0.335351,-0.124901,0.093199,-1.058212,0.001493,-0.220567,0.092853,-1.034571,0.668878,-0.076673,0.092789,-1.034145,0.878264,-0.077464,0.093954,-1.105921,0.807987,-0.221842,0.092848,-1.034215,-0.076235,0.092785,-1.033932,-0.076894,0.093962,-1.106435
856,8.56,-40.911507,0.194255,0.733039,-0.124758,0.093459,-1.057666,0.001697,-0.220436,0.093026,-1.034074,0.638505,-0.076543,0.09336,-1.033571,0.79578,-0.077297,0.09399,-1.105354,0.82803,-0.221862,0.093021,-1.033836,-0.075826,0.093359,-1.033179,-0.0769,0.093995,-1.105916
857,8.57,-40.958912,-0.046232,1.128228,-0.124347,0.094032,-1.05675,0.001412,-0.220043,0.093545,-1.033235,0.638505,-0.076151,0.094238,-1.032615,0.79578,-0.076846,0.094313,-1.104401,0.82803,-0.22123,0.093539,-1.033012,-0.07556,0.09424,-1.032332,-0.076464,0.094315,-1.104862
858,8.58,-41.239754,-0.459827,1.412418,-0.125736,0.094164,-1.055695,0.001509,-0.221546,0.093976,-1.032643,0.697917,-0.077659,0.094532,-1.031327,0.836194,-0.078004,0.093983,-1.103114,0.850271,-0.221818,0.093978,-1.032269,-0.078068,0.094535,-1.030658,-0.076938,0.093975,-1.104743
859,8.59,-41.298168,-0.406168,1.582461,-0.125816,0.093953,-1.055207,0.001721,-0.221648,0.093521,-1.032251,0.797365,-0.077764,0.094488,-1.030792,0.864517,-0.078036,0.093849,-1.102579,0.497846,-0.222307,0.093521,-1.031779,-0.077955,0.094491,-1.030285,-0.076745,0.093844,-1.104117
860,8.6,-41.11105,0.252624,0.672772,-0.124323,0.093802,-1.055287,0.002058,-0.220081,0.093347,-1.032029,0.459015,-0.076191,0.093662,-1.031024,0.887667,-0.076695,0.094396,-1.102809,0.777028,-0.222144,0.093336,-1.031376,-0.075764,0.093662,-1.030885,-0.075981,0.094403,-1.103342
861,8.61,-41.18486,0.56021,0.150788,-0.124474,0.093796,-1.054894,0.001826,-0.220263,0.093427,-1.031757,0.459015,-0.076374,0.093252,-1.030575,0.887667,-0.076787,0.094708,-1.102349,0.777028,-0.22224,0.093412,-1.030907,-0.076145,0.093255,-1.030707,-0.075917,0.094714,-1.102683
862,8.62,-40.791618,-0.026316,0.500495,-0.124942,0.09373,-1.054451,0.001406,-0.22057,0.093838,-1.030658,0.461893,-0.076677,0.093368,-1.030456,0.934125,-0.077578,0.093983,-1.102238,0.767214,-0.221695,0.093837,-1.030173,-0.076526,0.093366,-1.030323,-0.076755,0.093986,-1.102828
863,8.63,-40.707104,-0.232567,0.492124,-0.125059,0.093699,-1.054045,0.001307,-0.220651,0.094105,-1.030112,0.699593,-0.076759,0.093282,-1.03012,0.980967,-0.077765,0.09371,-1.101902,0.744126,-0.221733,0.094108,-1.029588,-0.076697,0.093281,-1.030077,-0.076882,0.093708,-1.102419
864,8.64,-40.824993,0.106967,-0.103976,-0.12491,0.093675,-1.053427,0.001288,-0.22055,0.094196,-1.029687,0.692593,-0.076663,0.092794,-1.02941,0.94305,-0.077517,0.094036,-1.101184,0.795588,-0.221698,0.0942,-1.029247,-0.076439,0.092791,-1.029368,-0.076811,0.094036,-1.101598
865,8.65,-40.845955,0.132486,0.267008,-0.124765,0.093702,-1.053043,0.001309,-0.220416,0.093819,-1.02934,0.692593,-0.076523,0.093165,-1.029005,0.94305,-0.077356,0.094123,-1.100784,0.795588,-0.221392,0.093819,-1.029019,-0.076227,0.09316,-1.028736,-0.076781,0.094128,-1.101375
866,8.66,-40.986691,0.053858,0.871239,-0.124275,0.094287,-1.052131,0.001673,-0.219983,0.093915,-1.028664,0.743003,-0.076091,0.094282,-1.027972,0.899921,-0.076751,0.094665,-1.099758,0.793637,-0.221435,0.09391,-1.028401,-0.075414,0.094282,-1.02764,-0.076324,0.094669,-1.100282
867,8.67,-40.665482,-0.297633,0.445529,-0.124658,0.094264,-1.051592,0.001678,-0.220233,0.094808,-1.027591,0.643097,-0.076342,0.093788,-1.027703,0.875815,-0.0774,0.094195,-1.099484,0.762457,-0.221595,0.094815,-1.027163,-0.075935,0.093784,-1.027419,-0.076726,0.094194,-1.100155
868,8.68,-40.77882,-0.032852,0.169085,-0.124379,0.094515,-1.050924,0.001804,-0.220001,0.094961,-1.027109,0.54715,-0.076111,0.093849,-1.026942,0.880769,-0.077025,0.094734,-1.098721,0.7932,-0.221737,0.094968,-1.026592,-0.075652,0.093844,-1.026811,-0.076358,0.094735,-1.09921
869,8.69,-40.621189,0.573145,-0.086421,-0.125182,0.094618,-1.050337,0.001172,-0.220738,0.094467,-1.026256,0.54715,-0.076845,0.093862,-1.026497,0.880769,-0.077963,0.095527,-1.098259,0.7932,-0.221833,0.094475,-1.026392,-0.075683,0.093851,-1.026234,-0.078089,0.09553,-1.098369
870,8.7,-40.610992,0.717733,0.492131,-0.125106,0.094319,-1.049893,0.000955,-0.220656,0.093391,-1.025803,0.724217,-0.076763,0.094124,-1.026053,0.702009,-0.077899,0.095444,-1.097822,0.958134,-0.221383,0.093389,-1.025921,-0.075826,0.094121,-1.025661,-0.078064,0.095447,-1.09805
871,8.71,-40.639729,0.741626,0.664867,-0.125214,0.09424,-1.049497,0.001374,-0.220774,0.093107,-1.025457,0.749486,-0.076884,0.094207,-1.025632,0.681852,-0.077984,0.095407,-1.097403,0.894619,-0.221772,0.0931,-1.025545,-0.075762,0.094206,-1.025031,-0.078071,0.095413,-1.097816
872,8.72,-40.631428,0.816226,0.574614,-0.125217,0.094306,-1.048838,0.00152,-0.220774,0.093157,-1.024784,0.639511,-0.076883,0.094208,-1.02498,0.675433,-0.077995,0.095552,-1.096749,0.950493,-0.222212,0.093148,-1.024886,-0.07563,0.094211,-1.02464,-0.078024,0.095556,-1.096945
873,8.73,-40.967224,1.470099,-0.199504,-0.124898,0.094367,-1.048197,0.001473,-0.220591,0.093068,-1.024699,0.639511,-0.076699,0.093717,-1.024076,0.675433,-0.077405,0.096317,-1.095815,0.950493,-0.222167,0.093062,-1.024735,-0.075598,0.093717,-1.02394,-0.077335,0.09632,-1.095903
874,8.74,-40.93951,1.404334,-0.236449,-0.124829,0.094375,-1.04765,0.001592,-0.220511,0.093205,-1.024104,0.605862,-0.076619,0.093676,-1.023553,0.722638,-0.077357,0.096245,-1.095293,0.971943,-0.222223,0.0932,-1.024141,-0.075491,0.093674,-1.023388,-0.07727,0.096249,-1.095403
875,8.75,-40.87133,1.377205,-0.454608,-0.124934,0.094634,-1.046841,0.001044,-0.22059,0.093718,-1.023174,0.710288,-0.076696,0.09373,-1.022807,0.808711,-0.077517,0.096454,-1.09454,0.963171,-0.221746,0.093715,-1.023102,-0.075931,0.093731,-1.022838,-0.077372,0.096455,-1.094564
876,8.76,-41.072281,0.864374,0.131244,-0.124452,0.093432,-1.046795,0.001747,-0.220193,0.092655,-1.023471,0.563843,-0.076302,0.092941,-1.022573,0.93334,-0.076861,0.094699,-1.094339,0.744009,-0.221816,0.092636,-1.022832,-0.076043,0.09294,-1.022508,-0.075992,0.094714,-1.09488
877,8.77,-41.129971,0.723966,0.016485,-0.124634,0.093309,-1.046184,0.00154,-0.2204,0.092843,-1.022955,0.594831,-0.076509,0.092681,-1.021916,0.932561,-0.076993,0.094402,-1.093683,0.780711,-0.221916,0.092831,-1.022383,-0.076241,0.092681,-1.021945,-0.076202,0.09441,-1.094063
878,8.78,-41.167702,0.085121,1.413018,-0.125572,0.093672,-1.045216,0.000956,-0.221349,0.092718,-1.022048,0.594831,-0.077467,0.094168,-1.020905,0.932561,-0.0779,0.09413,-1.092694,0.780711,-0.22182,0.092714,-1.02142,-0.078074,0.094161,-1.020963,-0.076552,0.094143,-1.093291
879,8.79,-40.802586,1.031285,-0.049031,-0.125776,0.093428,-1.044329,0.000948,-0.221406,0.092596,-1.020554,0.803792,-0.077512,0.092812,-1.020339,0.847535,-0.078412,0.094876,-1.092094,0.631307,-0.221868,0.092607,-1.020957,-0.076268,0.092819,-1.0205,-0.07906,0.094862,-1.091623
880,8.8,-40.716927,1.047444,-0.076103,-0.125372,0.093545,-1.044185,0.000908,-0.220965,0.092716,-1.020266,0.769948,-0.077071,0.092908,-1.020268,0.796558,-0.078079,0.095009,-1.09202,0.986218,-0.221885,0.092716,-1.020286,-0.076261,0.092907,-1.020187,-0.078073,0.095011,-1.092075
881,8.81,-41.231789,0.338935,1.18619,-0.126004,0.093969,-1.043087,0.00084,-0.221807,0.092883,-1.020032,0.971532,-0.077926,0.094317,-1.018721,0.792654,-0.07828,0.094706,-1.090509,0.775392,-0.221716,0.092884,-1.019964,-0.078206,0.09431,-1.017941,-0.078106,0.094712,-1.09139
882,8.82,-41.274994,0.786648,0.335543,-0.124071,0.09373,-1.043219,0.002159,-0.219893,0.09286,-1.020237,0.971532,-0.076007,0.093408,-1.018824,0.792654,-0.076312,0.094923,-1.090597,0.775392,-0.221737,0.092838,-1.019532,-0.075697,0.093403,-1.01855,-0.075373,0.094945,-1.091459
883,8.83,-40.978153,-0.043785,0.980543,-0.124791,0.093535,-1.042442,0.001791,-0.220495,0.093192,-1.01896,0.50641,-0.076603,0.093607,-1.01829,0.896621,-0.077274,0.093807,-1.090077,0.681324,-0.222205,0.093186,-1.018696,-0.075846,0.093608,-1.018018,-0.076873,0.09381,-1.090507
884,8.84,-40.813103,0.759417,0.135316,-0.125355,0.093847,-1.041737,0.001362,-0.220991,0.093214,-1.01798,0.651779,-0.077097,0.093336,-1.017732,0.641725,-0.077979,0.094992,-1.089498,0.957242,-0.222364,0.093218,-1.018211,-0.075684,0.093332,-1.017492,-0.078147,0.094992,-1.089528
885,8.85,-40.862011,0.588031,0.167163,-0.12521,0.093981,-1.041075,0.000959,-0.220867,0.093557,-1.017398,0.758097,-0.076973,0.093458,-1.017027,0.729322,-0.077791,0.094927,-1.088798,0.945648,-0.221827,0.09356,-1.017515,-0.075894,0.09346,-1.017121,-0.077936,0.094924,-1.088635
886,8.86,-40.960464,0.9165,0.12855,-0.1255,0.094216,-1.040524,0.001032,-0.221195,0.093369,-1.017015,0.758097,-0.077302,0.093735,-1.016397,0.729322,-0.078003,0.095544,-1.088161,0.945648,-0.222203,0.093362,-1.016857,-0.076712,0.093743,-1.016637,-0.077741,0.095542,-1.088063
887,8.87,-40.868473,0.017057,0.278708,-0.124913,0.094186,-1.040084,0.001239,-0.220573,0.094454,-1.016419,0.744882,-0.076682,0.093633,-1.016026,0.840804,-0.077485,0.094473,-1.087807,0.930191,-0.221701,0.094453,-1.015793,-0.076724,0.093634,-1.016141,-0.076476,0.094472,-1.088195
888,8.88,-40.664848,0.708128,-0.486401,-0.125275,0.09434,-1.039447,0.00088,-0.220848,0.094396,-1.015431,0.787624,-0.076958,0.093251,-1.015579,0.81091,-0.078019,0.095375,-1.08733,0.963615,-0.221697,0.094402,-1.015404,-0.076224,0.09325,-1.015761,-0.077973,0.09537,-1.087192
889,8.89,-40.990906,0.460897,-0.05528,-0.12469,0.093903,-1.039402,0.001626,-0.220399,0.093879,-1.015938,0.545884,-0.076509,0.093149,-1.015248,0.912072,-0.077161,0.094683,-1.087019,0.802217,-0.222115,0.093874,-1.015341,-0.076165,0.093149,-1.015322,-0.076431,0.094686,-1.087323
890,8.9,-40.968224,0.885315,-0.222761,-0.125444,0.094068,-1.038773,0.000996,-0.221143,0.093614,-1.01527,0.545884,-0.07725,0.09326,-1.014646,0.912072,-0.077939,0.095331,-1.086403,0.802217,-0.222056,0.093618,-1.015329,-0.076355,0.093252,-1.014432,-0.077983,0.095335,-1.086539
891,8.91,-40.829731,0.321137,0.294438,-0.125937,0.094824,-1.037749,0.000635,-0.221581,0.094649,-1.014019,0.771351,-0.077687,0.094356,-1.013726,0.76989,-0.078543,0.095468,-1.085502,0.964083,-0.221895,0.094646,-1.013817,-0.077764,0.094352,-1.013493,-0.078121,0.095475,-1.085979
892,8.92,-40.867329,0.692144,-0.335045,-0.125044,0.094471,-1.037612,0.001002,-0.220702,0.094399,-1.013937,0.724093,-0.076811,0.093515,-1.01357,0.853611,-0.07762,0.095498,-1.085328,0.930992,-0.221793,0.094401,-1.013771,-0.07623,0.093514,-1.013646,-0.077349,0.095498,-1.085381
893,8.93,-40.961201,0.837635,-0.276091,-0.12494,0.094618,-1.036744,0.001195,-0.220637,0.094283,-1.013228,0.693979,-0.076745,0.09375,-1.012624,0.746915,-0.07744,0.09582,-1.084381,0.964501,-0.221861,0.094287,-1.013224,-0.075746,0.093751,-1.012792,-0.077399,0.095816,-1.084245
894,8.94,-40.806507,0.953045,-0.043334,-0.125119,0.09468,-1.036267,0.001069,-0.220751,0.093952,-1.012498,0.693979,-0.076857,0.094051,-1.012273,0.746915,-0.07775,0.096036,-1.08403,0.964501,-0.221832,0.093954,-1.01263,-0.075747,0.094047,-1.012123,-0.077868,0.096037,-1.084056
895,8.95,-40.877132,0.639237,0.46675,-0.125099,0.09501,-1.035702,0.000877,-0.220761,0.094217,-1.012055,0.727731,-0.076868,0.094773,-1.011638,0.720042,-0.077669,0.09604,-1.083412,0.969807,-0.221597,0.094212,-1.01198,-0.076283,0.094773,-1.011551,-0.077525,0.096044,-1.083555
896,8.96,-40.721336,0.925265,0.001526,-0.124979,0.094763,-1.035295,0.001142,-0.220575,0.09403,-1.011384,0.718537,-0.076681,0.094169,-1.011371,0.776105,-0.077681,0.096091,-1.083129,0.963446,-0.221701,0.094028,-1.011373,-0.075797,0.094166,-1.01123,-0.077615,0.096095,-1.083259
897,8.97,-40.822617,1.196441,0.284651,-0.124926,0.094509,-1.03488,0.001596,-0.220559,0.093114,-1.011147,0.541366,-0.076669,0.094236,-1.010867,0.700866,-0.077549,0.096177,-1.082625,0.987584,-0.222391,0.093102,-1.011247,-0.075476,0.094243,-1.010784,-0.077501,0.096178,-1.082636
898,8.98,-40.851181,1.164823,0.184157,-0.124831,0.094461,-1.034418,0.001593,-0.220477,0.09321,-1.010731,0.541366,-0.076586,0.094089,-1.010383,0.700866,-0.077429,0.096085,-1.08214,0.987584,-0.222284,0.0932,-1.010779,-0.075457,0.094094,-1.010297,-0.077342,0.096086,-1.082182
899,8.99,-40.836605,1.050084,0.225808,-0.124833,0.094674,-1.033662,0.001561,-0.220475,0.093543,-1.00995,0.548063,-0.076583,0.094313,-1.009638,0.716895,-0.077442,0.096166,-1.081399,0.975781,-0.222307,0.093541,-1.010271,-0.075089,0.09432,-1.009578,-0.077567,0.096163,-1.08128
900,9,-40.775711,1.229885,-0.10357,-0.125011,0.094308,-1.033191,0.001406,-0.220627,0.093251,-1.009372,0.592839,-0.076733,0.093689,-1.009227,0.739322,-0.077672,0.095984,-1.080974,0.975723,-0.222255,0.093246,-1.009379,-0.07569,0.093692,-1.00923,-0.077575,0.095984,-1.080967
901,9.01,-40.800842,1.099044,-0.255325,-0.125044,0.094424,-1.032694,0.001077,-0.220673,0.093701,-1.008912,0.708851,-0.076779,0.093636,-1.008712,0.783741,-0.077681,0.095935,-1.080459,0.976898,-0.221837,0.093701,-1.008883,-0.075916,0.093638,-1.008778,-0.077596,0.095934,-1.080423
902,9.02,-41.224018,1.054781,0.572281,-0.125756,0.094382,-1.032025,0.000591,-0.221552,0.0929,-1.008965,0.873198,-0.077671,0.094338,-1.00767,0.983457,-0.078044,0.095908,-1.079441,0.856257,-0.221992,0.09289,-1.008713,-0.077729,0.094336,-1.007639,-0.077544,0.095919,-1.079724
903,9.03,-41.268646,0.961545,0.75555,-0.125742,0.094288,-1.031451,0.000607,-0.221555,0.092756,-1.008466,0.873198,-0.077677,0.094389,-1.007055,0.983457,-0.077993,0.09572,-1.078832,0.856257,-0.221994,0.092745,-1.008181,-0.077795,0.094388,-1.007033,-0.07742,0.095732,-1.079143
904,9.04,-41.120308,1.679991,-0.438438,-0.125256,0.093975,-1.030946,0.001044,-0.22101,0.092618,-1.007701,0.869255,-0.07712,0.093156,-1.006707,0.970002,-0.07764,0.096151,-1.078432,0.837016,-0.22195,0.092608,-1.007561,-0.07651,0.093173,-1.007063,-0.077405,0.096143,-1.078223
905,9.05,-41.076031,1.801346,-0.80139,-0.124934,0.093793,-1.030311,0.001235,-0.220669,0.092625,-1.00698,0.681587,-0.076777,0.092672,-1.006123,0.834777,-0.077355,0.096082,-1.077829,0.907169,-0.221921,0.092614,-1.006748,-0.076169,0.092685,-1.006381,-0.076991,0.096079,-1.07776
906,9.06,-40.868385,2.265874,-1.309571,-0.125264,0.09441,-1.029602,0.000787,-0.220909,0.093094,-1.005909,0.845045,-0.077015,0.092935,-1.00562,0.791062,-0.07787,0.097202,-1.077277,0.915458,-0.221528,0.093096,-1.005937,-0.076258,0.092956,-1.005974,-0.077956,0.097182,-1.076951
907,9.07,-40.832748,1.34611,0.071812,-0.124914,0.094516,-1.029269,0.001358,-0.220551,0.093122,-1.005551,0.845045,-0.07666,0.094084,-1.005253,0.791062,-0.07753,0.096343,-1.077002,0.915458,-0.222084,0.093116,-1.005702,-0.075391,0.094092,-1.005252,-0.077591,0.096339,-1.076914
908,9.08,-40.798027,1.578634,-0.269422,-0.124963,0.09447,-1.028748,0.00151,-0.220585,0.093087,-1.004968,0.614695,-0.076692,0.093781,-1.004773,0.682872,-0.077613,0.096541,-1.076504,0.973279,-0.222235,0.093089,-1.00522,-0.07525,0.093782,-1.004604,-0.077731,0.09654,-1.076484
909,9.09,-40.90197,1.387249,-0.162287,-0.125049,0.094331,-1.028212,0.001608,-0.220716,0.093112,-1.004605,0.565109,-0.076823,0.093696,-1.004144,0.674716,-0.077608,0.096187,-1.075887,0.98308,-0.222449,0.093109,-1.004749,-0.075537,0.093694,-1.003949,-0.077612,0.09619,-1.075954
910,9.1,-40.961559,1.745596,-0.952371,-0.125292,0.094186,-1.027696,0.001172,-0.220981,0.093246,-1.004168,0.670125,-0.077088,0.092914,-1.00361,0.754914,-0.077806,0.096397,-1.075311,0.986753,-0.2223,0.09325,-1.004187,-0.076108,0.092913,-1.003614,-0.077756,0.096396,-1.075294
911,9.11,-40.986088,0.85775,-0.270903,-0.125546,0.09374,-1.027022,0.001092,-0.221253,0.093372,-1.003548,0.670125,-0.077361,0.092882,-1.002882,0.754914,-0.078025,0.094967,-1.074638,0.986753,-0.222232,0.093378,-1.003654,-0.076153,0.092886,-1.003159,-0.078199,0.094959,-1.074346
912,9.12,-41.048981,0.695066,-0.088462,-0.125584,0.0937,-1.026479,0.001032,-0.221317,0.093379,-1.003112,0.753751,-0.077426,0.09297,-1.00228,0.690278,-0.07801,0.094751,-1.074045,0.914889,-0.222282,0.093381,-1.003069,-0.076611,0.092974,-1.00255,-0.077938,0.094746,-1.073848
913,9.13,-40.892918,0.878349,-0.51041,-0.125246,0.093824,-1.025847,0.000844,-0.220913,0.093664,-1.002211,0.802203,-0.077023,0.092752,-1.00179,0.781359,-0.077802,0.095055,-1.073539,0.948838,-0.221703,0.093671,-1.002259,-0.076167,0.092752,-1.001969,-0.077878,0.09505,-1.073349
914,9.14,-40.614803,0.852434,-0.768892,-0.125239,0.094151,-1.025205,0.001015,-0.220789,0.094285,-1.001099,0.734686,-0.076902,0.092838,-1.001389,0.813202,-0.078026,0.095332,-1.073127,0.962329,-0.221847,0.094292,-1.001016,-0.076165,0.092835,-1.001513,-0.077883,0.095328,-1.073078
915,9.15,-41.072887,0.386704,0.443255,-0.125873,0.094452,-1.024435,0.000681,-0.221616,0.094037,-1.001113,0.734686,-0.077725,0.094135,-1.000206,0.813202,-0.078277,0.095185,-1.071986,0.962329,-0.221966,0.094034,-1.000933,-0.077727,0.094131,-0.999938,-0.077903,0.095192,-1.072471
916,9.16,-41.031349,1.104904,-0.788969,-0.125037,0.094157,-1.023999,0.001162,-0.22076,0.093955,-1.000588,0.901767,-0.076871,0.092884,-0.999837,0.93289,-0.077481,0.095631,-1.071572,0.84678,-0.221768,0.093956,-1.000404,-0.076262,0.092898,-1.000302,-0.077179,0.095619,-1.071301
