Format Version,1.23,Take Name,23122020-robot-omni4-center,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 04.03.55.952 ,Total Frames in Take,2839,Total Exported Frames,2839,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,-0.005945,0.005582,-0.007322,1.177024,0.056269,0.335395,0.000034,1.177556,0.099077,0.413213,0.989264,1.278168,0.096871,0.262283,0.988196,1.272398,0.098567,0.418026,0.958470,1.046450,0.102408,0.252112,0.977367,1.054046,0.013889,0.458114,0.990789,1.064415,0.015026,0.202299,0.994855,1.267017,0.012069,0.210506,0.990777,1.256142,0.012248,0.466609,0.985072,1.177554,0.099119,0.413207,1.278150,0.096912,0.262266,1.272350,0.098410,0.418053,1.046515,0.102348,0.252093,1.054059,0.013920,0.458129,1.064402,0.015033,0.202313,1.267005,0.012103,0.210499,1.256156,0.012305,0.466604
17,0.170000,-0.032722,-0.031271,-0.003364,1.177029,0.056295,0.335456,0.000075,1.177522,0.099153,0.413247,0.973279,1.278204,0.096857,0.262365,0.968761,1.272361,0.098652,0.418104,0.973273,1.046490,0.102371,0.252082,0.991213,1.053996,0.013985,0.458144,0.977077,1.064485,0.014958,0.202334,0.971435,1.267084,0.012021,0.210638,0.961526,1.256089,0.012363,0.466735,0.953189,1.177528,0.099147,0.413353,1.278150,0.096912,0.262266,1.272416,0.098565,0.418076,1.046515,0.102348,0.252093,1.054059,0.013920,0.458129,1.064402,0.015033,0.202313,1.267201,0.011939,0.210694,1.255958,0.012497,0.466727
18,0.180000,-0.001685,-0.006371,-0.012668,1.177041,0.056263,0.335390,0.000048,1.177583,0.099087,0.413199,0.985075,1.278183,0.096840,0.262261,0.964635,1.272425,0.098569,0.418005,0.981896,1.046465,0.102396,0.252106,0.982321,1.054068,0.013920,0.458126,0.997576,1.064419,0.015003,0.202310,0.991182,1.267021,0.012029,0.210503,0.980878,1.256165,0.012261,0.466607,0.988809,1.177581,0.099070,0.413256,1.278196,0.096759,0.262146,1.272416,0.098565,0.418076,1.046515,0.102348,0.252093,1.054059,0.013920,0.458129,1.064402,0.015033,0.202313,1.267005,0.012103,0.210499,1.256156,0.012305,0.466604
19,0.190000,-0.003091,0.009182,-0.018567,1.177001,0.056312,0.335385,0.000092,1.177546,0.099114,0.413206,0.985075,1.278150,0.096898,0.262270,0.964635,1.272388,0.098585,0.418014,0.981896,1.046432,0.102481,0.252111,0.982321,1.054021,0.013948,0.458107,0.997576,1.064378,0.015099,0.202292,0.991182,1.266980,0.012102,0.210489,0.980878,1.256118,0.012266,0.466592,0.988809,1.177554,0.099119,0.413207,1.278150,0.096912,0.262266,1.272416,0.098565,0.418076,1.046515,0.102348,0.252093,1.053994,0.013952,0.458231,1.064213,0.015190,0.202098,1.267005,0.012103,0.210499,1.256156,0.012305,0.466604
20,0.200000,-0.021561,-0.048618,-0.030201,1.177075,0.056227,0.335407,0.000069,1.177603,0.099108,0.413184,0.997613,1.278255,0.096720,0.262283,0.996473,1.272443,0.098564,0.418024,0.982110,1.046542,0.102339,0.252044,0.960668,1.054046,0.014013,0.458131,0.968269,1.064486,0.014903,0.202319,0.932329,1.267085,0.011873,0.210584,0.993167,1.256140,0.012298,0.466684,0.985917,1.177554,0.099119,0.413207,1.278196,0.096759,0.262146,1.272396,0.098622,0.418010,1.046430,0.102418,0.252119,1.054059,0.013920,0.458129,1.064402,0.015033,0.202313,1.267419,0.011633,0.210731,1.256156,0.012305,0.466604
21,0.210000,0.001250,0.000701,-0.029073,1.177030,0.056290,0.335342,0.000097,1.177588,0.099105,0.413157,0.986136,1.278180,0.096848,0.262214,0.961332,1.272430,0.098558,0.417958,0.981209,1.046463,0.102471,0.252072,0.961037,1.054051,0.013968,0.458080,0.976753,1.064389,0.015079,0.202264,0.961146,1.266991,0.012045,0.210446,0.890707,1.256148,0.012250,0.466550,0.979419,1.177672,0.099136,0.413090,1.278196,0.096759,0.262146,1.272416,0.098565,0.418076,1.046515,0.102348,0.252093,1.054059,0.013920,0.458129,1.064213,0.015190,0.202098,1.267005,0.012103,0.210499,1.256156,0.012305,0.466604
22,0.220000,-0.016850,-0.034154,-0.017144,1.177063,0.056249,0.335399,0.000054,1.177588,0.099111,0.413188,0.989848,1.278228,0.096783,0.262278,0.965482,1.272429,0.098587,0.418019,0.987880,1.046513,0.102352,0.252059,0.991508,1.054055,0.013975,0.458124,0.986188,1.064473,0.014933,0.202310,0.969127,1.267073,0.011947,0.210558,0.944947,1.256149,0.012305,0.466659,0.986012,1.177554,0.099119,0.413207,1.278196,0.096759,0.262146,1.272396,0.098622,0.418010,1.046515,0.102348,0.252093,1.054059,0.013920,0.458129,1.064402,0.015033,0.202313,1.267233,0.011884,0.210695,1.256156,0.012305,0.466604
23,0.230000,-0.013207,-0.005928,-0.003744,1.177075,0.056210,0.335387,0.000105,1.177595,0.099034,0.413197,0.982418,1.278225,0.096804,0.262280,0.963997,1.272435,0.098530,0.418022,0.967685,1.046508,0.102324,0.252078,0.992570,1.054084,0.013847,0.458099,0.953487,1.064486,0.014933,0.202285,0.966578,1.267087,0.011991,0.210519,0.946155,1.256179,0.012220,0.466620,0.977478,1.177581,0.099070,0.413256,1.278196,0.096759,0.262146,1.272329,0.098466,0.417986,1.046515,0.102348,0.252093,1.054220,0.013757,0.458010,1.064402,0.015033,0.202313,1.267201,0.011939,0.210694,1.256156,0.012305,0.466604
24,0.240000,-0.003731,-0.009485,-0.005938,1.177024,0.056311,0.335420,0.000057,1.177559,0.099139,0.413227,0.964907,1.278164,0.096896,0.262293,0.991508,1.272400,0.098632,0.418036,0.979951,1.046446,0.102424,0.252130,0.972706,1.054052,0.013960,0.458154,0.975931,1.064412,0.015030,0.202339,0.992967,1.267014,0.012080,0.210539,0.988280,1.256149,0.012326,0.466643,0.988819,1.177557,0.099269,0.413279,1.278150,0.096912,0.262266,1.272416,0.098565,0.418076,1.046515,0.102348,0.252093,1.053994,0.013952,0.458231,1.064402,0.015033,0.202313,1.267005,0.012103,0.210499,1.256156,0.012305,0.466604
25,0.250000,-0.019089,-0.003013,-0.018919,1.177034,0.056287,0.335397,0.000090,1.177557,0.099106,0.413208,0.996537,1.278203,0.096857,0.262301,0.979105,1.272397,0.098577,0.418043,0.989951,1.046488,0.102439,0.252077,0.976013,1.054019,0.013950,0.458093,0.984744,1.064448,0.015046,0.202281,0.917377,1.267047,0.012050,0.210535,0.938131,1.256113,0.012269,0.466635,0.983770,1.177554,0.099119,0.413207,1.278150,0.096912,0.262266,1.272416,0.098565,0.418076,1.046515,0.102348,0.252093,1.054059,0.013920,0.458129,1.064213,0.015190,0.202098,1.267201,0.011939,0.210694,1.256156,0.012305,0.466604
