Format Version,1.23,Take Name,23122020-omni4-circular-7-run_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 06.12.08.137 ,Total Frames in Take,5135,Total Exported Frames,5135,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,"robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4",robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker4,robot-omni4:Marker4,robot-omni4:Marker4
,ID,"9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","C7040","C7040","C7040","C6F50","C6F50","C6F50","C70B0","C70B0","C70B0","C70F0","C70F0","C70F0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,93.562645,0.842154,1.069094,1.367402,0.102849,-0.748356,0.000613,1.288130,0.103589,-0.828312,0.865932,1.443897,0.102354,-0.831910,0.626421,1.445086,0.101111,-0.737078,0.717786,1.292495,0.104341,-0.596124,0.897224,1.288501,0.103973,-0.828366,1.442700,0.101476,-0.831742,1.445962,0.101811,-0.736954,1.292323,0.104051,-0.596360
1,0.010000,93.562279,0.832056,1.067679,1.367376,0.102860,-0.748363,0.000588,1.288105,0.103585,-0.828320,0.860941,1.443872,0.102378,-0.831916,0.627718,1.445060,0.101137,-0.737084,0.734334,1.292467,0.104341,-0.596132,0.900885,1.288501,0.103973,-0.828366,1.442700,0.101476,-0.831742,1.445849,0.101840,-0.736978,1.292323,0.104051,-0.596360
2,0.020000,93.549034,0.876290,1.087910,1.367364,0.102810,-0.748329,0.000581,1.288112,0.103622,-0.828304,0.868241,1.443879,0.102293,-0.831864,0.640093,1.445044,0.101022,-0.737032,0.751542,1.292420,0.104304,-0.596115,0.908536,1.288501,0.103973,-0.828366,1.442700,0.101476,-0.831742,1.445794,0.101647,-0.736849,1.292323,0.104051,-0.596360
3,0.030000,93.563850,0.876182,1.085013,1.367383,0.102814,-0.748367,0.000600,1.288110,0.103621,-0.828321,0.868241,1.443876,0.102293,-0.831922,0.640093,1.445066,0.101026,-0.737090,0.751542,1.292479,0.104315,-0.596133,0.908536,1.288501,0.103973,-0.828366,1.442700,0.101476,-0.831742,1.445880,0.101667,-0.736992,1.292323,0.104051,-0.596360
4,0.040000,93.549034,0.876290,1.087910,1.367364,0.102810,-0.748329,0.000581,1.288112,0.103622,-0.828304,0.868214,1.443879,0.102293,-0.831864,0.639156,1.445044,0.101022,-0.737032,0.739788,1.292420,0.104304,-0.596115,0.904647,1.288501,0.103973,-0.828366,1.442700,0.101476,-0.831742,1.445794,0.101647,-0.736849,1.292323,0.104051,-0.596360
5,0.050000,93.549561,0.890184,1.082384,1.367372,0.102788,-0.748343,0.000570,1.288119,0.103610,-0.828318,0.867857,1.443886,0.102244,-0.831880,0.643968,1.445052,0.100982,-0.737048,0.745949,1.292431,0.104317,-0.596129,0.907920,1.288501,0.103973,-0.828366,1.442748,0.101391,-0.831802,1.445794,0.101647,-0.736849,1.292323,0.104051,-0.596360
