Format Version,1.23,Take Name,21122020-newmethod-2-run_009,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-22 05.55.14.017 ,Total Frames in Take,6886,Total Exported Frames,6886,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,"robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4",robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker4,robot-omni3:Marker4,robot-omni3:Marker4
,ID,"11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","CA3E0","CA3E0","CA3E0","CA3A0","CA3A0","CA3A0","CA3F0","CA3F0","CA3F0","C5CA0","C5CA0","C5CA0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-116.517281,-15.668115,2.155035,1.237659,0.776398,-0.833017,0.000959,1.331824,0.747998,-0.784786,0.000000,1.207167,0.787864,-0.866931,0.443879,1.238652,0.784041,-0.915164,0.745632,1.172994,0.785689,-0.765187,0.686824,,,,1.208672,0.787195,-0.865436,1.237782,0.784370,-0.915575,1.172472,0.785995,-0.766283
1,0.010000,-116.041458,-0.297052,1.391077,1.238737,0.785925,-0.833180,0.001260,1.336655,0.786568,-0.784075,0.767648,1.206600,0.785958,-0.867512,0.190076,1.238392,0.784795,-0.915679,0.826477,1.173300,0.786379,-0.765455,0.691929,1.336522,0.786533,-0.784994,1.208749,0.787250,-0.865460,1.237866,0.784349,-0.915601,1.172472,0.785995,-0.766283
2,0.020000,-116.010887,-0.321079,1.384464,1.238689,0.785916,-0.833144,0.001245,1.336634,0.786514,-0.784090,0.767648,1.206534,0.785970,-0.867458,0.190076,1.238300,0.784810,-0.915643,0.826477,1.173288,0.786372,-0.765384,0.691929,1.336510,0.786484,-0.784925,1.208672,0.787195,-0.865436,1.237743,0.784385,-0.915555,1.172472,0.785995,-0.766283
3,0.030000,-116.530090,-15.764607,2.169944,1.237647,0.776333,-0.833037,0.000960,1.331758,0.747756,-0.784807,0.000000,1.207179,0.787867,-0.866950,0.442394,1.238665,0.784018,-0.915180,0.747227,1.172986,0.785693,-0.765212,0.693437,,,,1.208672,0.787195,-0.865436,1.237810,0.784346,-0.915610,1.172472,0.785995,-0.766283
4,0.040000,-116.004410,-0.263688,1.388149,1.238691,0.785925,-0.833241,0.001327,1.336641,0.786632,-0.784199,0.000000,1.206532,0.785933,-0.867551,0.442394,1.238294,0.784777,-0.915739,0.747227,1.173298,0.786357,-0.765474,0.693437,1.336482,0.786593,-0.785257,1.208672,0.787195,-0.865436,1.237810,0.784346,-0.915610,1.172472,0.785995,-0.766283
5,0.050000,-116.530090,-15.764607,2.169944,1.237647,0.776333,-0.833037,0.000960,1.331758,0.747756,-0.784807,0.000000,1.207179,0.787867,-0.866950,0.442394,1.238665,0.784018,-0.915180,0.747227,1.172986,0.785693,-0.765212,0.693437,,,,1.208672,0.787195,-0.865436,1.237810,0.784346,-0.915610,1.172472,0.785995,-0.766283
6,0.060000,-116.011337,-0.319485,1.382963,1.238750,0.785898,-0.833197,0.001263,1.336694,0.786499,-0.784143,0.000000,1.206595,0.785951,-0.867512,0.442394,1.238362,0.784793,-0.915696,0.747227,1.173349,0.786351,-0.765438,0.693437,1.336597,0.786466,-0.785008,1.208749,0.787250,-0.865460,1.237810,0.784346,-0.915610,1.172497,0.785952,-0.766334
7,0.070000,-116.027939,-0.272267,1.378340,1.238652,0.785934,-0.833234,0.001319,1.336582,0.786624,-0.784152,0.725012,1.206507,0.785952,-0.867558,0.166626,1.238289,0.784804,-0.915733,0.826033,1.173231,0.786355,-0.765494,0.711774,1.336321,0.786582,-0.785220,1.208749,0.787250,-0.865460,1.237771,0.784361,-0.915590,1.172472,0.785995,-0.766283
8,0.080000,-116.548454,-16.361607,2.202674,1.237581,0.775984,-0.833076,0.000925,1.331406,0.746307,-0.784952,0.725012,1.207230,0.787949,-0.866945,0.166626,1.238687,0.784000,-0.915185,0.826033,1.173000,0.785679,-0.765221,0.711774,,,,1.208749,0.787250,-0.865460,1.237810,0.784346,-0.915610,1.172472,0.785995,-0.766283
9,0.090000,-116.006218,-0.303650,1.394168,1.238712,0.785906,-0.833205,0.001286,1.336661,0.786537,-0.784160,0.761522,1.206554,0.785943,-0.867516,0.194495,1.238317,0.784776,-0.915704,0.832417,1.173317,0.786368,-0.765440,0.687238,1.336549,0.786502,-0.785107,1.208672,0.787195,-0.865436,1.237810,0.784346,-0.915610,1.172472,0.785995,-0.766283
