Format Version,1.23,Take Name,21122020-newmethod-2-run_011,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-22 05.57.56.379 ,Total Frames in Take,6686,Total Exported Frames,6686,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,"robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4",robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker4,robot-omni3:Marker4,robot-omni3:Marker4
,ID,"11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","CA3E0","CA3E0","CA3E0","CA740","CA740","CA740","CA870","CA870","CA870","C5CA0","C5CA0","C5CA0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,59.144077,0.836384,1.299964,1.045849,0.787700,-0.858418,0.001660,0.952428,0.790508,-0.915552,0.774270,1.074985,0.786891,-0.821514,0.217873,1.039244,0.785965,-0.776193,0.690930,1.116741,0.787436,-0.920411,0.728222,0.951889,0.790494,-0.916276,1.077410,0.787909,-0.819819,1.038251,0.785539,-0.775592,1.116599,0.787206,-0.921464
1,0.010000,59.200447,0.420827,0.943865,1.045511,0.788308,-0.859067,0.000952,0.952023,0.790315,-0.916124,0.932492,1.074688,0.787921,-0.822188,0.557432,1.038996,0.787297,-0.776823,0.420385,1.116339,0.787698,-0.921131,0.837754,0.951889,0.790494,-0.916276,1.075113,0.789588,-0.822605,1.038270,0.785474,-0.775589,1.116599,0.787206,-0.921464
2,0.020000,59.166595,0.848813,1.327590,1.045882,0.787668,-0.858430,0.001595,0.952439,0.790500,-0.915526,0.932492,1.075032,0.786841,-0.821538,0.557432,1.039309,0.785889,-0.776204,0.420385,1.116750,0.787441,-0.920451,0.837754,0.951889,0.790494,-0.916276,1.077293,0.787826,-0.819893,1.038390,0.785460,-0.775642,1.116599,0.787206,-0.921464
3,0.030000,59.154049,0.828597,1.309069,1.045855,0.787711,-0.858436,0.001631,0.952423,0.790505,-0.915554,0.775390,1.074997,0.786905,-0.821537,0.238387,1.039263,0.785969,-0.776210,0.681869,1.116735,0.787466,-0.920442,0.734026,0.951889,0.790494,-0.916276,1.077333,0.788030,-0.819939,1.038270,0.785474,-0.775589,1.116599,0.787206,-0.921464
4,0.040000,59.134365,0.846898,1.320502,1.045839,0.787682,-0.858435,0.001636,0.952428,0.790511,-0.915584,0.775390,1.074968,0.786859,-0.821526,0.238387,1.039219,0.785914,-0.776212,0.681869,1.116741,0.787445,-0.920416,0.734026,0.951889,0.790494,-0.916276,1.077410,0.787909,-0.819819,1.038229,0.785484,-0.775657,1.116599,0.787206,-0.921464
5,0.050000,59.148296,0.846084,1.319786,1.045856,0.787681,-0.858416,0.001660,0.952430,0.790508,-0.915543,0.772145,1.074994,0.786859,-0.821515,0.216795,1.039255,0.785914,-0.776192,0.690793,1.116743,0.787444,-0.920415,0.728612,0.951889,0.790494,-0.916276,1.077410,0.787909,-0.819819,1.038270,0.785474,-0.775589,1.116599,0.787206,-0.921464
