Format Version,1.23,Take Name,23122020-diff-ivanjko-1-run_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 01.52.27.721 ,Total Frames in Take,2634,Total Exported Frames,2634,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,"robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4",robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4
,ID,"AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","C42D0","C42D0","C42D0","C4670","C4670","C4670","C4460","C4460","C4460","C4570","C4570","C4570"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,157.881683,-0.466113,0.497187,2.112711,0.057650,0.406563,0.001576,2.037772,0.056817,0.482190,0.977182,2.038209,0.057365,0.331959,0.545502,2.120388,0.057932,0.333451,0.629616,2.254475,0.058487,0.478651,0.646683,2.037804,0.056739,0.482225,2.036438,0.057774,0.331919,2.121213,0.057467,0.332312,2.255378,0.058642,0.479728
1,0.010000,157.884491,-0.466650,0.486073,2.112708,0.057661,0.406555,0.001558,2.037772,0.056819,0.482186,0.976456,2.038203,0.057357,0.331955,0.546702,2.120381,0.057939,0.333443,0.629594,2.254475,0.058528,0.478637,0.655388,2.037804,0.056739,0.482225,2.036438,0.057774,0.331919,2.121213,0.057467,0.332312,2.255355,0.058684,0.479687
2,0.020000,157.868805,-0.462217,0.494705,2.112742,0.057645,0.406567,0.001598,2.037786,0.056817,0.482177,0.976456,2.038257,0.057353,0.331946,0.546702,2.120435,0.057921,0.333456,0.629594,2.254490,0.058490,0.478687,0.655388,2.037804,0.056739,0.482225,2.036438,0.057774,0.331919,2.121325,0.057442,0.332288,2.255378,0.058642,0.479728
3,0.030000,157.888214,-0.523639,0.451221,2.112788,0.057631,0.406518,0.001577,2.037858,0.056666,0.482152,0.970419,2.038279,0.057309,0.331922,0.525464,2.120457,0.057967,0.333405,0.633424,2.254559,0.058582,0.478591,0.629648,2.037933,0.056581,0.482120,2.036438,0.057774,0.331919,2.121256,0.057445,0.332292,2.255489,0.058760,0.479730
4,0.040000,157.886047,-0.459850,0.473692,2.112732,0.057660,0.406540,0.001532,2.037798,0.056821,0.482173,0.970419,2.038225,0.057330,0.331942,0.525464,2.120404,0.057926,0.333428,0.633424,2.254501,0.058564,0.478618,0.629648,2.037804,0.056739,0.482225,2.036611,0.057725,0.331886,2.121145,0.057469,0.332316,2.255417,0.058728,0.479698
5,0.050000,157.889862,-0.526894,0.464258,2.112738,0.057625,0.406524,0.001506,2.037810,0.056664,0.482160,0.961423,2.038226,0.057327,0.331930,0.539295,2.120404,0.057970,0.333411,0.646591,2.254511,0.058539,0.478593,0.641144,2.037933,0.056581,0.482120,2.036438,0.057774,0.331919,2.121145,0.057469,0.332316,2.255371,0.058708,0.479730
6,0.060000,157.877213,-0.521407,0.478218,2.112770,0.057604,0.406526,0.001530,2.037825,0.056662,0.482147,0.961423,2.038275,0.057325,0.331916,0.539295,2.120453,0.057946,0.333415,0.646591,2.254528,0.058480,0.478627,0.641144,2.037933,0.056581,0.482120,2.036438,0.057774,0.331919,2.121256,0.057445,0.332292,2.255378,0.058642,0.479728
7,0.070000,157.888016,-0.448823,0.503636,2.112700,0.057662,0.406540,0.001542,2.037769,0.056863,0.482175,0.975226,2.038190,0.057375,0.331944,0.550856,2.120369,0.057924,0.333427,0.642602,2.254473,0.058485,0.478612,0.638708,2.037832,0.056787,0.482171,2.036438,0.057774,0.331919,2.121145,0.057469,0.332316,2.255378,0.058642,0.479728
8,0.080000,157.861755,-0.552582,0.450729,2.112795,0.057592,0.406482,0.001607,2.037829,0.056577,0.482081,0.975226,2.038320,0.057289,0.331851,0.550856,2.120497,0.057963,0.333373,0.642602,2.254532,0.058537,0.478621,0.638708,2.037903,0.056488,0.481997,2.036438,0.057774,0.331919,2.121256,0.057445,0.332292,2.255514,0.058719,0.479773
