Format Version,1.23,Take Name,newmethod_08-09-2020_2_(8),Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-09-08 05.55.08.052 ,Total Frames in Take,9972,Total Exported Frames,9972,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,"RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4",RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker4,RobotAtFactory_Omni4:Marker4,RobotAtFactory_Omni4:Marker4
,ID,"F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","C4B10","C4B10","C4B10","C4F20","C4F20","C4F20","C4C90","C4C90","C4C90","C4C80","C4C80","C4C80"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,69.363335,-0.575292,0.119336,-0.706641,0.120820,0.244188,0.000611,-0.637405,0.123028,0.318204,0.757298,-0.741160,0.120339,0.318578,0.564727,-0.637500,0.122038,0.170769,0.838949,-0.810497,0.117874,0.169201,0.731517,-0.637385,0.122062,0.318115,-0.741120,0.121702,0.319661,-0.637451,0.122638,0.170541,-0.810614,0.117051,0.168521
1,0.010000,69.444992,-0.561838,0.041897,-0.706697,0.120713,0.244124,0.000563,-0.637356,0.122960,0.318039,0.774420,-0.741112,0.120344,0.318563,0.639096,-0.637660,0.121796,0.170606,0.850782,-0.810661,0.117750,0.169287,0.740399,-0.637385,0.122062,0.318115,-0.740784,0.121485,0.319383,-0.637957,0.122299,0.170484,-0.810614,0.117051,0.168521
2,0.020000,69.331093,-0.127947,0.550335,-0.706135,0.120932,0.244451,0.001605,-0.636930,0.122093,0.318519,0.774420,-0.740696,0.119883,0.318816,0.639096,-0.636950,0.122547,0.171082,0.850782,-0.809963,0.119204,0.169388,0.740399,-0.637385,0.122062,0.318115,-0.740154,0.119959,0.322039,-0.637502,0.122553,0.170503,-0.808905,0.119189,0.168238
3,0.030000,69.374725,-0.601289,0.147682,-0.706598,0.120757,0.244135,0.000549,-0.637349,0.122985,0.318137,0.769009,-0.741102,0.120233,0.318532,0.624395,-0.637473,0.122039,0.170702,0.863320,-0.810468,0.117772,0.169168,0.755042,-0.637385,0.122062,0.318115,-0.740880,0.121445,0.319392,-0.637497,0.122566,0.170560,-0.810614,0.117051,0.168521
4,0.040000,69.378265,-0.679354,0.152720,-0.706648,0.120727,0.244180,0.000605,-0.637397,0.123075,0.318177,0.769009,-0.741146,0.120188,0.318579,0.624395,-0.637530,0.122070,0.170743,0.863320,-0.810518,0.117577,0.169221,0.755042,-0.637385,0.122062,0.318115,-0.741003,0.121572,0.319527,-0.637488,0.122680,0.170604,-0.810721,0.116711,0.168517
5,0.050000,69.374413,-0.598579,0.152141,-0.706638,0.120802,0.244166,0.000558,-0.637389,0.123022,0.318169,0.759609,-0.741142,0.120272,0.318562,0.593732,-0.637513,0.122089,0.170734,0.853131,-0.810507,0.117825,0.169198,0.741440,-0.637385,0.122062,0.318115,-0.741003,0.121572,0.319527,-0.637540,0.122651,0.170566,-0.810614,0.117051,0.168521
6,0.060000,69.387260,-0.685715,0.156796,-0.706664,0.120730,0.244170,0.000600,-0.637402,0.123084,0.318157,0.759609,-0.741151,0.120184,0.318575,0.593732,-0.637558,0.122083,0.170722,0.853131,-0.810546,0.117568,0.169227,0.741440,-0.637385,0.122062,0.318115,-0.741003,0.121572,0.319527,-0.637549,0.122692,0.170568,-0.810721,0.116711,0.168517
7,0.070000,69.405518,-0.678244,0.085938,-0.706655,0.120710,0.244153,0.000601,-0.637369,0.123108,0.318116,0.757206,-0.741120,0.120266,0.318569,0.593933,-0.637570,0.121943,0.170683,0.848664,-0.810562,0.117522,0.169246,0.724525,-0.637319,0.122138,0.318100,-0.741003,0.121572,0.319527,-0.637584,0.122523,0.170509,-0.810721,0.116711,0.168517
8,0.080000,69.389648,-0.670151,0.112439,-0.706654,0.120697,0.244146,0.000637,-0.637389,0.123062,0.318128,0.757206,-0.741139,0.120216,0.318552,0.593933,-0.637550,0.121968,0.170694,0.848664,-0.810540,0.117543,0.169208,0.724525,-0.637385,0.122062,0.318115,-0.741003,0.121572,0.319527,-0.637510,0.122573,0.170476,-0.810721,0.116711,0.168517
