Format Version,1.23,Take Name,newmethod_08-09-2020_2_(4),Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-09-08 05.47.20.844 ,Total Frames in Take,9791,Total Exported Frames,9791,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,"RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4",RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker4,RobotAtFactory_Omni4:Marker4,RobotAtFactory_Omni4:Marker4
,ID,"F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","C4B10","C4B10","C4B10","C4B00","C4B00","C4B00","F5EACF6DF1F211EA2C2F332BD074D280","F5EACF6DF1F211EA2C2F332BD074D280","F5EACF6DF1F211EA2C2F332BD074D280","C4C80","C4C80","C4C80"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,161.441132,0.104899,0.600603,-0.750319,0.119531,0.164333,0.000786,-0.678847,0.120284,0.092444,0.880565,-0.674735,0.118436,0.196136,0.913363,-0.826182,0.121070,0.097891,0.000000,-0.821512,0.118335,0.270860,0.859959,-0.678963,0.120277,0.092908,-0.675052,0.118441,0.195997,,,,-0.821058,0.118337,0.270532
1,0.010000,161.375488,-0.180652,1.231405,-0.750360,0.119782,0.164414,0.000761,-0.678800,0.120494,0.092612,0.939229,-0.674826,0.117756,0.196290,0.860385,-0.826129,0.122539,0.097903,0.000000,-0.821686,0.118340,0.270848,0.824138,-0.678812,0.120488,0.092855,-0.675383,0.117765,0.196321,,,,-0.821058,0.118337,0.270532
2,0.020000,161.450974,0.015328,0.691781,-0.750317,0.119671,0.164289,0.000687,-0.678856,0.120495,0.092390,0.939229,-0.674728,0.118436,0.196077,0.860385,-0.826190,0.121419,0.097863,0.000000,-0.821493,0.118336,0.270825,0.824138,-0.678943,0.120489,0.092750,-0.675052,0.118441,0.195997,,,,-0.821058,0.118337,0.270532
3,0.030000,161.450974,0.015328,0.691781,-0.750317,0.119671,0.164289,0.000687,-0.678856,0.120495,0.092390,0.907252,-0.674728,0.118436,0.196077,0.916549,-0.826190,0.121419,0.097863,0.000000,-0.821493,0.118336,0.270825,0.868833,-0.678943,0.120489,0.092750,-0.675052,0.118441,0.195997,,,,-0.821058,0.118337,0.270532
4,0.040000,161.450974,0.015328,0.691781,-0.750317,0.119671,0.164289,0.000687,-0.678856,0.120495,0.092390,0.907252,-0.674728,0.118436,0.196077,0.916549,-0.826190,0.121419,0.097863,0.000000,-0.821493,0.118336,0.270825,0.868833,-0.678943,0.120489,0.092750,-0.675052,0.118441,0.195997,,,,-0.821058,0.118337,0.270532
5,0.050000,161.409256,-0.179718,1.228972,-0.750421,0.119781,0.164395,0.000725,-0.678903,0.120493,0.092552,0.949309,-0.674867,0.117759,0.196227,0.868845,-0.826228,0.122533,0.097929,0.000000,-0.821684,0.118339,0.270872,0.821971,-0.678943,0.120489,0.092750,-0.675383,0.117765,0.196321,,,,-0.821058,0.118337,0.270532
6,0.060000,161.399460,-0.090588,1.138425,-0.750425,0.119641,0.164442,0.000824,-0.678895,0.120283,0.092610,0.949309,-0.674875,0.117758,0.196292,0.868845,-0.826224,0.122186,0.097958,0.000000,-0.821705,0.118339,0.270910,0.821971,-0.678963,0.120277,0.092908,-0.675383,0.117765,0.196321,,,,-0.821058,0.118337,0.270532
7,0.070000,161.418396,0.014774,0.693352,-0.750258,0.119672,0.164307,0.000723,-0.678757,0.120495,0.092449,0.897499,-0.674687,0.118435,0.196139,0.902218,-0.826093,0.121423,0.097838,0.000000,-0.821495,0.118336,0.270803,0.871392,-0.678812,0.120488,0.092855,-0.675052,0.118441,0.195997,,,,-0.821058,0.118337,0.270532
8,0.080000,161.418396,0.014774,0.693352,-0.750258,0.119672,0.164307,0.000723,-0.678757,0.120495,0.092449,0.897499,-0.674687,0.118435,0.196139,0.902218,-0.826093,0.121423,0.097838,0.000000,-0.821495,0.118336,0.270803,0.871392,-0.678812,0.120488,0.092855,-0.675052,0.118441,0.195997,,,,-0.821058,0.118337,0.270532
9,0.090000,161.418396,0.014774,0.693352,-0.750258,0.119672,0.164307,0.000723,-0.678757,0.120495,0.092449,0.897499,-0.674687,0.118435,0.196139,0.902218,-0.826093,0.121423,0.097838,0.000000,-0.821495,0.118336,0.270803,0.871392,-0.678812,0.120488,0.092855,-0.675052,0.118441,0.195997,,,,-0.821058,0.118337,0.270532
