Format Version,1.23,Take Name,newmethod_08-09-2020_2_(2),Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-09-08 05.43.25.834 ,Total Frames in Take,9870,Total Exported Frames,9870,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,"RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4",RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker4,RobotAtFactory_Omni4:Marker4,RobotAtFactory_Omni4:Marker4
,ID,"F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","C4B10","C4B10","C4B10","C4B00","C4B00","C4B00","C4A60","C4A60","C4A60","C4AC0","C4AC0","C4AC0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-19.972446,0.155830,-0.593994,-0.788520,0.119439,0.315718,0.001113,-0.861717,0.121046,0.385834,0.490752,-0.863303,0.120054,0.282061,0.763186,-0.714304,0.119002,0.384012,0.774160,-0.714754,0.117653,0.210964,0.721325,-0.861615,0.119891,0.384159,-0.863473,0.120960,0.282280,-0.713597,0.119401,0.384408,-0.715516,0.117234,0.211662
1,0.010000,-19.972446,0.155830,-0.593994,-0.788520,0.119439,0.315718,0.001113,-0.861717,0.121046,0.385834,0.490752,-0.863303,0.120054,0.282061,0.763186,-0.714304,0.119002,0.384012,0.774160,-0.714754,0.117653,0.210964,0.721325,-0.861615,0.119891,0.384159,-0.863473,0.120960,0.282280,-0.713597,0.119401,0.384408,-0.715516,0.117234,0.211662
2,0.020000,-19.980877,0.179100,-0.583719,-0.788564,0.119400,0.315724,0.001117,-0.861773,0.120962,0.385830,0.490752,-0.863343,0.120003,0.282056,0.763186,-0.714359,0.118964,0.384029,0.774160,-0.714783,0.117670,0.210980,0.721325,-0.861798,0.119722,0.384182,-0.863473,0.120960,0.282280,-0.713597,0.119401,0.384408,-0.715516,0.117234,0.211662
3,0.030000,-19.980877,0.179100,-0.583719,-0.788564,0.119400,0.315724,0.001117,-0.861773,0.120962,0.385830,0.484507,-0.863343,0.120003,0.282056,0.752077,-0.714359,0.118964,0.384029,0.760803,-0.714783,0.117670,0.210980,0.727058,-0.861798,0.119722,0.384182,-0.863473,0.120960,0.282280,-0.713597,0.119401,0.384408,-0.715516,0.117234,0.211662
4,0.040000,-19.972446,0.155830,-0.593994,-0.788520,0.119439,0.315718,0.001113,-0.861717,0.121046,0.385834,0.484507,-0.863303,0.120054,0.282061,0.752077,-0.714304,0.119002,0.384012,0.760803,-0.714754,0.117653,0.210964,0.727058,-0.861615,0.119891,0.384159,-0.863473,0.120960,0.282280,-0.713597,0.119401,0.384408,-0.715516,0.117234,0.211662
5,0.050000,-20.169952,0.545068,-1.301933,-0.788896,0.118817,0.315796,0.000882,-0.862315,0.120361,0.385682,0.572608,-0.863555,0.120484,0.281899,0.846210,-0.714922,0.116967,0.384328,0.888103,-0.714792,0.117457,0.211275,0.787396,-0.861798,0.119722,0.384182,-0.863473,0.120960,0.282280,-0.714759,0.117171,0.384691,-0.715516,0.117234,0.211662
