Format Version,1.23,Take Name,newmethod_25jun2020_2_(2),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 10.07.00.999 ,Total Frames in Take,11171,Total Exported Frames,11171,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,C4DF0,C4DF0,C4DF0,C4D20,C4D20,C4D20,C6140,C6140,C6140
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,-1.858728,-0.599066,0.073513,-0.59145,0.100661,-0.368973,0.00065,-0.638614,0.100897,-0.319519,0.806319,-0.495065,0.100722,-0.395287,0.970731,-0.640671,0.100365,-0.392112,0.851871,-0.63878,0.100902,-0.318762,-0.494989,0.100721,-0.395376,-0.640605,0.100361,-0.392701
1,0.01,-1.893075,-0.604377,0.061185,-0.591471,0.100652,-0.368978,0.000673,-0.638665,0.100903,-0.319553,0.805023,-0.49507,0.10069,-0.395234,0.960523,-0.640678,0.100365,-0.392148,0.860381,-0.638881,0.100908,-0.318804,-0.494958,0.100689,-0.395345,-0.640605,0.100361,-0.392701
2,0.02,-2.217294,-0.641507,0.084214,-0.591681,0.100688,-0.368478,0.000753,-0.639154,0.100953,-0.31932,0.805023,-0.495134,0.100745,-0.394189,0.960523,-0.640757,0.100366,-0.391925,0.860381,-0.638883,0.100959,-0.318709,-0.495501,0.100745,-0.394064,-0.640605,0.100361,-0.392701
3,0.03,-2.076645,-0.585538,0.133166,-0.591561,0.100731,-0.368765,0.000536,-0.638913,0.100908,-0.31949,0.842332,-0.495078,0.100898,-0.394713,0.955943,-0.640694,0.100388,-0.392091,0.821605,-0.6388,0.100913,-0.31887,-0.495246,0.100898,-0.39466,-0.640609,0.100383,-0.3928
4,0.04,-1.861669,-0.633469,0.031515,-0.591502,0.100523,-0.368973,0.000849,-0.638668,0.100823,-0.319522,0.842332,-0.495115,0.100496,-0.395282,0.955943,-0.640722,0.100251,-0.392116,0.821605,-0.638811,0.10083,-0.318714,-0.494889,0.100496,-0.395367,-0.640842,0.100245,-0.392776
5,0.05,-2.233056,-0.583477,0.100733,-0.591587,0.100707,-0.368551,0.000683,-0.639073,0.100908,-0.319406,0.849538,-0.495033,0.100821,-0.394235,0.908688,-0.640656,0.100393,-0.392011,0.826163,-0.6388,0.100913,-0.31887,-0.495376,0.100821,-0.394111,-0.640543,0.100389,-0.392698
6,0.06,-2.236533,-0.569114,0.0699,-0.591633,0.100675,-0.368532,0.000767,-0.639122,0.100887,-0.31939,0.849538,-0.495076,0.100745,-0.39421,0.908688,-0.6407,0.100393,-0.391996,0.826163,-0.638808,0.100892,-0.318862,-0.495501,0.100745,-0.394064,-0.640543,0.100389,-0.392698
7,0.07,-2.2264,-0.646114,0.11155,-0.591651,0.100655,-0.368534,0.000706,-0.639131,0.100902,-0.319384,0.842149,-0.495099,0.100754,-0.39423,0.909609,-0.640722,0.100307,-0.391989,0.813775,-0.638881,0.100908,-0.318804,-0.495442,0.100754,-0.394115,-0.640581,0.100302,-0.39272
8,0.08,-2.225052,-0.596889,0.081661,-0.591579,0.100598,-0.368474,0.000756,-0.639058,0.100825,-0.319323,0.842149,-0.495028,0.100673,-0.394172,0.909609,-0.640652,0.100295,-0.391928,0.813775,-0.638628,0.100831,-0.318739,-0.4954,0.100673,-0.394,-0.64065,0.100289,-0.392696
9,0.09,-2.104624,-0.56732,0.159115,-0.59154,0.100764,-0.368683,0.00059,-0.638916,0.100903,-0.319431,0.84293,-0.495044,0.100983,-0.394584,0.954397,-0.640662,0.100404,-0.392033,0.823259,-0.638881,0.100908,-0.318804,-0.495225,0.100983,-0.394561,-0.640482,0.100401,-0.392717
10,0.1,-2.022382,-0.537825,0.192502,-0.591463,0.100723,-0.36881,0.000657,-0.638768,0.10081,-0.31949,0.84293,-0.495005,0.101013,-0.394851,0.954397,-0.640618,0.100345,-0.39209,0.823259,-0.638735,0.100814,-0.318772,-0.494929,0.101013,-0.394855,-0.640737,0.10034,-0.392782
11,0.11,-2.252192,-0.669589,0.12556,-0.591723,0.100634,-0.368549,0.000673,-0.639225,0.100891,-0.31942,0.848793,-0.49516,0.100745,-0.394201,0.908082,-0.640784,0.100265,-0.392025,0.83133,-0.63891,0.100897,-0.318903,-0.495501,0.100745,-0.394064,-0.640716,0.10026,-0.392696
12,0.12,-2.072417,-0.629764,0.145684,-0.591583,0.100748,-0.368659,0.000623,-0.638931,0.100954,-0.319381,0.848793,-0.495101,0.100913,-0.394615,0.908082,-0.640718,0.100377,-0.391982,0.83133,-0.638883,0.100959,-0.318709,-0.495285,0.100912,-0.394586,-0.640545,0.100372,-0.392719
13,0.13,-2.104481,-0.654822,0.198173,-0.591595,0.10072,-0.368739,0.000519,-0.63897,0.100907,-0.319487,0.839805,-0.495099,0.10096,-0.394642,0.956982,-0.640716,0.100294,-0.392089,0.820794,-0.6388,0.100913,-0.31887,-0.495256,0.10096,-0.394572,-0.640702,0.100288,-0.392805
