Format Version,1.23,Take Name,newmethod_25jun2020_2_(3),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 10.09.12.219 ,Total Frames in Take,11173,Total Exported Frames,11173,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,C4DF0,C4DF0,C4DF0,C4D20,C4D20,C4D20,C6140,C6140,C6140
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,-2.727038,-0.961023,0.366018,-0.586355,0.100875,-0.370414,0.00022,-0.634261,0.101201,-0.321679,0.964506,-0.489585,0.101237,-0.395273,0.942925,-0.635219,0.100188,-0.394291,0.980091,-0.634399,0.1012,-0.321649,-0.489369,0.101238,-0.395346,-0.635288,0.100188,-0.394251
1,0.01,-2.710022,-1.032342,0.369752,-0.586306,0.100905,-0.370435,0.000216,-0.634197,0.101291,-0.321686,0.977751,-0.489543,0.101237,-0.395323,0.947033,-0.635177,0.100188,-0.394296,0.970162,-0.634286,0.101291,-0.321685,-0.489337,0.101238,-0.39537,-0.635288,0.100188,-0.394251
2,0.02,-2.691568,-0.994257,0.367394,-0.586288,0.10089,-0.370414,0.0002,-0.634163,0.101244,-0.32165,0.977751,-0.489533,0.101237,-0.395333,0.947033,-0.635167,0.100188,-0.39426,0.970162,-0.634232,0.101243,-0.321624,-0.489337,0.101238,-0.39537,-0.635288,0.100188,-0.394251
3,0.03,-2.7434,-1.083916,0.398414,-0.586335,0.100949,-0.370441,0.000227,-0.634255,0.101358,-0.321721,0.97397,-0.489559,0.101302,-0.395274,0.94829,-0.635193,0.100187,-0.39433,0.969088,-0.634355,0.101357,-0.321748,-0.489359,0.101303,-0.395327,-0.635288,0.100188,-0.394251
4,0.04,-3.029632,-1.945604,0.87395,-0.586103,0.100467,-0.371018,0.000804,-0.63426,0.101264,-0.322536,0.97397,-0.489213,0.101169,-0.395396,0.94829,-0.634838,0.098967,-0.395122,0.969088,-0.634286,0.101291,-0.321685,-0.489396,0.101166,-0.395394,-0.634581,0.098943,-0.396003
5,0.05,-2.711768,-1.019387,0.369067,-0.586283,0.1009,-0.37046,0.00021,-0.634176,0.101275,-0.321713,0.983528,-0.48952,0.101237,-0.395345,0.953875,-0.635154,0.100188,-0.394323,0.961895,-0.634222,0.101274,-0.32176,-0.489337,0.101238,-0.39537,-0.635288,0.100188,-0.394251
6,0.06,-3.036459,-1.868785,0.843181,-0.586047,0.100568,-0.370966,0.00081,-0.634209,0.101322,-0.322489,0.983528,-0.489153,0.101259,-0.39533,0.953875,-0.634779,0.099124,-0.395078,0.961895,-0.634242,0.101347,-0.321669,-0.489376,0.101256,-0.395323,-0.634464,0.099103,-0.395955
7,0.07,-2.686582,-1.253846,0.423457,-0.586332,0.100876,-0.370428,0.000283,-0.634203,0.101417,-0.321661,0.967636,-0.489581,0.101184,-0.395359,0.940094,-0.635213,0.100029,-0.394265,0.956532,-0.634312,0.101415,-0.32173,-0.489348,0.101185,-0.395416,-0.635332,0.10003,-0.394139
8,0.08,-2.687914,-1.154632,0.427928,-0.586331,0.100844,-0.370398,0.000247,-0.634203,0.101292,-0.321631,0.967636,-0.489579,0.10121,-0.395326,0.940094,-0.635211,0.10003,-0.394238,0.956532,-0.634286,0.101291,-0.321685,-0.48937,0.10121,-0.39537,-0.635332,0.10003,-0.394139
9,0.09,-2.715536,-1.08859,0.360865,-0.586298,0.100919,-0.37039,0.00026,-0.634194,0.101362,-0.321646,0.96896,-0.489533,0.101207,-0.395268,0.937491,-0.635167,0.100189,-0.394255,0.969893,-0.634306,0.101363,-0.321593,-0.489291,0.101208,-0.395329,-0.635288,0.100188,-0.394251
10,0.1,-2.674814,-1.036473,0.372988,-0.58632,0.100857,-0.370418,0.000207,-0.634181,0.101244,-0.32164,0.96896,-0.489573,0.101191,-0.395365,0.937491,-0.635206,0.100135,-0.394249,0.969893,-0.634232,0.101243,-0.321624,-0.489363,0.101193,-0.395393,-0.635358,0.100134,-0.394238
11,0.11,-2.735897,-1.38245,0.452045,-0.586224,0.100947,-0.370571,0.000431,-0.634136,0.101579,-0.321845,0.896256,-0.489451,0.101235,-0.39542,0.972388,-0.635084,0.100026,-0.394447,0.901009,-0.633977,0.101572,-0.322228,-0.489369,0.101238,-0.395346,-0.635332,0.10003,-0.394139
12,0.12,-2.704617,-0.943651,0.334476,-0.586264,0.100841,-0.370448,0.000234,-0.634151,0.101177,-0.321694,0.896256,-0.489504,0.10116,-0.395343,0.972388,-0.635138,0.100188,-0.394306,0.901009,-0.634214,0.101176,-0.321716,-0.489285,0.101161,-0.395377,-0.635288,0.100188,-0.394251
13,0.13,-2.69297,-1.141049,0.437882,-0.586297,0.100847,-0.370424,0.000262,-0.634173,0.101276,-0.321661,0.972318,-0.489543,0.101236,-0.395343,0.948032,-0.635175,0.10003,-0.394268,0.94922,-0.634222,0.101274,-0.32176,-0.489337,0.101238,-0.39537,-0.635332,0.10003,-0.394139
