Format Version,1.23,Take Name,23122020-omni4-square-1-run_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 06.22.22.680 ,Total Frames in Take,11650,Total Exported Frames,11650,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,"robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4",robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker4,robot-omni4:Marker4,robot-omni4:Marker4
,ID,"9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","C87B0","C87B0","C87B0","C7F60","C7F60","C7F60","C8760","C8760","C8760","C87F0","C87F0","C87F0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,92.982864,1.350595,1.197278,0.528001,0.105561,0.727204,0.000636,0.449556,0.107148,0.646448,0.875775,0.605334,0.104519,0.644430,0.665584,0.605547,0.103106,0.739267,0.724712,0.451566,0.107471,0.878670,0.864484,0.449832,0.107523,0.646623,0.604278,0.103699,0.644436,0.606395,0.103765,0.739511,0.451395,0.107186,0.878242
1,0.010000,92.982857,1.350595,1.197278,0.528001,0.105561,0.727204,0.000636,0.449557,0.107148,0.646448,0.875783,0.605334,0.104519,0.644430,0.665586,0.605547,0.103106,0.739267,0.724712,0.451566,0.107471,0.878670,0.864484,0.449832,0.107523,0.646623,0.604278,0.103699,0.644436,0.606395,0.103765,0.739511,0.451395,0.107186,0.878242
2,0.020000,92.982857,1.350595,1.197278,0.528001,0.105561,0.727204,0.000636,0.449557,0.107148,0.646448,0.875783,0.605334,0.104519,0.644430,0.665586,0.605547,0.103106,0.739267,0.724712,0.451566,0.107471,0.878670,0.864484,0.449832,0.107523,0.646623,0.604278,0.103699,0.644436,0.606395,0.103765,0.739511,0.451395,0.107186,0.878242
3,0.030000,92.976295,1.347191,1.198718,0.528013,0.105569,0.727221,0.000621,0.449577,0.107154,0.646456,0.880449,0.605356,0.104534,0.644456,0.674149,0.605558,0.103118,0.739293,0.729975,0.451560,0.107471,0.878678,0.863435,0.449832,0.107523,0.646623,0.604328,0.103734,0.644502,0.606395,0.103765,0.739511,0.451395,0.107186,0.878242
4,0.040000,92.982864,1.350595,1.197278,0.528001,0.105561,0.727204,0.000636,0.449556,0.107148,0.646448,0.875775,0.605334,0.104519,0.644430,0.665584,0.605547,0.103106,0.739267,0.724712,0.451566,0.107471,0.878670,0.864484,0.449832,0.107523,0.646623,0.604278,0.103699,0.644436,0.606395,0.103765,0.739511,0.451395,0.107186,0.878242
5,0.050000,92.977768,1.342820,1.198401,0.528002,0.105573,0.727229,0.000635,0.449564,0.107152,0.646467,0.875775,0.605343,0.104543,0.644463,0.665584,0.605548,0.103128,0.739299,0.724712,0.451553,0.107469,0.878688,0.864484,0.449832,0.107523,0.646623,0.604271,0.103741,0.644537,0.606395,0.103765,0.739511,0.451395,0.107186,0.878242
6,0.060000,93.009315,1.325246,1.225128,0.528070,0.105500,0.727211,0.000642,0.449589,0.107096,0.646491,0.879147,0.605367,0.104532,0.644402,0.664798,0.605623,0.103071,0.739238,0.729745,0.451703,0.107301,0.878712,0.862015,0.449832,0.107523,0.646623,0.604252,0.103604,0.644513,0.606395,0.103765,0.739511,0.451651,0.106992,0.878184
7,0.070000,92.960007,1.336880,1.181993,0.528043,0.105562,0.727244,0.000650,0.449630,0.107109,0.646457,0.872676,0.605409,0.104519,0.644501,0.636329,0.605585,0.103130,0.739338,0.731604,0.451548,0.107492,0.878679,0.846511,0.449890,0.107513,0.646583,0.604304,0.103641,0.644579,0.606466,0.103829,0.739568,0.451395,0.107186,0.878242
8,0.080000,92.982864,1.350595,1.197278,0.528001,0.105561,0.727204,0.000636,0.449556,0.107148,0.646448,0.875954,0.605334,0.104519,0.644430,0.646561,0.605547,0.103106,0.739267,0.713103,0.451566,0.107471,0.878670,0.861135,0.449832,0.107523,0.646623,0.604278,0.103699,0.644436,0.606395,0.103765,0.739511,0.451395,0.107186,0.878242
9,0.090000,92.982925,1.333802,1.183931,0.528010,0.105548,0.727214,0.000640,0.449565,0.107094,0.646459,0.870144,0.605344,0.104511,0.644440,0.664904,0.605558,0.103119,0.739277,0.729209,0.451576,0.107468,0.878680,0.862143,0.449863,0.107467,0.646662,0.604278,0.103699,0.644436,0.606395,0.103765,0.739511,0.451395,0.107186,0.878242
10,0.100000,93.005692,1.314202,1.236847,0.528085,0.105528,0.727208,0.000624,0.449609,0.107127,0.646484,0.881132,0.605388,0.104592,0.644404,0.658171,0.605638,0.103111,0.739240,0.740786,0.451707,0.107283,0.878704,0.850271,0.449832,0.107523,0.646623,0.604328,0.103734,0.644502,0.606395,0.103765,0.739511,0.451651,0.106992,0.878184
