Format Version,1.23,Take Name,23122020-omni4-square-1-run_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 06.24.32.247 ,Total Frames in Take,11782,Total Exported Frames,11782,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,"robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4",robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker4,robot-omni4:Marker4,robot-omni4:Marker4
,ID,"9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","C8980","C8980","C8980","C8760","C8760","C8760","C89E0","C89E0","C89E0","C8A10","C8A10","C8A10"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,92.610718,0.989578,1.180190,0.532713,0.105081,0.693639,0.000626,0.454785,0.106176,0.612376,0.896051,0.610587,0.104529,0.611369,0.706589,0.610193,0.103115,0.706205,0.834750,0.455286,0.106504,0.844605,0.963204,0.455073,0.106306,0.612105,0.609549,0.104198,0.611807,0.610802,0.103372,0.706189,0.455294,0.106404,0.844498
1,0.010000,92.599823,0.976287,1.198138,0.532707,0.105112,0.693652,0.000687,0.454796,0.106217,0.612375,0.884225,0.610597,0.104604,0.611397,0.681550,0.610186,0.103159,0.706233,0.845355,0.455251,0.106470,0.844604,0.966925,0.455122,0.106307,0.612059,0.609456,0.104373,0.611914,0.610780,0.103328,0.706203,0.455294,0.106404,0.844498
2,0.020000,92.612427,1.009993,1.184425,0.532733,0.105056,0.693638,0.000689,0.454804,0.106184,0.612377,0.899622,0.610605,0.104481,0.611365,0.691023,0.610213,0.103061,0.706202,0.816409,0.455311,0.106499,0.844607,0.963713,0.455073,0.106306,0.612105,0.609523,0.104163,0.611871,0.610901,0.103309,0.706135,0.455294,0.106404,0.844498
3,0.030000,92.608559,1.009467,1.184124,0.532720,0.105056,0.693650,0.000666,0.454796,0.106183,0.612384,0.897110,0.610597,0.104481,0.611383,0.694417,0.610199,0.103062,0.706219,0.826817,0.455288,0.106499,0.844613,0.962652,0.455073,0.106306,0.612105,0.609523,0.104163,0.611871,0.610846,0.103308,0.706180,0.455294,0.106404,0.844498
4,0.040000,92.627640,0.959887,1.173394,0.532680,0.105116,0.693597,0.000636,0.454728,0.106162,0.612357,0.887434,0.610530,0.104597,0.611304,0.695020,0.610166,0.103191,0.706140,0.837537,0.455298,0.106513,0.844587,0.964863,0.455073,0.106306,0.612105,0.609457,0.104223,0.611747,0.610748,0.103476,0.706091,0.455294,0.106404,0.844498
5,0.050000,92.608437,0.984648,1.198809,0.532719,0.105102,0.693652,0.000672,0.454795,0.106218,0.612386,0.887434,0.610597,0.104583,0.611385,0.695020,0.610199,0.103137,0.706221,0.837537,0.455285,0.106470,0.844615,0.964863,0.455073,0.106306,0.612105,0.609514,0.104359,0.611882,0.610846,0.103308,0.706180,0.455294,0.106404,0.844498
6,0.060000,92.604004,0.979568,1.202178,0.532721,0.105112,0.693664,0.000689,0.454804,0.106226,0.612391,0.898887,0.610606,0.104604,0.611403,0.697044,0.610201,0.103153,0.706239,0.832399,0.455276,0.106464,0.844621,0.966216,0.455073,0.106306,0.612105,0.609515,0.104399,0.611938,0.610846,0.103308,0.706180,0.455294,0.106404,0.844498
7,0.070000,92.633072,0.976179,1.199134,0.532723,0.105110,0.693684,0.000712,0.454764,0.106215,0.612451,0.899790,0.610565,0.104603,0.611383,0.692032,0.610209,0.103156,0.706219,0.833420,0.455354,0.106465,0.844680,0.965464,0.455073,0.106306,0.612105,0.609456,0.104373,0.611914,0.610836,0.103330,0.706158,0.455372,0.106397,0.844617
8,0.080000,92.599129,0.970315,1.194058,0.532706,0.105118,0.693642,0.000653,0.454795,0.106209,0.612363,0.881903,0.610597,0.104613,0.611388,0.687301,0.610185,0.103174,0.706223,0.836509,0.455248,0.106477,0.844593,0.976287,0.455122,0.106307,0.612059,0.609514,0.104359,0.611882,0.610734,0.103362,0.706189,0.455294,0.106404,0.844498
9,0.090000,92.623955,0.977576,1.199201,0.532733,0.105108,0.693702,0.000731,0.454787,0.106216,0.612457,0.884410,0.610588,0.104599,0.611414,0.682763,0.610216,0.103152,0.706250,0.837223,0.455340,0.106465,0.844687,0.974314,0.455073,0.106306,0.612105,0.609489,0.104364,0.612002,0.610836,0.103330,0.706158,0.455372,0.106397,0.844617
10,0.100000,92.619385,0.992194,1.186661,0.532768,0.105080,0.693691,0.000674,0.454828,0.106188,0.612440,0.892258,0.610629,0.104534,0.611409,0.712047,0.610250,0.103109,0.706245,0.833265,0.455363,0.106491,0.844669,0.972957,0.455073,0.106306,0.612105,0.609645,0.104232,0.611926,0.610866,0.103351,0.706165,0.455372,0.106397,0.844617
11,0.110000,92.596054,0.963390,1.193426,0.532677,0.105126,0.693684,0.000662,0.454770,0.106207,0.612401,0.891332,0.610572,0.104630,0.611434,0.686940,0.610155,0.103191,0.706270,0.861896,0.455210,0.106477,0.844631,0.956729,0.455073,0.106306,0.612105,0.609489,0.104364,0.612002,0.610670,0.103384,0.706214,0.455294,0.106404,0.844498
12,0.120000,92.603897,0.956337,1.191014,0.532710,0.105135,0.693661,0.000714,0.454792,0.106203,0.612388,0.896931,0.610594,0.104645,0.611400,0.677576,0.610190,0.103210,0.706236,0.835403,0.455264,0.106482,0.844618,0.963458,0.455073,0.106306,0.612105,0.609489,0.104364,0.612002,0.610804,0.103419,0.706127,0.455294,0.106404,0.844498
13,0.130000,92.614105,0.963586,1.191542,0.532725,0.105126,0.693631,0.000692,0.454793,0.106204,0.612372,0.896931,0.610595,0.104627,0.611356,0.677576,0.610207,0.103191,0.706192,0.835403,0.455306,0.106482,0.844602,0.963458,0.455073,0.106306,0.612105,0.609514,0.104359,0.611882,0.610869,0.103397,0.706104,0.455294,0.106404,0.844498
14,0.140000,92.620422,0.981761,1.206100,0.532711,0.105107,0.693725,0.000693,0.454770,0.106230,0.612475,0.899902,0.610571,0.104602,0.611442,0.692260,0.610193,0.103144,0.706277,0.825163,0.455308,0.106452,0.844705,0.967360,0.455073,0.106306,0.612105,0.609457,0.104414,0.611968,0.610778,0.103283,0.706266,0.455372,0.106397,0.844617
15,0.150000,92.606590,0.986546,1.207356,0.532727,0.105105,0.693645,0.000718,0.454807,0.106237,0.612376,0.879025,0.610608,0.104595,0.611380,0.688334,0.610207,0.103135,0.706216,0.849643,0.455288,0.106455,0.844606,0.969513,0.455122,0.106307,0.612059,0.609424,0.104423,0.611880,0.610897,0.103262,0.706197,0.455294,0.106404,0.844498
16,0.160000,92.631027,0.954057,1.189087,0.532711,0.105133,0.693675,0.000664,0.454755,0.106195,0.612440,0.886770,0.610557,0.104644,0.611377,0.676013,0.610197,0.103212,0.706214,0.824474,0.455337,0.106481,0.844669,0.970248,0.455073,0.106306,0.612105,0.609514,0.104359,0.611882,0.610744,0.103429,0.706153,0.455372,0.106397,0.844617
17,0.170000,92.606300,0.962252,1.193005,0.532725,0.105129,0.693655,0.000736,0.454804,0.106207,0.612386,0.899646,0.610606,0.104633,0.611391,0.674646,0.610205,0.103195,0.706227,0.823725,0.455285,0.106479,0.844616,0.965072,0.455073,0.106306,0.612105,0.609489,0.104364,0.612002,0.610869,0.103397,0.706104,0.455294,0.106404,0.844498
18,0.180000,92.603897,0.956337,1.191014,0.532710,0.105135,0.693661,0.000714,0.454792,0.106203,0.612388,0.896931,0.610594,0.104645,0.611400,0.677576,0.610190,0.103210,0.706236,0.835403,0.455264,0.106482,0.844618,0.963458,0.455073,0.106306,0.612105,0.609489,0.104364,0.612002,0.610804,0.103419,0.706127,0.455294,0.106404,0.844498
19,0.190000,92.607742,0.965087,1.192256,0.532691,0.105124,0.693647,0.000642,0.454767,0.106205,0.612380,0.894142,0.610569,0.104624,0.611381,0.700675,0.610171,0.103187,0.706217,0.852575,0.455255,0.106480,0.844610,0.964762,0.455073,0.106306,0.612105,0.609514,0.104359,0.611882,0.610724,0.103385,0.706168,0.455294,0.106404,0.844498
20,0.200000,92.607155,0.985147,1.179105,0.532681,0.105086,0.693645,0.000586,0.454759,0.106173,0.612377,0.890993,0.610560,0.104539,0.611379,0.712721,0.610161,0.103125,0.706216,0.857335,0.455245,0.106505,0.844607,0.960932,0.455073,0.106306,0.612105,0.609549,0.104198,0.611807,0.610670,0.103384,0.706214,0.455294,0.106404,0.844498
21,0.210000,92.620079,0.977441,1.199044,0.532719,0.105108,0.693714,0.000707,0.454779,0.106215,0.612464,0.890993,0.610580,0.104599,0.611432,0.712721,0.610202,0.103152,0.706267,0.857335,0.455316,0.106465,0.844693,0.960932,0.455073,0.106306,0.612105,0.609489,0.104364,0.612002,0.610780,0.103328,0.706203,0.455372,0.106397,0.844617
22,0.220000,92.601364,0.972565,1.194475,0.532715,0.105116,0.693660,0.000682,0.454801,0.106210,0.612384,0.881810,0.610603,0.104608,0.611402,0.686519,0.610194,0.103168,0.706238,0.848109,0.455263,0.106477,0.844614,0.970751,0.455073,0.106306,0.612105,0.609547,0.104350,0.611971,0.610787,0.103363,0.706143,0.455294,0.106404,0.844498
23,0.230000,92.601364,0.972566,1.194475,0.532715,0.105116,0.693660,0.000682,0.454801,0.106210,0.612384,0.899776,0.610603,0.104608,0.611402,0.693237,0.610194,0.103168,0.706238,0.842100,0.455263,0.106477,0.844614,0.964886,0.455073,0.106306,0.612105,0.609547,0.104350,0.611971,0.610787,0.103363,0.706143,0.455294,0.106404,0.844498
24,0.240000,92.622742,1.001107,1.187302,0.532703,0.105070,0.693623,0.000645,0.454759,0.106190,0.612376,0.899776,0.610559,0.104511,0.611337,0.693236,0.610185,0.103086,0.706173,0.842100,0.455307,0.106492,0.844606,0.964885,0.455073,0.106306,0.612105,0.609457,0.104223,0.611747,0.610846,0.103308,0.706180,0.455294,0.106404,0.844498
25,0.250000,92.610123,0.962588,1.193239,0.532738,0.105129,0.693643,0.000759,0.454811,0.106208,0.612379,0.892233,0.610613,0.104633,0.611374,0.697241,0.610219,0.103195,0.706210,0.825744,0.455308,0.106479,0.844609,0.965110,0.455073,0.106306,0.612105,0.609489,0.104364,0.612002,0.610925,0.103399,0.706058,0.455294,0.106404,0.844498
26,0.260000,92.602669,0.959167,1.189684,0.532719,0.105131,0.693655,0.000690,0.454803,0.106200,0.612381,0.899948,0.610605,0.104635,0.611396,0.690523,0.610199,0.103202,0.706232,0.837111,0.455270,0.106485,0.844611,0.964747,0.455073,0.106306,0.612105,0.609547,0.104350,0.611971,0.610804,0.103419,0.706127,0.455294,0.106404,0.844498
27,0.270000,92.632690,0.974834,1.202146,0.532713,0.105114,0.693683,0.000663,0.454754,0.106222,0.612450,0.880810,0.610556,0.104613,0.611383,0.703141,0.610198,0.103161,0.706219,0.848697,0.455342,0.106459,0.844679,0.976670,0.455073,0.106306,0.612105,0.609483,0.104408,0.611849,0.610783,0.103317,0.706204,0.455372,0.106397,0.844617
28,0.280000,92.605377,0.982052,1.180853,0.532698,0.105091,0.693626,0.000647,0.454778,0.106177,0.612356,0.881689,0.610579,0.104551,0.611364,0.691384,0.610177,0.103134,0.706200,0.849351,0.455257,0.106501,0.844586,0.965938,0.455122,0.106307,0.612059,0.609490,0.104214,0.611837,0.610724,0.103385,0.706168,0.455294,0.106404,0.844498
29,0.290000,92.607254,1.012467,1.182735,0.532731,0.105052,0.693644,0.000642,0.454809,0.106180,0.612376,0.900267,0.610609,0.104471,0.611379,0.707033,0.610209,0.103054,0.706215,0.828511,0.455295,0.106502,0.844606,0.963524,0.455073,0.106306,0.612105,0.609581,0.104149,0.611840,0.610846,0.103308,0.706180,0.455294,0.106404,0.844498
30,0.300000,92.612526,0.990328,1.188520,0.532665,0.105102,0.693616,0.000608,0.454735,0.106210,0.612356,0.900267,0.610536,0.104560,0.611344,0.707033,0.610145,0.103132,0.706180,0.828511,0.455242,0.106505,0.844585,0.963524,0.455091,0.106346,0.612041,0.609457,0.104223,0.611747,0.610670,0.103384,0.706214,0.455294,0.106404,0.844498
31,0.310000,92.609543,0.982118,1.200058,0.532709,0.105106,0.693658,0.000696,0.454784,0.106221,0.612393,0.876464,0.610585,0.104592,0.611390,0.699860,0.610189,0.103144,0.706225,0.854344,0.455278,0.106467,0.844623,0.964293,0.455073,0.106306,0.612105,0.609456,0.104373,0.611914,0.610846,0.103308,0.706180,0.455294,0.106404,0.844498
32,0.320000,92.626816,0.964627,1.192396,0.532751,0.105122,0.693681,0.000725,0.454801,0.106203,0.612440,0.895768,0.610602,0.104622,0.611390,0.684048,0.610236,0.103186,0.706226,0.830466,0.455366,0.106477,0.844670,0.964796,0.455073,0.106306,0.612105,0.609547,0.104350,0.611971,0.610869,0.103397,0.706104,0.455372,0.106397,0.844617
33,0.330000,92.612900,0.991920,1.175641,0.532737,0.105076,0.693623,0.000662,0.454806,0.106167,0.612363,0.888981,0.610607,0.104514,0.611350,0.691144,0.610217,0.103107,0.706186,0.830206,0.455316,0.106514,0.844593,0.975842,0.455073,0.106306,0.612105,0.609581,0.104149,0.611840,0.610869,0.103397,0.706104,0.455294,0.106404,0.844498
34,0.340000,92.634796,0.954463,1.191507,0.532716,0.105134,0.693674,0.000709,0.454754,0.106200,0.612444,0.880714,0.610556,0.104648,0.611372,0.685886,0.610203,0.103211,0.706208,0.839620,0.455351,0.106477,0.844674,0.974967,0.455073,0.106306,0.612105,0.609456,0.104373,0.611914,0.610804,0.103419,0.706127,0.455372,0.106397,0.844617
35,0.350000,92.618805,0.980075,1.197737,0.532729,0.105104,0.693709,0.000683,0.454791,0.106212,0.612457,0.884932,0.610592,0.104590,0.611428,0.699443,0.610212,0.103145,0.706264,0.849996,0.455323,0.106468,0.844686,0.972213,0.455073,0.106306,0.612105,0.609547,0.104350,0.611971,0.610780,0.103328,0.706203,0.455372,0.106397,0.844617
36,0.360000,92.645126,1.000586,1.187887,0.532719,0.105067,0.693655,0.000659,0.454743,0.106187,0.612439,0.878989,0.610543,0.104510,0.611338,0.701100,0.610206,0.103084,0.706175,0.830528,0.455382,0.106487,0.844668,0.973995,0.455073,0.106306,0.612105,0.609457,0.104223,0.611747,0.610846,0.103308,0.706180,0.455372,0.106397,0.844617
37,0.370000,92.611458,0.968486,1.195661,0.532696,0.105121,0.693647,0.000688,0.454767,0.106212,0.612385,0.893851,0.610569,0.104621,0.611376,0.684807,0.610177,0.103179,0.706212,0.839685,0.455270,0.106474,0.844614,0.965530,0.455073,0.106306,0.612105,0.609456,0.104373,0.611914,0.610787,0.103363,0.706143,0.455294,0.106404,0.844498
38,0.380000,92.604500,0.947683,1.188334,0.532699,0.105145,0.693656,0.000704,0.454779,0.106198,0.612384,0.893851,0.610582,0.104664,0.611394,0.684807,0.610179,0.103232,0.706230,0.839685,0.455254,0.106486,0.844614,0.965530,0.455073,0.106306,0.612105,0.609489,0.104364,0.612002,0.610757,0.103453,0.706111,0.455294,0.106404,0.844498
39,0.390000,92.604454,0.983635,1.200277,0.532732,0.105104,0.693664,0.000738,0.454814,0.106221,0.612393,0.895206,0.610615,0.104589,0.611403,0.678390,0.610211,0.103140,0.706239,0.842603,0.455288,0.106467,0.844622,0.963192,0.455073,0.106306,0.612105,0.609489,0.104364,0.612002,0.610901,0.103309,0.706135,0.455294,0.106404,0.844498
40,0.400000,92.600601,0.983474,1.200103,0.532719,0.105104,0.693676,0.000715,0.454806,0.106221,0.612400,0.900937,0.610608,0.104588,0.611420,0.676083,0.610197,0.103140,0.706256,0.820450,0.455264,0.106468,0.844629,0.965035,0.455073,0.106306,0.612105,0.609489,0.104364,0.612002,0.610846,0.103308,0.706180,0.455294,0.106404,0.844498
41,0.410000,92.614761,0.997263,1.185798,0.532710,0.105074,0.693636,0.000666,0.454778,0.106187,0.612379,0.898444,0.610579,0.104519,0.611360,0.679707,0.610191,0.103096,0.706197,0.831429,0.455294,0.106494,0.844608,0.962814,0.455073,0.106306,0.612105,0.609490,0.104214,0.611837,0.610836,0.103330,0.706158,0.455294,0.106404,0.844498
42,0.420000,92.611755,0.944450,1.190486,0.532714,0.105152,0.693631,0.000701,0.454785,0.106204,0.612369,0.898998,0.610587,0.104678,0.611359,0.687553,0.610196,0.103243,0.706195,0.834332,0.455289,0.106482,0.844599,0.968033,0.455073,0.106306,0.612105,0.609515,0.104399,0.611938,0.610811,0.103454,0.706065,0.455294,0.106404,0.844498
43,0.430000,92.607155,0.985147,1.179105,0.532681,0.105086,0.693645,0.000586,0.454759,0.106173,0.612377,0.890993,0.610560,0.104539,0.611379,0.712721,0.610161,0.103125,0.706216,0.857335,0.455245,0.106505,0.844607,0.960932,0.455073,0.106306,0.612105,0.609549,0.104198,0.611807,0.610670,0.103384,0.706214,0.455294,0.106404,0.844498
44,0.440000,92.593697,1.015357,1.191090,0.532723,0.105070,0.693630,0.000674,0.454821,0.106214,0.612344,0.877529,0.610621,0.104496,0.611383,0.688111,0.610199,0.103066,0.706219,0.841009,0.455252,0.106503,0.844574,0.967113,0.455140,0.106346,0.611997,0.609523,0.104163,0.611871,0.610783,0.103317,0.706204,0.455294,0.106404,0.844498
