Format Version,1.23,Take Name,23122020-omni4-square-1-run_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 06.26.49.778 ,Total Frames in Take,11691,Total Exported Frames,11691,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,"robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4",robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker4,robot-omni4:Marker4,robot-omni4:Marker4
,ID,"9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","C8D00","C8D00","C8D00","C8E30","C8E30","C8E30","C8E70","C8E70","C8E70","C8B50","C8B50","C8B50"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,1.377674,0.876302,-0.823170,0.573721,0.104494,0.851512,0.001237,0.656582,0.102481,0.775305,0.893602,0.654277,0.101354,0.931097,0.628529,0.559478,0.103242,0.928716,0.000000,0.424546,0.110899,0.770928,0.829179,0.656853,0.102469,0.775633,0.653323,0.101398,0.929959,,,,0.424987,0.110879,0.771449
1,0.010000,1.073123,0.845116,0.039222,0.573327,0.103257,0.850742,0.000838,0.656630,0.102478,0.774997,0.831350,0.653479,0.101345,0.930774,0.774036,0.558677,0.101805,0.927867,0.000000,0.424521,0.107401,0.769332,0.963967,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424517,0.107400,0.769476
2,0.020000,1.372742,0.892523,-0.822520,0.573701,0.104473,0.851503,0.001289,0.656569,0.102481,0.775303,0.891084,0.654251,0.101311,0.931094,0.609174,0.559452,0.103199,0.928706,0.000000,0.424533,0.110900,0.770908,0.823345,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424987,0.110879,0.771449
3,0.030000,1.073123,0.845116,0.039222,0.573327,0.103257,0.850742,0.000838,0.656630,0.102478,0.774997,0.831350,0.653479,0.101345,0.930774,0.774036,0.558677,0.101805,0.927867,0.000000,0.424521,0.107401,0.769332,0.963967,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424517,0.107400,0.769476
4,0.040000,1.073123,0.845116,0.039222,0.573327,0.103257,0.850742,0.000838,0.656630,0.102478,0.774997,0.831350,0.653479,0.101345,0.930774,0.774036,0.558677,0.101805,0.927867,0.000000,0.424521,0.107401,0.769332,0.963967,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424517,0.107400,0.769476
5,0.050000,1.372742,0.892523,-0.822520,0.573701,0.104473,0.851503,0.001289,0.656569,0.102481,0.775303,0.831350,0.654251,0.101311,0.931094,0.774036,0.559452,0.103199,0.928706,0.000000,0.424533,0.110900,0.770908,0.963967,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424987,0.110879,0.771449
6,0.060000,1.073123,0.845116,0.039222,0.573327,0.103257,0.850742,0.000838,0.656630,0.102478,0.774997,0.891084,0.653479,0.101345,0.930774,0.609174,0.558677,0.101805,0.927867,0.000000,0.424521,0.107401,0.769332,0.823345,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424517,0.107400,0.769476
7,0.070000,1.073123,0.845116,0.039222,0.573327,0.103257,0.850742,0.000838,0.656630,0.102478,0.774997,0.831350,0.653479,0.101345,0.930774,0.774036,0.558677,0.101805,0.927867,0.000000,0.424521,0.107401,0.769332,0.963967,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424517,0.107400,0.769476
8,0.080000,1.103611,0.578660,-0.200108,0.573125,0.103736,0.850781,0.000638,0.656380,0.102258,0.774992,0.831350,0.653316,0.101875,0.930774,0.774036,0.558515,0.102708,0.927920,0.000000,0.424290,0.108103,0.769437,0.963967,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,0.558190,0.103142,0.927763,0.424255,0.107920,0.769807
9,0.090000,1.089079,0.813317,0.028308,0.573349,0.103269,0.850782,0.000822,0.656632,0.102433,0.775014,0.824885,0.653524,0.101387,0.930792,0.785677,0.558721,0.101862,0.927912,0.000000,0.424522,0.107394,0.769412,0.967225,0.656885,0.102423,0.775667,0.653323,0.101398,0.929959,,,,0.424466,0.107394,0.769530
10,0.100000,1.396486,0.892442,-0.802887,0.573678,0.104446,0.851539,0.001236,0.656516,0.102483,0.775305,0.882365,0.654261,0.101311,0.931098,0.606806,0.559461,0.103166,0.928748,0.000000,0.424475,0.110822,0.771005,0.834323,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424868,0.110804,0.771539
11,0.110000,1.396486,0.892442,-0.802887,0.573678,0.104446,0.851539,0.001236,0.656516,0.102483,0.775305,0.882365,0.654261,0.101311,0.931098,0.606806,0.559461,0.103166,0.928748,0.000000,0.424475,0.110822,0.771005,0.834323,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424868,0.110804,0.771539
12,0.120000,1.073123,0.845116,0.039222,0.573327,0.103257,0.850742,0.000838,0.656630,0.102478,0.774997,0.831350,0.653479,0.101345,0.930774,0.774036,0.558677,0.101805,0.927867,0.000000,0.424521,0.107401,0.769332,0.963967,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424517,0.107400,0.769476
13,0.130000,1.396486,0.892442,-0.802887,0.573678,0.104446,0.851539,0.001236,0.656516,0.102483,0.775305,0.831350,0.654261,0.101311,0.931098,0.774036,0.559461,0.103166,0.928748,0.000000,0.424475,0.110822,0.771005,0.963967,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424868,0.110804,0.771539
14,0.140000,1.372742,0.892523,-0.822520,0.573701,0.104473,0.851503,0.001289,0.656569,0.102481,0.775303,0.882365,0.654251,0.101311,0.931094,0.606806,0.559452,0.103199,0.928706,0.000000,0.424533,0.110900,0.770908,0.834323,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424987,0.110879,0.771449
15,0.150000,1.073123,0.845116,0.039222,0.573327,0.103257,0.850742,0.000838,0.656630,0.102478,0.774997,0.891084,0.653479,0.101345,0.930774,0.609174,0.558677,0.101805,0.927867,0.000000,0.424521,0.107401,0.769332,0.823345,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424517,0.107400,0.769476
16,0.160000,1.024928,0.516847,-0.082046,0.573211,0.103603,0.850704,0.000588,0.656574,0.102220,0.775033,0.831350,0.653294,0.101992,0.930811,0.774036,0.558496,0.102625,0.927824,0.000000,0.424480,0.107576,0.769149,0.963967,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,0.558190,0.103142,0.927763,0.424580,0.107369,0.769455
17,0.170000,1.086817,0.845340,0.040791,0.573314,0.103255,0.850759,0.000851,0.656600,0.102479,0.774993,0.827959,0.653486,0.101345,0.930771,0.774158,0.558683,0.101802,0.927887,0.000000,0.424490,0.107395,0.769384,0.963072,0.656853,0.102469,0.775633,0.653241,0.101357,0.929902,,,,0.424466,0.107394,0.769530
