Format Version,1.23,Take Name,ivankjo_25jun2020_2_(5),Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-06-25 03.31.24.821 ,Total Frames in Take,1836,Total Exported Frames,1836,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,"robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3",robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,"EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","CBDC0","CBDC0","CBDC0","CC480","CC480","CC480","CBD90","CBD90","CBD90"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,134.622147,0.066513,0.813247,-0.170940,0.091380,-0.558418,0.001678,-0.073715,0.091048,-0.574489,0.496546,-0.217133,0.091325,-0.586196,0.834464,-0.221971,0.091768,-0.514571,0.888456,-0.071712,0.091042,-0.574693,-0.217794,0.091327,-0.586160,-0.222411,0.091770,-0.514495
1,0.010000,134.500336,0.048420,0.809400,-0.170715,0.091401,-0.558491,0.001605,-0.073457,0.091097,-0.574355,0.572052,-0.216849,0.091338,-0.586367,0.867913,-0.221840,0.091767,-0.514752,0.843488,-0.071768,0.091092,-0.574635,-0.217372,0.091339,-0.586439,-0.222411,0.091770,-0.514495
2,0.020000,134.590424,0.048071,0.803171,-0.170954,0.091394,-0.558417,0.001640,-0.073720,0.091097,-0.574434,0.572052,-0.217131,0.091325,-0.586220,0.867913,-0.222009,0.091759,-0.514598,0.843488,-0.071768,0.091092,-0.574635,-0.217794,0.091327,-0.586160,-0.222447,0.091760,-0.514544
3,0.030000,134.595215,0.014227,0.832517,-0.170929,0.091375,-0.558428,0.001631,-0.073697,0.091097,-0.574453,0.515762,-0.217108,0.091325,-0.586227,0.827830,-0.221981,0.091703,-0.514604,0.894247,-0.071768,0.091092,-0.574635,-0.217794,0.091327,-0.586160,-0.222402,0.091704,-0.514566
4,0.040000,134.606415,0.053500,0.798598,-0.170938,0.091397,-0.558402,0.001636,-0.073709,0.091097,-0.574446,0.515762,-0.217123,0.091325,-0.586192,0.827830,-0.221982,0.091768,-0.514569,0.894247,-0.071768,0.091092,-0.574635,-0.217794,0.091327,-0.586160,-0.222411,0.091770,-0.514495
5,0.050000,134.608093,0.009740,0.836494,-0.170894,0.091372,-0.558433,0.001612,-0.073665,0.091097,-0.574480,0.524123,-0.217080,0.091325,-0.586222,0.820838,-0.221936,0.091696,-0.514598,0.900717,-0.071768,0.091092,-0.574635,-0.217794,0.091327,-0.586160,-0.222332,0.091696,-0.514569
