Format Version,1.23,Take Name,ivankjo_25jun2020_2_(3),Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-06-25 03.29.47.011 ,Total Frames in Take,4240,Total Exported Frames,4240,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,"robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3",robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,"EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","EDBE28E9B6EA11EA2C2F332BD074C080","CBDC0","CBDC0","CBDC0","CC480","CC480","CC480","CBD90","CBD90","CBD90"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-40.541637,-0.323596,-0.000996,-0.128750,0.094815,-1.256164,0.002684,-0.224269,0.095838,-1.231956,0.414147,-0.080388,0.093927,-1.232380,0.804849,-0.081594,0.094680,-1.304156,0.647054,-0.226507,0.095861,-1.231260,-0.079870,0.093914,-1.231797,-0.080837,0.094682,-1.305348
1,0.010000,-40.469055,-0.215209,0.009677,-0.128780,0.094757,-1.256184,0.002699,-0.224270,0.095617,-1.231853,0.404721,-0.080387,0.093904,-1.232462,0.793734,-0.081685,0.094749,-1.304235,0.661331,-0.226556,0.095637,-1.231188,-0.079832,0.093890,-1.231852,-0.080982,0.094754,-1.305394
2,0.020000,-40.663094,0.093675,0.519812,-0.128656,0.094214,-1.256453,0.001763,-0.224231,0.094134,-1.232446,0.404721,-0.080337,0.093898,-1.232567,0.793734,-0.081401,0.094610,-1.304346,0.661331,-0.225246,0.094133,-1.232177,-0.079832,0.093890,-1.231852,-0.080881,0.094620,-1.305424
3,0.030000,-40.501316,-0.347648,0.017512,-0.128748,0.094780,-1.256203,0.002688,-0.224249,0.095819,-1.231928,0.416822,-0.080369,0.093903,-1.232453,0.798610,-0.081625,0.094618,-1.304228,0.647963,-0.226481,0.095842,-1.231250,-0.079832,0.093890,-1.231852,-0.080881,0.094620,-1.305424
4,0.040000,-40.663094,0.093675,0.519812,-0.128656,0.094214,-1.256453,0.001763,-0.224231,0.094134,-1.232446,0.416822,-0.080337,0.093898,-1.232567,0.798610,-0.081401,0.094610,-1.304346,0.647963,-0.225246,0.094133,-1.232177,-0.079832,0.093890,-1.231852,-0.080881,0.094620,-1.305424
5,0.050000,-40.491707,-0.186840,0.042264,-0.128802,0.094720,-1.256212,0.002639,-0.224302,0.095509,-1.231919,0.431947,-0.080417,0.093904,-1.232472,0.786799,-0.081688,0.094749,-1.304245,0.663071,-0.226489,0.095526,-1.231305,-0.079832,0.093890,-1.231852,-0.080982,0.094754,-1.305394
