,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4
,ID,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,C5290,C5290,C5290,C53E0,C53E0,C53E0,B01F0F9344C411EB9535D8E10FC4DB80,B01F0F9344C411EB9535D8E10FC4DB80,B01F0F9344C411EB9535D8E10FC4DB80,C5210,C5210,C5210
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3630,36.3,-136.509354,-1.87108,0.844096,0.318891,0.082673,-0.537605,0.000863,0.356793,0.079678,-0.438154,0,0.220195,0.083982,-0.500542,0.854959,0.255496,0.084809,-0.574765,0.787927,0.443081,0.082222,-0.636959,0.942553,0.352422,0.08085,-0.439521,0.219717,0.083985,-0.500213,0.256281,0.0848,-0.575086,0.442854,0.082228,-0.636999
3631,36.31,-136.841705,-1.489489,1.234643,0.317628,0.082731,-0.5372,0.001708,0.354971,0.08067,-0.437514,0,0.218727,0.084429,-0.500704,0.854959,0.254443,0.084537,-0.574733,0.787927,0.442372,0.08129,-0.635848,0.942553,0.351817,0.081029,-0.438429,0.218712,0.084149,-0.500345,0.256006,0.084782,-0.574132,0.442562,0.081203,-0.63618
3632,36.32,-136.851654,-1.404329,1.290086,0.316957,0.082582,-0.536466,0.001732,0.354286,0.080707,-0.436771,0.260416,0.21805,0.084312,-0.499988,0.749726,0.253777,0.084302,-0.574012,0.638697,0.441716,0.081007,-0.635093,0.920492,0.351527,0.080809,-0.437832,0.218298,0.084243,-0.499021,0.255214,0.084322,-0.573856,0.4419,0.080995,-0.635352
3633,36.33,-136.951263,-1.236033,1.354763,0.316366,0.082159,-0.535925,0.001743,0.353526,0.080618,-0.436162,0.260416,0.217394,0.083878,-0.499622,0.749726,0.253248,0.083695,-0.573584,0.638697,0.441295,0.080444,-0.634334,0.920492,0.351474,0.080531,-0.436971,0.218153,0.084278,-0.497401,0.254207,0.083423,-0.574016,0.441446,0.080479,-0.63468
3634,36.34,-136.823441,-1.311292,1.398994,0.316047,0.082367,-0.5344,0.001499,0.353429,0.080729,-0.43472,0.294899,0.21716,0.084215,-0.497873,0.73682,0.252847,0.084011,-0.571916,0.726719,0.440752,0.080512,-0.63309,0.942608,0.350878,0.080923,-0.435907,0.217638,0.083984,-0.496964,0.253916,0.084178,-0.571756,0.440911,0.080467,-0.63325
3635,36.35,-136.476395,-2.164093,1.170167,0.316561,0.081926,-0.532712,0.000698,0.354516,0.078662,-0.43329,0.294899,0.217907,0.083997,-0.495573,0.73682,0.253155,0.08454,-0.569824,0.726719,0.440666,0.080506,-0.632163,0.942608,0.350602,0.080757,-0.435574,0.21753,0.084003,-0.495345,0.253857,0.084525,-0.570061,0.440413,0.080513,-0.632179
3636,36.36,-136.412766,-1.742814,1.304703,0.315275,0.082627,-0.532183,0.001854,0.353358,0.080181,-0.432786,0.176246,0.216658,0.084625,-0.49494,0.706267,0.251817,0.08477,-0.569235,0.594319,0.439267,0.080933,-0.63177,0.914534,0.350267,0.080738,-0.433783,0.216881,0.083944,-0.494008,0.253333,0.085342,-0.569141,0.439446,0.080795,-0.632027
3637,36.37,-136.625443,-1.913589,1.338623,0.314536,0.082582,-0.531593,0.001528,0.352245,0.079868,-0.432061,0.176246,0.215788,0.084759,-0.494712,0.706267,0.251221,0.084947,-0.568876,0.594319,0.438891,0.080754,-0.630725,0.914534,0.349903,0.080097,-0.432761,0.216164,0.084437,-0.493611,0.252299,0.085153,-0.568884,0.439114,0.080696,-0.63109
3638,36.38,-137.214752,-1.613667,0.591621,0.314662,0.0834,-0.529543,0.001966,0.351341,0.080666,-0.429627,0.057475,0.215506,0.084097,-0.493711,0.710405,0.251722,0.085129,-0.56749,0.869137,0.440079,0.083707,-0.627344,0.920123,0.349383,0.08021,-0.432816,0.215689,0.084357,-0.492597,0.252064,0.084935,-0.567835,0.440209,0.083782,-0.627062
3639,36.39,-136.39679,-0.300962,0.384942,0.314638,0.084887,-0.528597,0.001241,0.352765,0.084257,-0.429188,0.057475,0.216,0.084293,-0.49136,0.710405,0.251149,0.084925,-0.565657,0.869137,0.438638,0.086073,-0.628181,0.920123,0.349106,0.080706,-0.431712,0.216168,0.084292,-0.491133,0.251791,0.084932,-0.566351,0.437817,0.086067,-0.627756
3640,36.4,-137.058975,-1.060866,0.696212,0.313751,0.084004,-0.527801,0.002134,0.350718,0.082293,-0.427967,0.044668,0.214692,0.084482,-0.4917,0.750602,0.2507,0.085089,-0.565585,0.796428,0.438897,0.084151,-0.62595,0.865191,0.348655,0.081572,-0.431102,0.215095,0.084778,-0.490837,0.251267,0.084862,-0.566123,0.438656,0.084258,-0.625479
3641,36.41,-137.074478,-0.182677,0.78741,0.313085,0.084019,-0.526764,0.000878,0.350035,0.08388,-0.426911,0.044668,0.214014,0.084023,-0.490692,0.750602,0.250038,0.084055,-0.564572,0.796428,0.438254,0.08412,-0.624883,0.865191,0.349877,0.083812,-0.426781,0.214566,0.08427,-0.489866,0.250052,0.083783,-0.565935,0.437926,0.084191,-0.624619
3642,36.42,-135.877533,0.049312,1.561118,0.313012,0.083358,-0.526924,0.001269,0.352044,0.08417,-0.427869,0,0.214721,0.084507,-0.488796,0.697981,0.249189,0.083384,-0.563406,0.628719,0.436096,0.081373,-0.627627,0.957163,0.348301,0.080959,-0.42898,0.214668,0.084522,-0.487589,0.249341,0.083365,-0.564883,0.436027,0.081376,-0.62747
3643,36.43,-136.429581,0.105019,1.321243,0.311544,0.082713,-0.52612,0.001189,0.349617,0.083448,-0.426691,0,0.212886,0.083414,-0.488937,0.697981,0.248075,0.082584,-0.563214,0.628719,0.435598,0.081404,-0.625636,0.957163,0.349098,0.083743,-0.425374,0.212651,0.082742,-0.488324,0.248902,0.083348,-0.564074,0.435528,0.081022,-0.626865
3644,36.44,-136.551743,-0.941386,1.146718,0.310304,0.08161,-0.526341,0.001874,0.34816,0.080426,-0.426834,0.669239,0.211576,0.082766,-0.489357,0.000001,0.246919,0.082709,-0.563565,0.664813,0.434559,0.08054,-0.625608,0.818386,0.347361,0.080655,-0.427864,0.210539,0.080918,-0.485917,0.247968,0.083485,-0.563254,0.43502,0.080501,-0.626168
3645,36.45,-135.918396,-1.523763,1.069241,0.310704,0.082205,-0.524839,0.001426,0.349645,0.079967,-0.425769,0.669239,0.212398,0.083647,-0.486758,0.000001,0.246922,0.083994,-0.561349,0.664813,0.433852,0.081213,-0.625478,0.818386,0.347012,0.080633,-0.426396,0.212727,0.082851,-0.48641,0.248281,0.084798,-0.560947,0.433878,0.080965,-0.625751
3646,36.46,-135.921005,-1.680786,1.18811,0.310373,0.082152,-0.523664,0.001616,0.349307,0.079729,-0.424597,0.292419,0.212073,0.083907,-0.485582,0.768427,0.246597,0.084177,-0.560173,0.443657,0.433515,0.080794,-0.624306,0.823166,0.346684,0.080502,-0.425327,0.211732,0.083085,-0.485324,0.248394,0.085082,-0.559224,0.433781,0.08048,-0.624881
3647,36.47,-135.723465,-1.849031,1.340738,0.310338,0.08278,-0.522509,0.001787,0.349612,0.080178,-0.423581,0.292419,0.212181,0.084915,-0.484079,0.768427,0.246442,0.085067,-0.558792,0.443657,0.433118,0.080962,-0.623585,0.823166,0.346301,0.08038,-0.42445,0.212294,0.084806,-0.483619,0.248062,0.08512,-0.558423,0.433239,0.080933,-0.62384
3648,36.48,-135.818542,-1.705377,1.341062,0.309543,0.082953,-0.52181,0.001549,0.348657,0.080598,-0.422812,0.26455,0.211318,0.084985,-0.483547,0.753988,0.245704,0.085063,-0.558203,0.698884,0.432494,0.081167,-0.622679,0.967751,0.345901,0.080674,-0.423838,0.211903,0.084972,-0.482755,0.246906,0.085019,-0.558151,0.432545,0.08117,-0.622797
3649,36.49,-135.507706,-2.137001,1.182994,0.309958,0.082689,-0.520653,0.000881,0.34959,0.07948,-0.421885,0.26455,0.211946,0.084762,-0.481852,0.753988,0.245934,0.085274,-0.556688,0.698884,0.432364,0.081239,-0.622188,0.967751,0.345692,0.0807,-0.423385,0.211144,0.084783,-0.481726,0.247042,0.08524,-0.556572,0.432126,0.081251,-0.622434
3650,36.5,-135.140396,-2.018979,1.168765,0.309951,0.082493,-0.519389,0.000825,0.35022,0.079477,-0.420873,0,0.212186,0.084458,-0.479963,0.796981,0.245693,0.084928,-0.555017,0.721236,0.431707,0.08111,-0.621704,0.91447,0.34541,0.080803,-0.422761,0.211455,0.084474,-0.47975,0.246569,0.084904,-0.555019,0.43158,0.081118,-0.621915
3651,36.51,-135.15239,-1.919585,1.258193,0.309364,0.08234,-0.519087,0.001253,0.349617,0.079558,-0.420558,0,0.211592,0.084385,-0.479681,0.729528,0.245111,0.084684,-0.55473,0.757737,0.431135,0.080733,-0.621379,0.987836,0.345257,0.081142,-0.422072,0.211052,0.084385,-0.478744,0.245609,0.084684,-0.555561,0.431146,0.080734,-0.621426
3652,36.52,-135.883453,-1.206796,1.12948,0.306976,0.082428,-0.518958,0.002066,0.345985,0.080776,-0.419904,0,0.20869,0.083745,-0.480821,0.729528,0.243166,0.083848,-0.555436,0.757737,0.430063,0.081343,-0.61967,0.987836,0.344911,0.081085,-0.420857,0.207063,0.081751,-0.478096,0.244929,0.085056,-0.554769,0.430758,0.081184,-0.620623
3653,36.53,-135.929169,-1.211005,1.186414,0.307177,0.082306,-0.518169,0.001147,0.346109,0.080688,-0.419084,0.549432,0.208863,0.083722,-0.48011,0.631191,0.243397,0.083751,-0.554697,0.869501,0.430341,0.081063,-0.618785,0.901269,0.344606,0.080815,-0.420071,0.209295,0.083456,-0.478724,0.24389,0.08392,-0.55473,0.430665,0.081021,-0.619008
3654,36.54,-135.255234,-2.63351,1.042516,0.307791,0.082215,-0.51623,0.000644,0.347831,0.078055,-0.417663,0.549432,0.209956,0.084405,-0.47699,0.631191,0.243624,0.085361,-0.551966,0.869501,0.429753,0.081037,-0.618301,0.901269,0.343734,0.081456,-0.419087,0.209454,0.08442,-0.476927,0.244514,0.08533,-0.551925,0.429446,0.08105,-0.618408
3655,36.55,-135.32811,-1.73948,1.506634,0.30659,0.082799,-0.515721,0.001748,0.346552,0.080503,-0.417061,0.282775,0.208705,0.085136,-0.476613,0.635086,0.242444,0.085009,-0.551564,0.682562,0.428659,0.080547,-0.617646,0.930162,0.343919,0.080685,-0.418184,0.209188,0.084914,-0.475253,0.243704,0.085135,-0.551649,0.428831,0.080515,-0.617863
3656,36.56,-135.417664,-1.023758,1.665047,0.306314,0.083359,-0.51455,0.001158,0.346139,0.082404,-0.415813,0.282775,0.208355,0.085452,-0.475613,0.635086,0.242209,0.084744,-0.550509,0.682562,0.428551,0.080836,-0.616267,0.930162,0.344483,0.082909,-0.414863,0.208871,0.084578,-0.475185,0.243379,0.085582,-0.550859,0.428168,0.080447,-0.617173
3657,36.57,-135.187576,-1.044453,1.587476,0.305946,0.083247,-0.513446,0.001315,0.346166,0.082202,-0.41487,0.393896,0.208142,0.085224,-0.474116,0.817494,0.241697,0.08463,-0.549147,0.645699,0.427778,0.080934,-0.615652,0.744423,0.343934,0.082755,-0.414101,0.208364,0.084566,-0.473892,0.242974,0.085221,-0.548977,0.427722,0.08062,-0.616624
3658,36.58,-135.318893,-0.79878,0.184073,0.30549,0.084755,-0.511957,0.00106,0.345473,0.083127,-0.413292,0.393896,0.207567,0.084177,-0.472879,0.817494,0.241317,0.085335,-0.547816,0.645699,0.427604,0.08638,-0.61384,0.744423,0.344177,0.083064,-0.413448,0.207714,0.084335,-0.472435,0.242731,0.085122,-0.547752,0.427385,0.08645,-0.61419
3659,36.59,-135.353714,-0.980957,0.714764,0.304598,0.084168,-0.511063,0.001638,0.344521,0.082607,-0.412372,0.757375,0.206657,0.08462,-0.472031,0.744483,0.240449,0.085161,-0.546955,0.629902,0.426767,0.084283,-0.612893,0.596313,0.343573,0.08264,-0.412577,0.20765,0.08454,-0.471805,0.241916,0.085228,-0.547144,0.425165,0.084259,-0.612686
3660,36.6,-134.854584,-2.039227,1.054678,0.30506,0.082617,-0.511286,0.001012,0.345816,0.079485,-0.412974,0.757375,0.207487,0.084403,-0.471377,0.744483,0.240624,0.085036,-0.546593,0.629902,0.426312,0.081545,-0.6142,0.596313,0.344339,0.08247,-0.408204,0.20694,0.084403,-0.470665,0.241077,0.085035,-0.547144,0.426363,0.081546,-0.614301
3661,36.61,-135.102417,0.160161,1.578109,0.304253,0.083671,-0.510219,0.001427,0.34462,0.084684,-0.411702,0.385797,0.206485,0.084768,-0.470766,0.847098,0.239942,0.083565,-0.545834,0.636301,0.425966,0.081665,-0.612574,0.716274,0.3438,0.084963,-0.409403,0.206724,0.084415,-0.470328,0.240351,0.084025,-0.547152,0.42592,0.081408,-0.613679
3662,36.62,-135.578354,-0.10568,0.84986,0.304285,0.084726,-0.508135,0.000616,0.34383,0.084764,-0.40928,0.385797,0.20619,0.08478,-0.469488,0.847098,0.240272,0.084689,-0.544283,0.636301,0.426849,0.084672,-0.609489,0.716274,0.343621,0.084784,-0.409125,0.206505,0.08471,-0.46903,0.240668,0.084766,-0.545061,0.426416,0.084648,-0.609382
3663,36.63,-135.431686,-0.749075,0.467783,0.30389,0.084088,-0.50723,0.001229,0.343681,0.082748,-0.408483,0.459331,0.205892,0.083955,-0.468337,0.723736,0.239787,0.084708,-0.543213,0.770841,0.426201,0.08494,-0.608886,0.800294,0.344654,0.083067,-0.406578,0.205135,0.083483,-0.468989,0.240557,0.085182,-0.543362,0.425576,0.084746,-0.609345
3664,36.64,-134.643265,-0.895654,0.981593,0.302585,0.08391,-0.504938,0.001373,0.343733,0.082687,-0.406747,0.459331,0.205139,0.084754,-0.46469,0.723736,0.237995,0.084894,-0.540031,0.770841,0.423473,0.083307,-0.608283,0.800294,0.343932,0.082672,-0.405169,0.205961,0.084753,-0.465892,,,,0.422194,0.083327,-0.608932
3665,36.65,-135.886002,-0.934819,-0.796526,0.303581,0.085026,-0.504471,0.001459,0.342582,0.082464,-0.405433,0.615924,0.20528,0.082884,-0.466409,0.851648,0.23977,0.085424,-0.540974,0.871086,0.426691,0.089331,-0.605069,0,0.343811,0.08245,-0.404512,0.204727,0.082885,-0.466624,0.239471,0.085434,-0.541394,,,
3666,36.66,-134.763428,-0.28893,1.475541,0.302118,0.083291,-0.505247,0.000907,0.343069,0.083461,-0.406967,0.615924,0.20459,0.084536,-0.465209,0.851648,0.237597,0.083703,-0.54048,0.871086,0.423215,0.081463,-0.608334,0,0.342335,0.084239,-0.406051,0.204172,0.083214,-0.465566,0.239058,0.085362,-0.539701,0.422814,0.080517,-0.609685
3667,36.67,-134.553543,-0.661219,1.732262,0.30181,0.083934,-0.504326,0.001058,0.343124,0.083649,-0.406198,0.567864,0.204443,0.085881,-0.463925,0.816659,0.237165,0.084896,-0.539318,0.648412,0.422507,0.08131,-0.607862,0.700553,0.341723,0.084068,-0.405275,0.204603,0.0852,-0.463704,0.238385,0.085595,-0.539323,0.422214,0.080936,-0.608962
3668,36.68,-134.469254,-0.254861,1.7607,0.301108,0.083701,-0.503761,0.001441,0.342566,0.084133,-0.405694,0.567864,0.203792,0.085405,-0.463225,0.816659,0.236408,0.084172,-0.538662,0.648412,0.421664,0.081093,-0.607461,0.700553,0.34142,0.084225,-0.404626,0.204548,0.085239,-0.46178,0.236671,0.084293,-0.540144,0.421727,0.081045,-0.608114
3669,36.69,-134.703674,-0.134662,0.73406,0.299968,0.084144,-0.502607,0.00141,0.341017,0.084049,-0.404367,0.875174,0.202474,0.084023,-0.462467,0.875579,0.235411,0.084102,-0.537774,0.520128,0.420971,0.084404,-0.605819,0.614623,0.341021,0.084065,-0.403868,0.202917,0.083934,-0.462259,0.236466,0.084254,-0.53937,0.419488,0.08435,-0.605401
3670,36.7,-134.41333,-0.59721,0.940897,0.300748,0.08475,-0.501366,0.001701,0.342293,0.084009,-0.403337,0.875174,0.203461,0.08531,-0.46073,0.875579,0.236015,0.085351,-0.536203,0.520128,0.421223,0.084329,-0.605193,0.614623,0.33935,0.081077,-0.405353,0.203564,0.085311,-0.461035,0.23703,0.085344,-0.536124,0.419255,0.084341,-0.604718
3671,36.71,-134.893021,-1.411502,0.592223,0.300371,0.083985,-0.500015,0.002073,0.341074,0.081598,-0.401661,0.105863,0.202747,0.084538,-0.460198,0.832478,0.235942,0.085465,-0.535385,0.782614,0.421722,0.084338,-0.602818,0.855225,0.338917,0.081093,-0.404469,0.203086,0.084778,-0.459672,0.236755,0.085231,-0.535585,0.421409,0.084443,-0.602342
3672,36.72,-133.894241,-0.759219,1.458348,0.300079,0.08303,-0.50069,0.001331,0.342514,0.082382,-0.403043,0.105863,0.203177,0.084584,-0.459169,0.832478,0.235035,0.084016,-0.534936,0.782614,0.419587,0.081141,-0.605612,0.855225,0.338657,0.080896,-0.403999,0.203127,0.084586,-0.457842,0.235109,0.084013,-0.536412,0.419571,0.081141,-0.605494
3673,36.73,-133.717438,-1.558567,1.377027,0.299969,0.083038,-0.499573,0.001209,0.342691,0.08096,-0.402072,0,0.203211,0.085026,-0.457737,0.74597,0.234835,0.084979,-0.533605,0.747119,0.41914,0.081187,-0.60488,0.993859,0.338441,0.08089,-0.403288,0.2028,0.085027,-0.456808,0.235269,0.084978,-0.534518,0.419115,0.081187,-0.60488
3674,36.74,-133.506332,-2.285217,1.160076,0.299561,0.082378,-0.49822,0.000869,0.342611,0.078899,-0.400902,0,0.202966,0.084518,-0.456016,0.74597,0.234321,0.085137,-0.531992,0.747119,0.418345,0.080957,-0.603968,0.993859,0.338309,0.08152,-0.402272,0.202395,0.084527,-0.455606,0.234999,0.085122,-0.532286,0.418253,0.080962,-0.604082
3675,36.75,-134.023209,-1.40364,1.225859,0.297874,0.082534,-0.49821,0.001306,0.340075,0.080613,-0.400479,0.397799,0.200884,0.084155,-0.456898,0.734223,0.232917,0.08423,-0.532593,0.46745,0.417618,0.081137,-0.602872,0.850549,0.337958,0.081351,-0.40136,0.200714,0.083136,-0.456645,0.234438,0.085391,-0.531655,0.417816,0.08077,-0.6033
3676,36.76,-133.831818,-1.713057,1.621314,0.297638,0.082933,-0.49727,0.001519,0.340167,0.080764,-0.399686,0.26962,0.200813,0.085445,-0.455618,0.658421,0.232578,0.085152,-0.531426,0.775461,0.416995,0.08037,-0.602351,0.875603,0.337426,0.08134,-0.400518,0.201306,0.084685,-0.454596,0.233337,0.085626,-0.531355,0.417345,0.080237,-0.602679
3677,36.77,-133.743622,-1.46168,1.44904,0.297034,0.083279,-0.496383,0.00164,0.339715,0.081418,-0.398859,0.26962,0.200258,0.08532,-0.454592,0.658421,0.231914,0.085127,-0.530446,0.775461,0.41625,0.081251,-0.601635,0.875603,0.33717,0.081522,-0.399587,0.200547,0.085239,-0.453515,0.233153,0.08515,-0.530404,0.416492,0.081235,-0.602015
3678,36.78,-133.946899,-0.32734,1.806522,0.297058,0.083818,-0.494288,0.000892,0.33941,0.084158,-0.396603,0.666681,0.200119,0.085652,-0.452866,0.846486,0.232043,0.084395,-0.528597,0.706655,0.41666,0.081066,-0.599084,0.732786,0.338367,0.084463,-0.39583,0.200165,0.085091,-0.452621,0.23307,0.084963,-0.528623,0.41646,0.080769,-0.600092
3679,36.79,-133.819763,-0.698606,1.521213,0.296617,0.084354,-0.493831,0.00094,0.339181,0.083854,-0.396239,0.666681,0.19977,0.08597,-0.452185,0.846486,0.231529,0.085287,-0.527993,0.706655,0.415988,0.082304,-0.598907,0.732786,0.337837,0.084018,-0.394729,0.199967,0.085781,-0.452365,0.232715,0.085475,-0.527741,0.415415,0.082162,-0.600441
3680,36.8,-133.48764,0.218998,1.034959,0.296053,0.08436,-0.49222,0.002739,0.339176,0.085086,-0.394876,0,0.199432,0.084495,-0.450021,0.782086,0.230764,0.083988,-0.526008,0.452539,0.414838,0.08387,-0.597976,0.450671,0.336003,0.080804,-0.396995,0.20014,0.0845,-0.449513,0.231352,0.083974,-0.528117,0.413198,0.083877,-0.596514
3681,36.81,-133.340286,-0.51612,1.51915,0.296073,0.082935,-0.492809,0.000912,0.339453,0.082746,-0.395576,0,0.199575,0.084417,-0.450357,0.782086,0.230699,0.083642,-0.526427,0.452539,0.414565,0.080934,-0.598876,0.450671,0.335513,0.080671,-0.396228,0.19946,0.084423,-0.449511,0.230819,0.083636,-0.527348,0.41456,0.080934,-0.598807
3682,36.82,-134.031174,-0.853035,1.314534,0.294107,0.082659,-0.492922,0.001247,0.336306,0.081747,-0.395175,0.621068,0.197104,0.084036,-0.451632,0,0.229147,0.083709,-0.527323,0.652451,0.413871,0.081146,-0.597559,0.843791,0.334799,0.08177,-0.395331,0.199197,0.084821,-0.44755,0.230214,0.083691,-0.526432,0.414054,0.081145,-0.598156
3683,36.83,-133.326035,-1.58685,1.356881,0.294806,0.08303,-0.490863,0.001632,0.338191,0.080889,-0.393656,0.621068,0.198336,0.085004,-0.448366,0,0.229441,0.084999,-0.524448,0.652451,0.413255,0.081228,-0.596981,0.843791,0.335226,0.081224,-0.394584,0.198638,0.084647,-0.447496,0.230488,0.085233,-0.524258,0.413566,0.081157,-0.597294
3684,36.84,-133.263031,-1.721853,1.211019,0.294194,0.083289,-0.489945,0.001633,0.337679,0.080812,-0.39279,0.251005,0.197767,0.085112,-0.447343,0.730694,0.228795,0.085372,-0.523456,0.684163,0.412534,0.081858,-0.59619,0.970784,0.335065,0.081224,-0.394194,0.198255,0.084625,-0.446515,0.229978,0.085815,-0.523447,0.41257,0.081748,-0.596174
3685,36.85,-133.108475,-3.592128,0.487427,0.294363,0.081472,-0.488795,0.000603,0.337987,0.075274,-0.391869,0.251005,0.198055,0.083409,-0.44593,0.730694,0.22894,0.085601,-0.52207,0.684163,0.412469,0.081604,-0.59531,0.970784,0.334906,0.081256,-0.39301,0.197351,0.083444,-0.446067,0.230163,0.085534,-0.521654,0.41205,0.081632,-0.595571
3686,36.86,-133.172485,-4.17826,0.704618,0.294053,0.08063,-0.487609,0.000691,0.337527,0.073584,-0.390674,0,0.197731,0.083355,-0.444818,0.807888,0.228704,0.085557,-0.520921,0.684692,0.412248,0.080026,-0.594024,0.886638,0.334788,0.081286,-0.392007,0.196967,0.083396,-0.44488,0.229915,0.08548,-0.520577,0.41189,0.080057,-0.594301
3687,36.87,-133.048355,-1.751865,1.458686,0.293165,0.08295,-0.487189,0.001673,0.337019,0.080598,-0.390197,0,0.196912,0.085214,-0.444219,0.807888,0.227644,0.085158,-0.520452,0.684692,0.411087,0.080828,-0.593888,0.886638,0.334533,0.080821,-0.390684,0.197165,0.08491,-0.443135,0.228997,0.085365,-0.520495,0.411292,0.080767,-0.594347
3688,36.88,-132.721924,-2.559863,1.393607,0.293758,0.082438,-0.485699,0.00078,0.33813,0.078655,-0.388988,0,0.197773,0.085171,-0.442159,0.773615,0.228075,0.085619,-0.518563,0.815171,0.411054,0.080308,-0.593084,0.919238,0.333877,0.081809,-0.390238,0.196904,0.085198,-0.441905,0.228811,0.08559,-0.518491,0.411112,0.080313,-0.593402
3689,36.89,-133.009247,-1.20079,1.418488,0.29218,0.082742,-0.485544,0.00148,0.336112,0.081307,-0.38857,0,0.19594,0.084544,-0.442523,0.773615,0.226623,0.084257,-0.518775,0.815171,0.410046,0.080859,-0.592309,0.919238,0.333896,0.080993,-0.389225,0.196785,0.085353,-0.44097,0.227255,0.083719,-0.519068,0.410288,0.080962,-0.592637
3690,36.9,-133.106766,-1.378243,1.325973,0.291933,0.082763,-0.484616,0.00165,0.335695,0.080958,-0.387571,0.414481,0.19562,0.084535,-0.441756,0.476236,0.226435,0.084464,-0.517955,0.758903,0.409982,0.081095,-0.591181,0.931895,0.333738,0.08078,-0.388845,0.19624,0.08515,-0.439852,0.227243,0.084003,-0.518209,0.41019,0.081164,-0.591343
3691,36.91,-132.998825,-1.465239,1.488169,0.291447,0.082929,-0.483801,0.001463,0.335393,0.081091,-0.38684,0.414481,0.195224,0.085039,-0.440755,0.476236,0.225889,0.084795,-0.517014,0.758903,0.409281,0.080793,-0.590595,0.931895,0.333448,0.08103,-0.387367,0.196119,0.085322,-0.439184,0.226745,0.084542,-0.517543,0.409323,0.080839,-0.59085
3692,36.92,-132.958923,-1.273489,1.262795,0.290876,0.082544,-0.483096,0.001247,0.334889,0.080873,-0.386163,0.491154,0.194669,0.084134,-0.439991,0.749845,0.225289,0.084093,-0.516269,0.842993,0.408655,0.081075,-0.589962,0.827946,0.33289,0.081015,-0.386518,0.195041,0.083932,-0.439084,0.2259,0.084214,-0.516182,0.409077,0.081029,-0.590504
3693,36.93,-132.266479,-2.185117,1.242765,0.2919,0.082575,-0.481355,0.001023,0.337052,0.079326,-0.384986,0.491154,0.196242,0.084784,-0.43707,0.749845,0.225942,0.08524,-0.51371,0.842993,0.408362,0.080949,-0.589652,0.827946,0.33242,0.081385,-0.38594,0.195883,0.084779,-0.436179,0.22618,0.085246,-0.514461,0.408442,0.080947,-0.589707
