Format Version,1.23,Take Name,23122020-diff-circular-1-run_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 02.13.07.843 ,Total Frames in Take,11604,Total Exported Frames,11604,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,"robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4",robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4
,ID,"AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","C5290","C5290","C5290","C4CB0","C4CB0","C4CB0","C4DE0","C4DE0","C4DE0","C5210","C5210","C5210"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-21.007650,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.606708,1.103430,0.071043,0.971802,0.699525,1.021236,0.071287,0.971906,0.312567,0.884351,0.070276,0.829343,0.838806,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
1,0.010000,-21.007650,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.606708,1.103430,0.071043,0.971802,0.699525,1.021236,0.071287,0.971906,0.312567,0.884351,0.070276,0.829343,0.838806,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
2,0.020000,-21.003571,-0.711609,0.862576,1.027454,0.070535,0.898671,0.001298,1.100907,0.069542,0.821601,0.606708,1.103398,0.071044,0.971805,0.699525,1.021204,0.071249,0.971916,0.312567,0.884309,0.070304,0.829361,0.838806,1.099553,0.070186,0.822583,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
3,0.030000,-21.007650,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.606708,1.103430,0.071043,0.971802,0.699525,1.021236,0.071287,0.971906,0.312567,0.884351,0.070276,0.829343,0.838806,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
4,0.040000,-21.000574,-0.830142,0.841510,1.027500,0.070470,0.898632,0.001139,1.100948,0.069259,0.821560,0.606708,1.103448,0.071029,0.971762,0.699525,1.021254,0.071323,0.971875,0.312567,0.884351,0.070270,0.829329,0.838806,1.099884,0.069786,0.822338,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
5,0.050000,-20.883917,-0.403073,1.148266,1.028037,0.071167,0.897942,0.000829,1.101329,0.070907,0.820713,0.694770,1.104132,0.071939,0.970916,0.363709,1.021939,0.071603,0.971202,0.525253,0.884747,0.070218,0.828937,0.807006,1.101946,0.071644,0.819960,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
6,0.060000,-20.962769,-2.069681,0.620322,1.028044,0.069905,0.898131,0.000807,1.101422,0.066410,0.821063,0.694770,1.104042,0.070977,0.971203,0.363709,1.021857,0.072206,0.971349,0.525253,0.884856,0.070026,0.828910,0.807006,1.102046,0.066796,0.820609,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
7,0.070000,-20.988209,-2.008618,0.633639,1.028095,0.069951,0.898141,0.000825,1.101509,0.066571,0.821101,0.758231,1.104060,0.071002,0.971247,0.588062,1.021875,0.072182,0.971358,0.607018,0.884937,0.070050,0.828858,0.800718,1.102262,0.066980,0.820653,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
8,0.080000,-20.970566,-2.027891,0.632137,1.028069,0.069939,0.898125,0.000816,1.101458,0.066524,0.821064,0.758231,1.104057,0.071001,0.971207,0.588062,1.021871,0.072193,0.971343,0.607018,0.884889,0.070038,0.828886,0.800718,1.102146,0.066925,0.820594,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
9,0.090000,-21.007650,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.606708,1.103430,0.071043,0.971802,0.699525,1.021236,0.071287,0.971906,0.312567,0.884351,0.070276,0.829343,0.838806,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
10,0.100000,-21.007650,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.606708,1.103430,0.071043,0.971802,0.699525,1.021236,0.071287,0.971906,0.312567,0.884351,0.070276,0.829343,0.838806,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
11,0.110000,-20.997110,-0.802966,0.844094,1.027479,0.070485,0.898634,0.001175,1.100922,0.069322,0.821558,0.621437,1.103431,0.071028,0.971759,0.699254,1.021237,0.071305,0.971878,0.319968,0.884325,0.070284,0.829340,0.834374,1.099763,0.069874,0.822360,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
12,0.120000,-21.007650,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.621437,1.103430,0.071043,0.971802,0.699254,1.021236,0.071287,0.971906,0.319968,0.884351,0.070276,0.829343,0.834374,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
13,0.130000,-21.007647,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.606708,1.103430,0.071043,0.971802,0.699525,1.021236,0.071287,0.971906,0.312567,0.884351,0.070276,0.829343,0.838806,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
14,0.140000,-20.988211,-2.008618,0.633639,1.028095,0.069951,0.898141,0.000825,1.101509,0.066571,0.821101,0.606708,1.104060,0.071002,0.971247,0.699525,1.021875,0.072182,0.971358,0.312567,0.884936,0.070050,0.828858,0.838806,1.102262,0.066980,0.820653,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
15,0.150000,-21.007650,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.606708,1.103430,0.071043,0.971802,0.699525,1.021236,0.071287,0.971906,0.312567,0.884351,0.070276,0.829343,0.838806,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
16,0.160000,-21.007650,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.606708,1.103430,0.071043,0.971802,0.699525,1.021236,0.071287,0.971906,0.312567,0.884351,0.070276,0.829343,0.838806,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
17,0.170000,-21.003571,-0.711609,0.862576,1.027454,0.070535,0.898671,0.001298,1.100907,0.069542,0.821601,0.551888,1.103398,0.071044,0.971805,0.700610,1.021204,0.071249,0.971916,0.301370,0.884309,0.070304,0.829361,0.829213,1.099553,0.070186,0.822583,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
18,0.180000,-20.997110,-0.802966,0.844094,1.027479,0.070485,0.898634,0.001175,1.100922,0.069322,0.821558,0.551888,1.103431,0.071028,0.971759,0.700610,1.021237,0.071305,0.971878,0.301370,0.884325,0.070284,0.829340,0.829213,1.099763,0.069874,0.822360,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
19,0.190000,-21.007650,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.606708,1.103430,0.071043,0.971802,0.699525,1.021236,0.071287,0.971906,0.312567,0.884351,0.070276,0.829343,0.838806,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
20,0.200000,-21.007650,-0.770781,0.856022,1.027492,0.070502,0.898663,0.001213,1.100950,0.069403,0.821599,0.606708,1.103430,0.071043,0.971802,0.699525,1.021236,0.071287,0.971906,0.312567,0.884351,0.070276,0.829343,0.838806,1.099799,0.069978,0.822506,1.103257,0.069921,0.972195,1.022287,0.073196,0.970229,0.884595,0.069696,0.829485
