Format Version,1.23,Take Name,newmethod_25jun2020_3_(1),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 10.21.07.271 ,Total Frames in Take,11272,Total Exported Frames,11272,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,CA280,CA280,CA280,C9F30,C9F30,C9F30,CA290,CA290,CA290
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,-2.930294,-0.903299,0.374166,-0.617113,0.101549,-0.290839,0.000292,-0.665191,0.101817,-0.242274,0.972595,-0.520255,0.101954,-0.315354,0.937846,-0.665892,0.100876,-0.314889,0.949517,-0.665269,0.101815,-0.242351,-0.52001,0.101956,-0.315395,-0.666055,0.100876,-0.31477
1,0.01,-2.960571,-0.806425,0.364562,-0.617162,0.101504,-0.290871,0.000276,-0.665266,0.101693,-0.242331,0.961204,-0.520292,0.101943,-0.315333,0.950421,-0.665929,0.100875,-0.314948,0.94552,-0.665337,0.101691,-0.242469,-0.520097,0.101944,-0.31537,-0.666055,0.100876,-0.31477
2,0.02,-3.089887,-0.808315,0.374115,-0.617091,0.101514,-0.29075,0.00042,-0.665305,0.101697,-0.242318,0.961204,-0.520166,0.101968,-0.314994,0.950421,-0.665803,0.100876,-0.314937,0.94552,-0.6654,0.101695,-0.242431,-0.519811,0.10197,-0.315046,-0.666055,0.100876,-0.31477
3,0.03,-3.072711,-0.838009,0.427893,-0.617057,0.101572,-0.290754,0.000364,-0.665255,0.101739,-0.242308,0.965577,-0.52014,0.1021,-0.315029,0.925828,-0.665775,0.100877,-0.314926,0.920069,-0.665274,0.101737,-0.242444,-0.519843,0.102103,-0.315042,-0.666055,0.100876,-0.31477
4,0.04,-3.078685,-0.803784,0.39258,-0.617083,0.101528,-0.290768,0.000381,-0.665287,0.101693,-0.242327,0.965577,-0.520163,0.102015,-0.315032,0.925828,-0.6658,0.100876,-0.314946,0.920069,-0.665337,0.101691,-0.242469,-0.519858,0.102017,-0.31506,-0.666055,0.100876,-0.31477
5,0.05,-2.948879,-0.851233,0.363035,-0.61713,0.101529,-0.290837,0.000249,-0.665224,0.101759,-0.242287,0.965269,-0.520265,0.101942,-0.31532,0.943834,-0.665901,0.100885,-0.314904,0.969261,-0.66536,0.101758,-0.242318,-0.520051,0.101943,-0.315389,-0.665975,0.100886,-0.314805
6,0.06,-3.083796,-0.834657,0.36591,-0.617013,0.101526,-0.290768,0.000363,-0.665221,0.101739,-0.242332,0.965269,-0.52009,0.101953,-0.315023,0.943834,-0.665727,0.100886,-0.31495,0.969261,-0.665274,0.101737,-0.242444,-0.519787,0.101954,-0.315052,-0.665975,0.100886,-0.314805
7,0.07,-2.948473,-0.861471,0.377135,-0.617181,0.101536,-0.290804,0.000293,-0.665275,0.101764,-0.242254,0.961962,-0.520316,0.101967,-0.315288,0.931996,-0.665953,0.100876,-0.31487,0.964284,-0.665425,0.101762,-0.242279,-0.520056,0.101968,-0.315366,-0.666055,0.100876,-0.31477
8,0.08,-2.969838,-0.75985,0.342953,-0.617163,0.101527,-0.290915,0.000325,-0.665275,0.101692,-0.242383,0.961962,-0.520288,0.101954,-0.315362,0.931996,-0.665925,0.100935,-0.315001,0.964284,-0.665337,0.101691,-0.242469,-0.52001,0.101956,-0.315395,-0.666137,0.100935,-0.31488
9,0.09,-2.96535,-0.805793,0.374234,-0.617149,0.101512,-0.290869,0.000302,-0.665257,0.101693,-0.242333,0.960603,-0.520277,0.101967,-0.315324,0.943799,-0.665913,0.100876,-0.31495,0.942672,-0.665337,0.101691,-0.242469,-0.520056,0.101968,-0.315366,-0.666055,0.100876,-0.31477
10,0.1,-3.201708,-0.787558,0.448461,-0.616987,0.101632,-0.290688,0.000501,-0.665294,0.101738,-0.24235,0.960603,-0.520016,0.102221,-0.314745,0.943799,-0.665651,0.100938,-0.31497,0.942672,-0.665274,0.101737,-0.242444,-0.51954,0.102225,-0.314733,-0.666137,0.100935,-0.31488
11,0.11,-3.086281,-0.801589,0.426026,-0.617078,0.101557,-0.290762,0.000388,-0.665288,0.101693,-0.242327,0.962572,-0.520156,0.1021,-0.315014,0.921591,-0.665792,0.100877,-0.314946,0.920881,-0.665337,0.101691,-0.242469,-0.519843,0.102103,-0.315042,-0.666055,0.100876,-0.31477
12,0.12,-2.959584,-0.799888,0.345055,-0.617165,0.101544,-0.290893,0.000314,-0.665269,0.101743,-0.242352,0.962572,-0.520295,0.101954,-0.315357,0.921591,-0.665932,0.100935,-0.31497,0.920881,-0.66534,0.101742,-0.242403,-0.52001,0.101956,-0.315395,-0.666137,0.100935,-0.31488
13,0.13,-3.210957,-0.832885,0.487354,-0.61696,0.101624,-0.290635,0.000497,-0.665274,0.101739,-0.242304,0.965021,-0.519985,0.102254,-0.314677,0.890679,-0.66562,0.100879,-0.314923,0.884695,-0.665274,0.101737,-0.242444,-0.519548,0.102258,-0.31468,-0.666055,0.100876,-0.31477
