Format Version,1.23,Take Name,newmethod_25jun2020_3_(5),Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-06-25 10.29.55.547 ,Total Frames in Take,11142,Total Exported Frames,11142,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,"robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker1","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker2","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3","robotdiff_DIFF:Marker3",robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,"B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","B234FAB0B72211EA2C2F332BD074C180","CA280","CA280","CA280","C9F30","C9F30","C9F30","CA290","CA290","CA290"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,177.527100,0.802509,-0.110038,-0.560552,0.101145,-0.279340,0.000861,-0.512860,0.100280,-0.328278,0.906002,-0.657214,0.101619,-0.254067,0.781175,-0.511581,0.101535,-0.255676,0.907867,-0.513202,0.100283,-0.328122,-0.656365,0.101615,-0.254281,-0.511949,0.101535,-0.255654
1,0.010000,177.555206,0.952553,-0.169376,-0.560342,0.100940,-0.279379,0.000797,-0.512674,0.099989,-0.328339,0.970879,-0.656991,0.101393,-0.254058,0.799653,-0.511360,0.101439,-0.255741,0.843829,-0.512774,0.099988,-0.328400,-0.656193,0.101392,-0.254122,-0.511972,0.101441,-0.255617
2,0.020000,177.589264,0.120234,-0.132450,-0.560696,0.101289,-0.279033,0.001446,-0.513057,0.101049,-0.328029,0.768911,-0.657331,0.101375,-0.253651,0.692774,-0.511700,0.101442,-0.255418,0.915841,-0.513756,0.101052,-0.327424,-0.656181,0.101374,-0.254084,-0.511972,0.101441,-0.255617
3,0.030000,177.586792,0.183259,-0.189681,-0.560660,0.101337,-0.279049,0.001443,-0.513019,0.101086,-0.328043,0.768911,-0.657296,0.101360,-0.253671,0.692774,-0.511666,0.101564,-0.255433,0.915841,-0.513737,0.101089,-0.327415,-0.656169,0.101359,-0.254110,-0.511913,0.101562,-0.255639
4,0.040000,177.567230,0.096227,-0.137745,-0.560675,0.101328,-0.279044,0.001429,-0.513017,0.101113,-0.328022,0.761424,-0.657319,0.101393,-0.253699,0.697751,-0.511688,0.101477,-0.255411,0.919327,-0.513706,0.101116,-0.327415,-0.656193,0.101392,-0.254122,-0.511958,0.101476,-0.255616
5,0.050000,177.592896,0.058105,-0.098364,-0.560721,0.101282,-0.279065,0.001385,-0.513086,0.101071,-0.328065,0.782128,-0.657354,0.101394,-0.253677,0.689017,-0.511724,0.101383,-0.255454,0.928652,-0.513785,0.101073,-0.327544,-0.656193,0.101392,-0.254122,-0.511980,0.101382,-0.255579
