Format Version,1.23,Take Name,newmethod_25jun2020_3_(2),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 10.23.16.408 ,Total Frames in Take,10998,Total Exported Frames,10998,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,CA280,CA280,CA280,C9F30,C9F30,C9F30,CA290,CA290,CA290
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,-2.117838,-0.693071,0.233509,-0.600305,0.101699,-0.247248,0.000397,-0.647691,0.101891,-0.198007,0.963163,-0.503803,0.101977,-0.273129,0.929547,-0.64942,0.101227,-0.270608,0.913336,-0.647715,0.10189,-0.198152,-0.504085,0.101976,-0.273137,-0.649113,0.10123,-0.270449
1,0.01,-2.117838,-0.693071,0.233509,-0.600305,0.101699,-0.247248,0.000397,-0.647691,0.101891,-0.198007,0.963163,-0.503803,0.101977,-0.273129,0.929547,-0.64942,0.101227,-0.270608,0.913336,-0.647715,0.10189,-0.198152,-0.504085,0.101976,-0.273137,-0.649113,0.10123,-0.270449
2,0.02,-2.117506,-0.675097,0.23787,-0.600269,0.101696,-0.247271,0.000402,-0.647655,0.101869,-0.198029,0.955536,-0.503767,0.101991,-0.273153,0.934373,-0.649385,0.101227,-0.27063,0.918174,-0.647662,0.101867,-0.198207,-0.50403,0.10199,-0.273151,-0.649113,0.10123,-0.270449
3,0.03,-2.159878,-0.742655,0.27342,-0.600248,0.101686,-0.247267,0.000361,-0.64767,0.101891,-0.19806,0.955536,-0.503728,0.102006,-0.273079,0.934373,-0.649346,0.101161,-0.270662,0.918174,-0.647715,0.10189,-0.198152,-0.504015,0.102004,-0.273099,-0.649013,0.101164,-0.270545
4,0.04,-2.14084,-0.652673,0.219835,-0.600268,0.101701,-0.247306,0.000416,-0.647674,0.101868,-0.198084,0.974378,-0.503755,0.101977,-0.273148,0.928019,-0.649374,0.101256,-0.270686,0.91165,-0.647662,0.101867,-0.198207,-0.504085,0.101976,-0.273137,-0.649062,0.101259,-0.27057
5,0.05,-1.697069,-0.63704,0.226981,-0.599646,0.101679,-0.247027,0.000932,-0.646669,0.101827,-0.197439,0.761467,-0.503336,0.101976,-0.273616,0.777911,-0.648931,0.101235,-0.270026,0.885153,-0.645715,0.101832,-0.197407,-0.504085,0.101976,-0.273137,-0.649113,0.10123,-0.270449
6,0.06,-2.141287,-0.670321,0.220811,-0.600286,0.101708,-0.247288,0.000374,-0.647693,0.10189,-0.198066,0.977713,-0.503774,0.101978,-0.273129,0.922232,-0.649392,0.101256,-0.270668,0.913818,-0.647715,0.10189,-0.198152,-0.504085,0.101976,-0.273137,-0.649062,0.101259,-0.27057
7,0.07,-2.141287,-0.670321,0.220811,-0.600286,0.101708,-0.247288,0.000374,-0.647693,0.10189,-0.198066,0.977713,-0.503774,0.101978,-0.273129,0.922232,-0.649392,0.101256,-0.270668,0.913818,-0.647715,0.10189,-0.198152,-0.504085,0.101976,-0.273137,-0.649062,0.101259,-0.27057
8,0.08,-2.117997,-0.692769,0.238857,-0.600287,0.101703,-0.247253,0.00036,-0.647673,0.101891,-0.198012,0.977713,-0.503786,0.101991,-0.273134,0.922232,-0.649403,0.101227,-0.270613,0.913818,-0.647715,0.10189,-0.198152,-0.50403,0.10199,-0.273151,-0.649113,0.10123,-0.270449
9,0.09,-2.141287,-0.670321,0.220811,-0.600286,0.101708,-0.247288,0.000374,-0.647693,0.10189,-0.198066,0.977713,-0.503774,0.101978,-0.273129,0.922232,-0.649392,0.101256,-0.270668,0.913818,-0.647715,0.10189,-0.198152,-0.504085,0.101976,-0.273137,-0.649062,0.101259,-0.27057
10,0.1,-1.723964,-0.587529,0.213225,-0.599615,0.101677,-0.247085,0.000995,-0.646661,0.101792,-0.197519,0.751877,-0.503293,0.101976,-0.273628,0.767115,-0.64889,0.101263,-0.270107,0.876705,-0.645671,0.101797,-0.197449,-0.504085,0.101976,-0.273137,-0.649062,0.101259,-0.27057
11,0.11,-1.732585,-0.614147,0.223019,-0.599644,0.101696,-0.247059,0.001028,-0.646698,0.101827,-0.1975,0.751877,-0.503318,0.101998,-0.273588,0.767115,-0.648915,0.101263,-0.270089,0.876705,-0.645715,0.101832,-0.197407,-0.504137,0.101997,-0.273101,-0.649062,0.101259,-0.27057
12,0.12,-2.141418,-0.67002,0.226163,-0.600269,0.101713,-0.247292,0.000338,-0.647675,0.101891,-0.198071,0.753246,-0.503757,0.101991,-0.273134,0.761824,-0.649375,0.101256,-0.270673,0.874291,-0.647715,0.10189,-0.198152,-0.50403,0.10199,-0.273151,-0.649062,0.101259,-0.27057
13,0.13,-2.148321,-0.652154,0.228317,-0.600283,0.101708,-0.247294,0.000455,-0.647696,0.101868,-0.198078,0.966719,-0.503768,0.101999,-0.273124,0.90755,-0.649387,0.101256,-0.270681,0.914215,-0.647662,0.101867,-0.198207,-0.504137,0.101997,-0.273101,-0.649062,0.101259,-0.27057
