Format Version,1.23,Take Name,newmethod_25jun2020_3_(4),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 10.27.41.338 ,Total Frames in Take,11214,Total Exported Frames,11214,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,CA280,CA280,CA280,C9F30,C9F30,C9F30,CA290,CA290,CA290
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,177.194839,-0.592964,0.069622,-0.562725,0.102311,-0.191095,0.00142,-0.514751,0.102545,-0.239763,0.878396,-0.659532,0.102368,-0.166377,0.608818,-0.513893,0.10202,-0.167145,0.848547,-0.515237,0.102546,-0.239745,-0.65801,0.102367,-0.16674,-0.514452,0.10202,-0.166912
1,0.01,177.17804,-0.614526,0.070833,-0.562733,0.10232,-0.19106,0.001401,-0.514744,0.102572,-0.239714,0.877274,-0.659547,0.102368,-0.16637,0.604881,-0.513908,0.10202,-0.167096,0.856255,-0.515231,0.102573,-0.23965,-0.65801,0.102367,-0.16674,-0.514452,0.10202,-0.166912
2,0.02,177.194138,-0.51537,0.104451,-0.562833,0.102404,-0.191158,0.001581,-0.514859,0.102541,-0.239826,0.899328,-0.65964,0.102559,-0.166441,0.543594,-0.514001,0.102112,-0.167208,0.822041,-0.515239,0.102541,-0.239696,-0.657838,0.102555,-0.166737,-0.514712,0.102114,-0.167164
3,0.03,177.19339,-0.555751,0.057718,-0.562807,0.102313,-0.191205,0.001445,-0.514831,0.102523,-0.239872,0.899328,-0.659614,0.102369,-0.166489,0.543594,-0.513975,0.102046,-0.167253,0.822041,-0.515178,0.102523,-0.23974,-0.65801,0.102367,-0.16674,-0.514688,0.102048,-0.167225
4,0.04,177.179214,-0.572933,0.151436,-0.562836,0.102394,-0.191204,0.001559,-0.514849,0.102545,-0.239859,0.907259,-0.659649,0.102598,-0.16651,0.594116,-0.51401,0.10204,-0.167241,0.821785,-0.515237,0.102546,-0.239745,-0.657854,0.102593,-0.166816,-0.514706,0.102042,-0.167174
5,0.05,177.159134,-0.526158,0.120184,-0.562842,0.102422,-0.191151,0.001629,-0.514838,0.102556,-0.23979,0.887538,-0.659664,0.102597,-0.166492,0.54025,-0.514025,0.102112,-0.167171,0.828329,-0.515249,0.102556,-0.239607,-0.657854,0.102593,-0.166816,-0.514712,0.102114,-0.167164
6,0.06,177.163849,-0.594539,0.152668,-0.562831,0.102403,-0.191171,0.001603,-0.514831,0.102572,-0.239813,0.89199,-0.659651,0.102598,-0.166503,0.544031,-0.514012,0.102039,-0.167195,0.826558,-0.515231,0.102573,-0.23965,-0.657854,0.102593,-0.166816,-0.514706,0.102042,-0.167174
7,0.07,177.202164,-0.523078,0.015655,-0.56285,0.102327,-0.191124,0.001458,-0.514882,0.102542,-0.239798,0.89199,-0.659654,0.10233,-0.166394,0.544031,-0.514015,0.10211,-0.16718,0.826558,-0.515239,0.102541,-0.239696,-0.657994,0.102329,-0.166661,-0.51472,0.10211,-0.167115
8,0.08,177.175995,-0.467694,-0.000612,-0.562859,0.102363,-0.191146,0.001459,-0.514869,0.102542,-0.239798,0.906951,-0.659674,0.102368,-0.166461,0.579811,-0.514035,0.102181,-0.167179,0.822876,-0.515239,0.102541,-0.239696,-0.65801,0.102367,-0.16674,-0.514725,0.102181,-0.167107
9,0.09,177.179947,-0.599709,0.062301,-0.562841,0.102327,-0.191153,0.001494,-0.514854,0.102573,-0.239809,0.897622,-0.659653,0.102369,-0.16646,0.583209,-0.514015,0.10204,-0.167191,0.827199,-0.515231,0.102573,-0.23965,-0.65801,0.102367,-0.16674,-0.514706,0.102042,-0.167174
10,0.1,177.17569,-0.523023,0.031197,-0.562862,0.102339,-0.191148,0.001462,-0.514871,0.102541,-0.2398,0.904211,-0.659676,0.102369,-0.166463,0.577641,-0.514037,0.102108,-0.167181,0.825742,-0.515239,0.102541,-0.239696,-0.65801,0.102367,-0.16674,-0.514731,0.102109,-0.167113
11,0.11,177.159409,-0.517876,0.121571,-0.562853,0.102415,-0.191165,0.001572,-0.514849,0.102541,-0.239804,0.904211,-0.659675,0.102598,-0.166506,0.577641,-0.514036,0.102107,-0.167185,0.825742,-0.515239,0.102541,-0.239696,-0.657854,0.102593,-0.166816,-0.514731,0.102109,-0.167113
12,0.12,177.190262,-0.595551,0.059826,-0.562829,0.102329,-0.191171,0.001504,-0.51485,0.102573,-0.239835,0.89869,-0.659637,0.102369,-0.16646,0.538256,-0.513998,0.102046,-0.167217,0.825255,-0.515231,0.102573,-0.23965,-0.65801,0.102367,-0.16674,-0.514688,0.102048,-0.167225
13,0.13,177.223282,-0.571697,0.043433,-0.562827,0.102306,-0.191161,0.001483,-0.514877,0.102542,-0.239853,0.90116,-0.659621,0.102331,-0.166395,0.587825,-0.513983,0.102046,-0.167235,0.823789,-0.515239,0.102541,-0.239696,-0.657994,0.102329,-0.166661,-0.514688,0.102048,-0.167225
