Format Version,1.23,Take Name,23122020-diff-circular-7-run_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 02.55.31.009 ,Total Frames in Take,3654,Total Exported Frames,3654,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,"robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4",robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4
,ID,"AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","C6A50","C6A50","C6A50","C6A40","C6A40","C6A40","C6660","C6660","C6660","C6A70","C6A70","C6A70"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,154.932343,-0.542973,1.641188,0.898245,0.076216,-0.775870,0.001495,0.819518,0.076069,-0.704189,0.788511,0.827679,0.077925,-0.854188,0.556727,0.909670,0.077000,-0.848487,0.735172,1.036113,0.073871,-0.696614,0.523298,0.820348,0.075945,-0.704087,0.828882,0.078205,-0.852916,0.909435,0.076852,-0.849509,1.034225,0.073985,-0.696371
1,0.010000,154.513168,-0.697589,1.364273,0.896999,0.075689,-0.776854,0.000633,0.817748,0.075079,-0.705756,0.832661,0.827004,0.077039,-0.855690,0.723286,0.908955,0.076565,-0.849384,0.856761,1.034290,0.074074,-0.696585,0.939829,0.818174,0.075193,-0.706259,0.826055,0.076692,-0.855238,0.909435,0.076852,-0.849509,1.034225,0.073985,-0.696371
2,0.020000,154.409882,-0.789554,1.502755,0.897519,0.075980,-0.776608,0.001437,0.818141,0.075311,-0.705652,0.845250,0.827665,0.077630,-0.855565,0.257313,0.909604,0.077018,-0.849115,0.885158,1.034665,0.073960,-0.696101,0.870852,0.818174,0.075193,-0.706259,0.828882,0.078205,-0.852916,0.909435,0.076852,-0.849509,1.034225,0.073985,-0.696371
3,0.030000,154.951141,-0.496341,1.657940,0.898268,0.076255,-0.775837,0.001497,0.819564,0.076200,-0.704131,0.845250,0.827677,0.077958,-0.854133,0.257313,0.909669,0.076987,-0.848458,0.885158,1.036160,0.073875,-0.696625,0.870852,0.820399,0.076085,-0.703980,0.828882,0.078205,-0.852916,0.909435,0.076852,-0.849509,1.034225,0.073985,-0.696371
4,0.040000,154.525330,-0.709438,1.377691,0.896985,0.075714,-0.776816,0.000664,0.817748,0.075093,-0.705702,0.785992,0.826972,0.077095,-0.855637,0.567360,0.908925,0.076609,-0.849349,0.728789,1.034293,0.074059,-0.696578,0.511322,0.818174,0.075193,-0.706259,0.825984,0.076792,-0.855075,0.909435,0.076852,-0.849509,1.034225,0.073985,-0.696371
5,0.050000,154.513580,-0.673652,1.389279,0.896955,0.075740,-0.776822,0.000631,0.817704,0.075188,-0.705723,0.837928,0.826959,0.077115,-0.855657,0.704964,0.908910,0.076595,-0.849352,0.848677,1.034246,0.074061,-0.696554,0.950199,0.818041,0.075292,-0.706266,0.825984,0.076792,-0.855075,0.909435,0.076852,-0.849509,1.034225,0.073985,-0.696371
6,0.060000,154.513580,-0.673652,1.389279,0.896955,0.075740,-0.776822,0.000631,0.817704,0.075188,-0.705723,0.837928,0.826959,0.077115,-0.855657,0.704964,0.908910,0.076595,-0.849352,0.848677,1.034246,0.074061,-0.696554,0.950199,0.818041,0.075292,-0.706266,0.825984,0.076792,-0.855075,0.909435,0.076852,-0.849509,1.034225,0.073985,-0.696371
7,0.070000,154.525330,-0.709438,1.377691,0.896985,0.075714,-0.776816,0.000664,0.817748,0.075093,-0.705702,0.837928,0.826972,0.077095,-0.855637,0.704964,0.908925,0.076609,-0.849349,0.848677,1.034293,0.074059,-0.696578,0.950199,0.818174,0.075193,-0.706259,0.825984,0.076792,-0.855075,0.909435,0.076852,-0.849509,1.034225,0.073985,-0.696371
8,0.080000,154.382019,-0.777289,1.470944,0.897536,0.075927,-0.776609,0.001524,0.818123,0.075256,-0.705692,0.822831,0.827721,0.077514,-0.855601,0.705922,0.909657,0.076939,-0.849111,0.853189,1.034643,0.073998,-0.696033,0.942669,0.818174,0.075193,-0.706259,0.829119,0.077874,-0.852751,0.909435,0.076852,-0.849509,1.034249,0.074006,-0.696253
9,0.090000,154.513168,-0.697589,1.364273,0.896999,0.075689,-0.776854,0.000633,0.817748,0.075079,-0.705756,0.832661,0.827004,0.077039,-0.855690,0.723286,0.908955,0.076565,-0.849384,0.856761,1.034290,0.074074,-0.696585,0.939829,0.818174,0.075193,-0.706259,0.826055,0.076692,-0.855238,0.909435,0.076852,-0.849509,1.034225,0.073985,-0.696371
10,0.100000,154.525330,-0.709438,1.377691,0.896985,0.075714,-0.776816,0.000664,0.817748,0.075093,-0.705702,0.822831,0.826972,0.077095,-0.855637,0.705922,0.908925,0.076609,-0.849349,0.853189,1.034293,0.074059,-0.696578,0.942669,0.818174,0.075193,-0.706259,0.825984,0.076792,-0.855075,0.909435,0.076852,-0.849509,1.034225,0.073985,-0.696371
