Format Version,1.23,Take Name,umbmark_23jun2020_6_(3),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-23 10.48.11.950 ,Total Frames in Take,9738,Total Exported Frames,9738,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,C3F00,C3F00,C3F00,C3F30,C3F30,C3F30,C4050,C4050,C4050
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,2.339292,-0.079559,0.666796,-0.58669,0.096379,0.512083,0.000203,-0.48989,0.097423,0.485318,0.964648,-0.63413,0.096393,0.565114,0.965959,-0.636051,0.09532,0.485817,0.947961,-0.489749,0.097425,0.485325,-0.634116,0.096391,0.564979,-0.636211,0.095319,0.485951
1,0.01,2.36373,-0.06437,0.645689,-0.586739,0.096369,0.512052,0.000244,-0.489949,0.097383,0.485246,0.964648,-0.634156,0.096388,0.565103,0.965959,-0.636111,0.095335,0.485807,0.947961,-0.489774,0.097385,0.485208,-0.634226,0.096385,0.564988,-0.636218,0.095336,0.485962
2,0.02,2.323021,-0.086187,0.646103,-0.586768,0.096393,0.512109,0.000179,-0.489959,0.0974,0.485372,0.955006,-0.634223,0.096432,0.565127,0.966386,-0.636121,0.095349,0.485829,0.952869,-0.489836,0.097401,0.485323,-0.634315,0.096429,0.565049,-0.636153,0.09535,0.485956
3,0.03,2.298953,-0.082646,0.655532,-0.586747,0.096399,0.512083,0.000254,-0.489927,0.097423,0.485386,0.96673,-0.634224,0.096426,0.565081,0.96987,-0.636089,0.095349,0.485783,0.967389,-0.489749,0.097425,0.485325,-0.634339,0.096423,0.56497,-0.636153,0.09535,0.485956
4,0.04,2.353514,-0.101341,0.639215,-0.586741,0.096395,0.512066,0.000233,-0.489947,0.097383,0.485277,0.952794,-0.634167,0.096453,0.565109,0.959904,-0.636108,0.095349,0.485813,0.953802,-0.489774,0.097385,0.485208,-0.634295,0.09645,0.565034,-0.636153,0.09535,0.485956
5,0.05,2.305707,-0.028964,0.646216,-0.586795,0.096365,0.512102,0.000238,-0.489979,0.097394,0.485395,0.953458,-0.634266,0.096352,0.565105,0.962865,-0.636141,0.095349,0.485806,0.962486,-0.489803,0.097395,0.485308,-0.634429,0.096349,0.56504,-0.636153,0.09535,0.485956
6,0.06,2.329483,0.017199,0.637036,-0.58678,0.096334,0.512068,0.000222,-0.489974,0.097366,0.485321,0.951148,-0.634228,0.096288,0.56509,0.95613,-0.636136,0.095349,0.485791,0.96239,-0.489825,0.097368,0.485251,-0.634362,0.096285,0.564995,-0.636153,0.09535,0.485956
7,0.07,2.339582,-0.054296,0.646268,-0.586716,0.096378,0.51207,0.000213,-0.489915,0.097397,0.485305,0.958797,-0.634156,0.096388,0.565101,0.958962,-0.636077,0.095349,0.485804,0.958654,-0.489771,0.097399,0.485268,-0.634226,0.096385,0.564988,-0.636153,0.09535,0.485956
8,0.08,2.337795,0.000673,0.643091,-0.586751,0.096348,0.51204,0.000257,-0.489949,0.097383,0.485279,0.962633,-0.634192,0.096311,0.56507,0.96675,-0.636111,0.095349,0.485772,0.957483,-0.489774,0.097385,0.485208,-0.634327,0.096308,0.564957,-0.636153,0.09535,0.485956
9,0.09,2.376907,-0.159291,0.63585,-0.586771,0.096391,0.512075,0.000204,-0.489988,0.09735,0.485246,0.952587,-0.634176,0.096503,0.565137,0.955888,-0.63615,0.095319,0.485843,0.952745,-0.489827,0.097352,0.485192,-0.634275,0.096501,0.565083,-0.636211,0.095319,0.485951
10,0.1,2.363197,0.014132,0.630631,-0.586745,0.096331,0.512044,0.000199,-0.489955,0.097351,0.485241,0.957615,-0.634162,0.096293,0.565095,0.971932,-0.636117,0.095349,0.485797,0.969119,-0.489827,0.097352,0.485192,-0.634255,0.09629,0.564986,-0.636153,0.09535,0.485956
11,0.11,2.337795,0.000673,0.643091,-0.586751,0.096348,0.51204,0.000257,-0.489949,0.097383,0.485279,0.965884,-0.634192,0.096311,0.56507,0.964109,-0.636111,0.095349,0.485772,0.959306,-0.489774,0.097385,0.485208,-0.634327,0.096308,0.564957,-0.636153,0.09535,0.485956
12,0.12,2.334385,-0.086327,0.645173,-0.586746,0.096393,0.512091,0.000229,-0.489943,0.097397,0.485335,0.952587,-0.634191,0.096432,0.565118,0.955888,-0.636105,0.095349,0.485821,0.952745,-0.489771,0.097399,0.485268,-0.634315,0.096429,0.565049,-0.636153,0.09535,0.485956
13,0.13,2.344082,-0.052856,0.654002,-0.586741,0.096364,0.512087,0.000232,-0.489943,0.097397,0.485314,0.955475,-0.634176,0.096366,0.565122,0.968103,-0.636104,0.095329,0.485824,0.958617,-0.489771,0.097399,0.485268,-0.634263,0.096363,0.565028,-0.63619,0.09533,0.485966
