Format Version,1.23,Take Name,23122020-omni4-square-2-run_011,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 07.12.10.317 ,Total Frames in Take,11749,Total Exported Frames,11749,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,"robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4",robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker4,robot-omni4:Marker4,robot-omni4:Marker4
,ID,"9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","CBFA0","CBFA0","CBFA0","CBFC0","CBFC0","CBFC0","CBF60","CBF60","CBF60","CBFE0","CBFE0","CBFE0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-87.922279,-0.672705,0.449329,0.521866,0.105423,0.720525,0.000629,0.599022,0.103286,0.802500,0.784550,0.443237,0.106234,0.802071,0.706373,0.444483,0.105892,0.707232,0.809273,0.600722,0.106282,0.570295,0.894883,0.598365,0.103572,0.802980,0.444234,0.105636,0.802236,0.443964,0.106395,0.706988,0.600894,0.106079,0.569970
1,0.010000,-87.909935,-0.657702,0.491525,0.521809,0.105356,0.720543,0.000656,0.598984,0.103300,0.802503,0.793226,0.443198,0.106203,0.802106,0.702962,0.444423,0.105792,0.707268,0.796112,0.600631,0.106127,0.570295,0.900189,0.598365,0.103572,0.802980,0.444234,0.105636,0.802236,0.443813,0.106275,0.707024,0.600820,0.105932,0.570003
2,0.020000,-87.896507,-0.680540,0.536259,0.521824,0.105293,0.720502,0.000687,0.599018,0.103275,0.802445,0.776302,0.443233,0.106234,0.802084,0.705943,0.444435,0.105748,0.707245,0.788758,0.600610,0.105916,0.570235,0.872868,0.598365,0.103572,0.802980,0.444234,0.105636,0.802236,0.443813,0.106275,0.707024,0.600850,0.105696,0.569845
3,0.030000,-87.903328,-0.704487,0.527768,0.521831,0.105317,0.720482,0.000689,0.599014,0.103255,0.802434,0.773675,0.443230,0.106281,0.802055,0.698341,0.444444,0.105806,0.707216,0.784034,0.600635,0.105927,0.570224,0.876554,0.598365,0.103572,0.802980,0.444234,0.105636,0.802236,0.443845,0.106369,0.706951,0.600850,0.105696,0.569845
4,0.040000,-87.916801,-0.681755,0.483154,0.521816,0.105380,0.720523,0.000659,0.598979,0.103281,0.802492,0.790808,0.443195,0.106250,0.802077,0.695702,0.444432,0.105851,0.707238,0.791423,0.600657,0.106138,0.570285,0.903565,0.598365,0.103572,0.802980,0.444234,0.105636,0.802236,0.443845,0.106369,0.706951,0.600820,0.105932,0.570003
5,0.050000,-87.898209,-0.711372,0.519959,0.521846,0.105307,0.720483,0.000688,0.599036,0.103224,0.802427,0.790808,0.443253,0.106269,0.802062,0.695702,0.444458,0.105807,0.707223,0.791423,0.600637,0.105926,0.570218,0.903565,0.598422,0.103535,0.802979,0.444234,0.105636,0.802236,0.443845,0.106369,0.706951,0.600850,0.105696,0.569845
