Format Version,1.23,Take Name,23122020-omni4-square-2-run_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 07.05.08.588 ,Total Frames in Take,11936,Total Exported Frames,11936,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,"robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4",robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker4,robot-omni4:Marker4,robot-omni4:Marker4
,ID,"9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","CB3D0","CB3D0","CB3D0","CB4C0","CB4C0","CB4C0","CB4F0","CB4F0","CB4F0","CB180","CB180","CB180"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.155557,-0.160454,0.267535,0.706467,0.104146,0.582269,0.000792,0.790980,0.102403,0.507891,0.924878,0.785330,0.103978,0.663593,0.661746,0.690586,0.103978,0.659163,0.802581,0.558974,0.106225,0.498428,0.806207,0.790750,0.102254,0.508013,0.786549,0.104553,0.663706,0.690150,0.103437,0.659537,0.558567,0.106420,0.497797
1,0.010000,0.137756,-0.218651,0.269963,0.706479,0.104207,0.582280,0.000813,0.791015,0.102392,0.507930,0.924811,0.785316,0.104125,0.663630,0.629318,0.690573,0.104116,0.659170,0.797080,0.559012,0.106194,0.498392,0.806034,0.790800,0.102209,0.508032,0.786596,0.104838,0.663856,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
2,0.020000,0.137747,-0.218649,0.269962,0.706479,0.104207,0.582280,0.000813,0.791015,0.102392,0.507930,0.924813,0.785316,0.104125,0.663630,0.629317,0.690573,0.104116,0.659170,0.797078,0.559012,0.106194,0.498391,0.806046,0.790800,0.102209,0.508032,0.786596,0.104838,0.663856,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
3,0.030000,0.181333,0.309254,0.011915,0.706180,0.103322,0.581815,0.000585,0.790652,0.101809,0.507386,0.806035,0.785077,0.102135,0.663099,0.606356,0.690332,0.102596,0.658713,0.710619,0.558661,0.106748,0.498064,0.891576,0.790750,0.102254,0.508013,0.785303,0.101065,0.661966,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
4,0.040000,0.101223,-0.368606,0.347083,0.706349,0.104443,0.582276,0.000620,0.790934,0.102548,0.507985,0.907996,0.785134,0.104680,0.663675,0.657692,0.690395,0.104532,0.659156,0.721797,0.558932,0.106011,0.498290,0.815778,0.790800,0.102209,0.508032,0.785945,0.105772,0.663837,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
5,0.050000,0.185225,0.325973,0.015744,0.706185,0.103306,0.581839,0.000611,0.790652,0.101820,0.507403,0.907996,0.785087,0.102100,0.663117,0.657692,0.690342,0.102556,0.658738,0.721797,0.558660,0.106746,0.498099,0.815778,0.790750,0.102254,0.508013,0.785303,0.101065,0.661966,0.690150,0.103437,0.659537,0.558567,0.106420,0.497797
6,0.060000,0.131990,-0.195015,0.262302,0.706456,0.104171,0.582278,0.000771,0.790999,0.102375,0.507935,0.811176,0.785285,0.104045,0.663635,0.609277,0.690543,0.104051,0.659165,0.698850,0.558998,0.106212,0.498375,0.886365,0.790800,0.102209,0.508032,0.786469,0.104668,0.663841,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
7,0.070000,0.185393,0.285841,0.013790,0.706194,0.103297,0.581839,0.000594,0.790660,0.101756,0.507404,0.930633,0.785096,0.102146,0.663117,0.661463,0.690351,0.102602,0.658738,0.813541,0.558669,0.106684,0.498096,0.812626,0.790800,0.102209,0.508032,0.785303,0.101065,0.661966,0.690135,0.103484,0.659428,0.558576,0.106356,0.497863
8,0.080000,0.137214,-0.182263,0.271770,0.706440,0.104182,0.582272,0.000763,0.790977,0.102417,0.507921,0.803251,0.785277,0.104051,0.663622,0.601911,0.690534,0.104042,0.659161,0.714644,0.558974,0.106218,0.498383,0.896666,0.790750,0.102254,0.508013,0.786469,0.104668,0.663841,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
9,0.090000,0.137214,-0.182263,0.271770,0.706440,0.104182,0.582272,0.000763,0.790977,0.102417,0.507921,0.926438,0.785277,0.104051,0.663622,0.659854,0.690534,0.104042,0.659161,0.815898,0.558974,0.106218,0.498383,0.814791,0.790750,0.102254,0.508013,0.786469,0.104668,0.663841,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
10,0.100000,0.137747,-0.218649,0.269962,0.706479,0.104207,0.582280,0.000813,0.791015,0.102392,0.507930,0.924813,0.785316,0.104125,0.663630,0.629317,0.690573,0.104116,0.659170,0.797078,0.559012,0.106194,0.498391,0.806046,0.790800,0.102209,0.508032,0.786596,0.104838,0.663856,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
11,0.110000,0.127472,-0.230366,0.293790,0.706421,0.104259,0.582287,0.000758,0.790971,0.102465,0.507952,0.922176,0.785244,0.104227,0.663650,0.648837,0.690502,0.104178,0.659173,0.793714,0.558968,0.106168,0.498371,0.814042,0.790750,0.102254,0.508013,0.786384,0.105005,0.663911,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
12,0.120000,0.140420,-0.208699,0.273079,0.706479,0.104191,0.582310,0.000831,0.791012,0.102394,0.507956,0.927005,0.785320,0.104100,0.663656,0.639604,0.690577,0.104087,0.659200,0.788077,0.559008,0.106185,0.498428,0.798761,0.790800,0.102209,0.508032,0.786556,0.104810,0.663868,0.690150,0.103437,0.659537,0.558567,0.106420,0.497797
13,0.130000,0.144350,-0.196413,0.259222,0.706450,0.104179,0.582275,0.000769,0.790978,0.102377,0.507914,0.927005,0.785297,0.104050,0.663615,0.639604,0.690554,0.104061,0.659166,0.788077,0.558974,0.106226,0.498403,0.798761,0.790800,0.102209,0.508032,0.786469,0.104668,0.663841,0.690176,0.103508,0.659368,0.558495,0.106436,0.497835
14,0.140000,0.131990,-0.195015,0.262302,0.706456,0.104171,0.582278,0.000771,0.790999,0.102375,0.507935,0.932085,0.785285,0.104045,0.663635,0.663917,0.690543,0.104051,0.659165,0.825206,0.558998,0.106212,0.498375,0.806952,0.790800,0.102209,0.508032,0.786469,0.104668,0.663841,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
15,0.150000,0.143509,-0.213128,0.273950,0.706487,0.104197,0.582307,0.000839,0.791016,0.102396,0.507949,0.930633,0.785333,0.104113,0.663649,0.661463,0.690589,0.104098,0.659198,0.813541,0.559012,0.106182,0.498433,0.812626,0.790800,0.102209,0.508032,0.786596,0.104838,0.663856,0.690150,0.103437,0.659537,0.558567,0.106420,0.497797
16,0.160000,0.139979,-0.201527,0.278477,0.706455,0.104212,0.582277,0.000797,0.790989,0.102432,0.507923,0.925528,0.785296,0.104118,0.663623,0.632100,0.690553,0.104096,0.659167,0.784088,0.558985,0.106202,0.498395,0.797091,0.790750,0.102254,0.508013,0.786556,0.104810,0.663868,0.690135,0.103484,0.659428,0.558567,0.106420,0.497797
17,0.170000,-0.088134,0.499004,0.866320,0.706449,0.104851,0.582823,0.001318,0.791289,0.104847,0.508798,0.684775,0.784965,0.104566,0.664483,0.557877,0.690246,0.103630,0.659641,0.940028,0.559298,0.106360,0.498372,0.767065,0.790895,0.104763,0.509993,0.786596,0.104838,0.663856,0.690150,0.103437,0.659537,0.558567,0.106420,0.497797
