Format Version,1.23,Take Name,square_08-09-2020_1_(3),Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-09-08 12.01.26.076 ,Total Frames in Take,7054,Total Exported Frames,7054,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,"RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4",RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker4,RobotAtFactory_Omni4:Marker4,RobotAtFactory_Omni4:Marker4
,ID,"F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","C5B80","C5B80","C5B80","C5A00","C5A00","C5A00","C5BC0","C5BC0","C5BC0","C5AA0","C5AA0","C5AA0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-112.429031,1.088188,0.328140,-0.647624,0.121788,0.749016,0.000766,-0.714530,0.121194,0.672858,0.751007,-0.610780,0.121186,0.675750,0.685931,-0.719049,0.122217,0.820223,0.910394,-0.546138,0.122554,0.827232,0.927867,-0.713585,0.120930,0.673032,-0.611583,0.121500,0.674836,-0.719154,0.122325,0.820548,-0.546233,0.122416,0.827467
1,0.010000,-112.456108,0.903296,0.877370,-0.647761,0.122222,0.748916,0.000846,-0.714623,0.121492,0.672721,0.694988,-0.610877,0.120817,0.675682,0.687787,-0.719226,0.123669,0.820071,0.848288,-0.546320,0.122912,0.827192,0.922758,-0.713585,0.120930,0.673032,-0.611492,0.121463,0.674807,-0.719614,0.123923,0.820462,-0.546347,0.122606,0.827226
2,0.020000,-112.399445,0.914471,0.722087,-0.647638,0.122015,0.749178,0.000975,-0.714577,0.121388,0.673049,0.726966,-0.610827,0.120832,0.675902,0.671205,-0.719030,0.123202,0.820409,0.790070,-0.546116,0.122637,0.827350,0.931056,-0.713585,0.120930,0.673032,-0.611414,0.121356,0.674848,-0.719339,0.123419,0.821159,-0.546233,0.122416,0.827467
3,0.030000,-112.495605,0.852847,0.904500,-0.647702,0.122140,0.748996,0.000855,-0.714511,0.121468,0.672754,0.726966,-0.610768,0.120691,0.675788,0.671205,-0.719214,0.123665,0.820101,0.790070,-0.546314,0.122736,0.827343,0.931056,-0.713585,0.120930,0.673032,-0.611414,0.121356,0.674848,-0.719622,0.123923,0.820476,-0.546233,0.122416,0.827467
4,0.040000,-112.453346,0.888785,0.919957,-0.647755,0.122214,0.748959,0.000876,-0.714620,0.121472,0.672766,0.723472,-0.610874,0.120746,0.675724,0.669922,-0.719216,0.123739,0.820115,0.847204,-0.546310,0.122896,0.827230,0.911723,-0.713585,0.120930,0.673032,-0.611414,0.121356,0.674848,-0.719660,0.123996,0.820595,-0.546347,0.122606,0.827226
5,0.050000,-112.431992,0.893296,0.899970,-0.647735,0.122200,0.748988,0.000884,-0.714628,0.121468,0.672820,0.702058,-0.610881,0.120762,0.675739,0.700949,-0.719169,0.123690,0.820172,0.821300,-0.546260,0.122881,0.827221,0.927805,-0.713585,0.120930,0.673032,-0.611414,0.121356,0.674848,-0.719571,0.123942,0.820706,-0.546347,0.122606,0.827226
