Format Version,1.23,Take Name,22122020-square-2-run_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-22 08.57.09.214 ,Total Frames in Take,6445,Total Exported Frames,6445,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,"robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4",robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker4,robot-omni3:Marker4,robot-omni3:Marker4
,ID,"11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","C6950","C6950","C6950","C7CB0","C7CB0","C7CB0","410E53E1449811EB9535D8E10FC4DB80","410E53E1449811EB9535D8E10FC4DB80","410E53E1449811EB9535D8E10FC4DB80","C69B0","C69B0","C69B0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-120.239128,0.257487,0.747541,0.307543,0.797289,-0.890211,0.001792,0.401588,0.798980,-0.834064,0.482412,0.278007,0.797085,-0.926803,0.851681,0.313251,0.796636,-0.972518,0.000000,0.237327,0.796455,-0.827459,0.848326,0.399609,0.798949,-0.834672,0.278515,0.797093,-0.926497,,,,0.237933,0.796465,-0.827423
1,0.010000,-120.239128,0.257487,0.747541,0.307543,0.797289,-0.890211,0.001792,0.401588,0.798980,-0.834064,0.482412,0.278007,0.797085,-0.926803,0.851681,0.313251,0.796636,-0.972518,0.000000,0.237327,0.796455,-0.827459,0.848326,0.399609,0.798949,-0.834672,0.278515,0.797093,-0.926497,,,,0.237933,0.796465,-0.827423
2,0.020000,-120.251846,0.243531,0.749313,0.307585,0.797321,-0.890110,0.001845,0.401618,0.798985,-0.833943,0.482412,0.278057,0.797127,-0.926709,0.851681,0.313311,0.796674,-0.972416,0.000000,0.237355,0.796497,-0.827374,0.848326,0.399538,0.798953,-0.834611,0.278584,0.797135,-0.926409,,,,0.237931,0.796506,-0.827318
3,0.030000,-120.231987,0.194853,0.646861,0.307488,0.797414,-0.890135,0.001897,0.401541,0.798983,-0.833997,0.476185,0.277947,0.797287,-0.926724,0.844791,0.313185,0.796931,-0.972444,0.000000,0.237280,0.796454,-0.827376,0.836493,0.399538,0.798953,-0.834611,0.278428,0.797294,-0.926331,,,,0.237933,0.796465,-0.827423
4,0.040000,-120.137550,0.213305,0.608941,0.307471,0.797376,-0.890107,0.001815,0.401615,0.798980,-0.834124,0.476185,0.277869,0.797247,-0.926646,0.844791,0.313033,0.796931,-0.972425,0.000000,0.237367,0.796348,-0.827232,0.836493,0.399609,0.798949,-0.834672,0.278340,0.797253,-0.926359,,,,0.238029,0.796359,-0.827215
5,0.050000,-120.179680,0.218176,0.709967,0.307395,0.797368,-0.890157,0.001781,0.401498,0.798983,-0.834107,0.493812,0.277820,0.797205,-0.926719,0.868524,0.313017,0.796788,-0.972471,0.000000,0.237243,0.796495,-0.827333,0.828055,0.399538,0.798953,-0.834611,0.278270,0.797211,-0.926447,,,,0.237931,0.796506,-0.827318
