Format Version,1.23,Take Name,22122020-square-2-run_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-22 08.53.24.074 ,Total Frames in Take,5952,Total Exported Frames,5952,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,"robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4",robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker4,robot-omni3:Marker4,robot-omni3:Marker4
,ID,"11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","C6950","C6950","C6950","C74E0","C74E0","C74E0","BADC9AF2449711EB9535D8E10FC4DB80","BADC9AF2449711EB9535D8E10FC4DB80","BADC9AF2449711EB9535D8E10FC4DB80","C69B0","C69B0","C69B0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-33.390316,0.578685,1.542675,0.241961,0.796649,-0.763849,0.001408,0.303173,0.798970,-0.854666,0.834374,0.203805,0.795966,-0.736372,0.524734,0.160112,0.794765,-0.774078,0.000000,0.300756,0.796896,-0.690283,0.717956,0.302779,0.798957,-0.854133,0.203199,0.795979,-0.738173,,,,0.301645,0.796901,-0.689589
1,0.010000,-33.390316,0.578685,1.542675,0.241961,0.796649,-0.763849,0.001408,0.303173,0.798970,-0.854666,0.834374,0.203805,0.795966,-0.736372,0.524734,0.160112,0.794765,-0.774078,0.000000,0.300756,0.796896,-0.690283,0.717956,0.302779,0.798957,-0.854133,0.203199,0.795979,-0.738173,,,,0.301645,0.796901,-0.689589
2,0.020000,-33.406445,0.556359,1.531320,0.241950,0.796656,-0.763942,0.001492,0.303187,0.798934,-0.854741,0.834374,0.203785,0.795994,-0.736475,0.524734,0.160103,0.794801,-0.774193,0.000000,0.300724,0.796896,-0.690359,0.717956,0.302786,0.798921,-0.854232,0.203160,0.796007,-0.738360,,,,0.301645,0.796901,-0.689589
3,0.030000,-33.392799,0.569775,1.612600,0.241950,0.796665,-0.763887,0.001342,0.303164,0.798970,-0.854701,0.828282,0.203793,0.795969,-0.736410,0.534866,0.160103,0.794696,-0.774118,0.000000,0.300740,0.797025,-0.690317,0.735448,0.302779,0.798957,-0.854133,0.203199,0.795979,-0.738173,,,,0.301598,0.797032,-0.689697
4,0.040000,-33.408150,0.579797,1.534281,0.241943,0.796647,-0.763851,0.001415,0.303183,0.798970,-0.854648,0.828282,0.203778,0.795966,-0.736385,0.534866,0.160097,0.794773,-0.774105,0.000000,0.300715,0.796880,-0.690266,0.735448,0.302779,0.798957,-0.854133,0.203199,0.795979,-0.738173,,,,0.301600,0.796884,-0.689546
5,0.050000,-33.390316,0.578685,1.542675,0.241961,0.796649,-0.763849,0.001408,0.303173,0.798970,-0.854666,0.834374,0.203805,0.795966,-0.736372,0.524734,0.160112,0.794765,-0.774078,0.000000,0.300756,0.796896,-0.690283,0.717956,0.302779,0.798957,-0.854133,0.203199,0.795979,-0.738173,,,,0.301645,0.796901,-0.689589
