Format Version,1.23,Take Name,22122020-square-2-run_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-22 09.02.02.952 ,Total Frames in Take,6183,Total Exported Frames,6183,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,"robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4",robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker4,robot-omni3:Marker4,robot-omni3:Marker4
,ID,"11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","C6950","C6950","C6950","C83C0","C83C0","C83C0","C83F0","C83F0","C83F0","C69B0","C69B0","C69B0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-125.509171,-0.731385,1.101115,0.429884,0.795821,-0.780068,0.001677,0.518389,0.795628,-0.715519,0.211944,0.403834,0.796272,-0.819217,0.831355,0.443115,0.795341,-0.861507,0.880797,0.354197,0.796041,-0.724030,0.935952,0.516412,0.795511,-0.717972,0.404102,0.795966,-0.818679,0.443527,0.795568,-0.861425,0.354231,0.796139,-0.723796
1,0.010000,-125.528961,-0.702191,1.075005,0.429844,0.795825,-0.780077,0.001728,0.518326,0.795688,-0.715497,0.176816,0.403808,0.796262,-0.819235,0.846095,0.443104,0.795361,-0.861511,0.880431,0.354137,0.795990,-0.724066,0.937872,0.516310,0.795561,-0.718097,0.404015,0.795990,-0.818723,0.443527,0.795568,-0.861425,0.354176,0.796077,-0.723836
2,0.020000,-125.498756,-0.746467,1.072109,0.429918,0.795787,-0.780089,0.001693,0.518434,0.795565,-0.715556,0.176816,0.403861,0.796258,-0.819233,0.846095,0.443135,0.795355,-0.861530,0.880431,0.354240,0.795970,-0.724038,0.937872,0.516465,0.795451,-0.718073,0.404102,0.795966,-0.818679,0.443527,0.795568,-0.861425,0.354292,0.796062,-0.723839
3,0.030000,-125.488182,-0.715407,1.096763,0.429936,0.795808,-0.780036,0.001739,0.518465,0.795646,-0.715519,0.199557,0.403872,0.796248,-0.819175,0.814885,0.443139,0.795324,-0.861479,0.884577,0.354270,0.796013,-0.723970,0.945582,0.516412,0.795511,-0.717972,0.404102,0.795901,-0.818563,0.443527,0.795568,-0.861425,0.354347,0.796124,-0.723799
4,0.040000,-125.516212,-0.689829,1.068239,0.429916,0.795820,-0.780025,0.001802,0.518413,0.795706,-0.715464,0.199557,0.403871,0.796249,-0.819177,0.814885,0.443159,0.795357,-0.861461,0.884577,0.354222,0.795968,-0.723996,0.945582,0.516310,0.795561,-0.718097,0.404067,0.795952,-0.818568,0.443527,0.795568,-0.861425,0.354292,0.796062,-0.723839
5,0.050000,-125.529655,-0.723161,1.121025,0.429909,0.795816,-0.780020,0.001812,0.518392,0.795639,-0.715440,0.128037,0.403874,0.796255,-0.819178,0.813531,0.443170,0.795306,-0.861453,0.888987,0.354202,0.796063,-0.724009,0.946034,0.516389,0.795451,-0.718289,0.404102,0.795901,-0.818563,0.443527,0.795568,-0.861425,0.354217,0.796172,-0.723823
