Format Version,1.23,Take Name,22122020-joystick-2-run_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-22 11.44.42.908 ,Total Frames in Take,8498,Total Exported Frames,8498,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,robot-omni3,"robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker1","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker2","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker3","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4","robot-omni3:Marker4",robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker1,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker2,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker3,robot-omni3:Marker4,robot-omni3:Marker4,robot-omni3:Marker4
,ID,"11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","11562AE343C311EB2C2F332BD074DB80","C3590","C3590","C3590","C6770","C6770","C6770","CD390","CD390","CD390","C3580","C3580","C3580"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,35.343048,0.389892,0.553435,0.883974,0.790289,-0.694415,0.000300,0.821557,0.792229,-0.784416,0.969012,0.895742,0.790041,-0.648886,0.911323,0.844751,0.789803,-0.621829,0.881368,0.973846,0.789085,-0.722530,0.887001,0.821668,0.792202,-0.784369,0.895748,0.789701,-0.648783,0.844403,0.790049,-0.621621,0.974065,0.789222,-0.722900
1,0.010000,35.376991,0.411714,0.588234,0.884026,0.790250,-0.694419,0.000339,0.821555,0.792232,-0.784382,0.969012,0.895821,0.789974,-0.648897,0.911323,0.844846,0.789705,-0.621810,0.881368,0.973882,0.789089,-0.722587,0.887001,0.821620,0.792207,-0.784451,0.895894,0.789627,-0.648766,0.844510,0.789959,-0.621550,0.974065,0.789222,-0.722900
2,0.020000,35.345776,0.398159,0.557195,0.883970,0.790281,-0.694484,0.000332,0.821549,0.792237,-0.784482,0.975589,0.895740,0.790025,-0.648956,0.905338,0.844750,0.789784,-0.621896,0.876365,0.973841,0.789078,-0.722603,0.903342,0.821620,0.792207,-0.784451,0.895880,0.789644,-0.648937,0.844285,0.790075,-0.621640,0.974065,0.789222,-0.722900
3,0.030000,35.363167,0.396500,0.560440,0.884013,0.790281,-0.694437,0.000347,0.821564,0.792233,-0.784415,0.979271,0.895797,0.790025,-0.648912,0.898585,0.844815,0.789781,-0.621837,0.848556,0.973875,0.789084,-0.722583,0.900194,0.821620,0.792207,-0.784451,0.895945,0.789658,-0.648767,0.844403,0.790049,-0.621621,0.974065,0.789222,-0.722900
4,0.040000,35.372078,0.406154,0.575837,0.883990,0.790264,-0.694415,0.000355,0.821527,0.792235,-0.784383,0.982279,0.895781,0.789996,-0.648892,0.894642,0.844803,0.789738,-0.621809,0.865576,0.973848,0.789086,-0.722575,0.901248,0.821620,0.792207,-0.784451,0.895767,0.789647,-0.648861,0.844489,0.790004,-0.621431,0.974065,0.789222,-0.722900
5,0.050000,35.382458,0.397293,0.573555,0.884015,0.790278,-0.694417,0.000365,0.821536,0.792232,-0.784374,0.970482,0.895815,0.790017,-0.648896,0.912313,0.844842,0.789760,-0.621803,0.860115,0.973868,0.789101,-0.722593,0.896479,0.821620,0.792207,-0.784451,0.895863,0.789700,-0.648861,0.844489,0.790004,-0.621431,0.974065,0.789222,-0.722900
