Method:,Lin et al. (2019) // New method (2020)
d00(m):,0.10199999999999999,d10(m):,0.10199999999999999,d20(m):,0.10199999999999999,l0(m):,0.19500000000000001
N:,1,R(m):,0.84999999999999998,Rrate(%):,92.5,#180curves:,3
VLIN_NOM_0(ticks/cyc):,0.20000000000000001,VLIN_DA_0(ticks/cyc):,0.14999999999999999,VANG_NOM_0(rad/cyc):,0.5,VANG_DA_0(rad/cyc):,0.25,DVMAX(ticks/cyc^2):,0.01,DWMAX(ticks/cyc^2):,0.011764705882352941

time(s):,odo0(thicks/cyc):,odo1(thicks/cyc):,odo2(thicks/cyc):,xodo(m):,yodo(m):,thodo(rad):,v(?):,vn(?):,omega(?):
Run:,1
2745.6399999980831,0,0,1,     0,     0,     0,     0,     0,     0,0
2745.6799999980831,0,0,-1,     0,0.00001739,-0.00004458,   0.2,     0,-0.2353,0
2745.719999998083,8,-43,-11,0.0007678,-0.00009565,-0.002095,   0.2,     0,-0.2353,0
2745.759999998083,0,-58,-19,0.001641,-0.0002713,-0.005528,   0.2,     0,-0.2353,0
2745.799999998083,0,-67,-32,0.002649,-0.000303,-0.009941,   0.2,     0,-0.2353,0
2745.8399999980829,0,-77,-31,0.003807,-0.0004449,-0.01476,   0.2,     0,-0.2353,0
2745.8799999980829,0,-86,-32,0.005099,-0.0006552,-0.02002,   0.2,     0,-0.2353,0
2745.9199999980829,10,-112,-45,0.006933,-0.0007963,-0.02657,   0.2,     0,-0.2353,0
2745.9599999980828,24,-123,-51,0.009147,-0.000829,-0.03325,   0.2,     0,-0.2353,0
2745.9999999980828,42,-150,-49,0.01203,-0.001012,-0.04025,   0.2,     0,-0.2353,0
2746.0399999980827,48,-178,-46,0.01542,-0.001479,-0.0481,   0.2,     0,-0.2353,0
2746.0799999980827,67,-227,-33,0.0198,-0.002508,-0.0567,   0.2,     0,-0.2353,0
2746.1199999980827,63,-312,-28,0.02534,-0.004503,-0.06905,   0.2,     0,-0.2353,0
2746.1599999980826,83,-259,-29,0.03041,-0.005881,-0.07819,   0.2,     0,-0.2353,0
2746.1999999980826,109,-269,-14,0.03599,-0.00747,-0.08594,   0.2,     0,-0.2353,0
2746.2399999980826,123,-299,-17,0.04222,-0.009245,-0.09455,   0.2,     0,-0.2353,0
2746.2799999980825,157,-305,-14,0.04904,-0.01094,-0.1018,   0.2,     0,-0.2353,0
2746.3199999980825,161,-319,-10,0.05611,-0.01287,-0.1093,   0.2,     0,-0.2353,0
2746.3599999980825,188,-333,-21,0.06381,-0.01461,-0.1167,   0.2,     0,-0.2353,0
2746.3999999980824,167,-348,-18,0.07137,-0.01677,-0.1255,   0.2,     0,-0.2353,0
2746.4399999980824,181,-333,-22,0.07893,-0.01867,-0.1333,   0.2,     0,-0.2353,0
2746.4799999980823,184,-345,-13,0.08666,-0.02089,-0.141,   0.2,     0,-0.2353,0
2746.5199999980823,229,-354,-14,0.09524,-0.02296,-0.1472,   0.2,     0,-0.2353,0
2746.5599999980823,207,-429,-21,0.1045,-0.02591,-0.1581,   0.2,     0,-0.2353,0
2746.5999999980822,210,-359,-31,0.1128,-0.02801,-0.1661,   0.2,     0,-0.2353,0
2746.6399999980822,212,-348,-30, 0.121,-0.03005,-0.1735,   0.2,     0,-0.2353,0
2746.6799999980822,205,-377,-31,0.1295,-0.03251,-0.1825,   0.2,     0,-0.2353,0
2746.7199999980821,223,-365,-55,0.1381,-0.03439,-0.1913,   0.2,     0,-0.2353,0
2746.7599999980821,190,-376,-46,0.1464,-0.03681,-0.2017,   0.2,     0,-0.2353,0
2746.7999999980821,181,-362,-54,0.1542,-0.03907,-0.2121,   0.2,     0,-0.2353,0
2746.839999998082,169,-379,-49,0.1621,-0.04176,-0.2237,   0.2,     0,-0.2353,0
2746.879999998082,205,-375,-63,0.1705,-0.04407,-0.2341,   0.2,     0,-0.2353,0
2746.9199999980819,198,-370,-62,0.1788,-0.04646,-0.2445,   0.2,     0,-0.2353,0
2746.9599999980819,256,-353,-63,0.1877,-0.04843,-0.2516,   0.2,     0,-0.2353,0
2746.9999999980819,193,-455,-48,0.1968,-0.05226,-0.2655,   0.2,     0,-0.2353,0
2747.0399999980818,213,-352,-78, 0.205,-0.05435,-0.2751,   0.2,     0,-0.2353,0
2747.0799999980818,219,-330,-63, 0.213,-0.05647,-0.2829,   0.2,     0,-0.2353,0
2747.1199999980818,206,-355,-58,0.2211,-0.0591,-0.2921,   0.2,     0,-0.2353,0
2747.1599999980817,186,-335,-72,0.2286,-0.0614,-0.302,   0.2,     0,-0.2353,0
2747.1999999980817,203,-354,-71,0.2366,-0.06397,-0.3119,   0.2,     0,-0.2353,0
2747.2399999980817,219,-331,-89,0.2446,-0.06596,-0.3208,   0.2,     0,-0.2353,0
2747.2799999980816,193,-352,-95,0.2525,-0.0683,-0.3321,   0.2,     0,-0.2353,0
2747.3199999980816,201,-349,-109,0.2605,-0.07042,-0.3436,   0.2,     0,-0.2353,0
2747.3599999980815,191,-350,-106,0.2683,-0.07273,-0.3554,   0.2,     0,-0.2353,0
2747.3999999980815,201,-337,-97,0.2761,-0.07508,-0.3658,   0.2,     0,-0.2353,0
2747.4399999980815,188,-357,-87,0.2838,-0.07797,-0.3772,   0.2,     0,-0.2353,0
2747.4799999980814,190,-329,-121,0.2914,-0.08002,-0.3888,   0.2,     0,-0.2353,0
2747.5199999980814,202,-337,-105,0.2991,-0.08249,-0.3995,   0.2,     0,-0.2353,0
2747.5599999980814,190,-337,-112,0.3067,-0.08496,-0.411,   0.2,     0,-0.2353,0
2747.5999999980813,182,-353,-105,0.3142,-0.08787,-0.4233,   0.2,     0,-0.2353,0
2747.6399999980813,175,-326,-105,0.3213,-0.0905,-0.4348,   0.2,     0,-0.2353,0
2747.6799999980813,196,-317,-90,0.3285,-0.09329,-0.4442,   0.2,     0,-0.2353,0
2747.7199999980812,195,-328,-69,0.3357,-0.09663,-0.4532,   0.2,     0,-0.2353,0
