Format Version,1.23,Take Name,23122020-diff-square-1-run_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 01.21.20.712 ,Total Frames in Take,7975,Total Exported Frames,7975,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,"robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4",robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4
,ID,"AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","C3630","C3630","C3630","C3620","C3620","C3620","C35F0","C35F0","C35F0","C36A0","C36A0","C36A0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,156.906326,-0.424028,0.793815,1.906274,0.059215,0.784521,0.001412,1.830058,0.058667,0.858863,0.702560,1.833050,0.059402,0.708663,0.601902,1.915193,0.059551,0.711550,0.829356,2.046796,0.059242,0.859007,0.679723,1.829257,0.058635,0.857983,1.831950,0.059484,0.709812,1.915707,0.059492,0.711105,2.048020,0.059270,0.859384
1,0.010000,156.969849,-0.733461,0.702306,1.906444,0.059017,0.785092,0.001106,1.830312,0.057872,0.859514,0.702560,1.833136,0.059271,0.709315,0.601902,1.915281,0.059701,0.712114,0.829356,2.047046,0.059224,0.859425,0.679723,1.829418,0.057820,0.859035,1.832032,0.059405,0.709864,1.916091,0.059599,0.712143,2.048020,0.059270,0.859384
2,0.020000,156.882629,-0.499215,0.764792,1.906529,0.059181,0.784807,0.001321,1.830282,0.058483,0.859117,0.746163,1.833336,0.059373,0.708918,0.689970,1.915478,0.059599,0.711840,0.795795,2.047019,0.059271,0.859352,0.756208,1.829499,0.058495,0.857920,1.831991,0.059341,0.709892,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
3,0.030000,156.983658,-0.763504,0.690251,1.906461,0.058993,0.785092,0.001118,1.830347,0.057788,0.859532,0.642458,1.833135,0.059248,0.709332,0.584783,1.915281,0.059710,0.712112,0.832486,2.047081,0.059227,0.859392,0.749829,1.829511,0.057739,0.859036,1.831982,0.059378,0.709936,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
4,0.040000,156.864853,-0.454373,0.786364,1.906457,0.059231,0.784819,0.001334,1.830187,0.058624,0.859106,0.756610,1.833288,0.059427,0.708908,0.672898,1.915429,0.059601,0.711855,0.794031,2.046925,0.059271,0.859407,0.765200,1.829257,0.058635,0.857983,1.831946,0.059398,0.709891,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
5,0.050000,156.913513,-0.466656,0.767548,1.906344,0.059160,0.784512,0.001360,1.830137,0.058519,0.858863,0.635470,1.833110,0.059333,0.708662,0.584188,1.915254,0.059538,0.711540,0.822462,2.046875,0.059249,0.858981,0.726292,1.829499,0.058495,0.857920,1.831946,0.059398,0.709891,1.915707,0.059492,0.711105,2.048020,0.059270,0.859384
6,0.060000,156.973495,-0.789866,0.696988,1.906485,0.059004,0.785047,0.001088,1.830358,0.057758,0.859472,0.715249,1.833173,0.059289,0.709274,0.576633,1.915318,0.059755,0.712069,0.842556,2.047093,0.059212,0.859371,0.696550,1.829640,0.057691,0.858986,1.831950,0.059484,0.709812,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
7,0.070000,156.907761,-0.468919,0.771434,1.906349,0.059166,0.784496,0.001340,1.830135,0.058524,0.858840,0.720301,1.833123,0.059347,0.708640,0.592480,1.915267,0.059549,0.711526,0.847062,2.046873,0.059244,0.858979,0.695912,1.829499,0.058495,0.857920,1.831995,0.059427,0.709813,1.915707,0.059492,0.711105,2.048020,0.059270,0.859384
8,0.080000,156.973221,-0.852416,0.688445,1.906497,0.059047,0.785118,0.001045,1.830370,0.057688,0.859542,0.770733,1.833184,0.059362,0.709345,0.671810,1.915329,0.059873,0.712140,0.806704,2.047103,0.059265,0.859443,0.770334,1.829640,0.057691,0.858986,1.831991,0.059341,0.709892,1.916088,0.059882,0.712287,2.048020,0.059270,0.859384
9,0.090000,156.878799,-0.539933,0.759287,1.906446,0.059164,0.784879,0.001245,1.830194,0.058392,0.859184,0.677158,1.833258,0.059376,0.708986,0.601515,1.915400,0.059630,0.711913,0.819581,2.046931,0.059259,0.859433,0.727608,1.829294,0.058383,0.858258,1.831946,0.059398,0.709891,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
10,0.100000,156.966156,-0.712314,0.708535,1.906419,0.059036,0.785070,0.001162,1.830282,0.057932,0.859488,0.739786,1.833116,0.059285,0.709288,0.669890,1.915261,0.059697,0.712092,0.789493,2.047017,0.059231,0.859412,0.749017,1.829370,0.057888,0.858988,1.831946,0.059398,0.709891,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
11,0.110000,156.982239,-0.759698,0.689751,1.906461,0.058990,0.785106,0.001103,1.830345,0.057791,0.859544,0.755534,1.833137,0.059241,0.709344,0.673755,1.915283,0.059702,0.712126,0.796194,2.047079,0.059225,0.859409,0.764570,1.829511,0.057739,0.859036,1.831982,0.059378,0.709936,1.916091,0.059599,0.712143,2.048020,0.059270,0.859384
12,0.120000,156.864838,-0.454373,0.786364,1.906457,0.059231,0.784819,0.001334,1.830187,0.058624,0.859106,0.635470,1.833288,0.059427,0.708908,0.584188,1.915429,0.059601,0.711855,0.822462,2.046925,0.059271,0.859407,0.726292,1.829257,0.058635,0.857983,1.831946,0.059398,0.709891,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
13,0.130000,156.970932,-0.757972,0.693691,1.906480,0.059002,0.785051,0.001107,1.830349,0.057809,0.859474,0.635470,1.833170,0.059259,0.709275,0.584188,1.915316,0.059713,0.712073,0.822462,2.047083,0.059227,0.859382,0.726292,1.829595,0.057759,0.858936,1.831946,0.059398,0.709891,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
14,0.140000,156.879807,-0.536568,0.752903,1.906454,0.059152,0.784882,0.001232,1.830204,0.058381,0.859188,0.768016,1.833265,0.059350,0.708990,0.655728,1.915407,0.059611,0.711916,0.802498,2.046941,0.059265,0.859434,0.765688,1.829294,0.058383,0.858258,1.831991,0.059341,0.709892,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
15,0.150000,156.881332,-0.502340,0.770968,1.906521,0.059194,0.784803,0.001334,1.830273,0.058494,0.859112,0.674775,1.833330,0.059398,0.708913,0.609657,1.915472,0.059617,0.711837,0.821468,2.047010,0.059265,0.859351,0.729996,1.829499,0.058495,0.857920,1.831946,0.059398,0.709891,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
16,0.160000,156.882629,-0.499215,0.764792,1.906529,0.059181,0.784807,0.001321,1.830282,0.058483,0.859117,0.644800,1.833336,0.059373,0.708918,0.576463,1.915478,0.059599,0.711840,0.830842,2.047019,0.059271,0.859352,0.747500,1.829499,0.058495,0.857920,1.831991,0.059341,0.709892,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
17,0.170000,156.971756,-0.735314,0.693316,1.906449,0.059003,0.785073,0.001127,1.830319,0.057849,0.859498,0.642458,1.833138,0.059243,0.709298,0.584783,1.915284,0.059687,0.712095,0.832486,2.047054,0.059235,0.859402,0.749829,1.829454,0.057810,0.858999,1.831991,0.059341,0.709892,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
18,0.180000,156.861267,-0.454941,0.795310,1.906453,0.059245,0.784819,0.001329,1.830178,0.058644,0.859101,0.750148,1.833288,0.059457,0.708903,0.676052,1.915429,0.059619,0.711855,0.795397,2.046916,0.059260,0.859415,0.758341,1.829257,0.058635,0.857983,1.831950,0.059484,0.709812,1.916091,0.059599,0.712143,2.048020,0.059270,0.859384
19,0.190000,156.889526,-0.594171,0.753165,1.906507,0.059146,0.784845,0.001239,1.830270,0.058276,0.859163,0.696204,1.833305,0.059386,0.708965,0.599775,1.915448,0.059676,0.711878,0.827876,2.047007,0.059245,0.859373,0.746706,1.829536,0.058243,0.858194,1.831950,0.059484,0.709812,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
20,0.200000,157.055695,-0.706198,0.693368,1.906302,0.058972,0.784847,0.001325,1.830281,0.057867,0.859383,0.771511,1.832881,0.059190,0.709179,0.712568,1.915030,0.059619,0.711855,0.745424,2.047016,0.059210,0.858969,0.728022,1.829454,0.057810,0.858999,1.832027,0.059320,0.709939,1.915707,0.059492,0.711105,2.048020,0.059270,0.859384
21,0.210000,156.876663,-0.543800,0.766646,1.906451,0.059178,0.784874,0.001231,1.830197,0.058404,0.859176,0.677963,1.833266,0.059405,0.708979,0.610988,1.915408,0.059651,0.711909,0.821072,2.046934,0.059252,0.859434,0.728291,1.829294,0.058383,0.858258,1.831986,0.059463,0.709862,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
22,0.220000,156.897644,-0.585095,0.737478,1.906519,0.059115,0.784865,0.001232,1.830292,0.058250,0.859194,0.686717,1.833306,0.059322,0.708996,0.602052,1.915449,0.059629,0.711897,0.830300,2.047029,0.059260,0.859374,0.752198,1.829536,0.058243,0.858194,1.831991,0.059341,0.709892,1.916099,0.059612,0.712091,2.048020,0.059270,0.859384
