Format Version,1.23,Take Name,23122020-diff-square-1-run_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 01.24.32.492 ,Total Frames in Take,7927,Total Exported Frames,7927,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,"robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4",robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4
,ID,"AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","C37F0","C37F0","C37F0","C3620","C3620","C3620","C35F0","C35F0","C35F0","C37E0","C37E0","C37E0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,66.840263,-0.225359,1.051022,2.091840,0.057462,0.794525,0.000553,2.017583,0.057438,0.718223,0.935870,2.167781,0.057942,0.721388,0.847497,2.164801,0.057644,0.803528,0.859552,2.017195,0.056823,0.934961,0.813087,2.017655,0.057255,0.718388,2.167416,0.058424,0.721470,2.164807,0.057174,0.803835,2.017509,0.057047,0.934320
1,0.010000,66.845833,-0.277668,1.074641,2.091898,0.057424,0.794522,0.000494,2.017634,0.057327,0.718228,0.935870,2.167832,0.057983,0.721378,0.847497,2.164860,0.057679,0.803518,0.859552,2.017268,0.056708,0.934966,0.813087,2.017614,0.057045,0.718419,2.167512,0.058694,0.721537,2.164977,0.056981,0.803733,2.017509,0.057047,0.934320
2,0.020000,66.870552,-0.085582,1.092095,2.091821,0.057560,0.794591,0.000588,2.017524,0.057805,0.718329,0.914681,2.167725,0.058010,0.721415,0.801009,2.164787,0.057584,0.803555,0.814860,2.017250,0.056841,0.935066,0.808003,2.017585,0.057640,0.718629,2.167416,0.058424,0.721470,2.164807,0.057174,0.803835,2.017509,0.057047,0.934320
3,0.030000,66.774788,-0.241410,1.080116,2.091914,0.057485,0.794419,0.000512,2.017744,0.057454,0.718032,0.912950,2.167938,0.058026,0.721368,0.870132,2.164864,0.057697,0.803505,0.875710,2.017109,0.056762,0.934769,0.796048,2.017915,0.057210,0.718013,2.167512,0.058694,0.721537,2.164741,0.057053,0.803763,2.017509,0.057047,0.934320
4,0.040000,66.832581,-0.203339,1.089230,2.091904,0.057469,0.794514,0.000486,2.017657,0.057510,0.718202,0.925426,2.167855,0.057999,0.721387,0.797517,2.164863,0.057638,0.803526,0.823723,2.017240,0.056730,0.934939,0.833602,2.017635,0.057245,0.718342,2.167516,0.058671,0.721584,2.164977,0.056981,0.803733,2.017509,0.057047,0.934320
5,0.050000,66.845116,-0.183987,1.045090,2.091905,0.057400,0.794495,0.000521,2.017641,0.057442,0.718199,0.924934,2.167840,0.057841,0.721352,0.805469,2.164866,0.057529,0.803492,0.825388,2.017271,0.056788,0.934937,0.813615,2.017725,0.057215,0.718383,2.167416,0.058424,0.721470,2.164977,0.056981,0.803733,2.017509,0.057047,0.934320
6,0.060000,66.828720,-0.255830,1.099726,2.091839,0.057537,0.794539,0.000534,2.017597,0.057496,0.718222,0.923901,2.167794,0.058122,0.721417,0.817307,2.164798,0.057774,0.803556,0.847678,2.017167,0.056757,0.934960,0.822412,2.017614,0.057265,0.718349,2.167462,0.058728,0.721565,2.164807,0.057174,0.803835,2.017509,0.057047,0.934320
7,0.070000,66.848312,-0.225589,1.052955,2.091903,0.057467,0.794501,0.000545,2.017636,0.057444,0.718210,0.940431,2.167834,0.057951,0.721354,0.824218,2.164865,0.057650,0.803494,0.847230,2.017278,0.056823,0.934948,0.823707,2.017635,0.057245,0.718342,2.167367,0.058457,0.721498,2.165105,0.057166,0.803780,2.017509,0.057047,0.934320
8,0.080000,66.794876,-0.180620,1.091879,2.091931,0.057499,0.794402,0.000460,2.017734,0.057581,0.718042,0.935836,2.167930,0.058017,0.721326,0.794277,2.164885,0.057641,0.803463,0.820148,2.017175,0.056758,0.934779,0.840816,2.017740,0.057331,0.717983,2.167512,0.058694,0.721537,2.164977,0.056981,0.803733,2.017509,0.057047,0.934320
9,0.090000,66.860573,-0.136803,1.087969,2.091876,0.057603,0.794600,0.000592,2.017592,0.057757,0.718325,0.916399,2.167792,0.058083,0.721436,0.872904,2.164840,0.057689,0.803577,0.885194,2.017280,0.056883,0.935062,0.801777,2.017663,0.057622,0.718622,2.167416,0.058424,0.721470,2.164934,0.057360,0.803882,2.017509,0.057047,0.934320
10,0.100000,66.845352,-0.224318,1.092773,2.091896,0.057466,0.794534,0.000509,2.017632,0.057474,0.718239,0.913666,2.167830,0.058017,0.721391,0.795139,2.164857,0.057662,0.803531,0.819756,2.017264,0.056713,0.934977,0.805881,2.017652,0.057190,0.718435,2.167462,0.058728,0.721565,2.164977,0.056981,0.803733,2.017509,0.057047,0.934320
11,0.110000,66.840263,-0.225359,1.051022,2.091840,0.057462,0.794525,0.000553,2.017583,0.057438,0.718223,0.935870,2.167781,0.057942,0.721388,0.847497,2.164801,0.057644,0.803528,0.859552,2.017195,0.056823,0.934961,0.813087,2.017655,0.057255,0.718388,2.167416,0.058424,0.721470,2.164807,0.057174,0.803835,2.017509,0.057047,0.934320
12,0.120000,66.790062,-0.198794,1.147525,2.091966,0.057414,0.794433,0.000377,2.017776,0.057504,0.718067,0.928572,2.167971,0.058039,0.721363,0.795376,2.164919,0.057597,0.803500,0.834527,2.017200,0.056514,0.934803,0.879133,2.017883,0.057268,0.717946,2.167512,0.058694,0.721537,2.164977,0.056981,0.803733,2.017485,0.056767,0.934505
13,0.130000,66.835526,-0.223487,1.115015,2.091854,0.057396,0.794535,0.000464,2.017602,0.057421,0.718227,0.928572,2.167800,0.057984,0.721404,0.795376,2.164814,0.057599,0.803543,0.834527,2.017198,0.056581,0.934964,0.879133,2.017717,0.057260,0.718286,2.167416,0.058424,0.721470,2.164807,0.057174,0.803835,2.017485,0.056767,0.934505
14,0.140000,66.844093,-0.223633,1.087976,2.091908,0.057460,0.794527,0.000497,2.017646,0.057465,0.718230,0.948531,2.167844,0.058002,0.721385,0.852988,2.164870,0.057653,0.803525,0.871143,2.017273,0.056720,0.934967,0.856955,2.017652,0.057190,0.718435,2.167512,0.058694,0.721537,2.164977,0.056981,0.803733,2.017509,0.057047,0.934320
15,0.150000,66.808456,-0.151195,1.054812,2.091898,0.057440,0.794393,0.000498,2.017683,0.057546,0.718050,0.914225,2.167880,0.057874,0.721298,0.804376,2.164854,0.057532,0.803436,0.821947,2.017174,0.056808,0.934787,0.809314,2.017740,0.057331,0.717983,2.167367,0.058457,0.721498,2.164977,0.056981,0.803733,2.017509,0.057047,0.934320
16,0.160000,66.860046,-0.282658,1.034830,2.091897,0.057420,0.794514,0.000538,2.017614,0.057286,0.718237,0.942142,2.167813,0.057914,0.721350,0.799602,2.164861,0.057667,0.803491,0.840428,2.017301,0.056813,0.934976,0.844444,2.017567,0.057084,0.718414,2.167416,0.058424,0.721470,2.165105,0.057166,0.803780,2.017509,0.057047,0.934320
17,0.170000,66.850105,-0.141134,1.046868,2.091862,0.057370,0.794479,0.000486,2.017592,0.057488,0.718190,0.931865,2.167792,0.057784,0.721329,0.835784,2.164825,0.057447,0.803469,0.843068,2.017241,0.056763,0.934927,0.818405,2.017635,0.057245,0.718342,2.167419,0.058400,0.721518,2.164906,0.056860,0.803662,2.017509,0.057047,0.934320
18,0.180000,66.849770,-0.278018,1.075532,2.091892,0.057425,0.794528,0.000495,2.017622,0.057328,0.718239,0.927681,2.167821,0.057985,0.721378,0.813819,2.164855,0.057681,0.803519,0.844209,2.017272,0.056706,0.934977,0.819489,2.017591,0.057045,0.718439,2.167512,0.058694,0.721537,2.164977,0.056981,0.803733,2.017509,0.057047,0.934320
19,0.190000,66.844368,-0.241879,1.055489,2.091845,0.057486,0.794525,0.000557,2.017582,0.057436,0.718229,0.936974,2.167780,0.057986,0.721383,0.840756,2.164806,0.057690,0.803523,0.865308,2.017210,0.056831,0.934967,0.813894,2.017655,0.057255,0.718388,2.167367,0.058457,0.721498,2.164868,0.057238,0.803810,2.017509,0.057047,0.934320
20,0.200000,66.830856,-0.207210,1.093991,2.091914,0.057477,0.794511,0.000503,2.017669,0.057515,0.718197,0.919295,2.167867,0.058018,0.721386,0.790699,2.164874,0.057652,0.803525,0.822345,2.017246,0.056724,0.934934,0.814610,2.017724,0.057236,0.718350,2.167462,0.058728,0.721565,2.164977,0.056981,0.803733,2.017509,0.057047,0.934320
21,0.210000,66.837326,-0.247394,1.093148,2.091932,0.057532,0.794513,0.000507,2.017679,0.057500,0.718208,0.929588,2.167876,0.058099,0.721380,0.821331,2.164892,0.057756,0.803520,0.830321,2.017281,0.056772,0.934945,0.819928,2.017614,0.057265,0.718349,2.167512,0.058694,0.721537,2.165105,0.057166,0.803780,2.017509,0.057047,0.934320
22,0.220000,66.836998,-0.222064,1.053918,2.091817,0.057466,0.794534,0.000558,2.017565,0.057449,0.718228,0.943448,2.167763,0.057949,0.721402,0.840020,2.164778,0.057645,0.803541,0.860967,2.017164,0.056820,0.934966,0.808423,2.017614,0.057265,0.718349,2.167371,0.058434,0.721546,2.164807,0.057174,0.803835,2.017509,0.057047,0.934320
23,0.230000,66.849899,-0.217576,1.050699,2.091909,0.057466,0.794496,0.000534,2.017640,0.057455,0.718207,0.940286,2.167838,0.057940,0.721346,0.836476,2.164872,0.057638,0.803486,0.849326,2.017288,0.056830,0.934944,0.825776,2.017614,0.057265,0.718349,2.167416,0.058424,0.721470,2.165105,0.057166,0.803780,2.017509,0.057047,0.934320
24,0.240000,66.851288,-0.207179,1.043750,2.091853,0.057391,0.794502,0.000522,2.017581,0.057392,0.718214,0.934822,2.167780,0.057846,0.721350,0.814310,2.164816,0.057548,0.803491,0.840639,2.017235,0.056777,0.934952,0.814921,2.017572,0.057161,0.718335,2.167371,0.058434,0.721546,2.164977,0.056981,0.803733,2.017509,0.057047,0.934320
