Format Version,1.23,Take Name,newmethod_08-09-2020_3_(4),Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-09-08 06.04.22.406 ,Total Frames in Take,10236,Total Exported Frames,10236,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,RobotAtFactory_Omni4,"RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker1","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker2","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker3","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4","RobotAtFactory_Omni4:Marker4",RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker1,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker2,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker3,RobotAtFactory_Omni4:Marker4,RobotAtFactory_Omni4:Marker4,RobotAtFactory_Omni4:Marker4
,ID,"F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","F43824BFF1B911EA2C2F332BD074D280","C5290","C5290","C5290","C5230","C5230","C5230","C52C0","C52C0","C52C0","C5340","C5340","C5340"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,69.611893,-0.429083,1.527347,-0.711386,0.120018,0.284198,0.000642,-0.641824,0.120892,0.357934,0.708843,-0.745557,0.117543,0.358709,0.564358,-0.642595,0.123423,0.210520,0.674612,-0.815568,0.118213,0.209627,0.743798,-0.641652,0.121980,0.358313,-0.745267,0.116088,0.357795,-0.643428,0.122469,0.210819,-0.815281,0.119186,0.209770
1,0.010000,69.665771,-0.226070,0.965360,-0.711236,0.120494,0.284153,0.000903,-0.641602,0.121486,0.357821,0.843736,-0.745355,0.118843,0.358711,0.601975,-0.642491,0.122849,0.210392,0.698000,-0.815495,0.118798,0.209689,0.887222,-0.641614,0.121963,0.358224,-0.744536,0.118130,0.357547,-0.643517,0.122432,0.210873,-0.815281,0.119186,0.209770
2,0.020000,69.626205,-0.429359,1.523619,-0.711376,0.120024,0.284187,0.000660,-0.641795,0.120901,0.357906,0.843736,-0.745528,0.117554,0.358707,0.601975,-0.642603,0.123423,0.210492,0.698000,-0.815576,0.118216,0.209643,0.887222,-0.641598,0.121988,0.358230,-0.745267,0.116088,0.357795,-0.643451,0.122465,0.210871,-0.815281,0.119186,0.209770
3,0.030000,69.588188,-0.456061,1.499786,-0.711435,0.120062,0.284244,0.000681,-0.641904,0.121000,0.358009,0.703857,-0.745637,0.117624,0.358742,0.539567,-0.642614,0.123441,0.210593,0.657310,-0.815585,0.118182,0.209631,0.735510,-0.641770,0.122116,0.358383,-0.745267,0.116088,0.357795,-0.643503,0.122450,0.210921,-0.815281,0.119186,0.209770
4,0.040000,69.634018,-0.253703,0.948597,-0.711267,0.120543,0.284184,0.000893,-0.641675,0.121592,0.357890,0.703857,-0.745427,0.118913,0.358724,0.539567,-0.642482,0.122890,0.210460,0.657310,-0.815485,0.118778,0.209663,0.735510,-0.641753,0.122107,0.358317,-0.744536,0.118130,0.357547,-0.643451,0.122465,0.210871,-0.815281,0.119186,0.209770
5,0.050000,69.618187,-0.252844,0.942803,-0.711289,0.120540,0.284220,0.000945,-0.641717,0.121592,0.357945,0.817212,-0.745470,0.118918,0.358750,0.571166,-0.642483,0.122877,0.210515,0.704742,-0.815486,0.118773,0.209670,0.881907,-0.641792,0.122120,0.358446,-0.744536,0.118130,0.357547,-0.643517,0.122432,0.210873,-0.815281,0.119186,0.209770
