Format Version,1.23,Take Name,robotatfactory_08-09-2020_CENTRE,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-09-08 11.01.57.638 ,Total Frames in Take,3133,Total Exported Frames,3133,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
196,1.960000,-0.047781,-0.113938,-0.006294,-0.158703,0.082203,0.354829,0.000406,-0.324021,0.039756,0.282640,0.913969,-0.194578,0.126540,0.470247,0.967700,-0.011256,0.039794,0.379014,0.900653,-0.231326,0.124834,0.373171,0.978475,-0.083208,0.040013,0.188527,0.672230,-0.116151,0.122474,0.255024,0.761883,-0.056569,0.125595,0.418332,0.981435,-0.252516,0.038618,0.471676,0.966211,-0.324293,0.039838,0.282836,-0.194695,0.126506,0.470292,-0.011351,0.040055,0.378730,-0.231367,0.124785,0.373229,-0.082600,0.039020,0.187924,-0.115954,0.123136,0.255680,-0.056573,0.125556,0.418269,-0.252644,0.038601,0.471637
197,1.970000,0.065644,-0.301733,-0.116355,-0.158983,0.081958,0.354905,0.000447,-0.324524,0.039593,0.283182,0.871252,-0.194545,0.126741,0.470248,0.906362,-0.011570,0.039345,0.378939,0.806138,-0.231488,0.124789,0.373251,0.961271,-0.083897,0.039078,0.188595,0.247365,-0.116551,0.121820,0.254885,0.558921,-0.056641,0.125361,0.418065,0.900960,-0.252648,0.038937,0.472079,0.861136,-0.324338,0.040045,0.283019,-0.194605,0.126373,0.470280,-0.011256,0.040015,0.378708,-0.231377,0.124897,0.373250,-0.085225,0.036381,0.188442,-0.115967,0.123280,0.255685,-0.056684,0.125665,0.418316,-0.252644,0.038601,0.471637
198,1.980000,-0.047576,-0.051990,-0.017299,-0.158709,0.082331,0.354838,0.000412,-0.324036,0.039994,0.282604,0.879613,-0.194575,0.126549,0.470304,0.955541,-0.011270,0.039867,0.378977,0.921497,-0.231324,0.124956,0.373227,0.982864,-0.083222,0.040306,0.188491,0.689634,-0.116150,0.122702,0.255076,0.770919,-0.056567,0.125635,0.418388,0.959099,-0.252530,0.038637,0.471638,0.970064,-0.324407,0.040154,0.282866,-0.194732,0.126466,0.470295,-0.011202,0.040039,0.378723,-0.231365,0.124901,0.373224,-0.082563,0.039416,0.187931,-0.115955,0.123294,0.255748,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
199,1.990000,0.069329,-0.299141,-0.121622,-0.158979,0.081973,0.354889,0.000463,-0.324529,0.039627,0.283174,0.844227,-0.194529,0.126755,0.470236,0.912142,-0.011569,0.039345,0.378911,0.793107,-0.231479,0.124810,0.373241,0.944797,-0.083908,0.039094,0.188571,0.273122,-0.116550,0.121836,0.254867,0.578242,-0.056629,0.125364,0.418043,0.904179,-0.252640,0.038955,0.472067,0.860707,-0.324327,0.040179,0.282967,-0.194676,0.126436,0.470255,-0.011107,0.040000,0.378701,-0.231260,0.124787,0.373222,-0.085206,0.036494,0.188474,-0.116191,0.123264,0.255690,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
200,2.000000,-0.034203,-0.075032,-0.022836,-0.158756,0.082274,0.354839,0.000422,-0.324103,0.039924,0.282660,0.891783,-0.194591,0.126542,0.470296,0.957479,-0.011315,0.039805,0.378960,0.914659,-0.231362,0.124913,0.373227,0.964955,-0.083312,0.040175,0.188491,0.632490,-0.116216,0.122600,0.255051,0.753535,-0.056595,0.125593,0.418347,0.965748,-0.252553,0.038636,0.471679,0.973548,-0.324407,0.040154,0.282866,-0.194605,0.126373,0.470280,-0.011351,0.040055,0.378730,-0.231489,0.124856,0.373242,-0.082600,0.039020,0.187924,-0.116119,0.123291,0.255748,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
201,2.010000,-0.031486,-0.092453,0.000317,-0.158684,0.082232,0.354839,0.000434,-0.324018,0.039793,0.282681,0.891783,-0.194531,0.126521,0.470284,0.957479,-0.011225,0.039831,0.378966,0.914659,-0.231307,0.124848,0.373218,0.964955,-0.083231,0.040113,0.188500,0.632490,-0.116165,0.122545,0.255037,0.753535,-0.056537,0.125612,0.418329,0.965748,-0.252458,0.038592,0.471696,0.973548,-0.324316,0.039841,0.282914,-0.194588,0.126402,0.470323,-0.011202,0.040039,0.378723,-0.231430,0.124894,0.373228,-0.082669,0.039117,0.187788,-0.115954,0.123136,0.255680,-0.056522,0.125662,0.418339,-0.252644,0.038601,0.471637
202,2.020000,-0.020469,-0.157102,-0.027857,-0.158795,0.082150,0.354788,0.000350,-0.324163,0.039711,0.282710,0.904539,-0.194598,0.126587,0.470190,0.965554,-0.011352,0.039703,0.378935,0.919747,-0.231393,0.124822,0.373133,0.966963,-0.083394,0.039806,0.188482,0.663240,-0.116275,0.122330,0.254932,0.775466,-0.056614,0.125551,0.418210,0.986780,-0.252568,0.038688,0.471712,0.951156,-0.324440,0.040024,0.282998,-0.194714,0.126303,0.470270,-0.011351,0.040055,0.378730,-0.231456,0.124832,0.373208,-0.082600,0.039020,0.187924,-0.116351,0.122481,0.255030,-0.056521,0.125636,0.418358,-0.252780,0.038696,0.471692
203,2.030000,-0.018334,-0.181315,0.004533,-0.158748,0.082139,0.354774,0.000352,-0.324095,0.039576,0.282720,0.873119,-0.194572,0.126604,0.470158,0.920682,-0.011281,0.039786,0.378933,0.898321,-0.231370,0.124778,0.373103,0.975395,-0.083330,0.039767,0.188483,0.687766,-0.116255,0.122301,0.254899,0.951121,-0.056590,0.125625,0.418174,0.951326,-0.252492,0.038674,0.471721,0.946681,-0.324316,0.039841,0.282914,-0.194786,0.126463,0.470326,-0.011202,0.040039,0.378723,-0.231333,0.124772,0.373268,-0.082775,0.038744,0.187870,-0.116220,0.122654,0.255055,-0.056602,0.125788,0.418282,-0.252644,0.038601,0.471637
204,2.040000,-0.039708,-0.096698,-0.005401,-0.158652,0.082193,0.354842,0.000405,-0.323980,0.039765,0.282663,0.901037,-0.194511,0.126494,0.470278,0.923546,-0.011201,0.039779,0.378993,0.915444,-0.231273,0.124817,0.373207,0.957765,-0.083179,0.040054,0.188517,0.670971,-0.116115,0.122495,0.255042,0.903050,-0.056510,0.125567,0.418344,0.950840,-0.252447,0.038571,0.471689,0.953015,-0.324214,0.039863,0.282934,-0.194605,0.126373,0.470280,-0.011107,0.040000,0.378701,-0.231398,0.124819,0.373268,-0.082600,0.039020,0.187924,-0.115927,0.123173,0.255618,-0.056589,0.125547,0.418320,-0.252644,0.038601,0.471637
205,2.050000,-0.012529,-0.115846,-0.035601,-0.158743,0.082215,0.354791,0.000319,-0.324127,0.039851,0.282705,0.907295,-0.194524,0.126574,0.470230,0.961758,-0.011303,0.039731,0.378887,0.905473,-0.231333,0.124884,0.373177,0.965270,-0.083371,0.039981,0.188445,0.668736,-0.116232,0.122461,0.254958,0.772684,-0.056548,0.125557,0.418230,0.978730,-0.252506,0.038682,0.471697,0.948613,-0.324327,0.040179,0.282967,-0.194588,0.126402,0.470323,-0.011351,0.040055,0.378730,-0.231297,0.124859,0.373346,-0.082708,0.039147,0.187856,-0.116220,0.122654,0.255055,-0.056684,0.125665,0.418316,-0.252644,0.038601,0.471637
206,2.060000,-0.046673,-0.102833,-0.024376,-0.158688,0.082232,0.354840,0.000414,-0.324021,0.039852,0.282646,0.883844,-0.194547,0.126558,0.470268,0.948561,-0.011254,0.039772,0.379014,0.909308,-0.231297,0.124883,0.373192,0.956159,-0.083209,0.040051,0.188529,0.695580,-0.116125,0.122509,0.255042,0.946019,-0.056539,0.125580,0.418350,0.951725,-0.252512,0.038654,0.471681,0.957223,-0.324202,0.039998,0.282881,-0.194687,0.126512,0.470285,-0.011351,0.040055,0.378730,-0.231340,0.124852,0.373287,-0.082600,0.039020,0.187924,-0.115954,0.123136,0.255680,-0.056581,0.125544,0.418258,-0.252644,0.038601,0.471637
207,2.070000,-0.047916,-0.099772,-0.018349,-0.158710,0.082257,0.354831,0.000412,-0.324037,0.039864,0.282631,0.917336,-0.194576,0.126573,0.470260,0.962771,-0.011272,0.039811,0.379006,0.896794,-0.231324,0.124899,0.373184,0.972786,-0.083223,0.040093,0.188519,0.664721,-0.116149,0.122544,0.255036,0.772427,-0.056567,0.125612,0.418345,0.973221,-0.252532,0.038663,0.471667,0.962772,-0.324283,0.039972,0.282781,-0.194695,0.126506,0.470292,-0.011351,0.040055,0.378730,-0.231372,0.124926,0.373247,-0.082600,0.039020,0.187924,-0.116042,0.123198,0.255728,-0.056544,0.125632,0.418278,-0.252644,0.038601,0.471637
208,2.080000,-0.016086,-0.093560,-0.008027,-0.158778,0.082191,0.354804,0.000440,-0.324138,0.039775,0.282691,0.922934,-0.194588,0.126488,0.470257,0.964934,-0.011319,0.039769,0.378892,0.905865,-0.231390,0.124818,0.373201,0.978974,-0.083376,0.040058,0.188445,0.656098,-0.116280,0.122497,0.254989,0.760347,-0.056608,0.125558,0.418266,0.981615,-0.252527,0.038567,0.471687,0.967039,-0.324316,0.039841,0.282914,-0.194714,0.126303,0.470270,-0.011351,0.040055,0.378730,-0.231429,0.124886,0.373190,-0.082949,0.038966,0.187668,-0.116113,0.123172,0.255678,-0.056592,0.125530,0.418252,-0.252644,0.038601,0.471637
209,2.090000,0.063414,-0.303668,-0.100151,-0.159005,0.081929,0.354901,0.000452,-0.324532,0.039515,0.283173,0.926629,-0.194584,0.126706,0.470241,0.943940,-0.011581,0.039358,0.378942,0.917491,-0.231523,0.124739,0.373242,0.980279,-0.083901,0.039065,0.188595,0.648232,-0.116581,0.121800,0.254881,0.755322,-0.056678,0.125363,0.418063,0.991393,-0.252662,0.038885,0.472073,0.967221,-0.324316,0.039841,0.282914,-0.194676,0.126340,0.470267,-0.011351,0.040055,0.378730,-0.231386,0.124898,0.373289,-0.085206,0.036494,0.188474,-0.116119,0.123291,0.255748,-0.056573,0.125556,0.418269,-0.252644,0.038601,0.471637
210,2.100000,-0.034380,-0.082501,-0.023955,-0.158723,0.082220,0.354844,0.000433,-0.324071,0.039864,0.282670,0.882726,-0.194557,0.126504,0.470295,0.905436,-0.011283,0.039752,0.378971,0.809053,-0.231328,0.124863,0.373226,0.946264,-0.083279,0.040097,0.188501,0.278699,-0.116181,0.122532,0.255050,0.553605,-0.056561,0.125545,0.418347,0.924683,-0.252521,0.038599,0.471689,0.869774,-0.324417,0.040021,0.282919,-0.194676,0.126340,0.470267,-0.011202,0.040039,0.378723,-0.231430,0.124894,0.373228,-0.082600,0.039020,0.187924,-0.116113,0.123172,0.255678,-0.056558,0.125510,0.418335,-0.252644,0.038601,0.471637
211,2.110000,-0.030196,-0.133264,-0.023319,-0.158693,0.082162,0.354753,0.000301,-0.324046,0.039740,0.282629,0.886337,-0.194520,0.126548,0.470167,0.948893,-0.011251,0.039717,0.378907,0.902954,-0.231298,0.124820,0.373103,0.973409,-0.083261,0.039893,0.188443,0.650441,-0.116160,0.122386,0.254921,0.775453,-0.056527,0.125545,0.418210,0.990622,-0.252483,0.038644,0.471644,0.966705,-0.324283,0.039972,0.282781,-0.194605,0.126373,0.470280,-0.011107,0.040000,0.378701,-0.231372,0.124926,0.373247,-0.082600,0.039020,0.187924,-0.116220,0.122654,0.255055,-0.056593,0.125581,0.418305,-0.252644,0.038601,0.471637
212,2.120000,-0.037018,-0.080942,-0.029491,-0.158696,0.082279,0.354830,0.000430,-0.324045,0.039941,0.282648,0.908762,-0.194531,0.126564,0.470281,0.943860,-0.011262,0.039796,0.378963,0.905327,-0.231299,0.124929,0.373211,0.951697,-0.083249,0.040154,0.188490,0.697097,-0.116146,0.122591,0.255040,0.923700,-0.056533,0.125593,0.418339,0.969828,-0.252504,0.038665,0.471670,0.958323,-0.324305,0.040174,0.282888,-0.194695,0.126506,0.470292,-0.011107,0.040000,0.378701,-0.231365,0.124851,0.373268,-0.082708,0.039147,0.187856,-0.115954,0.123136,0.255680,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
213,2.130000,-0.046588,-0.097028,-0.020432,-0.158664,0.082229,0.354847,0.000421,-0.323994,0.039845,0.282649,0.913123,-0.194526,0.126540,0.470279,0.944934,-0.011227,0.039776,0.379016,0.901386,-0.231276,0.124873,0.373203,0.973076,-0.083182,0.040069,0.188531,0.663773,-0.116104,0.122519,0.255052,0.776887,-0.056518,0.125577,0.418361,0.983567,-0.252485,0.038632,0.471683,0.957875,-0.324202,0.039998,0.282881,-0.194732,0.126466,0.470295,-0.011202,0.040039,0.378723,-0.231340,0.124852,0.373287,-0.082600,0.039020,0.187924,-0.115954,0.123136,0.255680,-0.056508,0.125565,0.418297,-0.252644,0.038601,0.471637
214,2.140000,-0.049308,-0.103264,-0.009794,-0.158687,0.082260,0.354842,0.000414,-0.324006,0.039837,0.282641,0.912707,-0.194562,0.126578,0.470268,0.961900,-0.011243,0.039838,0.379023,0.909068,-0.231308,0.124892,0.373190,0.963090,-0.083190,0.040097,0.188535,0.657246,-0.116130,0.122548,0.255045,0.764862,-0.056553,0.125634,0.418356,0.961977,-0.252505,0.038659,0.471679,0.961006,-0.324202,0.039998,0.282881,-0.194695,0.126506,0.470292,-0.011202,0.040039,0.378723,-0.231430,0.124904,0.373273,-0.082600,0.039020,0.187924,-0.115913,0.123187,0.255700,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
215,2.150000,-0.050778,-0.114795,0.003776,-0.158720,0.082216,0.354831,0.000401,-0.324027,0.039740,0.282634,0.913234,-0.194609,0.126548,0.470247,0.970303,-0.011267,0.039833,0.379025,0.905519,-0.231352,0.124835,0.373169,0.972489,-0.083209,0.040037,0.188534,0.666698,-0.116170,0.122494,0.255027,0.764860,-0.056598,0.125628,0.418339,0.975799,-0.252531,0.038617,0.471674,0.970098,-0.324293,0.039838,0.282836,-0.194686,0.126461,0.470225,-0.011351,0.040055,0.378730,-0.231398,0.124819,0.373268,-0.082600,0.039020,0.187924,-0.115954,0.123136,0.255680,-0.056684,0.125665,0.418316,-0.252644,0.038601,0.471637
216,2.160000,-0.036671,-0.148565,-0.004401,-0.158728,0.082161,0.354761,0.000328,-0.324059,0.039665,0.282630,0.885286,-0.194582,0.126566,0.470159,0.940516,-0.011275,0.039771,0.378943,0.906873,-0.231349,0.124801,0.373092,0.967724,-0.083263,0.039873,0.188470,0.697372,-0.116197,0.122373,0.254923,0.922184,-0.056583,0.125595,0.418218,0.952552,-0.252516,0.038643,0.471653,0.966143,-0.324306,0.039977,0.282859,-0.194766,0.126471,0.470276,-0.011107,0.040000,0.378701,-0.231356,0.124731,0.373200,-0.082600,0.039020,0.187924,-0.116220,0.122654,0.255055,-0.056704,0.125677,0.418339,-0.252644,0.038601,0.471637
217,2.170000,-0.034605,-0.090516,-0.034791,-0.158712,0.082251,0.354826,0.000448,-0.324067,0.039916,0.282657,0.869561,-0.194538,0.126558,0.470270,0.958348,-0.011280,0.039759,0.378960,0.901657,-0.231309,0.124911,0.373202,0.956006,-0.083275,0.040092,0.188490,0.653226,-0.116162,0.122542,0.255027,0.769017,-0.056542,0.125567,0.418323,0.984108,-0.252519,0.038665,0.471677,0.963504,-0.324430,0.040158,0.282945,-0.194695,0.126506,0.470292,-0.011107,0.040000,0.378701,-0.231447,0.124825,0.373133,-0.082600,0.039020,0.187924,-0.116060,0.123196,0.255672,-0.056573,0.125556,0.418269,-0.252644,0.038601,0.471637
218,2.180000,-0.050589,-0.076167,-0.014180,-0.158689,0.082280,0.354849,0.000414,-0.324009,0.039903,0.282624,0.903606,-0.194563,0.126545,0.470295,0.982509,-0.011249,0.039834,0.379013,0.906647,-0.231307,0.124909,0.373216,0.973032,-0.083191,0.040189,0.188523,0.661610,-0.116126,0.122611,0.255072,0.778784,-0.056552,0.125616,0.418386,0.974493,-0.252513,0.038630,0.471663,0.965823,-0.324306,0.039977,0.282859,-0.194627,0.126547,0.470267,-0.011351,0.040055,0.378730,-0.231386,0.124898,0.373289,-0.082380,0.039285,0.187924,-0.116042,0.123198,0.255728,-0.056589,0.125547,0.418320,-0.252644,0.038601,0.471637
219,2.190000,-0.038075,-0.111995,-0.029472,-0.158729,0.082259,0.354848,0.000437,-0.324077,0.039881,0.282685,0.951867,-0.194567,0.126606,0.470274,0.963759,-0.011295,0.039789,0.379007,0.895994,-0.231332,0.124918,0.373204,0.973146,-0.083279,0.040044,0.188532,0.644478,-0.116178,0.122516,0.255036,0.754707,-0.056567,0.125607,0.418335,0.967143,-0.252540,0.038707,0.471709,0.939721,-0.324180,0.039993,0.282804,-0.194678,0.126535,0.470335,-0.011107,0.040000,0.378701,-0.231363,0.124926,0.373306,-0.082905,0.038871,0.187819,-0.116042,0.123198,0.255728,-0.056684,0.125665,0.418316,-0.252780,0.038696,0.471692
220,2.200000,-0.027509,-0.125850,-0.071242,-0.158786,0.082235,0.354841,0.000426,-0.324177,0.039961,0.282719,0.924863,-0.194570,0.126636,0.470262,0.942015,-0.011378,0.039663,0.378983,0.883291,-0.231354,0.124952,0.373200,0.985812,-0.083397,0.039925,0.188521,0.627858,-0.116223,0.122437,0.255012,0.749175,-0.056581,0.125524,0.418299,0.988835,-0.252606,0.038780,0.471730,0.950932,-0.324305,0.040174,0.282888,-0.194749,0.126500,0.470320,-0.011351,0.040055,0.378730,-0.231372,0.124926,0.373247,-0.083110,0.038636,0.187833,-0.115954,0.123136,0.255680,-0.056573,0.125556,0.418269,-0.252780,0.038696,0.471692
221,2.210000,-0.024895,-0.127117,-0.027293,-0.158752,0.082250,0.354761,0.000354,-0.324115,0.039848,0.282648,0.866920,-0.194565,0.126627,0.470184,0.948098,-0.011311,0.039793,0.378898,0.919731,-0.231352,0.124912,0.373123,0.974050,-0.083338,0.039994,0.188440,0.679578,-0.116225,0.122483,0.254930,0.930142,-0.056577,0.125620,0.418214,0.946308,-0.252534,0.038727,0.471656,0.957963,-0.324430,0.040158,0.282945,-0.194695,0.126506,0.470292,-0.011202,0.040039,0.378723,-0.231431,0.124943,0.373184,-0.082669,0.039117,0.187788,-0.116127,0.122720,0.255040,-0.056684,0.125742,0.418355,-0.252644,0.038601,0.471637
222,2.220000,-0.017353,-0.141780,-0.003890,-0.158711,0.082159,0.354760,0.000330,-0.324066,0.039670,0.282680,0.904178,-0.194527,0.126550,0.470176,0.947827,-0.011250,0.039767,0.378888,0.919724,-0.231327,0.124796,0.373120,0.952710,-0.083302,0.039891,0.188439,0.720799,-0.116214,0.122383,0.254913,0.916340,-0.056546,0.125586,0.418188,0.977365,-0.252460,0.038627,0.471678,0.952397,-0.324316,0.039841,0.282914,-0.194695,0.126506,0.470292,-0.011202,0.040039,0.378723,-0.231285,0.124744,0.373297,-0.082708,0.039147,0.187856,-0.116163,0.122704,0.254993,-0.056573,0.125556,0.418269,-0.252644,0.038601,0.471637
223,2.230000,-0.023748,-0.154090,-0.009338,-0.158727,0.082124,0.354740,0.000301,-0.324077,0.039636,0.282650,0.896200,-0.194551,0.126544,0.470142,0.932647,-0.011272,0.039724,0.378893,0.908800,-0.231340,0.124772,0.373083,0.931297,-0.083303,0.039814,0.188437,0.705596,-0.116214,0.122323,0.254889,0.946003,-0.056564,0.125555,0.418170,0.956864,-0.252492,0.038626,0.471657,0.961291,-0.324283,0.039972,0.282781,-0.194676,0.126340,0.470267,-0.011202,0.040039,0.378723,-0.231222,0.124760,0.373331,-0.082600,0.039020,0.187924,-0.116375,0.122462,0.254929,-0.056687,0.125649,0.418248,-0.252644,0.038601,0.471637
224,2.240000,-0.039296,-0.098199,-0.024812,-0.158695,0.082230,0.354857,0.000430,-0.324037,0.039857,0.282681,0.877533,-0.194538,0.126546,0.470293,0.947453,-0.011258,0.039767,0.379009,0.900284,-0.231301,0.124880,0.373222,0.983017,-0.083237,0.040061,0.188533,0.658944,-0.116144,0.122515,0.255057,0.775021,-0.056538,0.125572,0.418357,0.982950,-0.252504,0.038643,0.471706,0.959539,-0.324338,0.040045,0.283019,-0.194732,0.126466,0.470295,-0.011202,0.040039,0.378723,-0.231355,0.124838,0.373219,-0.082600,0.039020,0.187924,-0.115954,0.123136,0.255680,-0.056589,0.125547,0.418320,-0.252644,0.038601,0.471637
225,2.250000,-0.022443,-0.133770,-0.028998,-0.158758,0.082209,0.354786,0.000315,-0.324124,0.039804,0.282685,0.866188,-0.194564,0.126600,0.470205,0.941987,-0.011317,0.039750,0.378921,0.909699,-0.231356,0.124876,0.373146,0.977163,-0.083352,0.039932,0.188466,0.674946,-0.116234,0.122429,0.254948,0.937635,-0.056579,0.125583,0.418229,0.942970,-0.252536,0.038702,0.471690,0.960676,-0.324430,0.040158,0.282945,-0.194588,0.126402,0.470323,-0.011351,0.040055,0.378730,-0.231398,0.124866,0.373226,-0.082600,0.039020,0.187924,-0.116220,0.122654,0.255055,-0.056684,0.125742,0.418355,-0.252644,0.038601,0.471637
226,2.260000,-0.042627,-0.125335,-0.020179,-0.158707,0.082219,0.354816,0.000387,-0.324042,0.039798,0.282650,0.866188,-0.194561,0.126587,0.470229,0.941987,-0.011268,0.039779,0.378996,0.909699,-0.231319,0.124871,0.373156,0.977163,-0.083237,0.039977,0.188516,0.674946,-0.116154,0.122460,0.254999,0.937635,-0.056557,0.125599,0.418301,0.942970,-0.252520,0.038680,0.471680,0.960676,-0.324283,0.039972,0.282781,-0.194695,0.126506,0.470292,-0.011202,0.040039,0.378723,-0.231340,0.124852,0.373287,-0.082837,0.038774,0.187955,-0.115922,0.123170,0.255615,-0.056667,0.125675,0.418265,-0.252611,0.038603,0.471576
227,2.270000,-0.036221,-0.115839,-0.020687,-0.158732,0.082196,0.354830,0.000425,-0.324075,0.039789,0.282676,0.918799,-0.194572,0.126546,0.470254,0.957883,-0.011291,0.039751,0.378987,0.904192,-0.231341,0.124846,0.373186,0.966416,-0.083280,0.039982,0.188515,0.653364,-0.116190,0.122454,0.255015,0.757879,-0.056574,0.125565,0.418312,0.965355,-0.252532,0.038639,0.471698,0.960464,-0.324306,0.039977,0.282859,-0.194676,0.126340,0.470267,-0.011351,0.040055,0.378730,-0.231340,0.124852,0.373287,-0.082775,0.038744,0.187870,-0.115954,0.123136,0.255680,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
228,2.280000,-0.034966,-0.089472,-0.005993,-0.158667,0.082236,0.354857,0.000449,-0.324001,0.039820,0.282687,0.912683,-0.194516,0.126524,0.470302,0.942324,-0.011214,0.039818,0.378991,0.899315,-0.231286,0.124859,0.373233,0.974559,-0.083208,0.040118,0.188520,0.628881,-0.116137,0.122551,0.255059,0.754673,-0.056519,0.125602,0.418356,0.962149,-0.252453,0.038601,0.471706,0.966708,-0.324306,0.039977,0.282859,-0.194605,0.126373,0.470280,-0.011107,0.040000,0.378701,-0.231232,0.124819,0.373386,-0.082600,0.039020,0.187924,-0.116042,0.123198,0.255728,-0.056668,0.125750,0.418303,-0.252644,0.038601,0.471637
229,2.290000,-0.036695,-0.089100,0.013066,-0.158692,0.082218,0.354831,0.000418,-0.324010,0.039747,0.282656,0.904040,-0.194559,0.126493,0.470276,0.956007,-0.011226,0.039848,0.378969,0.910432,-0.231326,0.124817,0.373206,0.958354,-0.083214,0.040126,0.188497,0.652635,-0.116173,0.122547,0.255035,0.765917,-0.056561,0.125617,0.418333,0.945865,-0.252467,0.038551,0.471678,0.949223,-0.324191,0.039859,0.282856,-0.194588,0.126402,0.470323,-0.011202,0.040039,0.378723,-0.231317,0.124731,0.373209,-0.082669,0.039117,0.187788,-0.116113,0.123172,0.255678,-0.056688,0.125669,0.418359,-0.252644,0.038601,0.471637
230,2.300000,-0.031410,-0.096172,-0.028365,-0.158734,0.082242,0.354833,0.000440,-0.324089,0.039882,0.282678,0.927017,-0.194559,0.126557,0.470276,0.973391,-0.011297,0.039769,0.378963,0.921957,-0.231336,0.124896,0.373210,0.978440,-0.083302,0.040075,0.188497,0.662967,-0.116195,0.122528,0.255028,0.775431,-0.056566,0.125576,0.418321,0.965203,-0.252530,0.038657,0.471694,0.952957,-0.324407,0.040154,0.282866,-0.194676,0.126340,0.470267,-0.011202,0.040039,0.378723,-0.231355,0.124854,0.373274,-0.082775,0.038744,0.187870,-0.116015,0.123239,0.255671,-0.056668,0.125750,0.418303,-0.252644,0.038601,0.471637
231,2.310000,-0.039444,-0.111328,0.000213,-0.158683,0.082223,0.354835,0.000419,-0.324007,0.039761,0.282668,0.885490,-0.194546,0.126550,0.470261,0.938353,-0.011228,0.039829,0.378997,0.906581,-0.231308,0.124845,0.373190,0.980325,-0.083207,0.040049,0.188521,0.609213,-0.116150,0.122504,0.255025,0.756266,-0.056545,0.125624,0.418326,0.949191,-0.252473,0.038622,0.471694,0.965249,-0.324293,0.039838,0.282836,-0.194678,0.126535,0.470335,-0.011107,0.040000,0.378701,-0.231330,0.124842,0.373217,-0.082600,0.039020,0.187924,-0.116113,0.123172,0.255678,-0.056573,0.125634,0.418308,-0.252644,0.038601,0.471637
232,2.320000,-0.013642,-0.140356,-0.017835,-0.158795,0.082232,0.354756,0.000360,-0.324165,0.039785,0.282685,0.915040,-0.194592,0.126629,0.470175,0.962033,-0.011342,0.039804,0.378873,0.909558,-0.231399,0.124886,0.373122,0.991464,-0.083407,0.039950,0.188429,0.666171,-0.116294,0.122448,0.254907,0.766382,-0.056615,0.125633,0.418178,0.991424,-0.252547,0.038719,0.471679,0.954759,-0.324338,0.040045,0.283019,-0.194786,0.126463,0.470326,-0.011256,0.040015,0.378708,-0.231397,0.124859,0.373190,-0.082774,0.039242,0.187722,-0.116243,0.122637,0.254953,-0.056668,0.125750,0.418303,-0.252780,0.038696,0.471692
233,2.330000,-0.030811,-0.177208,-0.013676,-0.158746,0.082170,0.354759,0.000297,-0.324091,0.039665,0.282666,0.885745,-0.194581,0.126638,0.470139,0.926090,-0.011297,0.039768,0.378947,0.929633,-0.231358,0.124830,0.373076,0.981673,-0.083305,0.039786,0.188482,0.704047,-0.116218,0.122325,0.254897,0.949695,-0.056588,0.125619,0.418184,0.955035,-0.252529,0.038726,0.471682,0.941315,-0.324180,0.039993,0.282804,-0.194678,0.126535,0.470335,-0.011202,0.040039,0.378723,-0.231455,0.124825,0.373172,-0.082837,0.038774,0.187955,-0.116220,0.122654,0.255055,-0.056668,0.125750,0.418303,-0.252644,0.038601,0.471637
234,2.340000,-0.050316,-0.093045,-0.018687,-0.158675,0.082201,0.354824,0.000406,-0.323999,0.039816,0.282612,0.908317,-0.194545,0.126503,0.470257,0.939583,-0.011238,0.039751,0.379000,0.908877,-0.231290,0.124841,0.373179,0.965942,-0.083181,0.040055,0.188510,0.691685,-0.116110,0.122499,0.255035,0.908685,-0.056535,0.125548,0.418348,0.951229,-0.252502,0.038593,0.471651,0.956149,-0.324180,0.039993,0.282804,-0.194605,0.126373,0.470280,-0.011351,0.040055,0.378730,-0.231357,0.124738,0.373235,-0.082600,0.039020,0.187924,-0.115954,0.123136,0.255680,-0.056573,0.125556,0.418269,-0.252644,0.038601,0.471637
