Format Version,1.23,Take Name,newmethod_25jun2020_1_(5),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 09.57.55.505 ,Total Frames in Take,11083,Total Exported Frames,11083,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,C4DF0,C4DF0,C4DF0,C4D20,C4D20,C4D20,C6140,C6140,C6140
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,176.861786,-0.767504,-0.296249,-0.53335,0.100447,-0.336254,0.000696,-0.485093,0.101127,-0.384638,0.864379,-0.630298,0.099805,-0.312107,0.863482,-0.484659,0.10041,-0.312018,0.967348,-0.485517,0.101122,-0.384299,-0.629798,0.099809,-0.312326,-0.484721,0.10041,-0.312132
1,0.01,176.876251,-0.897414,-0.289472,-0.533377,0.100502,-0.336255,0.000717,-0.485132,0.101291,-0.384649,0.855037,-0.630319,0.099804,-0.312085,0.856537,-0.484679,0.100409,-0.312031,0.972661,-0.485597,0.101285,-0.384303,-0.629798,0.099809,-0.312326,-0.484721,0.10041,-0.312132
2,0.02,176.893097,-0.366929,-0.1872,-0.533555,0.100391,-0.336095,0.000755,-0.485324,0.100628,-0.384509,0.855037,-0.63049,0.100137,-0.31189,0.856537,-0.484849,0.100409,-0.311886,0.972661,-0.485882,0.100625,-0.383936,-0.630116,0.100138,-0.312152,-0.484721,0.10041,-0.312132
3,0.03,176.894409,-0.812774,-0.293292,-0.533319,0.100373,-0.336283,0.000758,-0.48509,0.101091,-0.384694,0.836531,-0.630254,0.099713,-0.312082,0.842885,-0.484614,0.100316,-0.312075,0.981125,-0.485635,0.101085,-0.384332,-0.629693,0.099718,-0.312365,-0.484618,0.100317,-0.31215
4,0.04,176.901108,-0.851546,-0.314912,-0.533367,0.100486,-0.336287,0.000683,-0.485143,0.101255,-0.384703,0.836531,-0.630299,0.099769,-0.312075,0.842885,-0.484659,0.100433,-0.312084,0.981125,-0.485622,0.101249,-0.384401,-0.629773,0.099775,-0.312327,-0.484687,0.100433,-0.312137
5,0.05,176.868835,-0.796562,-0.337071,-0.533455,0.100464,-0.336297,0.000732,-0.485204,0.101202,-0.384685,0.864583,-0.6304,0.099739,-0.312139,0.837726,-0.484761,0.100451,-0.312066,0.974556,-0.485668,0.101197,-0.384406,-0.629801,0.099745,-0.312389,-0.484854,0.100451,-0.312107
6,0.06,176.838287,-0.867012,-0.377782,-0.533336,0.100414,-0.336295,0.000766,-0.485059,0.101246,-0.384656,0.864583,-0.630294,0.099584,-0.312191,0.837726,-0.484655,0.10041,-0.312037,0.974556,-0.485543,0.10124,-0.384307,-0.629719,0.099591,-0.312445,-0.484721,0.10041,-0.312132
7,0.07,176.860367,-0.735245,-0.362412,-0.533388,0.100387,-0.336263,0.000693,-0.48513,0.10109,-0.384645,0.851529,-0.630337,0.099651,-0.31212,0.852417,-0.484698,0.100419,-0.312025,0.986953,-0.485635,0.101085,-0.384332,-0.629809,0.099656,-0.312383,-0.484706,0.100419,-0.312076
8,0.08,176.855148,-0.745466,-0.336709,-0.533362,0.100403,-0.336251,0.000775,-0.4851,0.101096,-0.384628,0.851529,-0.630313,0.099705,-0.312115,0.852417,-0.484674,0.100409,-0.312008,0.986953,-0.485591,0.10109,-0.384242,-0.629761,0.09971,-0.31237,-0.484721,0.10041,-0.312132
9,0.09,176.903015,-0.750402,-0.333822,-0.533418,0.10045,-0.336213,0.000737,-0.485196,0.101144,-0.384631,0.876178,-0.630349,0.099754,-0.311996,0.846823,-0.484709,0.100451,-0.312011,0.956479,-0.485589,0.101139,-0.384329,-0.629773,0.099758,-0.312207,-0.484854,0.100451,-0.312107
10,0.1,176.852463,-0.818513,-0.277078,-0.533286,0.100301,-0.336279,0.000768,-0.485022,0.101011,-0.384654,0.876178,-0.630239,0.099665,-0.312147,0.846823,-0.484599,0.100228,-0.312034,0.956479,-0.485523,0.101005,-0.38424,-0.629718,0.09967,-0.312403,-0.484617,0.100229,-0.312176
11,0.11,176.865814,-0.825573,-0.361158,-0.53339,0.100422,-0.3363,0.000704,-0.485137,0.101205,-0.384685,0.848496,-0.630336,0.099642,-0.312148,0.84051,-0.484697,0.100419,-0.312066,0.996622,-0.485672,0.101199,-0.384402,-0.629766,0.099648,-0.312433,-0.484706,0.100419,-0.312076
12,0.12,176.851929,-0.75471,-0.336184,-0.533345,0.100407,-0.336262,0.00074,-0.48508,0.101107,-0.384637,0.848496,-0.630297,0.099705,-0.312133,0.84051,-0.484658,0.10041,-0.312017,0.996622,-0.485536,0.101102,-0.38428,-0.629761,0.09971,-0.31237,-0.484721,0.10041,-0.312132
13,0.13,176.922394,-0.855921,-0.224112,-0.533468,0.100552,-0.336207,0.000447,-0.485263,0.101253,-0.384641,0.892048,-0.630391,0.099985,-0.311956,0.910239,-0.484751,0.100419,-0.312023,0.982509,-0.485622,0.101249,-0.384401,-0.630082,0.099988,-0.312138,-0.484706,0.100419,-0.312076
