Format Version,1.23,Take Name,newmethod_25jun2020_1_(1),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 09.49.01.857 ,Total Frames in Take,11216,Total Exported Frames,11216,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,C4DF0,C4DF0,C4DF0,C4D20,C4D20,C4D20,C4DE0,C4DE0,C4DE0
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,-1.530268,-1.384637,0.769028,-0.621641,0.10106,-0.321694,0.000473,-0.668514,0.101442,-0.271965,0.852926,-0.525419,0.101876,-0.348587,0.982196,-0.67099,0.099862,-0.34453,0.848411,-0.668588,0.101429,-0.272549,-0.525352,0.101876,-0.34861,-0.670994,0.099875,-0.343924
1,0.01,-1.509193,-1.383704,0.78938,-0.62163,0.101077,-0.321726,0.000462,-0.668484,0.101442,-0.271979,0.855225,-0.525419,0.101928,-0.348654,0.974306,-0.670987,0.099862,-0.344543,0.845178,-0.668588,0.101429,-0.272549,-0.525324,0.101928,-0.348693,-0.670994,0.099875,-0.343924
2,0.02,-1.568612,-1.605825,0.822029,-0.621647,0.101092,-0.32175,0.000415,-0.668552,0.101629,-0.272053,0.855225,-0.525409,0.101883,-0.348583,0.974306,-0.67098,0.099765,-0.344613,0.845178,-0.6687,0.101614,-0.272578,-0.5253,0.101883,-0.348643,-0.670957,0.099781,-0.344011
3,0.03,-1.558253,-1.572949,0.784143,-0.621694,0.101091,-0.321726,0.000422,-0.668591,0.101629,-0.272021,0.858084,-0.52546,0.101835,-0.348575,0.986279,-0.671032,0.09981,-0.344582,0.852382,-0.6687,0.101614,-0.272578,-0.525417,0.101835,-0.348609,-0.670975,0.099825,-0.343994
4,0.04,-1.567625,-1.571872,0.800176,-0.621671,0.101105,-0.32173,0.000424,-0.668576,0.101629,-0.272033,0.858084,-0.525433,0.101876,-0.348564,0.986279,-0.671005,0.09981,-0.344594,0.852382,-0.6687,0.101614,-0.272578,-0.525352,0.101876,-0.34861,-0.670975,0.099825,-0.343994
5,0.05,-1.536071,-1.385422,0.75476,-0.621623,0.101048,-0.321699,0.000475,-0.668501,0.101442,-0.271975,0.854819,-0.525398,0.10184,-0.348581,0.974638,-0.67097,0.099863,-0.34454,0.845874,-0.668588,0.101429,-0.272549,-0.525302,0.10184,-0.348614,-0.670994,0.099875,-0.343924
6,0.06,-1.557408,-1.607619,0.79426,-0.621663,0.101069,-0.321752,0.000406,-0.668559,0.101629,-0.272047,0.854819,-0.525429,0.101812,-0.348603,0.974638,-0.671001,0.099765,-0.344607,0.845874,-0.6687,0.101614,-0.272578,-0.525346,0.101812,-0.348657,-0.670957,0.099781,-0.344011
7,0.07,-1.524031,-1.38389,0.782841,-0.621631,0.101072,-0.321708,0.000469,-0.668498,0.101442,-0.271974,0.854533,-0.525412,0.101911,-0.348612,0.976449,-0.670982,0.099862,-0.344539,0.846262,-0.668588,0.101429,-0.272549,-0.525324,0.101912,-0.348645,-0.670994,0.099875,-0.343924
8,0.08,-1.585899,-1.579087,0.674654,-0.621709,0.100999,-0.321687,0.000461,-0.668631,0.101629,-0.272008,0.854533,-0.525458,0.101557,-0.348485,0.976449,-0.671036,0.09981,-0.34457,0.846262,-0.6687,0.101614,-0.272578,-0.525453,0.101557,-0.348501,-0.670975,0.099825,-0.343994
9,0.09,-1.553845,-1.275267,0.554105,-0.621658,0.100984,-0.321704,0.000465,-0.668554,0.10144,-0.271998,0.861976,-0.525421,0.101498,-0.348547,0.99499,-0.671,0.100015,-0.344567,0.865115,-0.668588,0.101429,-0.272549,-0.525441,0.101498,-0.348548,-0.670945,0.100026,-0.344031
10,0.1,-1.573415,-1.608032,0.783481,-0.621649,0.10106,-0.321743,0.000412,-0.668559,0.101629,-0.272051,0.861976,-0.525407,0.101785,-0.348567,0.99499,-0.670981,0.099765,-0.344611,0.865115,-0.6687,0.101614,-0.272578,-0.525305,0.101785,-0.348623,-0.670957,0.099781,-0.344011
11,0.11,-1.57581,-1.580257,0.656955,-0.621699,0.100984,-0.321701,0.000439,-0.668612,0.101629,-0.272014,0.857146,-0.525453,0.101512,-0.348515,0.991161,-0.671031,0.09981,-0.344575,0.854106,-0.6687,0.101614,-0.272578,-0.525427,0.101512,-0.348539,-0.670975,0.099825,-0.343994
12,0.12,-1.559119,-1.532709,0.800312,-0.621676,0.10114,-0.321704,0.000457,-0.668573,0.101629,-0.271999,0.857146,-0.525441,0.101932,-0.348552,0.991161,-0.671013,0.09986,-0.344562,0.854106,-0.6687,0.101614,-0.272578,-0.525349,0.101932,-0.348599,-0.670994,0.099875,-0.343924
13,0.13,-1.523734,-1.358882,0.76151,-0.621615,0.101077,-0.321723,0.000426,-0.668482,0.101442,-0.271989,0.857562,-0.525396,0.101893,-0.348626,0.986104,-0.670967,0.099895,-0.344555,0.852063,-0.668588,0.101429,-0.272549,-0.525352,0.101893,-0.348659,-0.670914,0.099908,-0.343965
