Format Version,1.23,Take Name,newmethod_25jun2020_1_(2),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 09.51.19.927 ,Total Frames in Take,11262,Total Exported Frames,11262,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,C4DF0,C4DF0,C4DF0,C4D20,C4D20,C4D20,C5700,C5700,C5700
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,-2.070663,-0.422281,0.587644,-0.602937,0.100658,-0.304215,0.000328,-0.650279,0.100328,-0.254932,0.953675,-0.506462,0.101666,-0.330178,0.923474,-0.65207,0.09998,-0.327534,0.971163,-0.650116,0.10033,-0.255021,-0.506754,0.101663,-0.330087,-0.651954,0.099981,-0.327533
1,0.01,-2.29455,-0.004325,0.270069,-0.602915,0.100731,-0.304205,0.000723,-0.650452,0.100282,-0.255111,0.887961,-0.506334,0.101424,-0.329783,0.845108,-0.651958,0.100486,-0.32772,0.902547,-0.650034,0.100284,-0.25495,-0.506914,0.10142,-0.329565,-0.651817,0.100488,-0.328084
2,0.02,-1.798897,-0.330527,0.238924,-0.602686,0.100321,-0.304487,0.000499,-0.649797,0.100186,-0.254983,0.887961,-0.50633,0.100795,-0.330903,0.845108,-0.651931,0.099981,-0.327576,0.902547,-0.65019,0.100185,-0.254819,-0.50589,0.100797,-0.331125,-0.651954,0.099981,-0.327533
3,0.03,-1.778466,-0.291451,0.224602,-0.602712,0.10034,-0.304574,0.000448,-0.649806,0.100182,-0.255053,0.912863,-0.506366,0.10081,-0.331023,0.896462,-0.651965,0.100027,-0.327645,0.987389,-0.650115,0.100181,-0.254891,-0.505989,0.100812,-0.331196,-0.652016,0.100027,-0.327641
4,0.04,-1.883614,-0.129622,0.036854,-0.602768,0.100487,-0.304968,0.000799,-0.649953,0.100335,-0.255535,0.912863,-0.506371,0.100728,-0.331239,0.896462,-0.651979,0.100399,-0.328131,0.987389,-0.650192,0.100334,-0.254947,-0.506,0.100729,-0.33137,-0.652131,0.100399,-0.328552
5,0.05,-1.856426,-0.295207,0.314778,-0.602864,0.100446,-0.304398,0.000161,-0.650025,0.10022,-0.254941,0.952732,-0.506483,0.101065,-0.330717,0.974991,-0.652086,0.100054,-0.327536,0.979026,-0.650158,0.10022,-0.254807,-0.50641,0.101065,-0.330786,-0.652029,0.100054,-0.327598
6,0.06,-1.762094,-0.408091,0.249418,-0.602665,0.100359,-0.304556,0.00035,-0.649744,0.100285,-0.255021,0.952732,-0.506326,0.100811,-0.331034,0.974991,-0.651925,0.099981,-0.327612,0.979026,-0.650034,0.100284,-0.25495,-0.505989,0.100812,-0.331196,-0.651954,0.099981,-0.327533
7,0.07,-1.890077,0.069098,0.012668,-0.602598,0.100493,-0.304695,0.000558,-0.649789,0.100183,-0.255268,0.875574,-0.506199,0.100795,-0.330954,0.911844,-0.651807,0.100501,-0.327864,0.953709,-0.650115,0.100181,-0.254891,-0.50589,0.100797,-0.331125,-0.651802,0.100502,-0.328049
8,0.08,-1.807877,-0.274768,0.197149,-0.602725,0.100337,-0.304501,0.000514,-0.649844,0.100186,-0.255004,0.875574,-0.506365,0.10077,-0.330901,0.911844,-0.651967,0.100054,-0.327598,0.953709,-0.65019,0.100185,-0.254819,-0.505933,0.100772,-0.331096,-0.652029,0.100054,-0.327598
9,0.09,-2.188043,-0.336996,0.367429,-0.603055,0.100558,-0.30406,0.000564,-0.6505,0.100327,-0.254876,0.89737,-0.506524,0.101243,-0.329822,0.856468,-0.652142,0.100103,-0.327482,0.971653,-0.650116,0.10033,-0.255021,-0.507053,0.101239,-0.329601,-0.652043,0.100104,-0.327538
10,0.1,-1.922213,0.031892,0.030586,-0.60273,0.100475,-0.304872,0.00072,-0.649949,0.100184,-0.255471,0.89737,-0.506316,0.100788,-0.331077,0.856468,-0.651926,0.100453,-0.328068,0.971653,-0.650115,0.100181,-0.254891,-0.506033,0.100789,-0.33117,-0.652065,0.100454,-0.328524
11,0.11,-2.216083,-0.309424,0.482611,-0.603012,0.100524,-0.303976,0.00056,-0.65048,0.100178,-0.254814,0.906617,-0.50647,0.101415,-0.329691,0.851659,-0.652086,0.09998,-0.327421,0.956718,-0.650115,0.100181,-0.254891,-0.507024,0.10141,-0.329479,-0.651954,0.099981,-0.327533
12,0.12,-1.841131,-0.002508,0.049045,-0.602608,0.100462,-0.304758,0.000638,-0.649757,0.100187,-0.25529,0.906617,-0.506231,0.100789,-0.331099,0.851659,-0.651836,0.100411,-0.327884,0.956718,-0.65019,0.100185,-0.254819,-0.505905,0.10079,-0.331319,-0.65176,0.100412,-0.328095
13,0.13,-2.246938,-0.165335,0.375745,-0.602972,0.100477,-0.304039,0.000544,-0.650468,0.100087,-0.254905,0.901705,-0.506414,0.101264,-0.3297,0.858019,-0.652034,0.10008,-0.327513,0.960034,-0.65008,0.10009,-0.25497,-0.506938,0.10126,-0.32948,-0.651943,0.100081,-0.327644
