488.68,0,0,0,0
488.69,0,0,0,0
488.7,0,0,0,0
488.71,0,0,0,0
488.72,0,0,0,0
488.73,0,0,0,0
488.74,0,0,0,0
488.75,0,0,0,0
488.76,0,0,0,0
488.77,0,0,0,0
488.78,0,0,0,0
488.79,0,0,0,0
488.8,0,0,0,0
488.81,0,0,0,0
488.82,0,0,0,0
488.83,0,0,0,0
488.84,0,8.68056E-05,0,0
488.85,0,8.68056E-05,0,0
488.86,0,8.68056E-05,0,0
488.87,0,0,0,0
488.88,0,0,0,0
488.89,0,0,0,0
488.9,0,0,0,0
488.91,0,0.000173611,0,0
488.92,0,0.000173611,0,0
488.93,0,0.000173611,0,0
488.94,0,0.000173611,0,0
488.95,0.000173611,0,0,0
488.96,0.000173611,0,0,0
488.97,0.000173611,0,0,0
488.98,8.68056E-05,8.68056E-05,0,-0.000347222
488.99,8.68056E-05,8.68056E-05,0,-0.000347222
489,8.68056E-05,8.68056E-05,0,-0.000347222
489.01,0,8.68056E-05,0,-0.000347222
489.02,0,8.68056E-05,-8.68056E-05,-0.000520833
489.03,0,8.68056E-05,-8.68056E-05,-0.000520833
489.04,0,8.68056E-05,-8.68056E-05,-0.000520833
489.05,0.000260417,0.000260417,-0.000173611,-0.000347222
489.06,0.000260417,0.000260417,-0.000173611,-0.000347222
489.07,0.000260417,0.000260417,-0.000173611,-0.000347222
489.08,0.000260417,0.000260417,-0.000173611,-0.000347222
489.09,0.000868056,0.00078125,-0.000520833,-0.000434028
489.1,0.000868056,0.00078125,-0.000520833,-0.000434028
489.11,0.000868056,0.00078125,-0.000520833,-0.000434028
489.12,0.000868056,0.00078125,-0.000520833,-0.000434028
489.13,0.00078125,0.00078125,-0.000347222,-0.000260417
489.14,0.00078125,0.00078125,-0.000347222,-0.000260417
489.15,0.00078125,0.00078125,-0.000347222,-0.000260417
489.16,0.000520833,0.000868056,0,-0.000694444
489.17,0.000520833,0.000868056,0,-0.000694444
489.18,0.000520833,0.000868056,0,-0.000694444
489.19,0.000520833,0.000868056,0,-0.000694444
489.2,0.000954861,0.000694444,-8.68056E-05,-0.000520833
489.21,0.000954861,0.000694444,-8.68056E-05,-0.000520833
489.22,0.000954861,0.000694444,-8.68056E-05,-0.000520833
489.23,0.001128472,0.000694444,-0.00078125,-0.000694444
489.24,0.001128472,0.000694444,-0.00078125,-0.000694444
489.25,0.001128472,0.000694444,-0.00078125,-0.000694444
489.26,0.001128472,0.000694444,-0.00078125,-0.000694444
489.27,0.001041667,0.001215278,-0.001128472,-0.001041667
489.28,0.001041667,0.001215278,-0.001128472,-0.001041667
489.29,0.001041667,0.001215278,-0.001128472,-0.001041667
489.3,0.001041667,0.001215278,-0.001128472,-0.001041667
489.31,0.000954861,0.001215278,-0.001302083,-0.001302083
489.32,0.000954861,0.001215278,-0.001302083,-0.001302083
