653.49,0,0,0,0
653.5,0,0,0,0
653.51,0,0,0,0
653.52,0,0,0,0
653.53,0,0,0,0
653.54,0,0,0,0
653.55,0,0,0,0
653.56,0,0,0,0
653.57,0,0,0,0
653.58,0,0,0,0
653.59,0,0,0,0
653.6,0,0,0,0
653.61,0,0,0,0
653.62,0,0,0,0
653.63,0,0,0,0
653.64,0,0,0,0
653.65,0,0,0,0
653.66,0,0,0,0
653.67,0,0,0,0
653.68,0,0,0,-8.68056E-05
653.69,0,0,0,-8.68056E-05
653.7,0,0,0,-8.68056E-05
653.71,0,0,0,-8.68056E-05
653.72,0,0,0,0
653.73,0,0,0,0
653.74,0,0,0,0
653.75,0,0,0,0
653.76,0,0,0,-8.68056E-05
653.77,0,0,0,-8.68056E-05
653.78,0,0,0,-8.68056E-05
653.79,0,0,0,0
653.8,0,0,0,0
653.81,0,0,0,0
653.82,0,0,0,0
653.83,0,0,-8.68056E-05,-8.68056E-05
653.84,0,0,-8.68056E-05,-8.68056E-05
653.85,0,0,-8.68056E-05,-8.68056E-05
653.86,0,0,-8.68056E-05,-8.68056E-05
653.87,8.68056E-05,0.000347222,0,-0.000260417
653.88,8.68056E-05,0.000347222,0,-0.000260417
653.89,8.68056E-05,0.000347222,0,-0.000260417
653.9,0.000173611,0.00078125,-8.68056E-05,-0.000868056
653.91,0.000173611,0.00078125,-8.68056E-05,-0.000868056
653.92,0.000173611,0.00078125,-8.68056E-05,-0.000868056
653.93,0.000173611,0.00078125,-8.68056E-05,-0.000868056
653.94,0.000694444,0.000868056,-8.68056E-05,-0.000868056
653.95,0.000694444,0.000868056,-8.68056E-05,-0.000868056
653.96,0.000694444,0.000868056,-8.68056E-05,-0.000868056
653.97,0.000694444,0.000868056,-8.68056E-05,-0.000868056
653.98,0.000954861,0.00078125,-0.000173611,-0.000694444
653.99,0.000954861,0.00078125,-0.000173611,-0.000694444
654,0.000954861,0.00078125,-0.000173611,-0.000694444
654.01,0.001041667,0.00078125,-0.000868056,-0.000694444
654.02,0.001041667,0.00078125,-0.000868056,-0.000694444
654.03,0.001041667,0.00078125,-0.000868056,-0.000694444
654.04,0.001128472,0.00078125,-0.000868056,-0.000694444
654.05,0.001128472,0.000954861,-0.001215278,-0.001041667
654.06,0.001128472,0.000954861,-0.001215278,-0.001041667
654.07,0.001128472,0.000954861,-0.001215278,-0.001041667
654.08,0.001041667,0.001302083,-0.001388889,-0.001215278
654.09,0.001041667,0.001302083,-0.001388889,-0.001215278
654.1,0.001041667,0.001302083,-0.001388889,-0.001215278
654.11,0.001041667,0.001302083,-0.001388889,-0.001215278
654.12,0.001215278,0.001302083,-0.001388889,-0.001215278
654.13,0.001215278,0.001302083,-0.001388889,-0.001215278
654.14,0.001215278,0.001302083,-0.001388889,-0.001215278
654.15,0.001215278,0.001302083,-0.001388889,-0.001215278
654.16,0.001388889,0.001302083,-0.001388889,-0.001388889
654.17,0.001388889,0.001302083,-0.001388889,-0.001388889
654.18,0.001388889,0.001302083,-0.001388889,-0.001388889
654.19,0.001388889,0.001302083,-0.001388889,-0.001388889
654.2,0.001302083,0.001475694,-0.001649306,-0.001475694
654.21,0.001302083,0.001475694,-0.001649306,-0.001475694
654.22,0.001302083,0.001475694,-0.001649306,-0.001475694
654.23,0.001388889,0.001388889,-0.001649306,-0.001475694
654.24,0.001388889,0.001388889,-0.001649306,-0.001475694
654.25,0.001388889,0.001388889,-0.001649306,-0.001475694
654.26,0.001388889,0.001388889,-0.001649306,-0.001475694
654.27,0.001388889,0.0015625,-0.001822917,-0.0015625
654.28,0.001388889,0.0015625,-0.001822917,-0.0015625
654.29,0.001388889,0.0015625,-0.001822917,-0.0015625
654.3,0.001388889,0.0015625,-0.001822917,-0.0015625
654.31,0.0015625,0.0015625,-0.001736111,-0.0015625
654.32,0.0015625,0.0015625,-0.001736111,-0.0015625
654.33,0.0015625,0.0015625,-0.001736111,-0.0015625
654.34,0.0015625,0.0015625,-0.001736111,-0.0015625
654.35,0.001822917,0.001649306,-0.001736111,-0.001649306
654.36,0.001822917,0.001649306,-0.001736111,-0.001649306
654.37,0.001822917,0.001649306,-0.001736111,-0.001649306
654.38,0.001996528,0.001822917,-0.001822917,-0.001736111
654.39,0.001996528,0.001822917,-0.001822917,-0.001736111
654.4,0.001996528,0.001822917,-0.001822917,-0.001736111
654.41,0.001996528,0.001822917,-0.001822917,-0.001736111
654.42,0.001996528,0.001909722,-0.001996528,-0.001996528
654.43,0.001996528,0.001909722,-0.001996528,-0.001996528
654.44,0.001996528,0.001909722,-0.001996528,-0.001996528
654.45,0.001996528,0.001909722,-0.001996528,-0.001996528
654.46,0.002083333,0.001909722,-0.001996528,-0.001909722
654.47,0.002083333,0.001909722,-0.001996528,-0.001909722
654.48,0.002083333,0.001909722,-0.001996528,-0.001909722
654.49,0.002083333,0.001909722,-0.001996528,-0.001909722
