Format Version,1.23,Take Name,23122020-diff-square-3-run_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 01.40.09.248 ,Total Frames in Take,7956,Total Exported Frames,7956,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,"robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4",robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4
,ID,"AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","C3B20","C3B20","C3B20","C3F10","C3F10","C3F10","C3F00","C3F00","C3F00","C3F50","C3F50","C3F50"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,157.729950,-0.151525,0.415542,1.983312,0.056805,0.846113,0.001059,1.908172,0.056454,0.921544,0.810375,1.909009,0.056156,0.771314,0.477947,1.991184,0.056670,0.773021,0.691513,2.124885,0.057942,0.918572,0.910952,1.907985,0.056321,0.920821,1.907766,0.056600,0.772933,1.992024,0.056359,0.772173,2.125164,0.058014,0.918782
1,0.010000,157.718521,-0.117098,0.358332,1.983333,0.056629,0.846118,0.001025,1.908178,0.056296,0.921534,0.810375,1.909045,0.055858,0.771305,0.477947,1.991219,0.056431,0.773028,0.691513,2.124891,0.057932,0.918605,0.910952,1.908141,0.056119,0.920718,1.907592,0.056512,0.773019,1.991986,0.056032,0.772366,2.125164,0.058014,0.918782
2,0.020000,157.897705,-0.771149,0.470128,1.983110,0.057292,0.846784,0.001278,1.908193,0.055916,0.922427,0.790845,1.908588,0.057179,0.772200,0.415003,1.990765,0.057940,0.773672,0.727689,2.124892,0.058132,0.918838,0.916086,1.908141,0.056119,0.920718,1.907745,0.056650,0.772879,1.991306,0.058447,0.774692,2.125164,0.058014,0.918782
3,0.030000,157.880600,0.651301,0.645533,1.982902,0.057272,0.846602,0.001334,1.907962,0.058461,0.922224,0.569572,1.908396,0.056437,0.772006,0.698832,1.990577,0.056229,0.773497,0.684987,2.124672,0.057960,0.918681,0.924495,1.906545,0.058396,0.922152,1.907766,0.056600,0.772933,1.991986,0.056032,0.772366,2.125164,0.058014,0.918782
4,0.040000,157.910248,-0.653039,0.475262,1.983044,0.057281,0.846806,0.001171,1.908144,0.056111,0.922467,0.644820,1.908506,0.057092,0.772239,0.716957,1.990685,0.057785,0.773691,0.545528,2.124843,0.058135,0.918827,0.873724,1.907985,0.056321,0.920821,1.907809,0.056589,0.772891,1.991113,0.058247,0.774575,2.125164,0.058014,0.918782
5,0.050000,157.736206,-0.160028,0.426955,1.983309,0.056832,0.846135,0.001077,1.908177,0.056474,0.921574,0.583154,1.908997,0.056208,0.771344,0.730122,1.991173,0.056711,0.773042,0.728665,2.124891,0.057935,0.918579,0.913598,1.907985,0.056321,0.920821,1.907734,0.056720,0.773046,1.992024,0.056359,0.772173,2.125164,0.058014,0.918782
6,0.060000,157.720322,-0.212524,0.393075,1.983343,0.056746,0.846054,0.001029,1.908190,0.056274,0.921472,0.801839,1.909052,0.056102,0.771243,0.454997,1.991227,0.056678,0.772964,0.683252,2.124903,0.057931,0.918538,0.912639,1.908141,0.056119,0.920718,1.907745,0.056650,0.772879,1.991985,0.056305,0.772138,2.125164,0.058014,0.918782
7,0.070000,157.703415,-0.118517,0.411967,1.983370,0.056776,0.846072,0.001095,1.908195,0.056478,0.921468,0.806982,1.909101,0.056097,0.771239,0.458727,1.991276,0.056598,0.772984,0.704573,2.124910,0.057930,0.918596,0.908390,1.907985,0.056321,0.920821,1.907788,0.056640,0.772838,1.992232,0.056210,0.772096,2.125164,0.058014,0.918782
8,0.080000,157.732651,-0.141227,0.403155,1.983304,0.056780,0.846121,0.001080,1.908167,0.056437,0.921556,0.825362,1.908997,0.056102,0.771326,0.465195,1.991172,0.056627,0.773029,0.659628,2.124881,0.057953,0.918574,0.918583,1.907985,0.056321,0.920821,1.907710,0.056491,0.772991,1.992024,0.056359,0.772173,2.125164,0.058014,0.918782
9,0.090000,157.902084,-0.674133,0.491770,1.983041,0.057323,0.846803,0.001276,1.908130,0.056129,0.922453,0.808387,1.908513,0.057177,0.772225,0.465021,1.990691,0.057859,0.773690,0.690643,2.124829,0.058127,0.918844,0.910797,1.907985,0.056321,0.920821,1.907626,0.056666,0.772915,1.991267,0.058329,0.774640,2.125164,0.058014,0.918782
10,0.100000,157.875610,0.599045,0.653958,1.982938,0.057327,0.846545,0.001442,1.907991,0.058433,0.922161,0.587447,1.908439,0.056544,0.771942,0.691435,1.990620,0.056351,0.773439,0.698546,2.124701,0.057980,0.918637,0.910449,1.906545,0.058396,0.922152,1.907745,0.056650,0.772879,1.992232,0.056210,0.772096,2.125164,0.058014,0.918782
11,0.110000,157.895126,0.545288,0.656282,1.982835,0.057379,0.846562,0.001347,1.907914,0.058394,0.922205,0.638283,1.908311,0.056638,0.771984,0.707163,1.990492,0.056470,0.773453,0.474129,2.124622,0.058012,0.918606,0.878527,1.906545,0.058396,0.922152,1.907745,0.056650,0.772879,1.991776,0.056452,0.772214,2.125164,0.058014,0.918782
12,0.120000,157.705551,-0.118996,0.410776,1.983347,0.056777,0.846077,0.001150,1.908174,0.056478,0.921476,0.657585,1.909075,0.056096,0.771247,0.735142,1.991249,0.056600,0.772988,0.553771,2.124889,0.057935,0.918596,0.857722,1.907985,0.056321,0.920821,1.907626,0.056666,0.772915,1.992232,0.056210,0.772096,2.125164,0.058014,0.918782
13,0.130000,157.915329,-0.689880,0.461805,1.983012,0.057202,0.846628,0.000977,1.908118,0.055960,0.922295,0.603554,1.908467,0.057017,0.772067,0.713564,1.990645,0.057747,0.773513,0.867679,2.124816,0.058085,0.918637,0.904154,1.908141,0.056119,0.920718,1.907748,0.056653,0.772881,1.990842,0.058021,0.773921,2.125164,0.058014,0.918782
14,0.140000,157.694366,-0.077356,0.349632,1.983414,0.056586,0.846090,0.001021,1.908226,0.056315,0.921475,0.803229,1.909157,0.055772,0.771247,0.420941,1.991331,0.056336,0.773004,0.697713,2.124941,0.057923,0.918636,0.929585,1.908141,0.056119,0.920718,1.907752,0.056483,0.772945,1.992195,0.055884,0.772289,2.125164,0.058014,0.918782
15,0.150000,157.929459,-0.707869,0.461992,1.982976,0.057215,0.846630,0.000950,1.908101,0.055942,0.922316,0.597934,1.908413,0.057043,0.772088,0.724075,1.990592,0.057782,0.773514,0.875567,2.124798,0.058093,0.918605,0.896454,1.908141,0.056119,0.920718,1.907746,0.056651,0.772876,1.990712,0.058075,0.773898,2.125164,0.058014,0.918782
