Format Version,1.23,Take Name,23122020-diff-square-3-run_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 01.41.52.822 ,Total Frames in Take,7894,Total Exported Frames,7894,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,"robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4",robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4
,ID,"AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","C3B20","C3B20","C3B20","C3F10","C3F10","C3F10","C3F00","C3F00","C3F00","C3FF0","C3FF0","C3FF0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,68.661690,0.103678,0.618696,1.936076,0.055768,0.868658,0.000688,1.859433,0.055999,0.794753,0.829470,2.009655,0.055280,0.793144,0.831319,2.009285,0.055391,0.875338,0.784320,1.865931,0.056403,1.011395,0.923844,1.859540,0.056055,0.794082,2.009155,0.055127,0.792718,2.009567,0.055552,0.876137,1.866045,0.056348,1.011672
1,0.010000,68.669342,1.714570,1.063657,1.936097,0.056872,0.868700,0.000647,1.859494,0.060184,0.794828,0.829470,2.009659,0.055984,0.793174,0.831319,2.009276,0.054668,0.875357,0.784320,1.865958,0.056653,1.011442,0.923844,1.859618,0.060504,0.794264,2.009155,0.055127,0.792718,2.009567,0.055552,0.876137,1.866045,0.056348,1.011672
2,0.020000,68.665390,1.714231,1.063390,1.936067,0.056878,0.868705,0.000654,1.859469,0.060189,0.794827,0.834912,2.009634,0.055990,0.793184,0.726496,2.009246,0.054674,0.875367,0.696539,1.865919,0.056659,1.011441,0.902122,1.859618,0.060504,0.794264,2.009155,0.055127,0.792718,2.009444,0.055571,0.876166,1.866045,0.056348,1.011672
3,0.030000,68.663452,1.851199,1.079875,1.936098,0.056924,0.868656,0.000719,1.859511,0.060482,0.794779,0.834411,2.009666,0.055966,0.793137,0.727123,2.009272,0.054558,0.875319,0.695737,1.865943,0.056692,1.011389,0.898192,1.859771,0.060871,0.794112,2.009000,0.054952,0.792652,2.009567,0.055552,0.876137,1.866045,0.056348,1.011672
4,0.040000,68.665276,0.116797,0.623037,1.936029,0.055784,0.868664,0.000689,1.859381,0.056041,0.794765,0.796355,2.009603,0.055294,0.793146,0.673376,2.009239,0.055392,0.875340,0.669746,1.865893,0.056409,1.011406,0.885925,1.859475,0.056100,0.794101,2.009155,0.055127,0.792718,2.009444,0.055571,0.876166,1.866045,0.056348,1.011672
5,0.050000,68.673996,1.940355,1.092021,1.936017,0.056973,0.868630,0.000749,1.859422,0.060692,0.794769,0.831873,2.009571,0.055971,0.793097,0.839501,2.009189,0.054501,0.875278,0.782501,1.865887,0.056728,1.011376,0.921894,1.859583,0.061090,0.794010,2.009000,0.054952,0.792652,2.009444,0.055571,0.876166,1.866045,0.056348,1.011672
6,0.060000,68.669342,1.714570,1.063657,1.936097,0.056872,0.868700,0.000647,1.859494,0.060184,0.794828,0.781854,2.009659,0.055984,0.793174,0.687496,2.009276,0.054668,0.875357,0.646579,1.865958,0.056653,1.011442,0.873248,1.859618,0.060504,0.794264,2.009155,0.055127,0.792718,2.009567,0.055552,0.876137,1.866045,0.056348,1.011672
7,0.070000,68.697807,1.775443,1.059822,1.936000,0.056921,0.868664,0.000714,1.859363,0.060334,0.794831,0.834912,2.009523,0.055982,0.793101,0.726496,2.009180,0.054640,0.875284,0.696539,1.865932,0.056726,1.011440,0.902122,1.859431,0.060723,0.794161,2.009000,0.054952,0.792652,2.009534,0.055753,0.876177,1.866045,0.056348,1.011672
8,0.080000,68.679565,0.122562,0.595716,1.936038,0.055724,0.868645,0.000720,1.859372,0.055971,0.794764,0.805645,2.009593,0.055183,0.793108,0.690199,2.009250,0.055315,0.875302,0.632419,1.865939,0.056426,1.011403,0.885695,1.859540,0.056055,0.794082,2.009000,0.054952,0.792652,2.009567,0.055552,0.876137,1.866045,0.056348,1.011672
9,0.090000,68.686264,1.730628,1.043831,1.936059,0.056829,0.868687,0.000678,1.859435,0.060155,0.794837,0.823089,2.009598,0.055896,0.793138,0.804101,2.009239,0.054598,0.875322,0.768902,1.865964,0.056668,1.011449,0.925182,1.859618,0.060504,0.794264,2.009000,0.054952,0.792652,2.009567,0.055552,0.876137,1.866045,0.056348,1.011672
10,0.100000,68.669342,1.714570,1.063657,1.936097,0.056872,0.868700,0.000647,1.859494,0.060184,0.794828,0.826049,2.009659,0.055984,0.793174,0.695410,2.009276,0.054668,0.875357,0.675851,1.865958,0.056653,1.011442,0.900474,1.859618,0.060504,0.794264,2.009155,0.055127,0.792718,2.009567,0.055552,0.876137,1.866045,0.056348,1.011672
11,0.110000,68.667923,1.741362,1.060969,1.936049,0.056851,0.868691,0.000631,1.859449,0.060207,0.794817,0.834912,2.009612,0.055939,0.793166,0.726496,2.009227,0.054613,0.875349,0.696539,1.865907,0.056645,1.011431,0.902122,1.859618,0.060504,0.794264,2.009155,0.055127,0.792718,2.009368,0.055449,0.876106,1.866045,0.056348,1.011672
12,0.120000,68.655861,1.924473,1.112098,1.936055,0.057017,0.868643,0.000718,1.859483,0.060723,0.794758,0.837356,2.009634,0.056060,0.793135,0.741534,2.009225,0.054571,0.875315,0.715923,1.865879,0.056713,1.011366,0.898316,1.859583,0.061090,0.794010,2.009155,0.055127,0.792718,2.009444,0.055571,0.876166,1.866045,0.056348,1.011672
13,0.130000,68.697533,1.357921,1.731866,1.936123,0.058210,0.868304,0.001179,1.859475,0.061388,0.794473,0.804762,2.009674,0.058710,0.792763,0.531921,2.009322,0.056684,0.874932,0.582019,1.866022,0.056060,1.011047,0.827863,1.859643,0.061060,0.793784,2.009173,0.059999,0.791501,2.009567,0.055552,0.876137,1.866045,0.056348,1.011672
14,0.140000,68.679565,0.122562,0.595716,1.936038,0.055724,0.868645,0.000720,1.859372,0.055971,0.794764,0.823089,2.009593,0.055183,0.793108,0.804101,2.009250,0.055315,0.875302,0.768902,1.865939,0.056426,1.011403,0.925182,1.859540,0.056055,0.794082,2.009000,0.054952,0.792652,2.009567,0.055552,0.876137,1.866045,0.056348,1.011672
