4995.3,0,0
4995.35,20,33
4995.4,48,60
4995.45,68,78
4995.5,73,84
4995.55,66,78
4995.6,50,70
4995.65,48,62
4995.7,56,61
4995.75,52,62
4995.8,52,67
4995.85,51,69
4995.9,55,70
4995.95,53,71
4996,54,67
4996.05,54,67
4996.1,52,66
4996.15,53,65
4996.2,50,64
4996.25,50,62
4996.3,52,67
4996.35,53,68
4996.4,55,69
4996.45,54,69
4996.5,52,69
4996.55,52,67
4996.6,52,67
4996.65,51,67
4996.7,51,66
4996.75,53,67
4996.8,50,67
4996.85,50,66
4996.9,50,68
4996.95,54,68
4997,55,69
4997.05,57,70
4997.1,53,69
4997.15,52,67
4997.2,53,64
4997.25,54,66
4997.3,54,67
4997.35,53,68
4997.4,56,67
4997.45,56,68
4997.5,55,68
4997.55,55,66
4997.6,53,66
4997.65,52,67
4997.7,53,68
4997.75,54,66
4997.8,55,67
4997.85,54,67
4997.9,53,67
4997.95,51,66
4998,52,65
4998.05,53,67
4998.1,53,67
4998.15,53,66
4998.2,51,66
4998.25,53,68
4998.3,54,69
4998.35,55,67
4998.4,52,68
4998.45,52,66
4998.5,51,66
4998.55,52,64
4998.6,53,67
4998.65,55,68
4998.7,56,70
4998.75,53,68
4998.8,53,66
4998.85,50,66
4998.9,49,64
4998.95,49,66
4999,50,70
4999.05,54,71
4999.1,55,68
4999.15,55,66
4999.2,51,66
4999.25,53,67
4999.3,53,68
4999.35,52,64
4999.4,52,65
4999.45,50,67
4999.5,51,68
4999.55,51,68
4999.6,55,67
4999.65,55,68
4999.7,54,68
4999.75,54,68
4999.8,52,68
4999.85,53,65
4999.9,53,67
4999.95,55,67
5000,54,68
5000.05,56,66
5000.1,54,67
5000.15,54,67
5000.2,54,66
5000.25,54,67
5000.3,52,67
5000.35,54,68
5000.4,55,67
5000.45,55,69
5000.5,54,66
5000.55,52,65
5000.6,51,65
5000.65,51,65
5000.7,53,68
5000.75,54,67
5000.8,53,69
5000.85,52,68
5000.9,54,68
5000.95,54,69
5001,54,67
5001.05,52,65
5001.1,51,65
5001.15,54,67
5001.2,53,68
5001.25,54,68
5001.3,53,66
5001.35,53,67
5001.4,53,67
5001.45,52,66
5001.5,51,64
5001.55,50,66
5001.6,53,69
5001.65,51,68
5001.7,55,69
5001.75,53,69
5001.8,53,67
5001.85,52,67
5001.9,52,66
5001.95,52,67
5002,52,65
5002.05,52,68
5002.1,51,66
5002.15,51,66
5002.2,49,66
5002.25,54,67
5002.3,55,69
5002.35,56,69
5002.4,54,69
5002.45,53,68
5002.5,53,66
5002.55,52,66
5002.6,54,67
5002.65,54,67
5002.7,56,66
5002.75,55,67
5002.8,54,68
5002.85,56,66
5002.9,53,65
5002.95,53,67
5003,53,65
5003.05,54,67
5003.1,56,70
5003.15,54,68
5003.2,54,66
5003.25,51,65
5003.3,51,67
5003.35,53,66
5003.4,53,69
5003.45,52,69
5003.5,52,68
5003.55,53,65
5003.6,52,66
5003.65,55,67
5003.7,55,68
5003.75,52,68
5003.8,54,67
5003.85,53,67
5003.9,54,68
5003.95,54,67
5004,51,65
5004.05,52,66
5004.1,51,66
5004.15,51,67
5004.2,51,66
5004.25,53,68
5004.3,52,69
5004.35,54,67
5004.4,53,69
5004.45,53,67
5004.5,53,67
5004.55,52,67
5004.6,52,68
5004.65,52,67
5004.7,53,64
5004.75,49,65
5004.8,50,65
5004.85,51,68
5004.9,54,69
5004.95,56,70
5005,56,68
5005.05,55,68
5005.1,52,65
5005.15,53,65
5005.2,51,65
5005.25,54,68
5005.3,55,68
5005.35,56,67
5005.4,57,69
5005.45,55,68
5005.5,54,66
5005.55,53,65
5005.6,52,66
5005.65,53,65
5005.7,52,66
5005.75,57,70
5005.8,54,69
5005.85,54,66
5005.9,52,67
5005.95,51,67
5006,53,68
5006.05,53,67
5006.1,52,66
5006.15,51,67
5006.2,54,67
5006.25,53,69
5006.3,53,66
5006.35,52,67
5006.4,52,67
5006.45,54,68
5006.5,52,66
5006.55,54,65
5006.6,54,69
5006.65,54,69
5006.7,54,68
5006.75,50,67
5006.8,51,63
5006.85,50,65
5006.9,52,67
5006.95,54,68
5007,54,69
5007.05,53,69
5007.1,52,66
5007.15,53,66
5007.2,52,67
5007.25,53,66
5007.3,53,67
5007.35,52,66
5007.4,51,67
5007.45,50,67
5007.5,50,67
5007.55,52,68
5007.6,56,69
5007.65,55,68
5007.7,53,66
5007.75,53,65
5007.8,52,67
5007.85,55,67
5007.9,55,69
5007.95,56,68
5008,56,68
5008.05,55,67
5008.1,52,67
5008.15,53,65
5008.2,52,64
5008.25,53,67
5008.3,56,69
5008.35,56,69
5008.4,55,69
5008.45,52,67
5008.5,51,65
5008.55,51,65
5008.6,52,66
5008.65,54,66
5008.7,53,67
5008.75,54,68
5008.8,54,69
5008.85,52,68
5008.9,53,66
5008.95,52,64
5009,53,68
5009.05,52,67
5009.1,55,68
5009.15,53,67
5009.2,53,66
5009.25,54,67
5009.3,52,67
5009.35,54,68
5009.4,50,67
5009.45,51,65
5009.5,51,66
5009.55,52,66
5009.6,51,68
5009.65,54,68
5009.7,55,70
5009.75,52,66
5009.8,52,65
5009.85,49,67
5009.9,53,67
5009.95,53,66
5010,51,67
5010.05,51,66
5010.1,51,67
5010.15,53,67
5010.2,52,69
5010.25,57,70
5010.3,54,66
5010.35,52,66
5010.4,53,67
5010.45,53,67
5010.5,55,66
5010.55,55,68
5010.6,55,67
5010.65,53,67
5010.7,54,67
5010.75,54,67
5010.8,55,68
5010.85,54,68
5010.9,52,67
5010.95,54,66
5011,53,67
5011.05,55,65
5011.1,53,68
5011.15,52,68
5011.2,52,65
5011.25,51,66
