Format Version,1.23,Take Name,23122020-diff-circular-4-run_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 02.40.55.189 ,Total Frames in Take,11714,Total Exported Frames,11714,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,"robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker1","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker2","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker3","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4","robot-diff:Marker4",robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4
,ID,"AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","AB31FE5A44BB11EB9535D8E10FC4DB80","C6110","C6110","C6110","C60E0","C60E0","C60E0","C6100","C6100","C6100","C5F40","C5F40","C5F40"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,158.276932,-1.395586,2.047081,0.997378,0.071004,0.882819,0.002027,0.922975,0.069684,0.958967,0.733304,0.922357,0.074011,0.808798,0.251840,1.004540,0.072984,0.809681,0.131994,1.139640,0.067339,0.953830,0.744705,0.923859,0.069887,0.958404,0.920257,0.072803,0.810555,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
1,0.010000,158.296921,-1.448245,2.025889,0.997341,0.070955,0.882925,0.002049,0.922964,0.069530,0.959098,0.743948,0.922292,0.073963,0.808932,0.228101,1.004477,0.072992,0.809786,0.116665,1.139630,0.067335,0.953885,0.758133,0.923823,0.069728,0.958576,0.920095,0.072664,0.810669,1.005583,0.074689,0.806892,1.139691,0.067068,0.954813
2,0.020000,158.304123,-1.077585,2.095862,0.997250,0.071066,0.882972,0.002055,0.922881,0.070326,0.959162,0.777835,0.922201,0.073927,0.808974,0.254082,1.004381,0.072670,0.809822,0.053282,1.139537,0.067339,0.953931,0.766064,0.923581,0.070488,0.958638,0.920095,0.072664,0.810669,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
3,0.030000,158.435257,0.198623,1.515091,0.997188,0.069163,0.883336,0.001325,0.922988,0.070198,0.959687,0.777835,0.921973,0.070126,0.809458,0.254082,1.004156,0.068988,0.810153,0.053282,1.139635,0.067340,0.954048,0.766064,0.923550,0.070613,0.958729,0.920819,0.068837,0.811589,1.004575,0.070066,0.808256,1.139691,0.067068,0.954813
4,0.040000,158.302017,-1.465196,2.029334,0.997355,0.070982,0.882907,0.001990,0.922986,0.069530,0.959085,0.703683,0.922300,0.074009,0.808921,0.313786,1.004484,0.073041,0.809768,0.444360,1.139650,0.067349,0.953853,0.796564,0.923823,0.069728,0.958576,0.920257,0.072803,0.810555,1.005583,0.074689,0.806892,1.139691,0.067068,0.954813
5,0.050000,158.297150,-1.014718,2.132740,0.997291,0.071172,0.882914,0.002001,0.922914,0.070567,0.959096,0.774488,0.922253,0.074051,0.808906,0.281399,1.004432,0.072713,0.809764,0.074304,1.139566,0.067358,0.953892,0.756482,0.923627,0.070747,0.958574,0.920257,0.072803,0.810555,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
6,0.060000,158.260880,-1.327498,2.072772,0.997321,0.071048,0.882884,0.002037,0.922897,0.069863,0.959013,0.759998,0.922323,0.074050,0.808840,0.200532,1.004505,0.072953,0.809746,0.122282,1.139562,0.067327,0.953937,0.769306,0.923668,0.070069,0.958480,0.920095,0.072664,0.810669,1.005583,0.074689,0.806892,1.139691,0.067068,0.954813
7,0.070000,158.277939,-1.394878,2.047042,0.997379,0.071005,0.882820,0.002028,0.922977,0.069686,0.958969,0.759998,0.922356,0.074011,0.808800,0.200532,1.004540,0.072983,0.809682,0.122282,1.139643,0.067339,0.953828,0.769306,0.923863,0.069888,0.958406,0.920257,0.072803,0.810555,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
8,0.080000,158.308319,-1.402512,2.014441,0.997322,0.070907,0.882928,0.002080,0.922961,0.069552,0.959116,0.732745,0.922260,0.073864,0.808947,0.252269,1.004444,0.072884,0.809786,0.131710,1.139624,0.067330,0.953863,0.744338,0.923823,0.069728,0.958576,0.920095,0.072664,0.810669,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
9,0.090000,158.307968,-1.064617,2.099861,0.997260,0.071077,0.882970,0.002058,0.922897,0.070363,0.959165,0.772665,0.922206,0.073936,0.808977,0.252538,1.004386,0.072667,0.809819,0.053874,1.139551,0.067342,0.953920,0.763795,0.923621,0.070529,0.958641,0.920095,0.072664,0.810669,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
10,0.100000,158.272629,-1.027849,1.678427,0.997554,0.070324,0.882664,0.001599,0.923138,0.069372,0.958806,0.798585,0.922539,0.072443,0.808606,0.460580,1.004725,0.071719,0.809514,0.000001,1.139812,0.067763,0.953731,0.677053,0.923823,0.069728,0.958576,0.921421,0.070877,0.809582,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
11,0.110000,158.321472,-0.859672,1.578040,0.997440,0.069865,0.883120,0.001978,0.923088,0.069130,0.959326,0.798585,0.922363,0.071694,0.809117,0.460580,1.004550,0.071017,0.809959,0.000001,1.139758,0.067621,0.954078,0.677053,0.923863,0.069888,0.958406,0.920799,0.068751,0.811627,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
12,0.120000,158.292786,-0.995621,2.129135,0.997276,0.071143,0.882934,0.002059,0.922893,0.070568,0.959110,0.644519,0.922244,0.074003,0.808918,0.000001,1.004423,0.072659,0.809783,0.000001,1.139546,0.067344,0.953923,0.769302,0.923627,0.070747,0.958574,0.920095,0.072664,0.810669,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
13,0.130000,158.309464,-0.932850,1.596072,0.997456,0.069931,0.883115,0.001948,0.923088,0.069082,0.959305,0.641439,0.922394,0.071842,0.809099,0.000001,1.004581,0.071179,0.809957,0.000001,1.139760,0.067620,0.954099,0.773750,0.923863,0.069888,0.958406,0.920799,0.068751,0.811627,1.005583,0.074689,0.806892,1.139691,0.067068,0.954813
14,0.140000,158.330444,-1.137160,2.083855,0.997287,0.071067,0.882972,0.002005,0.922953,0.070217,0.959195,0.771861,0.922202,0.073951,0.809011,0.316030,1.004383,0.072741,0.809820,0.062525,1.139608,0.067360,0.953863,0.750644,0.923701,0.070380,0.958698,0.920257,0.072803,0.810555,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
15,0.150000,158.390060,-0.204997,1.954326,0.997067,0.070101,0.883049,0.001554,0.922810,0.070757,0.959349,0.771861,0.921917,0.072098,0.809125,0.316030,1.004094,0.070580,0.809873,0.062525,1.139446,0.066969,0.953850,0.750644,0.923550,0.070613,0.958729,0.919859,0.072803,0.810657,1.004575,0.070066,0.808256,1.139691,0.067068,0.954813
16,0.160000,158.352585,-0.996652,2.089262,0.997200,0.071041,0.883083,0.002048,0.922895,0.070436,0.959337,0.756170,0.922089,0.073834,0.809145,0.334889,1.004269,0.072544,0.809925,0.559032,1.139545,0.067351,0.953927,0.750373,0.923553,0.070568,0.958852,0.920095,0.072664,0.810669,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
17,0.170000,158.323593,-1.006157,2.103031,0.997224,0.071076,0.883020,0.002050,0.922881,0.070464,0.959236,0.786860,0.922150,0.073898,0.809045,0.276021,1.004331,0.072595,0.809866,0.030897,1.139532,0.067346,0.953934,0.766264,0.923550,0.070613,0.958729,0.920095,0.072664,0.810669,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
18,0.180000,158.330093,-1.018662,2.110506,0.997209,0.071108,0.883067,0.002012,0.922875,0.070480,0.959291,0.802266,0.922127,0.073952,0.809101,0.282018,1.004307,0.072646,0.809912,0.034085,1.139526,0.067355,0.953964,0.772156,0.923493,0.070636,0.958823,0.920095,0.072664,0.810669,1.005583,0.074689,0.806892,1.139691,0.067068,0.954813
19,0.190000,158.318314,-1.140579,2.106463,0.997250,0.071085,0.882983,0.002134,0.922900,0.070245,0.959191,0.802266,0.922181,0.074009,0.809007,0.282018,1.004362,0.072771,0.809833,0.034085,1.139555,0.067314,0.953902,0.772156,0.923701,0.070380,0.958698,0.919859,0.072803,0.810657,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
20,0.200000,158.296539,-1.143659,2.111297,0.997284,0.071144,0.882949,0.001965,0.922906,0.070302,0.959128,0.762575,0.922244,0.074079,0.808944,0.226574,1.004424,0.072835,0.809801,0.061776,1.139562,0.067359,0.953921,0.761688,0.923581,0.070488,0.958638,0.920257,0.072803,0.810555,1.005583,0.074689,0.806892,1.139691,0.067068,0.954813
21,0.210000,158.270599,-1.379090,2.044196,0.997367,0.070979,0.882836,0.002086,0.922956,0.069685,0.958976,0.727287,0.922355,0.073968,0.808806,0.198505,1.004538,0.072936,0.809698,0.122727,1.139621,0.067325,0.953864,0.753572,0.923863,0.069888,0.958406,0.920095,0.072664,0.810669,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
22,0.220000,158.336044,-1.111955,2.077240,0.997218,0.071035,0.883034,0.001987,0.922892,0.070223,0.959265,0.803139,0.922127,0.073890,0.809079,0.345426,1.004308,0.072675,0.809881,0.036133,1.139546,0.067352,0.953913,0.761330,0.923510,0.070359,0.958795,0.920257,0.072803,0.810555,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
23,0.230000,158.413528,-0.230219,1.943851,0.997019,0.070073,0.883163,0.001462,0.922794,0.070679,0.959493,0.803139,0.921838,0.072070,0.809270,0.345426,1.004016,0.070579,0.809984,0.036133,1.139429,0.066964,0.953904,0.761330,0.923361,0.070551,0.958953,0.920095,0.072664,0.810669,1.004575,0.070066,0.808256,1.139691,0.067068,0.954813
24,0.240000,158.304123,-1.077585,2.095862,0.997250,0.071066,0.882972,0.002055,0.922881,0.070326,0.959162,0.801494,0.922201,0.073927,0.808974,0.421842,1.004381,0.072670,0.809822,0.528145,1.139537,0.067339,0.953931,0.762129,0.923581,0.070488,0.958638,0.920095,0.072664,0.810669,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
25,0.250000,158.271774,-1.179603,2.107168,0.997353,0.071129,0.882829,0.002016,0.922942,0.070223,0.958975,0.747525,0.922343,0.074083,0.808794,0.246129,1.004524,0.072864,0.809686,0.115736,1.139601,0.067348,0.953861,0.750892,0.923758,0.070428,0.958418,0.920257,0.072803,0.810555,1.005573,0.074566,0.806768,1.139691,0.067068,0.954813
