Format Version,1.23,Take Name,umbmark_23jun2020_4_(3),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-23 06.07.27.636 ,Total Frames in Take,9949,Total Exported Frames,9949,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,C3970,C3970,C3970,C3940,C3940,C3940,C3880,C3880,C3880
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,2.899042,0.263238,1.052798,-0.536353,0.09701,0.140726,0.000376,-0.439827,0.09885,0.113027,0.960879,-0.583271,0.096385,0.194216,0.925132,-0.58596,0.095796,0.114936,0.881883,-0.439962,0.098846,0.112947,-0.58343,0.09638,0.193962,-0.585646,0.095805,0.115289
1,0.01,3.014478,0.101144,1.085273,-0.536369,0.096896,0.140583,0.000483,-0.439901,0.098727,0.112684,0.960879,-0.583179,0.096388,0.194168,0.925132,-0.586027,0.095574,0.114896,0.881883,-0.440156,0.09872,0.112545,-0.58343,0.09638,0.193962,-0.585471,0.09559,0.115276
2,0.02,2.899285,0.273919,1.064662,-0.536325,0.09703,0.140698,0.000382,-0.4398,0.098894,0.112999,0.927628,-0.583243,0.096386,0.194188,0.918839,-0.585932,0.095811,0.114908,0.831442,-0.439957,0.09889,0.112902,-0.58343,0.09638,0.193962,-0.585562,0.095821,0.115254
3,0.03,2.916934,0.289203,1.101097,-0.536385,0.097075,0.140741,0.00042,-0.43987,0.099007,0.113013,0.953856,-0.583286,0.096385,0.194244,0.926657,-0.585999,0.095833,0.114965,0.873253,-0.440028,0.099003,0.112942,-0.58343,0.09638,0.193962,-0.585676,0.095842,0.115338
4,0.04,2.908212,0.179221,1.084506,-0.536296,0.096965,0.140746,0.000395,-0.439777,0.098825,0.113029,0.95661,-0.583205,0.096387,0.194244,0.920822,-0.585907,0.095682,0.114965,0.876628,-0.439875,0.098822,0.112917,-0.58343,0.09638,0.193962,-0.58556,0.095693,0.115387
5,0.05,2.879998,0.250661,1.040172,-0.53633,0.096988,0.140687,0.0004,-0.439795,0.098801,0.11302,0.96263,-0.583266,0.096385,0.194161,0.909928,-0.585929,0.095778,0.114881,0.863409,-0.439998,0.098796,0.112933,-0.58343,0.09638,0.193962,-0.585537,0.095788,0.115187
6,0.06,3.019937,0.234038,1.011955,-0.536377,0.09695,0.140554,0.000411,-0.439909,0.098708,0.11265,0.944878,-0.583182,0.096387,0.194143,0.935437,-0.586039,0.095756,0.114869,0.875728,-0.440099,0.098703,0.112515,-0.58343,0.09638,0.193962,-0.585563,0.095768,0.115212
7,0.07,2.894595,0.248902,1.102177,-0.536334,0.09704,0.140672,0.000396,-0.439808,0.098958,0.11298,0.941783,-0.583256,0.096385,0.194158,0.923194,-0.585938,0.095777,0.114878,0.853439,-0.440007,0.098953,0.112887,-0.58343,0.09638,0.193962,-0.585537,0.095788,0.115187
8,0.08,2.878937,0.235611,1.066973,-0.536326,0.096998,0.1407,0.000378,-0.439792,0.098851,0.113034,0.945023,-0.583263,0.096385,0.194174,0.934462,-0.585924,0.095758,0.114893,0.873516,-0.439962,0.098846,0.112947,-0.58343,0.09638,0.193962,-0.585563,0.095768,0.115212
9,0.09,2.99663,0.272137,1.054133,-0.536394,0.09702,0.140606,0.000458,-0.439916,0.098865,0.112742,0.952153,-0.583221,0.096386,0.194175,0.932573,-0.586045,0.095809,0.1149,0.87967,-0.440152,0.09886,0.11263,-0.58343,0.09638,0.193962,-0.585562,0.095821,0.115254
10,0.1,2.880936,0.249053,1.108425,-0.536328,0.097046,0.140686,0.000394,-0.439796,0.098974,0.113017,0.934597,-0.583263,0.096385,0.194161,0.9254,-0.585926,0.095777,0.11488,0.850102,-0.439993,0.09897,0.112929,-0.58343,0.09638,0.193962,-0.585537,0.095788,0.115187
11,0.11,2.996909,0.166436,1.050272,-0.53638,0.096924,0.14067,0.000461,-0.439902,0.09872,0.112803,0.946047,-0.583207,0.096387,0.194241,0.935128,-0.586031,0.095664,0.114967,0.876136,-0.440083,0.098716,0.112688,-0.58343,0.09638,0.193962,-0.58559,0.095677,0.115396
12,0.12,3.025586,0.263008,1.00409,-0.536405,0.096969,0.140579,0.000439,-0.43994,0.098725,0.112666,0.94658,-0.583206,0.096386,0.194172,0.910671,-0.586071,0.095795,0.114899,0.84606,-0.440156,0.09872,0.112545,-0.58343,0.09638,0.193962,-0.585591,0.095807,0.115259
13,0.13,2.87864,0.132488,1.11542,-0.536291,0.09695,0.140742,0.000411,-0.439758,0.098844,0.113074,0.952724,-0.583228,0.096387,0.194216,0.918754,-0.585888,0.095618,0.114937,0.862716,-0.439916,0.09884,0.11297,-0.58343,0.09638,0.193962,-0.585498,0.09563,0.115324
