Format Version,1.23,Take Name,umbmark_23jun2020_4_(1),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-23 06.03.55.929 ,Total Frames in Take,9880,Total Exported Frames,9880,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,6F17EB22B55911EAD66282CFD4AEBF80,C3970,C3970,C3970,C3940,C3940,C3940,C3880,C3880,C3880
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,2.387102,1.134758,0.935865,-0.558459,0.097251,0.118386,0.000385,-0.461686,0.099238,0.091577,0.92619,-0.605854,0.095951,0.171441,0.943676,-0.607837,0.096565,0.09214,0.932905,-0.461405,0.099243,0.091486,-0.606021,0.095949,0.171289,-0.607952,0.096561,0.092383
1,0.01,2.375354,1.095997,0.944144,-0.55844,0.097301,0.118351,0.000483,-0.461662,0.099286,0.091561,0.92619,-0.605846,0.096028,0.171397,0.943676,-0.607813,0.096589,0.092096,0.932905,-0.461315,0.099294,0.091435,-0.606082,0.096025,0.171208,-0.607925,0.096585,0.09241
2,0.02,2.460844,1.067335,0.803324,-0.558516,0.097176,0.118301,0.000375,-0.461774,0.098909,0.09136,0.907766,-0.605843,0.09605,0.17142,0.924405,-0.60793,0.096568,0.092122,0.916513,-0.461533,0.098914,0.091263,-0.606031,0.096049,0.171223,-0.60799,0.096565,0.092417
3,0.03,2.413706,1.065811,0.81176,-0.558498,0.097184,0.118264,0.00036,-0.461734,0.098932,0.091403,0.935032,-0.605869,0.096053,0.171344,0.93201,-0.607891,0.096569,0.092044,0.924702,-0.461514,0.098936,0.09131,-0.606052,0.096051,0.171135,-0.607936,0.096566,0.092348
4,0.04,2.552691,1.001786,0.712739,-0.558594,0.097103,0.118194,0.000266,-0.461893,0.098656,0.091094,0.940321,-0.605836,0.096114,0.171392,0.930557,-0.608051,0.096539,0.092096,0.923138,-0.461759,0.098658,0.09096,-0.606115,0.096111,0.171242,-0.607921,0.09654,0.092375
5,0.05,2.423568,1.021903,0.780973,-0.558518,0.09718,0.118329,0.000437,-0.461758,0.098857,0.091449,0.952579,-0.60588,0.096114,0.171418,0.920835,-0.607916,0.096568,0.092118,0.923066,-0.461452,0.098862,0.091326,-0.606115,0.096111,0.171242,-0.60799,0.096565,0.092417
6,0.06,2.58265,1.15302,0.694823,-0.558569,0.097059,0.118221,0.000237,-0.461883,0.098641,0.091074,0.917489,-0.605784,0.095951,0.171441,0.926534,-0.608041,0.096585,0.092148,0.923051,-0.461771,0.098644,0.090959,-0.606021,0.095949,0.171289,-0.607925,0.096585,0.09241
7,0.07,2.427036,1.017067,0.784181,-0.558474,0.097177,0.118308,0.000385,-0.461716,0.098858,0.091423,0.960107,-0.605833,0.096113,0.171401,0.929539,-0.607874,0.096561,0.092101,0.92827,-0.461448,0.098863,0.09127,-0.606129,0.096109,0.17128,-0.607853,0.096559,0.092368
8,0.08,2.440599,1.175008,0.818891,-0.558442,0.097129,0.118302,0.000298,-0.461691,0.098932,0.0914,0.922771,-0.605788,0.095895,0.171402,0.920107,-0.607847,0.096562,0.092104,0.933118,-0.461514,0.098936,0.09131,-0.605966,0.095893,0.171229,-0.607853,0.096559,0.092368
9,0.09,2.430576,1.10892,0.831282,-0.558486,0.097134,0.118288,0.000317,-0.46173,0.098931,0.091401,0.950442,-0.605841,0.095947,0.171381,0.937952,-0.607886,0.096523,0.092082,0.934207,-0.461514,0.098936,0.09131,-0.606014,0.095945,0.171242,-0.607931,0.096521,0.092311
10,0.1,2.451293,1.001685,0.792933,-0.558561,0.097172,0.118293,0.000284,-0.461815,0.098861,0.091366,0.941447,-0.605897,0.096114,0.171405,0.944498,-0.607971,0.09654,0.092106,0.941566,-0.461656,0.098864,0.091259,-0.606115,0.096111,0.171242,-0.607921,0.09654,0.092375
11,0.11,2.448306,1.021271,0.793932,-0.558562,0.09719,0.118315,0.000359,-0.461814,0.098889,0.091394,0.952064,-0.605901,0.096113,0.171425,0.931968,-0.607971,0.096567,0.092126,0.931647,-0.461588,0.098893,0.091285,-0.606115,0.096111,0.171242,-0.60799,0.096565,0.092417
12,0.12,2.48526,1.121229,0.806834,-0.55854,0.097127,0.118303,0.000334,-0.461809,0.098888,0.091323,0.937283,-0.605844,0.095951,0.171441,0.929616,-0.607965,0.096543,0.092144,0.927072,-0.461584,0.098892,0.09123,-0.606021,0.095949,0.171289,-0.608017,0.096541,0.092389
13,0.13,2.460042,1.161381,0.809507,-0.55849,0.097109,0.118296,0.000281,-0.461747,0.09889,0.09136,0.955979,-0.605818,0.095894,0.171413,0.941012,-0.607904,0.096542,0.092115,0.93492,-0.461588,0.098893,0.091285,-0.605966,0.095893,0.171229,-0.607921,0.09654,0.092375
