Format Version,1.23,Take Name,newmethod_25jun2020_4_(2),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 10.59.32.236 ,Total Frames in Take,10977,Total Exported Frames,10977,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,CDAD0,CDAD0,CDAD0,CCE40,CCE40,CCE40,CD000,CD000,CD000
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,-1.614433,-2.073419,0.941847,-0.586604,0.100953,-0.236032,0.000711,-0.633547,0.101811,-0.186375,0.777355,-0.490348,0.101702,-0.262801,0.980427,-0.635918,0.099346,-0.258919,0.754795,-0.633304,0.101843,-0.185519,-0.490371,0.101705,-0.262727,-0.636132,0.099311,-0.259876
1,0.01,-1.618989,-1.758419,0.911816,-0.586717,0.100764,-0.235899,0.000954,-0.633664,0.101365,-0.186243,0.709086,-0.490457,0.101625,-0.262655,0.983229,-0.636029,0.099302,-0.2588,0.751437,-0.633681,0.101397,-0.18508,-0.490408,0.101625,-0.262701,-0.636075,0.099273,-0.259793
2,0.02,-1.584451,-1.925134,0.637618,-0.586525,0.100506,-0.236103,0.000951,-0.633446,0.101474,-0.186428,0.77996,-0.490274,0.100825,-0.262904,0.941557,-0.635854,0.09922,-0.258978,0.777915,-0.633429,0.101501,-0.185549,-0.490041,0.100828,-0.262925,-0.636148,0.099191,-0.259816
3,0.03,-1.564177,-1.611131,0.500484,-0.586557,0.100571,-0.23604,0.001196,-0.633462,0.101368,-0.186347,0.77996,-0.490314,0.100823,-0.262866,0.941557,-0.635895,0.099522,-0.258907,0.777915,-0.633681,0.101397,-0.18508,-0.490074,0.100822,-0.262996,-0.635996,0.099497,-0.259845
4,0.04,-1.389239,-2.876187,0.696875,-0.585951,0.100939,-0.236205,0.001076,-0.632702,0.102705,-0.186391,0.678608,-0.489794,0.100868,-0.26334,0.931798,-0.635358,0.099245,-0.258885,0.76419,-0.631574,0.102745,-0.185843,-0.490007,0.100885,-0.262937,-0.636148,0.099191,-0.259816
5,0.05,-1.533991,-1.815803,0.678669,-0.586538,0.100504,-0.235998,0.001359,-0.633415,0.101341,-0.186278,0.672389,-0.490312,0.100947,-0.262884,0.901854,-0.635887,0.099223,-0.25883,0.744959,-0.633626,0.101375,-0.184985,-0.489943,0.100948,-0.263017,-0.636148,0.099191,-0.259816
6,0.06,-1.52168,-1.663219,0.499239,-0.586409,0.100724,-0.236072,0.000885,-0.633278,0.101568,-0.186345,0.79795,-0.490185,0.100947,-0.262969,0.938181,-0.635764,0.099657,-0.258901,0.809899,-0.633326,0.101589,-0.185538,-0.489943,0.100948,-0.263017,-0.635996,0.099635,-0.259625
7,0.07,-0.791676,-1.60011,0.041973,-0.586061,0.101477,-0.235379,0.000923,-0.632296,0.102629,-0.185068,0.79795,-0.490183,0.100971,-0.263479,0.938181,-0.635705,0.100832,-0.25759,0.809899,-0.631505,0.102617,-0.185596,-0.489944,0.100984,-0.262995,-0.636756,0.100833,-0.257485
8,0.08,-1.461424,-2.714331,1.005965,-0.586109,0.101149,-0.236127,0.001122,-0.632918,0.102525,-0.186355,0.76215,-0.489926,0.101675,-0.263165,0.865246,-0.635484,0.099246,-0.25886,0.735978,-0.631567,0.102579,-0.185688,-0.490328,0.101685,-0.262766,-0.636148,0.099191,-0.259816
9,0.09,-1.609712,-1.779147,0.873453,-0.586583,0.100838,-0.235999,0.000608,-0.633523,0.101488,-0.186336,0.787759,-0.490326,0.101624,-0.262768,0.973471,-0.635899,0.099401,-0.258892,0.774553,-0.633301,0.101514,-0.185517,-0.490408,0.101625,-0.262701,-0.636014,0.099374,-0.259786
10,0.1,-1.353037,-2.749489,0.602121,-0.585901,0.100987,-0.236204,0.001017,-0.632621,0.102716,-0.18636,0.697493,-0.489759,0.100824,-0.263392,0.891688,-0.635323,0.099423,-0.25886,0.710824,-0.631564,0.102754,-0.185772,-0.489995,0.100837,-0.263028,-0.636014,0.099374,-0.259786
11,0.11,-1.523637,-1.961965,0.647846,-0.586473,0.100566,-0.236002,0.001008,-0.633341,0.101557,-0.186277,0.697493,-0.490251,0.100883,-0.262906,0.891688,-0.635826,0.099257,-0.258823,0.710824,-0.633339,0.101587,-0.185336,-0.490007,0.100885,-0.262937,-0.636122,0.099226,-0.259702
12,0.12,-1.555438,-1.854491,0.61395,-0.586426,0.10064,-0.236117,0.000921,-0.633323,0.101563,-0.186418,0.764401,-0.490189,0.100955,-0.262965,0.938453,-0.635767,0.0994,-0.258969,0.768035,-0.633326,0.101589,-0.185538,-0.489978,0.100957,-0.262995,-0.636014,0.099374,-0.259786
13,0.13,-1.519481,-2.847964,1.002045,-0.586148,0.101194,-0.236153,0.001107,-0.633007,0.102692,-0.186433,0.612459,-0.489937,0.101645,-0.263095,0.843135,-0.635499,0.099244,-0.258933,0.7257,-0.631574,0.102745,-0.185843,-0.490395,0.101657,-0.262666,-0.636148,0.099191,-0.259816
