Format Version,1.23,Take Name,newmethod_25jun2020_4_(7),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 11.10.21.031 ,Total Frames in Take,11220,Total Exported Frames,11220,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,D05C0,D05C0,D05C0,D0020,D0020,D0020,D2550,D2550,D2550
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,178.903122,-1.46002,0.566102,-0.535003,0.100507,-0.303869,0.000993,-0.488505,0.101117,-0.353946,0.765339,-0.631023,0.100946,-0.276257,0.873417,-0.48548,0.099458,-0.281403,0.724051,-0.489223,0.101112,-0.353341,-0.631321,0.100958,-0.276666,-0.484406,0.099452,-0.281657
1,0.01,178.984436,-1.568468,0.532694,-0.534988,0.10053,-0.303887,0.000955,-0.488561,0.101263,-0.354028,0.773554,-0.63097,0.100857,-0.276139,0.872568,-0.485434,0.099469,-0.281493,0.728114,-0.489269,0.101256,-0.353462,-0.631272,0.10087,-0.27655,-0.484368,0.099463,-0.281708
2,0.02,178.983139,-1.39079,0.49444,-0.534965,0.100428,-0.303809,0.000957,-0.488536,0.101033,-0.353951,0.784488,-0.630948,0.100783,-0.276067,0.87959,-0.48541,0.099467,-0.28141,0.72891,-0.489169,0.101027,-0.353366,-0.63128,0.100793,-0.276415,-0.484368,0.099463,-0.281708
3,0.03,178.898346,-1.324018,0.480496,-0.53515,0.100479,-0.30373,0.000755,-0.488647,0.101036,-0.353803,0.784488,-0.631174,0.100845,-0.27613,0.87959,-0.485629,0.099555,-0.281256,0.72891,-0.489283,0.101033,-0.35336,-0.631354,0.100854,-0.276494,-0.4848,0.09955,-0.281368
4,0.04,178.903168,-1.299169,0.507231,-0.534942,0.100422,-0.303811,0.000975,-0.488444,0.100936,-0.353889,0.806185,-0.630964,0.100845,-0.276202,0.898555,-0.48542,0.099484,-0.281341,0.790871,-0.4891,0.10093,-0.353283,-0.631277,0.100855,-0.276562,-0.484381,0.09948,-0.281644
5,0.05,178.840958,-1.404792,0.597242,-0.534865,0.100515,-0.304042,0.001023,-0.488313,0.101052,-0.35407,0.708677,-0.630914,0.101035,-0.276533,0.861614,-0.485367,0.09946,-0.281523,0.757457,-0.489271,0.101049,-0.353407,-0.630978,0.101047,-0.277083,-0.484406,0.099452,-0.281657
6,0.06,178.962112,-1.355891,0.508785,-0.535004,0.100446,-0.303834,0.00092,-0.488557,0.101009,-0.353959,0.793109,-0.630996,0.100843,-0.276126,0.871785,-0.485458,0.099486,-0.281416,0.724918,-0.489195,0.101005,-0.353432,-0.631354,0.100854,-0.276494,-0.484381,0.09948,-0.281644
7,0.07,178.97319,-1.42893,0.519433,-0.535013,0.100465,-0.303848,0.000967,-0.488576,0.101085,-0.353981,0.793109,-0.631,0.100842,-0.276121,0.871785,-0.485463,0.099468,-0.281442,0.724918,-0.489233,0.101079,-0.353412,-0.631354,0.100854,-0.276494,-0.484368,0.099463,-0.281708
8,0.08,178.929504,-1.326172,0.457103,-0.535122,0.100459,-0.303705,0.00074,-0.488646,0.101036,-0.353803,0.782492,-0.631132,0.100785,-0.276055,0.871428,-0.485589,0.099555,-0.281258,0.718261,-0.489283,0.101033,-0.35336,-0.63128,0.100793,-0.276415,-0.4848,0.09955,-0.281368
9,0.09,178.985168,-1.427936,0.536898,-0.53502,0.100435,-0.303861,0.001049,-0.488594,0.10104,-0.354005,0.764047,-0.631002,0.100842,-0.276113,0.87033,-0.485466,0.099423,-0.281466,0.704476,-0.489283,0.101033,-0.35336,-0.631354,0.100854,-0.276494,-0.484333,0.099419,-0.281804
10,0.1,178.921295,-1.495453,0.607256,-0.535037,0.100455,-0.303832,0.000968,-0.488556,0.101064,-0.353925,0.77757,-0.631048,0.100944,-0.276188,0.865117,-0.485508,0.099356,-0.281384,0.713286,-0.489251,0.101059,-0.35337,-0.631399,0.100958,-0.276597,-0.484382,0.099348,-0.281603
11,0.11,178.793198,-1.466617,0.571682,-0.534969,0.100522,-0.303946,0.00078,-0.488375,0.101133,-0.353934,0.77757,-0.631042,0.100966,-0.276518,0.865117,-0.48549,0.099465,-0.281386,0.713286,-0.489304,0.101133,-0.353464,-0.630926,0.100977,-0.27704,-0.484766,0.099456,-0.281358
12,0.12,178.845459,-1.385275,0.591988,-0.534855,0.100514,-0.304046,0.001078,-0.488307,0.101037,-0.354077,0.739724,-0.630903,0.101035,-0.27653,0.866294,-0.485356,0.09947,-0.28153,0.818794,-0.489283,0.101033,-0.35336,-0.630978,0.101047,-0.277083,-0.484368,0.099463,-0.281708
13,0.13,178.967438,-1.428341,0.525696,-0.534978,0.10047,-0.30387,0.000972,-0.488536,0.101085,-0.353999,0.771992,-0.630968,0.100858,-0.276152,0.874909,-0.48543,0.099468,-0.281459,0.727266,-0.489233,0.101079,-0.353412,-0.631272,0.10087,-0.27655,-0.484368,0.099463,-0.281708
