Format Version,1.23,Take Name,newmethod_25jun2020_4_(5),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 11.05.58.263 ,Total Frames in Take,11261,Total Exported Frames,11261,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,D05C0,D05C0,D05C0,D0020,D0020,D0020,CD000,CD000,CD000
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,-0.237567,-0.97075,-0.402661,-0.531637,0.100545,-0.294815,0.000724,-0.577384,0.10149,-0.244055,0.873286,-0.436036,0.099621,-0.323831,0.87526,-0.581492,0.100524,-0.316557,0.936422,-0.577688,0.101497,-0.24365,-0.435574,0.099616,-0.32402,-0.581641,0.100522,-0.316763
1,0.01,-0.359787,-0.48364,-0.174693,-0.531962,0.101182,-0.294795,0.000313,-0.577816,0.101513,-0.244125,0.888789,-0.436297,0.100888,-0.323618,0.978818,-0.581771,0.101145,-0.316642,0.877974,-0.577675,0.101515,-0.243704,-0.436363,0.100889,-0.323564,-0.581839,0.101143,-0.317125
2,0.02,-0.247798,-0.677253,-0.217103,-0.531873,0.100957,-0.294774,0.00057,-0.577628,0.101494,-0.244017,0.907072,-0.436265,0.100493,-0.323781,0.926561,-0.581725,0.100885,-0.316523,0.902027,-0.577688,0.101497,-0.24365,-0.435976,0.100492,-0.323835,-0.581962,0.100882,-0.316835
3,0.03,-0.243975,-0.817796,-0.18015,-0.531857,0.100875,-0.294749,0.000412,-0.577609,0.101507,-0.24399,0.907072,-0.436251,0.1004,-0.323763,0.926561,-0.58171,0.100717,-0.316495,0.902027,-0.577683,0.10151,-0.243705,-0.436052,0.1004,-0.323817,-0.581839,0.100715,-0.316721
4,0.04,-0.263339,-1.099159,-0.007872,-0.531768,0.10076,-0.294763,0.00036,-0.577537,0.101505,-0.244021,0.926432,-0.436153,0.100428,-0.323748,0.94847,-0.581614,0.100347,-0.316522,0.934915,-0.577683,0.10151,-0.243705,-0.436021,0.100427,-0.323833,-0.581608,0.100343,-0.316737
5,0.05,-0.268048,-0.973885,-0.079433,-0.531783,0.100815,-0.294781,0.000392,-0.577557,0.101506,-0.244041,0.91026,-0.436165,0.100428,-0.323756,0.95903,-0.581628,0.100511,-0.316545,0.938533,-0.577683,0.10151,-0.243705,-0.436021,0.100427,-0.323833,-0.581654,0.100507,-0.31679
6,0.06,-0.277678,-0.842661,-0.176452,-0.531917,0.100937,-0.294807,0.000407,-0.577699,0.101588,-0.244075,0.93377,-0.436294,0.100456,-0.323764,0.947791,-0.581758,0.100767,-0.316581,0.929162,-0.577738,0.101591,-0.243813,-0.436089,0.100455,-0.3238,-0.58193,0.100765,-0.316807
7,0.07,-0.25825,-0.800817,-0.184053,-0.531837,0.100873,-0.294767,0.000453,-0.577603,0.101493,-0.244019,0.93377,-0.436224,0.1004,-0.323757,0.947791,-0.581685,0.100725,-0.316525,0.929162,-0.577688,0.101497,-0.24365,-0.436052,0.1004,-0.323817,-0.581781,0.100722,-0.316823
8,0.08,-0.264944,-0.797469,-0.207553,-0.531858,0.100858,-0.29469,0.0004,-0.577629,0.101494,-0.243948,0.905188,-0.436242,0.100348,-0.323668,0.954305,-0.581703,0.100732,-0.316454,0.921853,-0.577688,0.101497,-0.24365,-0.436069,0.100347,-0.323714,-0.581823,0.100729,-0.316701
9,0.09,-0.188214,-0.889322,-0.191452,-0.531739,0.100801,-0.294871,0.000639,-0.577442,0.101505,-0.244068,0.891098,-0.436162,0.100271,-0.323977,0.893467,-0.581614,0.100626,-0.316568,0.936727,-0.577683,0.10151,-0.243705,-0.435764,0.100268,-0.324129,-0.581766,0.100624,-0.31677
10,0.1,-0.256416,-0.828614,-0.136157,-0.531798,0.1009,-0.294763,0.000434,-0.577561,0.101507,-0.244013,0.917286,-0.436186,0.100493,-0.323757,0.943965,-0.581647,0.1007,-0.316518,0.940078,-0.577683,0.10151,-0.243705,-0.435976,0.100492,-0.323835,-0.58174,0.100698,-0.316739
11,0.11,-0.244654,-0.834357,-0.127335,-0.53181,0.100888,-0.294739,0.000468,-0.577563,0.101493,-0.24398,0.917286,-0.436203,0.100493,-0.323753,0.943965,-0.581663,0.100678,-0.316485,0.940078,-0.577688,0.101497,-0.24365,-0.435976,0.100492,-0.323835,-0.58177,0.100676,-0.316724
12,0.12,-0.265251,-1.093073,-0.07787,-0.531797,0.100882,-0.294801,0.000178,-0.577568,0.101677,-0.244061,0.911594,-0.436181,0.100436,-0.32378,0.939583,-0.581643,0.100531,-0.316562,0.93443,-0.577551,0.101679,-0.243964,-0.436081,0.100436,-0.323779,-0.581761,0.10053,-0.316661
13,0.13,-0.245577,-0.87378,-0.136939,-0.531838,0.100859,-0.294758,0.000429,-0.577592,0.101507,-0.244,0.922905,-0.436232,0.100428,-0.323769,0.944888,-0.581691,0.100643,-0.316504,0.935545,-0.577683,0.10151,-0.243705,-0.436021,0.100427,-0.323833,-0.581816,0.10064,-0.31673
