Format Version,1.23,Take Name,newmethod_25jun2020_4_(4),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 11.03.48.091 ,Total Frames in Take,11191,Total Exported Frames,11191,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker1,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker2,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3,robotdiff_DIFF:Marker3
,ID,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,B234FAB0B72211EA2C2F332BD074C180,D05C0,D05C0,D05C0,D0020,D0020,D0020,CD000,CD000,CD000
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
0,0,-0.096461,-0.640923,0.415461,-0.535217,0.101778,-0.128439,0.000714,-0.580835,0.10178,-0.077555,0.869118,-0.439691,0.102387,-0.157711,0.87466,-0.585125,0.101168,-0.15005,0.864898,-0.580432,0.101786,-0.077222,-0.44015,0.102384,-0.15751,-0.585049,0.101164,-0.150585
1,0.01,-0.098391,-0.501764,0.394912,-0.535277,0.101797,-0.128433,0.000679,-0.580897,0.101691,-0.077551,0.872675,-0.439749,0.102443,-0.1577,0.876693,-0.585184,0.101257,-0.150047,0.877166,-0.580475,0.101696,-0.077265,-0.440196,0.102441,-0.15749,-0.585142,0.101255,-0.150537
2,0.02,-0.149274,-0.82167,0.474506,-0.535254,0.101897,-0.128552,0.000658,-0.580918,0.102012,-0.07771,0.89212,-0.439702,0.102512,-0.15774,0.865745,-0.585142,0.101167,-0.150207,0.902672,-0.580524,0.102018,-0.077535,-0.440194,0.102509,-0.157525,-0.585049,0.101164,-0.150585
3,0.03,-0.065959,-0.650873,0.422804,-0.535286,0.101821,-0.128416,0.000718,-0.580877,0.101826,-0.077508,0.89212,-0.439776,0.102437,-0.15774,0.865745,-0.585206,0.101201,-0.150001,0.902672,-0.580511,0.101832,-0.077156,-0.440234,0.102434,-0.157553,-0.585092,0.101197,-0.150547
4,0.04,-0.223829,-0.591617,0.331564,-0.53534,0.10171,-0.128242,0.001001,-0.581071,0.101734,-0.07746,0.872923,-0.439747,0.102204,-0.1573,0.87625,-0.5852,0.101191,-0.149966,0.860722,-0.580514,0.101741,-0.077163,-0.440494,0.102201,-0.156996,-0.585024,0.101189,-0.150547
5,0.05,0.242946,-0.653791,-0.247318,-0.534844,0.101264,-0.128933,0.001079,-0.580163,0.101804,-0.077786,0.806998,-0.439488,0.100762,-0.158759,0.833884,-0.58488,0.101227,-0.150256,0.883397,-0.580534,0.10181,-0.077109,-0.43887,0.100758,-0.159001,-0.58513,0.101224,-0.150649
6,0.06,-0.218368,-0.678631,0.371644,-0.535366,0.101778,-0.12823,0.001138,-0.581092,0.101848,-0.077444,0.825488,-0.439777,0.102295,-0.157299,0.759436,-0.585228,0.101192,-0.149948,0.841752,-0.580451,0.101856,-0.077168,-0.440668,0.102291,-0.156936,-0.585024,0.101189,-0.150547
7,0.07,0.227512,-0.716765,-0.227642,-0.534803,0.101245,-0.128908,0.001005,-0.580136,0.101825,-0.077774,0.825488,-0.43944,0.100743,-0.158707,0.759436,-0.584834,0.101167,-0.150243,0.841752,-0.580511,0.101832,-0.077156,-0.438848,0.10074,-0.158949,-0.585049,0.101164,-0.150585
8,0.08,-0.27952,-0.700071,0.355367,-0.535362,0.101809,-0.128266,0.000898,-0.581143,0.101911,-0.077528,0.819439,-0.439741,0.102288,-0.157232,0.840176,-0.585201,0.101229,-0.150037,0.898993,-0.58058,0.101919,-0.077178,-0.440351,0.102285,-0.156955,-0.58513,0.101224,-0.150649
9,0.09,-0.231297,-0.678638,0.37215,-0.53534,0.101755,-0.128253,0.000985,-0.581078,0.101824,-0.077478,0.837008,-0.439744,0.102272,-0.1573,0.806285,-0.585197,0.101168,-0.149983,0.8448,-0.580511,0.101832,-0.077156,-0.440459,0.102269,-0.157001,-0.585049,0.101164,-0.150585
10,0.1,-0.033656,-0.642247,0.410804,-0.535284,0.101798,-0.128423,0.00075,-0.580846,0.101805,-0.07749,0.876888,-0.43979,0.102399,-0.1578,0.872174,-0.585216,0.101191,-0.14998,0.850391,-0.580534,0.10181,-0.077109,-0.440272,0.102396,-0.157631,-0.585024,0.101189,-0.150547
11,0.11,-0.248891,-0.669637,0.358608,-0.535393,0.101759,-0.128187,0.000985,-0.581147,0.101832,-0.077425,0.876888,-0.439788,0.102259,-0.157204,0.872174,-0.585244,0.101188,-0.149931,0.850391,-0.58064,0.101838,-0.077095,-0.440508,0.102256,-0.156926,-0.585036,0.101185,-0.15053
12,0.12,-0.080292,-0.589918,0.415744,-0.53523,0.101801,-0.128406,0.000688,-0.580834,0.101756,-0.07751,0.848863,-0.439712,0.102436,-0.157705,0.807082,-0.585145,0.101209,-0.150004,0.841484,-0.580491,0.101762,-0.07721,-0.440175,0.102433,-0.157523,-0.585014,0.101207,-0.150489
13,0.13,-0.346502,-1.353204,0.339257,-0.535641,0.102038,-0.128314,0.000664,-0.581482,0.102734,-0.077636,0.9279,-0.439987,0.102154,-0.157172,0.871786,-0.585455,0.101227,-0.150136,0.865546,-0.581361,0.10274,-0.077374,-0.440492,0.102152,-0.157082,-0.585067,0.101222,-0.150508
