Format Version,1.23,Take Name,23122020-omni4-circular-6-run_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 06.04.50.654 ,Total Frames in Take,9026,Total Exported Frames,9026,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,robot-omni4,"robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker1","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker2","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker3","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4","robot-omni4:Marker4",robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker1,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker2,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker3,robot-omni4:Marker4,robot-omni4:Marker4,robot-omni4:Marker4
,ID,"9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","9E23692544D311EB9535D8E10FC4DB80","C6C50","C6C50","C6C50","C6BF0","C6BF0","C6BF0","C6CD0","C6CD0","C6CD0","C6A10","C6A10","C6A10"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,93.868271,0.157737,0.737223,1.442517,0.092959,0.861065,0.001102,1.362816,0.092322,0.781536,0.394067,1.518564,0.092983,0.777101,0.764061,1.520276,0.092233,0.871930,0.767535,1.368413,0.094298,1.013691,0.718610,1.363664,0.091890,0.779307,1.517783,0.093513,0.777110,1.519943,0.091779,0.872671,1.369035,0.094596,1.014581
1,0.010000,93.893890,0.067987,0.673197,1.442554,0.092911,0.861090,0.001157,1.362818,0.092063,0.781598,0.366489,1.518563,0.092975,0.777092,0.763096,1.520319,0.092323,0.871922,0.759093,1.368517,0.094283,1.013748,0.742606,1.363521,0.091588,0.779211,1.517783,0.093513,0.777110,1.520191,0.091837,0.872744,1.369035,0.094596,1.014581
2,0.020000,93.866394,0.121447,0.694027,1.442519,0.092901,0.861083,0.001076,1.362821,0.092154,0.781553,0.412801,1.518569,0.092918,0.777122,0.765984,1.520278,0.092236,0.871952,0.771160,1.368410,0.094298,1.013706,0.721065,1.363639,0.091730,0.779392,1.517798,0.093448,0.777141,1.519943,0.091779,0.872671,1.369035,0.094596,1.014581
3,0.030000,93.865311,0.157001,0.728022,1.442503,0.092937,0.861055,0.001128,1.362805,0.092286,0.781522,0.412801,1.518554,0.092950,0.777095,0.765984,1.520261,0.092215,0.871925,0.771160,1.368391,0.094299,1.013677,0.721065,1.363608,0.091856,0.779184,1.517798,0.093448,0.777141,1.519943,0.091779,0.872671,1.369035,0.094596,1.014581
4,0.040000,94.040657,-0.571216,0.431565,1.442955,0.093770,0.859903,0.001958,1.363033,0.091738,0.780619,0.372581,1.518746,0.094412,0.775711,0.773259,1.520748,0.094107,0.870537,0.769841,1.369292,0.094823,1.012745,0.712788,1.363608,0.091856,0.779184,1.517583,0.094087,0.776934,1.521884,0.094631,0.868825,1.369035,0.094596,1.014581
5,0.050000,93.917549,0.063521,0.829446,1.442415,0.093153,0.861057,0.001204,1.362647,0.092530,0.781596,0.339909,1.518390,0.093437,0.777029,0.672346,1.520184,0.092527,0.871855,0.716850,1.368441,0.094116,1.013748,0.717569,1.363606,0.091777,0.779254,1.517454,0.094354,0.777020,1.519943,0.091779,0.872671,1.369035,0.094596,1.014581
